['mumbai', 'records', '32', 'new', 'covid', '19', 'cases', 'zero', 'death']
['iggy', 'azalea', 'slams', 'reporter', 'for', 'criticising', 'her', 'halftime', 'performance', 'during', 'las', 'vegas', 'raiders', 'versus', 'houston', 'texans', 'match']
['rishi', 'sunak', 'lauds', 'former', 'pm', 'boris', 'johnson', 'for', 'his', 'incredible', 'achievements']
['john', 'fetterman', 'and', 'dr', 'mehmet', 'oz', 'debate', 'stroke', 'survivors', 'feel', 'a', 'connection', 'with', 'democrat', 'as', 'pennsylvania', 'senate', 'race', 'heats', 'up']
['ettech', 'explainer', 'why', 'cci', 'has', 'penalised', 'google', 'again', 'and', 'its', 'significance']
['youngboy', 'never', 'broke', 'again', 'and', 'motown', 'records', 'sign', 'new', 'agreement']
['akshata', 'murty', 'the', 'indian', 'first', 'lady', 'who', 'loves', 'the', 'uk', 'too']
['govt', 'to', 'find', 'a', 'pragmatic', 'and', 'sustainable', 'solution', 'to', 'assams', 'flood', 'and', 'erosion', 'woes', 'says', 'sonowal']
['cbi', 'files', 'chargesheet', 'against', '12', 'in', 'bengal', 'teacher', 'recruitment', 'scam']
['dbs', 'india', 'to', 'focus', 'on', 'sme', 'esg']
['cabinet', 'expansion', 'soon', 'in', 'maharashtra', 'most', 'of', 'new', 'entrants', 'will', 'be', 'mos', 'fadnavis']
['ted', 'cruzs', 'appearance', 'on', 'the', 'view', 'disrupted', 'by', 'protesters']
['govt', 'appoints', 'sangeeta', 'verma', 'as', 'acting', 'chairperson', 'of', 'cci']
['quant', 'mutual', 'fund', 'buys', '1', '9', 'stake', 'in', 'this', 'multibagger', 'stock']
['ja', 'morant', 'desmond', 'bane', 'make', 'nba', 'history', 'with', 'kevin', 'durant', 'and', 'kyrie', 'irving', 'in', 'shootout']
['at', 'arizonas', 'grand', 'canyon', 'caverns', 'broken', 'elevator', 'traps', 'five', 'people', 'underneath']
['interpol', 'launches', 'new', 'metaverse', 'of', 'law', 'enforcement']
['diwali', 'celebrated', 'at', 'teetwal', 'hamlet', 'on', 'loc', 'for', 'first', 'time', 'since', 'independence']
['chandigarhs', 'pgimer', 'sees', '28', 'cases', 'of', 'eye', 'injuries', 'on', 'diwali', '50', 'cases', 'reported', 'in', 'hyderabad', 'hospital']
['new', 'chapter', 'in', 'india', 'uk', 'ties', 'as', 'rishi', 'sunak', 'becomes', 'first', 'indian', 'origin', 'british', 'pm']
['nomura', 'singapore', 'sells', '1', '52', 'pc', 'stake', 'in', 'csb', 'bank', 'worth', 'rs', '61', 'crore']
['a', 'new', 'podium', 'for', 'new', 'uk', 'pm', 'rishi', 'sunak']
['australia', 'to', 'increase', 'spending', 'amid', 'inflation', 'heres', 'why']
['25', 'champions', 'league']
['himachal', 'polls', 'bjp', 'changes', 'kullu', 'sadar', 'candidate', 'after', 'his', 'son', 'goes', 'against', 'party', 'plan']
['indias', 'democracy', 'far', 'better', 'than', 'any', 'other', 'countrys', 'jitendra', 'singh', 'on', 'muftis', 'divisive', 'remark']
['new', 'dawn', 'for', 'uk', 'death', 'of', 'democracy', 'britains', 'new', 'pm', 'rishi', 'sunak', 'witnesses', 'both', 'bricks', 'and', 'bouquets']
['ludhiana', 'begusarai', 'noida', 'delhi', 'among', 'cities', 'record', 'poor', 'air', 'quality', 'after', 'diwali']
['over', '25', 'crore', 'e', 'kyc', 'transactions', 'carried', 'out', 'using', 'aadhaar', 'in', 'september']
['on', 'social', 'media', 'delhittes', 'share', 'videos', 'of', 'flouting', 'of', 'firecracker', 'ban']
['manish', 'sisodia', 'seeks', 'explanation', 'from', 'officer', 'who', 'favoured', 'discontinuing', 'dilli', 'ki', 'yogshala', 'programme', 'sources']
['delhis', 'post', 'diwali', 'air', 'quality', 'best', 'in', 'five', 'years', 'gopal', 'rai']
['gold', 'falls', 'rs', '196', 'silver', 'sheds', 'rs', '724']
['johnny', 'depp', 'turns', 'clean', 'shaven', 'shocks', 'fans', 'here', 'are', 'the', 'pictures']
['cracker', 'bursting', 'behind', '44', 'cases', 'of', 'fire', 'during', 'diwali', 'this', 'year', 'in', 'mumbai']
['is', 'the', 'stock', 'market', 'open', 'tomorrow']
['indias', 'government', 'earns', 'rs', '254', 'cr', 'from', 'disposing', 'scrap', 'eases', '588', 'rules', 'says', 'jitendra', 'singh']
['senior', 'bureaucrat', 'amit', 'yadav', 'appointed', 'as', 'ndmc', 'chairman']
['around', '59100', 'students', 'secure', 'admission', 'in', 'du', 'colleges', 'in', 'first', 'round', 'of', 'seat', 'allocation']
['delhi', 'october', 'sees', 'more', 'than', '900', 'dengue', 'cases', 'total', '2022', 'numbers', 'jump', 'to', '1876']
['cci', 'fines', 'google', 'rs', '936', 'crore', 'in', 'second', 'penalty', 'whatsapp', 'faces', 'longest', 'outage']
['netflix', 'to', 'continue', 'streaming', 'kanye', 'west', 'documentary', 'jeen', 'yuhs', 'despite', 'outcry', 'over', 'anti', 'semitism', 'say', 'reports']
['creditaccess', 'grameen', 'plans', 'to', 'tap', 'retail', 'bond', 'market', 'to', 'raise', 'rs', '1500', 'cr']
['when', 'will', 'next', 'total', 'solar', 'eclipse', 'take', 'place']
['amit', 'shah', 'meets', 'saurashtra', 'bjp', 'leaders', 'to', 'strategise', 'winning', 'higher', 'seats', 'from', 'the', 'region', 'in', 'gujarat', 'assembly', 'election']
['suspicions', 'mount', 'against', 'pakistan', 'army', 'for', 'scribe', 'assassination']
['rishi', 'sunak', 'delivers', 'one', 'of', 'longest', 'first', 'speeches', 'by', 'a', 'new', 'pm']
['mumbai', 'cops', 'save', 'mans', 'life', 'after', 'he', 'tries', 'to', 'hang', 'himself', 'over', 'domestic', 'dispute']
['waltair', 'veerayya', 'teaser', 'is', 'out', 'chiranjeevi', 'looks', 'a', 'man', 'of', 'the', 'masses']
['rishi', 'sunak', 'controversy', 'to', 'favourite', 'movie', 'all', 'you', 'need', 'to', 'know', 'about', 'britains', 'new', 'pm']
['aew', 'locker', 'room', 'backstage', 'perception', 'was', 'cm', 'punk', 'jealous', 'all', 'you', 'may', 'want', 'to', 'know']
['partial', 'solar', 'eclipse', 'seen', 'in', 'parts', 'of', 'india']
['share']
['cut', 'jobs', 'shareholder', 'tells', 'facebook', 'parent', 'meta']
['skm', 'gives', 'call', 'for', 'raj', 'bhavan', 'marches', 'across', 'india', 'on', 'nov', '26', 'to', 'mark', '2nd', 'anniversary', 'of', 'farmers', 'stir']
['news', 'anchor', 'ainsley', 'earhardt', 'pays', 'homage', 'to', 'mother', 'dale', 'on', 'air', 'after', 'her', 'demise', 'this', 'is', 'what', 'she', 'said']
['rishi', 'sunak', '10', 'interesting', 'facts', 'about', 'new', 'uk', 'prime', 'minister']
['sebi', 'fines', '6', 'entities', 'in', 'deutsche', 'mutual', 'fund', 'front', 'running', 'case']
['festive', 'season', 'trend', 'premium', 'mid', 'end', 'products', 'see', 'more', 'traction', 'lift', 'sales', 'numbers']
['utkarsh', 'small', 'finance', 'bank', 'gets', 'sebis', 'go', 'ahead', 'to', 'float', 'ipo']
['rs', '1', 'crore', 'penalty', 'on', 'firm', 'for', 'delay', 'in', 'expressway', 'resurfacing']
['pride', 'of', 'britain', 'awards', '2022', 'all', 'you', 'may', 'want', 'to', 'know']
['ground', 'breaking', 'milestone', 'and', 'significant', 'moment', 'world', 'leaders', 'on', 'rishi', 'sunak', 'becoming', 'uk', 'pm']
['hack', 'the', 'agenda', 'campaign', 'to', 'force', 'worlds', 'biggest', 'polluters', 'to', 'fund', 'a', 'global', 'central', 'damage', 'fund', 'for', 'climate', 'change', 'victims']
['tech', 'view', 'nifty', 'forms', 'bearish', 'candle', 'what', 'investors', 'should', 'do', 'on', 'thursday']
['king', 'charles', 'appoints', 'rishi', 'sunak', 'as', 'uks', '57th', 'prime', 'minister']
['scott', 'peterson', 'out', 'of', 'death', 'row', 'may', 'face', 'new', 'trial', 'details', 'here']
['as', 'fake', 'satellite', 'images', 'of', 'india', 'again', 'flood', 'twitter', 'during', 'deepavali', 'netizens', 'share', 'hilarious', 'memes']
['sbi', 'clerk', 'prelims', '2022', 'check', 'out', 'this', 'strategy', 'for', 'improving', 'your', 'numerical', 'ability']
['whatsapp', 'outage', 'disrupts', 'messages', 'hilarious', 'memes', 'flood', 'twitter']
['kantara', 'song', 'varaha', 'roopam', 'plagiarised', 'allege', 'kerala', 'band', 'thaikkudam', 'bridge']
['50', 'per', 'cent', 'of', 'construction', 'work', 'of', 'ram', 'temple', 'complete', 'shrine', 'to', 'open', 'to', 'devotees', 'in', 'jan', '2024', 'champat', 'rai']
['reliance', 'retail', 'to', 'expand', 'biz', 'in', 'affordable', 'toy', 'segment', 'through', 'rowan', 'brand']
['fourth', 'tranche', 'of', 'bharat', 'bond', 'etf', 'likely', 'in', 'december']
['apple', 'releases', 'ios', '16', '1', 'version', 'all', 'you', 'need', 'to', 'know']
['timeline', 'of', 'main', 'events', 'leading', 'to', 'rishi', 'sunaks', 'second', 'shot', 'at', 'uk', 'prime', 'ministers', 'post']
['delhi', 'civic', 'body', 'poll', 'delhi', 'bjp', 'forms', '12', 'election', 'related', 'panels']
['just', 'how', 'indian', 'is', 'the', 'new', 'british', 'pm', 'whom', 'indians', 'hail', 'as', 'one', 'of', 'their', 'own']
['bhai', 'dooj', 'special', 'surprise', 'your', 'sibling', 'with', 'sprouts', 'mix', 'gulkand', 'cookies', 'boozy', 'iced', 'latte']
['mallikarjun', 'kharge', 'to', 'formally', 'take', 'over', 'as', 'congress', 'president', 'on', 'wednesday']
['the', 'ghost', 'ott', 'release', 'where', 'and', 'when', 'to', 'watch', 'nagarjunas', 'action', 'thriller']
['brain', 'fog', 'is', 'not', 'limited', 'to', 'covid', 'how', 'do', 'you', 'know', 'if', 'you', 'have', 'it']
['delhi', 'lg', 'launches', 'one', 'time', 'property', 'tax', 'amnesty', 'scheme', 'samriddhi', '2022', '23']
['whatsapp', 'back', 'in', 'service', 'meta', 'fixes', 'glitch', 'after', '2', 'hours', 'of', 'global', 'outage']
['du', 'to', 'open', 'two', 'day', 'window', 'for', 'undergraduate', 'candidates', 'to', 'upgrade', 'their', 'course', 'college']
['who', 'was', 'leslie', 'jordan', 'sneak', 'peek', 'into', 'his', 'musical', 'life']
['heardle', 'today', 'check', 'hints', 'and', 'answer', 'for', 'music', 'puzzle']
['whatsapp', 'outage', 'meta', 'says', 'the', 'messaging', 'service', 'is', 'back']
['launch', 'of', 'redmi', 'note', '12', 'all', 'you', 'need', 'to', 'know', 'about', 'specs', 'and', 'features']
['cut', 'workforce', 'spending', 'on', 'metaverse', 'key', 'investor', 'tells', 'mark', 'zuckerberg']
['cci', 'google', 'order', 'wont', 'alter', 'status', 'quo', 'amid', 'lack', 'of', 'alternatives']
['deepotsav', 'seeks', 'to', 'put', 'ayodhya', 'on', 'world', 'stage']
['firecracker', 'ban', 'flouted', 'aap', 'govt', 'should', 'accept', 'it', 'has', 'failed', 'to', 'curb', 'pollution', 'bjp']
['oneplus', 'phones', 'to', 'get', 'jio', '5g', 'support', 'check', 'which', 'all', 'devices']
['jnu', 'ug', '2022', 'admissions', 'second', 'merit', 'list', 'on', 'october', '26', 'heres', 'how', 'to', 'check']
['cdsl', 'q2', 'net', 'profit', 'falls', '7', 'pc', 'to', 'rs', '80', 'crore']
['icai', 'ca', '2022', 'admit', 'cards', 'released', 'for', 'november', 'exams', 'how', 'to', 'download', 'and', 'other', 'details']
['letter', 'sweets', 'and', 'silver', 'coin', 'rahul', 'gandhis', 'diwali', 'gift', 'to', 'those', 'working', 'and', 'participating', 'in', 'bharat', 'jodo', 'yatra']
['quordle', 'today', 'hints', 'solutions', 'for', 'october', '25', 'puzzle']
['whatsapp', 'down', 'meta', 'apologies', 'for', 'longest', 'outage', 'ever']
['rishi', 'sunaks', 'net', 'worth', 'valued', 'at', '730', 'million']
['rishi', 'sunaks', 'prize', 'for', 'predicting', 'the', 'chaos', 'unleashed', 'by', 'liz', 'truss', 'he', 'gets', 'to', 'clean', 'up', 'the', 'mess']
['himachal', 'pradesh', 'polls', 'congress', 'names', 'pushpendra', 'verma', 'as', 'its', 'hamirpur', 'candidate']
['wordle', '493', 'hints', 'answer', 'to', 'todays', 'word', 'puzzle']
['sensex', 'snaps', '7', 'session', 'gaining', 'streak', 'nifty', 'ends', 'below', '17700']
['whatsapp', 'experiences', 'outage', 'netizens', 'flood', 'twitter', 'with', 'memes']
['icici', 'bank', 'shares', 'hit', 'a', 'new', 'high', 'after', 'a', 'strong', 'q2', 'heres', 'what', 'the', 'analysts', 'are', 'saying']
['st', 'louis', 'high', 'school', 'shooting', 'leaves', '3', 'dead', 'including', 'shooter']
['dhoni', 'entertainment', 'to', 'enter', 'tamil', 'film', 'industry', 'plans', 'a', 'feature', 'film']
['meta', 'says', 'india', 'most', 'significant', 'country', 'for', 'all', 'new', 'things', 'across', 'its', 'platforms']
['farmers', 'affected', 'by', 'excessive', 'rains', 'will', 'be', 'given', 'compensation', 'maharashtra', 'cm', 'shinde']
['tejashwi', 'yadav', 'rubbishes', 'speculations', 'about', 'another', 'volte', 'face', 'by', 'nitish']
['cci', 'has', 'been', 'pragmatic', 'in', 'levying', 'quantifying', 'penalties', 'chairperson']
['markets', 'snap', '7', 'day', 'rally', 'to', 'end', 'in', 'the', 'red', 'led', 'by', 'losses', 'in', 'fmcg', 'giants', 'ril']
['2', 'rail', 'stocks', 'rally', 'up', 'to', '9', 'amid', 'reports', 'of', 'stake', 'sale']
['what', 'are', 'english', 'language', 'tests', 'and', 'exactly', 'how', 'important', 'are', 'they']
['ibps', 'clerk', 'mains', 'result', '2022', 'date', 'time', 'and', 'instructions', 'to', 'get', 'and', 'check', 'result']
['how', 'nris', 'can', 'benefit', 'from', 'rental', 'bonds', 'and', 'managed', 'accommodation']
['embassy', 'reit', 'to', 'invest', 'rs', '2200', 'cr', 'in', 'next', '4', 'years', 'to', 'develop', 'new', 'office', 'buildings']
['video', 'showing', 'lucknow', 'woman', 'destroying', 'roadside', 'diya', 'stalls', 'goes', 'viral', 'case', 'registered']
['last', 'solar', 'eclipse', 'of', 'the', 'year', 'today', 'all', 'details', 'here']
['keppel', 'infrastructure', 'partners', 'greenko', 'for', 'green', 'ammonia']
['dont', 'look', 'up', 'unless', 'you', 'know', 'how', 'to', 'safely', 'view', 'a', 'solar', 'eclipse']
['liz', 'truss', 'wishes', 'rishi', 'sunak', 'every', 'success', 'as', 'she', 'exits', 'as', 'uk', 'pm']
['thumbnails', 'of', '9', 'kerala', 'vcs', 'who', 'were', 'asked', 'to', 'resign', 'by', 'governor', 'arif', 'mohammed', 'khan']
['political', 'stability', 'in', 'uk', 'may', 'give', 'impetus', 'to', 'india', 'britain', 'trade', 'pact', 'talks', 'experts']
['these', '2', 'multibagger', 'stocks', 'will', 'trade', 'ex', 'split', 'this', 'week']
['rishi', 'sunaks', 'rise', 'as', 'next', 'british', 'pm', 'triggers', 'war', 'of', 'words', 'between', 'bjp', 'opposition', 'leaders']
['india', 'doesnt', 'need', 'to', 'draw', 'lessons', 'from', 'any', 'other', 'country', 'congress', 'rebuffs', 'remarks', 'of', 'chidambaram', 'tharoor', 'on', 'sunak', 'elevation']
['indias', 'it', 'giants', 'are', 'worried', 'about', 'moonlighting', 'employees', 'sharing', 'their', 'corporate', 'secrets']
['shashi', 'tharoor', 'makes', 'a', 'typo', 'in', 'a', 'post', 'on', 'virat', 'kohli', 'netizens', 'go', 'into', 'a', 'frenzy']
['serena', 'williams', 'says', 'she', 'is', 'not', 'retired', 'chances', 'of', 'comeback', 'very', 'high']
['sc', 'to', 'hear', 'on', 'oct', '31', 'plea', 'seeking', 'direction', 'to', 'publish', 'draft', 'legislations', 'on', 'govt', 'websites']
['delhi', 'records', 'over', '900', 'dengue', 'cases', 'in', 'october', 'tally', 'rises', 'to', '1876']
['should', 'you', 'buy', 'sell', 'or', 'hold', 'hul', 'after', 'q2', 'earnings']
['who', 'is', 'andrew', 'tate', 'one', 'of', 'the', 'most', 'googled', 'person', 'in', 'the', 'world']
['this', 'multibagger', 'nbfc', 'stock', 'is', 'seen', 'as', 'a', 're', 'rating', 'candidate', 'icici', 'securities']
['brokerages', 'see', '30', 'further', 'upside', 'in', 'kotak', 'bank', 'after', 'q2', 'numbers', 'heres', 'why']
['idfc', 'first', 'bank', 'profits', 'will', 'only', 'improve', 'going', 'forward', 'as', 'our', 'foundation', 'is', 'very', 'strong', 'v', 'vaidyanathan']
['freedom', 'of', 'choice', 'in', 'marriage', 'essence', 'of', 'personal', 'liberty', 'hc']
['freedom', 'of', 'choice', 'in', 'marriage', 'essence', 'of', 'personal', 'liberty', 'hc']
['new', 'teaser', 'reveals', 'interior', 'and', 'exterior', 'of', 'ola', 'electrics', 'upcoming', 'car']
['virat', 'kohli', 'effect', 'upi', 'transactions', 'dropped', 'during', 'indias', 'batting', 'against', 'pakistan', 'in', 't20', 'world', 'cup']
['garena', 'free', 'fire', 'max', 'redeem', 'codes', 'for', 'october', '25']
['akshata', 'murty', 'billionaire', 'wife', 'of', 'rishi', 'sunak', 'runs', 'these', 'businesses']
['delhi', 'saw', '30', 'pc', 'drop', 'in', 'incidents', 'of', 'firecracker', 'bursting', 'this', 'diwali', 'as', 'against', 'last', 'year', 'gopal', 'rai']
['who', 'will', 'india', 'face', 'in', 'the', 'next', 't20', 'world', 'cup', 'match', 'check', 'date', 'timing', 'venue']
['all', 'you', 'need', 'to', 'know', 'about', 'the', 'dcx', 'systems', 'ipo']
['is', 'yes', 'bank', 'showing', 'signs', 'of', 'a', 'turnaround', 'what', 'analysts', 'say', 'after', 'q2', 'result']
['largecap', 'stocks', 'including', 'two', 'new', 'age', 'companies', 'with', 'upside', 'potential', 'of', 'more', 'than', '25']
['defaming', 'husband', 'calling', 'him', 'womaniser', 'alcoholic', 'without', 'proof', 'is', 'cruelty', 'bombay', 'hc']
['vignesh', 'shivan', 'and', 'nayanthara', 'usher', 'in', 'diwali', 'celebrations', 'with', 'their', 'twins']
['india', 'to', 'export', 'green', 'energy', 'to', 'singapore', 'from', '2025', 'greenko', 'keppel', 'sign', 'hydrogen', 'mou']
['swiggy', 'celebrates', 'virat', 'kohlis', 'match', 'winning', 'knock', 'against', 'pakistan', 'with', 'a', 'special', 'discount', 'code']
['brahmastra', 'part', 'one', 'shiva', 'set', 'for', 'november', '9', 'premiere', 'on', 'disney', 'hotstar']
['kantara', 'hindi', 'box', 'office', 'collection', 'day', '11', 'rishab', 'shettys', 'film', 'leads', 'the', 'charts', 'this', 'diwali']
['dolly', 'khanna', 'buys', 'stake', 'in', 'this', 'smallcap', 'stock']
['16', 'month', 'old', 'died', 'in', 'leopard', 'attack', 'in', 'mumbais', 'aarey', 'colony']
['sc', 'notice', 'to', 'centre', 'on', 'plea', 'against', 'supply', 'of', 'electoral', 'roll', 'to', 'candidates']
['anant', 'ambani', 'makes', 'rs', '1', '5', 'crore', 'donation', 'to', 'shirdi', 'sai', 'temple']
['in', 'this', 'jaipur', 'society', 'robots', 'led', 'diwali', 'celebrations', 'by', 'lighting', 'sparklers', 'and', 'bursting', 'cracker']
['robots', 'lead', 'diwali', 'celebrations', 'in', 'jaipur', 'housing', 'society']
['what', 'are', 'the', 'dirty', 'bombs', 'that', 'russia', 'claims', 'ukraine', 'will', 'use']
['rishi', 'sunaks', 'rise', 'to', 'pm', 'is', 'obama', 'moment', 'for', 'british', 'hindus', 'says', 'uk', 'hindu', 'temple', 'leader']
['rishi', 'sunak', 'named', 'british', 'prime', 'minister', 'after', 'boris', 'johnson', 'drops', 'out', 'of', 'race']
['three', 'persons', 'kill', 'man', 'for', 'staring', 'in', 'mumbai']
['five', 'stocks', 'including', 'a', 'battery', 'maker', 'from', 'mid', 'cap', 'space', 'with', 'potential', 'upside', 'of', 'more', 'than', '27']
['idbi', 'bank', 'hopes', 'to', 'maintain', 'nim', 'above', '3', '5', 'rakesh', 'sharma']
['solar', 'eclipse', '2022', 'doors', 'of', 'many', 'temples', 'closed', 'ahead', 'of', 'surya', 'grahan']
['ram', 'setus', 'twitter', 'review', 'netizens', 'hail', 'akshay', 'kumars', 'film', 'as', 'the', 'greatest', 'diwali', 'gift']
['delhiites', 'working', 'hard', 'but', 'still', 'a', 'long', 'way', 'to', 'go', 'arvind', 'kejriwal', 'on', 'delhi', 'pollution']
['indians', 'embrace', 'next', 'uk', 'prime', 'minister', 'rishi', 'sunak', 'as', 'their', 'own']
['rishi', 'sunaks', 'wife', 'akshata', 'earned', 'rs', '126', '6', 'cr', 'dividend', 'income', 'from', 'infosys', 'in', '2022']
['india', 'reach', 'sydney', 'to', 'take', 'on', 'netherlands', 'dinesh', 'karthik', 'thanks', 'ashwin', 'for', 'saving', 'me']
['planning', 'to', 'watch', 'thank', 'god', 'here', 'is', 'the', 'twitter', 'review', 'of', 'the', 'film']
['equity', 'mf', 'flows', 'more', 'than', 'double', 'in', 'september', 'as', 'investors', 'buy', 'the', 'dip', 'icici', 'bank', 'is', 'the', 'mf', 'darling']
['tata', 'steels', 'dutch', 'arm', 'signs', 'mou', 'to', 'supply', 'ford', 'with', 'green', 'steel']
['buy', 'jubilant', 'pharmova', 'target', 'price', 'rs', '417', 'icici', 'securities']
['governor', 'has', 'no', 'authority', 'to', 'seek', 'resignations', 'of', 'vcs', 'says', 'kerala', 'cm']
['buy', 'uti', 'asset', 'management', 'company', 'target', 'price', 'rs', '960', 'icici', 'securities']
['many', 'places', 'in', 'punjab', 'haryana', 'report', 'poor', 'to', 'very', 'poor', 'air', 'quality']
['6', 'brokerages', 'slash', 'target', 'price', 'for', 'ril', 'shares', 'heres', 'why']
['surya', 'grahan', 'october', '2022', 'dos', 'and', 'donts', 'to', 'stay', 'safe', 'during', 'partial', 'solar', 'eclipse']
['sell', 'jsw', 'steel', 'target', 'price', 'rs', '475', 'icici', 'securities']
['buy', 'torrent', 'pharmaceuticals', 'target', 'price', 'rs', '1853', 'icici', 'securities']
['jakson', 'green', 'to', 'invest', 'rs', '22400', 'cr', 'to', 'set', 'up', 'green', 'hydrogen', 'green', 'ammonia', 'project', 'in', 'rajasthan']
['fire', 'breaks', 'out', 'in', 'scrap', 'godown', 'in', 'mumbai', 'no', 'casualty']
['capex', 'is', 'going', 'to', 'be', 'a', 'very', 'big', 'theme', 'for', 'next', 'two', 'years', 'hemang', 'jani']
['hot', 'stocks', 'brokerages', 'on', 'ril', 'rbl', 'bank', 'hul', 'kotak', 'mahindra', 'bank', 'and', 'laurus', 'labs']
['add', 'united', 'spirits', 'target', 'price', 'rs', '940', 'icici', 'securities']
['icici', 'bank', 'stock', 'at', 'record', 'high', 'is', 'the', 'q2', 'report', 'just', 'what', 'the', 'doctor', 'ordered']
['day', '4', 'box', 'office', 'collection', 'for', 'sardar', 'karthis', 'film', 'is', 'expected', 'to', 'cross', 'rs', '50', 'crore', 'today']
['chart', 'check', '140', 'in', 'a', 'year', 'uptrend', 'intact', 'in', 'this', 'commodity', 'chemical', 'company']
['stay', 'with', 'banks', 'in', 'samvat', '2079', 'bob', 'and', 'sbi', 'are', 'likely', 'to', 'witness', 'extended', 'up', 'move', 'rupak', 'de']
['buy', 'hdfc', 'life', 'insurance', 'company', 'target', 'price', 'rs', '755', 'icici', 'securities']
['ril', 'financial', 'business', 'demerger', 'positive', 'but', 'no', 'firecrackers', 'for', 'd', 'street']
['buy', 'sbi', 'life', 'insurance', 'company', 'target', 'price', 'rs', '1640', 'icici', 'securities']
['buy', 'creditaccess', 'grameen', 'target', 'price', 'rs', '1130', 'hdfc', 'securities']
['gold', 'rate', 'today', 'yellow', 'metal', 'edges', 'higher', 'silver', 'marches', 'lower', 'to', 'rs', '58000', 'on', 'mcx']
['buy', 'aavas', 'financiers', 'target', 'price', 'rs', '2845', 'icici', 'securities']
['india', 'logs', '862', 'fresh', 'covid', 'cases', 'lowest', 'in', '196', 'days']
['i', 'will', 'miss', 'you', 'profoundly', 'biocons', 'kiran', 'mazumdar', 'shaw', 'pens', 'emotional', 'note', 'for', 'late', 'husband']
['buy', 'indraprastha', 'gas', 'target', 'price', 'rs', '510', 'hdfc', 'securities']
['equity', 'benchmarks', 'trade', 'higher', 'in', 'tandem', 'with', 'firm', 'global', 'markets']
['add', 'reliance', 'industries', 'target', 'price', 'rs', '2708', 'hdfc', 'securities']
['despite', 'cracker', 'ban', 'delhi', 'breathes', 'very', 'poor', 'air', 'on', 'diwali']
['buy', 'dlf', 'target', 'price', 'rs', '450', 'hdfc', 'securities']
['karnataka', 'cm', 'bommai', 'corporate', 'honchos', 'congratulate', 'uk', 'pm', 'elect', 'rishi', 'sunak']
['tesla', 'options', 'hint', 'at', 'trouble', 'ahead', 'with', 'bets', 'around', '200']
