headlines,headline_text
"['best', 'selling', 'mini', 'fridges', 'for', 'compact', 'cooling', 'solutions']",best selling mini fridges for compact cooling solutions
"['best', 'selling', 'godrej', 'refrigerators', 'in', 'india', 'in', '2024']",best selling godrej refrigerators in india in 2024
"['elon', 'musks', 'x', 'is', 'testing', 'adult', 'content', 'groups', 'for', 'users']",elon musks x is testing adult content groups for users
"['best', 'womens', 'watches', 'in', 'uae', 'elevating', 'style', 'and', 'functionality']",best womens watches in uae elevating style and functionality
"['no', 'casting', 'slurs', 'on', 'female', 'politicians']",no casting slurs on female politicians
"['how', 'well', 'do', 'prince', 'harry', 'and', 'prince', 'william', 'know', 'sean', 'diddy', 'combs', 'heres', 'what', 'reports', 'say']",how well do prince harry and prince william know sean diddy combs heres what reports say
"['godrej', 'agrovet', 'buys', '7', '37', 'lakh', 'shares', 'in', 'gcgpl', 'for', 'rs', '25', 'crore']",godrej agrovet buys 7 37 lakh shares in gcgpl for rs 25 crore
"['parish', 'heres', 'all', 'you', 'may', 'want', 'to', 'know', 'about', 'release', 'date', 'plot', 'where', 'to', 'watch', 'trailer', 'episode', 'count', 'cast', 'and', 'production', 'team']",parish heres all you may want to know about release date plot where to watch trailer episode count cast and production team
"['icici', 'axis', 'iifl', 'invest', 'in', 'gmrs', 'rs', '800', 'crore', 'delhi', 'airport', 'bonds']",icici axis iifl invest in gmrs rs 800 crore delhi airport bonds
"['ac', 'covers', 'under', '300']",ac covers under 300
"['best', 'selling', '4', 'star', 'refrigerators', 'for', 'energy', 'efficient', 'cooling']",best selling 4 star refrigerators for energy efficient cooling
"['wockhardt', 'raises', 'rs', '480', 'crore', 'to', 'pare', 'debt', 'fund', 'drug', 'trial']",wockhardt raises rs 480 crore to pare debt fund drug trial
"['actor', 'govinda', 'resumes', 'politics', 'joins', 'shiv', 'sena']",actor govinda resumes politics joins shiv sena
"['rajasthan', 'royals', 'beat', 'delhi', 'capitals', 'by', '12', 'runs']",rajasthan royals beat delhi capitals by 12 runs
"['florence', 'pugh', 'posts', 'behind', 'the', 'scenes', 'from', 'marvels', 'thunderbolts', 'set', 'gives', 'a', 'sneak', 'peek', 'at', 'yelenas', 'suit']",florence pugh posts behind the scenes from marvels thunderbolts set gives a sneak peek at yelenas suit
"['the', 'arvind', 'kejriwal', 'show', 'season', '1', 'ep', '2']",the arvind kejriwal show season 1 ep 2
"['despite', 'robust', 'gdp', 'growth', 'why', 'is', 'household', 'spending', 'still', 'sluggish']",despite robust gdp growth why is household spending still sluggish
"['ptc', 'india', 'gets', 'shareholders', 'nod', 'to', 'divest', '100', 'stake', 'in', 'energy', 'arm']",ptc india gets shareholders nod to divest 100 stake in energy arm
"['in', 'a', 'first', 'more', 'government', 'agencies', 'allowed', 'to', 'source', 'wheat', 'directly', 'for', 'bharat', 'atta']",in a first more government agencies allowed to source wheat directly for bharat atta
"['vistara', 'takes', 'delivery', 'of', '7th', 'wide', 'body', 'boeing', 'aircraft']",vistara takes delivery of 7th wide body boeing aircraft
"['electoral', 'bond', 'future', 'gaming', 'biggest', 'donor', 'to', 'tmc', 'dmk', 'ysrcp']",electoral bond future gaming biggest donor to tmc dmk ysrcp
"['lok', 'sabha', 'election', 'kharge', 'sonia', 'rahul', 'gandhi', 'to', 'release', 'congress', 'poll', 'manifesto', 'in', 'jaipur', 'on', 'april', '6']",lok sabha election kharge sonia rahul gandhi to release congress poll manifesto in jaipur on april 6
"['delhi', 'deserves', 'a', 'mature', 'liquor', 'policy']",delhi deserves a mature liquor policy
"['force', 'of', 'nature', 'the', 'dry', '2', 'see', 'what', 'we', 'know', 'about', 'release', 'date', 'trailer', 'cast', 'plot', 'and', 'more']",force of nature the dry 2 see what we know about release date trailer cast plot and more
"['people', 'with', 'more', 'financial', 'literacy', 'are', 'less', 'economically', 'fragile', 'this', 'matters', 'for', 'aggregate', 'shocks', 'from', 'pandemics', 'to', 'climate', 'change', 'annamaria', 'lusardi']",people with more financial literacy are less economically fragile this matters for aggregate shocks from pandemics to climate change annamaria lusardi
"['pygmalion', 'effect']",pygmalion effect
