headlines,headline_text
"['punjab', 'extends', 'deadline', 'to', 'apply', 'for', 'tube', 'well', 'electricity', 'load', 'enhancement', 'till', 'october', '23']",punjab extends deadline to apply for tube well electricity load enhancement till october 23
"['kings', 'charles', 'iii', 'coronation', 'schedule', 'royal', 'events', 'key', 'details']",kings charles iii coronation schedule royal events key details
"['whos', 'who', 'in', 'donald', 'trumps', 'legal', 'team', 'details', 'here']",whos who in donald trumps legal team details here
"['people', 'accept', 'harsh', 'but', 'honest', 'decisions', 'pm', 'modi']",people accept harsh but honest decisions pm modi
"['big', 'bank', 'ceos', 'to', 'flag', 'economic', 'regulatory', 'challenges', 'to', 'us', 'house']",big bank ceos to flag economic regulatory challenges to us house
"['two', 'horse', 'race', 'or', 'a', 'one', 'trick', 'pony']",two horse race or a one trick pony
"['latin', 'grammy', 'awards', '2022', 'nominations', 'heres', 'the', 'list', 'for', 'this', 'year']",latin grammy awards 2022 nominations heres the list for this year
"['bruno', 'fernandes', 'understates', 'ole', 'gunnar', 'solskjaer', 'gives', 'manchester', 'united', 'erik', 'ten', 'hag', 'a', '10', 'out', 'of', '10']",bruno fernandes understates ole gunnar solskjaer gives manchester united erik ten hag a 10 out of 10
"['china', 'remains', 'a', 'formidable', 'challenge', 'we', 'keep', 'watch', 'on', 'ior', 'navy', 'chief']",china remains a formidable challenge we keep watch on ior navy chief
"['not', 'buying', 'peace', 'establishing', 'it', 'for', 'ever', 'in', 'jk', 'says', 'l', 'g', 'manoj', 'sinha']",not buying peace establishing it for ever in jk says l g manoj sinha
"['why', 'target', 'maturity', 'funds', 'are', 'a', 'very', 'compelling', 'instrument']",why target maturity funds are a very compelling instrument
"['jung', 'quraishi', 'and', 'others', 'discuss', 'community', 'bonds', 'with', 'rss', 'chief']",jung quraishi and others discuss community bonds with rss chief
"['spicejet', 'to', 'send', '80', 'pilots', 'on', 'leave', 'without', 'pay']",spicejet to send 80 pilots on leave without pay
"['chips', 'and', 'the', 'crumbs']",chips and the crumbs
"['assam', 'may', 'regulate', 'private', 'madrasas']",assam may regulate private madrasas
"['blowing', 'the', 'dog', 'whistle', 'rightly']",blowing the dog whistle rightly
"['putting', 'own', 'policy', 'in', 'abeyance', 'kvs', 'transfers', '1500', 'teachers', 'mid', 'session']",putting own policy in abeyance kvs transfers 1500 teachers mid session
"['australia', 'tear', 'into', 'indian', 'attack', 'gun', 'down', '209', 'run', 'target', 'to', 'take', '1', '0', 'lead']",australia tear into indian attack gun down 209 run target to take 1 0 lead
"['nine', 'billion', 'names', 'of', 'god']",nine billion names of god
"['no', 'chinese', 'raw', 'material', 'for', 'bullet', 'proof', 'jackets']",no chinese raw material for bullet proof jackets
"['are', 'subsidies', 'for', 'silicon', 'fabrication', 'plants', 'liable', 'to', 'be', 'wasteful', 'revadis']",are subsidies for silicon fabrication plants liable to be wasteful revadis
"['india', 'egypt', 'sign', 'mou', 'to', 'further', 'defence', 'cooperation', 'during', 'rajnath', 'singhs', 'visit']",india egypt sign mou to further defence cooperation during rajnath singhs visit
"['did', 'king', 'charles', 'iiis', 'bodyguards', 'use', 'fake', 'hands', 'read', 'to', 'know']",did king charles iiis bodyguards use fake hands read to know
"['wipro', 'hires', 'tcs', 'dhruv', 'anand', 'to', 'head', 'japan', 'region']",wipro hires tcs dhruv anand to head japan region
"['air', 'ambulance', 'facility', 'soon', 'from', 'aiims', 'rishikesh', 'jyotiraditya', 'scindia']",air ambulance facility soon from aiims rishikesh jyotiraditya scindia
