headlines,headline_text
"['vaxxing', 'the', 'world', 'is', 'in', 'self', 'interest']",vaxxing the world is in self interest
"['view', 'schools', 'should', 'stay', 'open', 'with', 'due', 'precautions']",view schools should stay open with due precautions
"['german', 'navy', 'chief', 'quits', 'after', 'his', 'remark', 'on', 'vladimir', 'putin', 'ukraine', 'creates', 'furore', 'in', 'europe']",german navy chief quits after his remark on vladimir putin ukraine creates furore in europe
"['assam', 'meghalaya', 'ready', 'to', 'swap', 'land']",assam meghalaya ready to swap land
"['view', 'india', 'should', 'take', 'advantage', 'of', 'the', 'china1', 'sentiment']",view india should take advantage of the china1 sentiment
"['pf', 'esi', 'karnataka', 'working', 'on', 'law', 'to', 'keep', 'hawks', 'eye', 'on', 'compliances', 'by', 'manpower', 'firms']",pf esi karnataka working on law to keep hawks eye on compliances by manpower firms
"['future', 'retails', 'independent', 'directors', 'to', 'turn', 'down', 'amazons', 'request', 'for', 'expedited', 'due', 'diligence']",future retails independent directors to turn down amazons request for expedited due diligence
"['eastern', 'nagaland', 'peoples', 'organization', 'enpo', 'abstains', 'from', 'republic', 'day', 'celebration']",eastern nagaland peoples organization enpo abstains from republic day celebration
"['former', 'cm', 'parkash', 'singh', 'badal', 'demands', 'release', 'of', '1993', 'bomb', 'blast', 'convict', 'bhullar']",former cm parkash singh badal demands release of 1993 bomb blast convict bhullar
"['congress', 'situation', 'miserable', 'in', 'up', 'says', 'mayawati']",congress situation miserable in up says mayawati
"['punjab', 'polls', 'nominations', 'to', 'start', 'from', 'jan', '25']",punjab polls nominations to start from jan 25
"['i', 'would', 'be', 'more', 'dangerous', 'if', 'forced', 'to', 'step', 'down', 'pakistan', 'pm', 'imran', 'khan', 'warns', 'opposition']",i would be more dangerous if forced to step down pakistan pm imran khan warns opposition
"['india', 'lose', 'by', 'four', 'runs', 'suffer', '0', '3', 'whitewash', 'against', 'rebuilding', 'south', 'africa']",india lose by four runs suffer 0 3 whitewash against rebuilding south africa
"['attempts', 'were', 'made', 'to', 'erase', 'contributions', 'of', 'many', 'mistakes', 'being', 'corrected', 'now', 'pm', 'modi', 'after', 'unveiling', 'netajis', 'hologram', 'statue']",attempts were made to erase contributions of many mistakes being corrected now pm modi after unveiling netajis hologram statue
"['shiv', 'sena', 'could', 'have', 'its', 'own', 'pm', 'if', 'the', 'party', 'had', 'an', 'all', 'india', 'presence', 'uddhav', 'thackeray']",shiv sena could have its own pm if the party had an all india presence uddhav thackeray
"['buffering', 'the', 'market', 'reassesses', 'startups']",buffering the market reassesses startups
"['i', 'still', 'believe', 'that', 'shiv', 'sena', 'wasted', '25', 'years', 'in', 'alliance', 'with', 'bjp', 'uddhav', 'thackeray']",i still believe that shiv sena wasted 25 years in alliance with bjp uddhav thackeray
"['missing', 'youth', 'from', 'arunachal', 'pradesh', 'found', 'in', 'china', 'confirms', 'pla']",missing youth from arunachal pradesh found in china confirms pla
"['taiwan', 'reports', 'new', 'large', 'scale', 'chinese', 'air', 'force', 'incursion']",taiwan reports new large scale chinese air force incursion
"['congress', 'does', 'not', 'want', 'an', 'unified', 'north', 'east', 'himanta', 'biswa', 'sarma']",congress does not want an unified north east himanta biswa sarma
"['3rd', 'majority', 'in', 'manipur', 'open', 'to', 'post', 'poll', 'alliance', 'if', 'required', 'cm', 'biren', 'singh']",3rd majority in manipur open to post poll alliance if required cm biren singh
"['rss', 'bjp', 'distorting', 'history', 'and', 'misleading', 'country', 'ashok', 'gehlot']",rss bjp distorting history and misleading country ashok gehlot
"['covid', '19', 'omicron', 'driven', 'wave', 'will', 'turn', 'to', 'villages', 'after', 'metros', 'says', 'expert']",covid 19 omicron driven wave will turn to villages after metros says expert
"['india', 'chinese', 'taipei', 'asian', 'cup', 'match', 'called', 'off', 'after', '12', 'home', 'team', 'players', 'test', 'covid', 'positive']",india chinese taipei asian cup match called off after 12 home team players test covid positive
"['navjot', 'singh', 'sidhu', 'has', 'no', 'brains', 'punjab', 'ex', 'cm', 'amarinder', 'singh']",navjot singh sidhu has no brains punjab ex cm amarinder singh
"['good', 'glamm', 'group', 'buys', 'majority', 'stake', 'in', 'organic', 'harvest', 'in', 'all', 'cash', 'deal']",good glamm group buys majority stake in organic harvest in all cash deal
"['scuffle', 'breaks', 'out', 'between', 'tmc', 'and', 'bjp', 'at', 'statue', 'inauguration']",scuffle breaks out between tmc and bjp at statue inauguration
"['bjp', 'decides', 'to', 'serve', 'showcause', 'notice', 'on', 'two', 'dissidents']",bjp decides to serve showcause notice on two dissidents
"['bjp', 'necessary', 'for', 'countrys', 'development', 'aparna', 'yadav']",bjp necessary for countrys development aparna yadav
"['imran', 'khan', 'admits', 'pakistan', 'facing', 'massive', 'inflation', 'attempts', 'to', 'link', 'it', 'as', 'global', 'phenomenon']",imran khan admits pakistan facing massive inflation attempts to link it as global phenomenon
"['assam', 'government', 'to', 'confer', 'asom', 'baibhav', 'award', 'to', 'ratan', 'tata']",assam government to confer asom baibhav award to ratan tata
"['sanctioning', 'russia', 'now', 'over', 'ukraine', 'would', 'undercut', 'deterrence', 'u', 's', 's', 'blinken']",sanctioning russia now over ukraine would undercut deterrence u s s blinken
"['mumbai', 'sees', '2550', 'new', 'covid', '19', 'cases', '13', 'fatalities']",mumbai sees 2550 new covid 19 cases 13 fatalities
"['weve', 'set', 'target', 'to', 'build', 'a', 'new', 'india', 'before', '100th', 'year', 'of', 'independence', 'pm', 'modi']",weve set target to build a new india before 100th year of independence pm modi
"['polkadot', 'filecoin', 'bittorrent', 'and', 'other', 'exciting', 'web3', 'crypto', 'tokens', 'to', 'watch', 'out', 'for', 'in', '2022']",polkadot filecoin bittorrent and other exciting web3 crypto tokens to watch out for in 2022
"['pm', 'modi', 'unveils', 'netaji', 'subhas', 'chandra', 'boses', 'hologram', 'statue', 'at', 'india', 'gate']",pm modi unveils netaji subhas chandra boses hologram statue at india gate
"['govt', 'dropped', 'abide', 'with', 'me', 'from', 'beating', 'retreat', 'as', 'indian', 'tunes', 'more', 'appropriate', 'sources']",govt dropped abide with me from beating retreat as indian tunes more appropriate sources
