headlines,headline_text
"['iron', 'pipe', 'falls', 'from', 'delhi', 'metro', 'onto', 'car', 'and', 'scooter', 'one', 'injured']",iron pipe falls from delhi metro onto car and scooter one injured
"['it', 'has', 'been', 'a', 'mixed', 'bag', 'for', 'former', 'congress', 'cms', 'leaders', 'who', 'joined', 'bjp']",it has been a mixed bag for former congress cms leaders who joined bjp
"['yami', 'gautam', 'opens', 'up', 'on', 'controversy', 'surrounding', 'upcoming', 'film', 'article', '370', 'no', 'point', 'in', 'justifying']",yami gautam opens up on controversy surrounding upcoming film article 370 no point in justifying
"['ajit', 'faction', 'real', 'ncp', 'mlas', 'cant', 'be', 'disqualified', 'speaker', 'rahul', 'narwekar']",ajit faction real ncp mlas cant be disqualified speaker rahul narwekar
"['helldivers', '2', 'compatibility', 'with', 'steam', 'deck', 'xbox', 'heres', 'what', 'you', 'may', 'want', 'to', 'know']",helldivers 2 compatibility with steam deck xbox heres what you may want to know
"['bjp', 'builds', 'rajya', 'sabha', 'fight', 'in', 'up', 'by', 'naming', 'ex', 'sp', 'mp', 'sanjay', 'seth', 'as', 'candidate']",bjp builds rajya sabha fight in up by naming ex sp mp sanjay seth as candidate
"['sc', 'panel', 'in', 'sandeshkhali', 'cm', 'mamata', 'banerjee', 'says', '17', 'arrested']",sc panel in sandeshkhali cm mamata banerjee says 17 arrested
"['stepping', 'up', 'to', 'the', 'west', 'asia', 'plate']",stepping up to the west asia plate
"['finally', 'shakira', 'to', 'release', 'first', 'album', 'in', 'seven', 'years']",finally shakira to release first album in seven years
"['watch', 'trailer', 'of', 'the', 'sympathizer', 'know', 'when', 'this', 'hbo', 'film', 'will', 'be', 'released']",watch trailer of the sympathizer know when this hbo film will be released
"['shondaland', 'announces', 'bridgerton', 'fan', 'wedding', 'know', 'who', 'can', 'get', 'married', 'at', 'this', 'dreamy', 'netflix', 'special']",shondaland announces bridgerton fan wedding know who can get married at this dreamy netflix special
"['boruto', 'two', 'blue', 'vortex', 'chapter', '7', 'all', 'you', 'may', 'want', 'to', 'know', 'about', 'release', 'date', 'time', 'plot', 'and', 'more']",boruto two blue vortex chapter 7 all you may want to know about release date time plot and more
"['congress', 'tries', 'to', 'revive', 'seat', 'talks', 'with', 'aap']",congress tries to revive seat talks with aap
"['sonia', 'gandhi', 'pens', 'open', 'letter', 'of', 'thanks', 'to', 'people', 'of', 'raebareli']",sonia gandhi pens open letter of thanks to people of raebareli
"['alex', 'miller', 'of', 'american', 'idol', 'season', '19', 'embroiled', 'in', 'deadly', 'car', 'accident', 'in', 'kentucky']",alex miller of american idol season 19 embroiled in deadly car accident in kentucky
"['akshay', 'kumar', 'attends', 'the', 'inauguration', 'of', 'abu', 'dhabis', '1st', 'hindu', 'temple', 'calls', 'it', 'a', 'historic', 'moment']",akshay kumar attends the inauguration of abu dhabis 1st hindu temple calls it a historic moment
"['mahabharat', 'star', 'nitish', 'bharadwaj', 'is', 'now', 'embroiled', 'in', 'an', 'ugly', 'legal', 'spat', 'with', 'his', 'wife']",mahabharat star nitish bharadwaj is now embroiled in an ugly legal spat with his wife
"['view', 'in', 'evm', 'vvpat', 'we', 'trust']",view in evm vvpat we trust
"['spring', 'cleaning', 'in', 'spring']",spring cleaning in spring
"['when', 'taylor', 'swift', 'is', 'a', 'hey', 'joe', 'activist']",when taylor swift is a hey joe activist
"['come', 'let', 'us', 'niksen']",come let us niksen
"['finally', 'emperors', 'new', 'clothes', 'exposed']",finally emperors new clothes exposed
"['farmer', 'protests', 'serious', 'demands', 'to', 'modernise', 'indian', 'agriculture', 'are', 'woefully', 'missing']",farmer protests serious demands to modernise indian agriculture are woefully missing
"['as', 'india', 'again', 'shifts', 'its', 'gaze', 'to', 'seas', 'i', 'see', 'signs', 'of', 'aspiring', 'maritime', 'power', 'navy', 'chief']",as india again shifts its gaze to seas i see signs of aspiring maritime power navy chief
"['in', 'blow', 'to', 'india', 'bloc', 'nc', 'says', 'it', 'wont', 'have', 'any', 'pre', 'poll', 'alliance']",in blow to india bloc nc says it wont have any pre poll alliance
"['mou', 'signed', 'to', 'boost', 'tie', 'between', 'manipur', 'and', 'thailand', 'varsities']",mou signed to boost tie between manipur and thailand varsities
"['joker', '2', 'director', 'todd', 'phillips', 'talks', 'about', 'release', 'date', 'of', 'trailer', 'and', 'movie', 'amid', 'new', 'look', 'teaser']",joker 2 director todd phillips talks about release date of trailer and movie amid new look teaser
"['bollywood', 'is', 'only', 'for', 'those', 'who', 'can', 'be', 'resilient', 'feels', 'emraan', 'hashmi']",bollywood is only for those who can be resilient feels emraan hashmi
"['outplacement', 'business', 'booming', 'amid', 'tech', 'startup', 'layoffs']",outplacement business booming amid tech startup layoffs
"['cm', 'shinde', 'quota', 'activist', 'jarange', 'mathadi', 'leader', 'patil', 'chosen', 'for', 'maratha', 'bhushan', 'award']",cm shinde quota activist jarange mathadi leader patil chosen for maratha bhushan award
"['bafta', 'film', 'awards', '2024', 'when', 'and', 'where', 'to', 'watch', 'the', 'glamorous', 'event', 'on', 'streaming']",bafta film awards 2024 when and where to watch the glamorous event on streaming
"['promoter', 'sells', '1', '76', 'stake', 'in', 'vedanta', 'for', 'rs', '1737', 'crore']",promoter sells 1 76 stake in vedanta for rs 1737 crore
"['cipla', 'partners', 'with', 'csir', 'cdri', 'to', 'develop', 'formulation', 'for', 'fungal', 'keratitis']",cipla partners with csir cdri to develop formulation for fungal keratitis
"['india', 'yamaha', 'motor', 'recalls', '3', 'lakh', 'scooter', 'units', 'to', 'rectify', 'brake', 'parts']",india yamaha motor recalls 3 lakh scooter units to rectify brake parts
"['demi', 'moore', 'joins', 'the', 'cast', 'of', 'yellowstone', 'know', 'more']",demi moore joins the cast of yellowstone know more
"['assam', 'to', 'get', 'rs', '25000', 'crore', 'semiconductor', 'packaging', 'unit']",assam to get rs 25000 crore semiconductor packaging unit
"['dsp', 'mutual', 'fund', 'changes', 'etf', 'symbols', 'on', 'bse', 'and', 'nse']",dsp mutual fund changes etf symbols on bse and nse
"['ott', 'player', 'ullu', 'digital', 'files', 'drhp', 'with', 'bse', 'sme', 'platform', 'for', 'ipo']",ott player ullu digital files drhp with bse sme platform for ipo
"['ncp', 'is', 'party', 'of', 'common', 'people', 'its', 'facing', 'challenges', 'today', 'but', 'we', 'should', 'not', 'worry', 'sharad', 'pawar']",ncp is party of common people its facing challenges today but we should not worry sharad pawar
"['dot', 'to', 'establish', 'quantum', 'certification', 'lab', 'set', 'standards', 'for', 'quantum', 'computing', 'secy']",dot to establish quantum certification lab set standards for quantum computing secy
"['sugar', 'bandits', 'will', 'smith', 'to', 'play', 'iraq', 'war', 'veteran', 'in', 'this', 'thriller', 'know', 'about', 'directors', 'producers', 'and', 'more']",sugar bandits will smith to play iraq war veteran in this thriller know about directors producers and more
"['10', 'best', 'car', 'dusters', 'for', 'a', 'gentle', 'and', 'effective', 'cleaning']",10 best car dusters for a gentle and effective cleaning
"['pmla', 'jet', 'airways', 'founder', 'naresh', 'goyal', 'seeks', 'interim', 'bail', 'to', 'treat', 'slow', 'growing', 'cancer']",pmla jet airways founder naresh goyal seeks interim bail to treat slow growing cancer
"['nearly', '5', 'lakh', 'passengers', 'affected', 'due', 'to', 'flight', 'delays', 'in', 'jan', '2024', 'dgca']",nearly 5 lakh passengers affected due to flight delays in jan 2024 dgca
"['ev', 'vs', 'ice', 'price', 'parity', 'for', 'luxury', 'cars', 'unlikely', 'in', 'near', 'future']",ev vs ice price parity for luxury cars unlikely in near future
"['mamata', 'banerjee', 'demands', 'stringent', 'action', 'by', 'the', 'centre', 'over', 'chopra', 'incident']",mamata banerjee demands stringent action by the centre over chopra incident
"['farmers', 'protest', 'noida', 'police', 'to', 'invoke', 'crpc', '144', 'on', 'friday', 'due', 'to', 'bharat', 'bandh']",farmers protest noida police to invoke crpc 144 on friday due to bharat bandh
"['ibm', 'ceo', 'arvind', 'krishna', 'joins', 'usispf', 'board']",ibm ceo arvind krishna joins usispf board
"['2593', 'cases', 'of', 'covid', 'sub', 'variant', 'jn', '1', 'its', 'lineages', 'detected', 'in', 'india', 'insacog']",2593 cases of covid sub variant jn 1 its lineages detected in india insacog
"['21st', 'century', 'economics', 'needs', 'a', 'better', 'goal', 'thangrowth', 'kate', 'raworth']",21st century economics needs a better goal thangrowth kate raworth
"['bridgerton', 'season', '3', 'episode', 'titles', 'of', 'penelope', 'featherington', 'romancing', 'colin', 'bridgerton', 'unveiled']",bridgerton season 3 episode titles of penelope featherington romancing colin bridgerton unveiled
"['best', 'ghaghra', 'choli', 'for', 'women', 'in', 'india', 'to', 'outshine', 'the', 'crowd']",best ghaghra choli for women in india to outshine the crowd
"['crucial', 'to', 'electoral', 'democracy', 'that', 'freedom', 'to', 'vote', 'not', 'subjected', 'to', 'undue', 'influence', 'sc']",crucial to electoral democracy that freedom to vote not subjected to undue influence sc
"['best', 'sketch', 'pens', 'in', 'india', 'discover', 'the', 'ultimate', 'sketching', 'experience']",best sketch pens in india discover the ultimate sketching experience
"['a', 'body', 'that', 'works', 'netflix', 'acquires', 'rights', 'for', 'europe', 'latin', 'america', 'us', 'know', 'about', 'its', 'cast', 'director', 'and', 'writer']",a body that works netflix acquires rights for europe latin america us know about its cast director and writer
"['ahead', 'of', 'market', '10', 'things', 'that', 'will', 'decide', 'd', 'street', 'action', 'on', 'friday']",ahead of market 10 things that will decide d street action on friday
"['entero', 'healthcare', 'shares', 'to', 'list', 'on', 'friday', 'what', 'gmp', 'signals', 'ahead', 'of', 'd', 'st', 'debut']",entero healthcare shares to list on friday what gmp signals ahead of d st debut
"['resource', 'constrains', 'to', 'restrict', 'credit', 'growth', 'report']",resource constrains to restrict credit growth report
"['road', 'ministry', 'clarifies', 'legal', 'status', 'of', 'bike', 'taxis']",road ministry clarifies legal status of bike taxis
"['no', 'social', 'protection', 'for', '1', '4', 'billion', 'children', 'globally', 'ilo']",no social protection for 1 4 billion children globally ilo
"['nitin', 'gadkari', 'launches', '28', 'nh', 'projects', 'worth', 'rs', '6600cr', 'in', 'odisha']",nitin gadkari launches 28 nh projects worth rs 6600cr in odisha
"['govt', 'invites', 'application', 'for', 'posts', 'of', 'judicial', 'technical', 'members', 'in', 'gstat']",govt invites application for posts of judicial technical members in gstat
"['beyonc', 'will', 'be', 'gracing', 'essence', 'magazines', 'cover', 'know', 'more']",beyonc will be gracing essence magazines cover know more
"['india', 'hikes', 'windfall', 'tax', 'on', 'petroleum', 'crude', 'diesel']",india hikes windfall tax on petroleum crude diesel
