headlines,headline_text
"['ahead', 'of', 'market', '10', 'things', 'that', 'will', 'decide', 'stock', 'market', 'action', 'on', 'wednesday']",ahead of market 10 things that will decide stock market action on wednesday
"['india', 'logs', '9', '1', 'jump', 'in', 'automobile', 'sales', 'in', '2024', 'with', 'growth', 'in', 'most', 'segments']",india logs 9 1 jump in automobile sales in 2024 with growth in most segments
"['cftc', 'chair', 'rostin', 'behnam', 'announces', 'resignation', 'amid', 'calls', 'for', 'enhanced', 'crypto', 'oversight']",cftc chair rostin behnam announces resignation amid calls for enhanced crypto oversight
"['jeff', 'bezos', 'own', 'newspaper', 'washington', 'post', 'exposes', 'horrific', 'working', 'conditions', 'at', 'amazon', 'heres', 'what', 'it', 'discovered']",jeff bezos own newspaper washington post exposes horrific working conditions at amazon heres what it discovered
"['navy', 'coast', 'guard', 'police', 'should', 'increase', 'surveillance', 'mamata']",navy coast guard police should increase surveillance mamata
"['us', 'call', 'to', 'delist', 'rare', 'earths', 'co', 'to', 'shore', 'up', 'critical', 'ties']",us call to delist rare earths co to shore up critical ties
"['hcltech', 'announces', 'wage', 'hikes', 'from', '1', '4', 'for', 'junior', 'employees']",hcltech announces wage hikes from 1 4 for junior employees
"['shark', 'tank', 'india', 'season', '4', 'delhi', 'entrepreneur', 'tells', 'anupam', 'mittal', 'peyush', 'bansal', 'to', 'not', 'give', 'befaltu', 'ke', 'excuses', 'gets', 'rs', '1', 'crore', 'funding']",shark tank india season 4 delhi entrepreneur tells anupam mittal peyush bansal to not give befaltu ke excuses gets rs 1 crore funding
"['government', 'selling', 'wheat', 'to', 'millers', 'as', 'prices', 'rise', 'over', '8', 'in', '2', 'weeks']",government selling wheat to millers as prices rise over 8 in 2 weeks
"['nyt', 'connections', 'january', '7', 'answers', 'and', 'hints', 'to', 'solve', 'the', 'head', 'scratcher', 'puzzle']",nyt connections january 7 answers and hints to solve the head scratcher puzzle
"['liverpool', 'icon', 'steven', 'gerrard', 'to', 'become', 'granddad', 'at', '45', 'daughter', 'expecting', 'baby', 'with', 'notorious', 'gangsters', 'son']",liverpool icon steven gerrard to become granddad at 45 daughter expecting baby with notorious gangsters son
"['oneplus', '13', 'review', 'snapdragon', '8', 'gen', 'elite', 'hasselblad', 'cameras', 'and', '100w', 'charging', 'is', 'it', 'worth', 'the', 'price', 'tag']",oneplus 13 review snapdragon 8 gen elite hasselblad cameras and 100w charging is it worth the price tag
"['riding', 'the', 'high', 'low']",riding the high low
"['best', 'valentines', 'day', 'gifts', 'for', 'him']",best valentines day gifts for him
"['19', 'types', 'of', 'databases', 'available', 'to', 'catch', 'fugitives', 'shah', 'to', 'agencies']",19 types of databases available to catch fugitives shah to agencies
"['decongest', 'by', 'fees', 'and', 'public', 'transport']",decongest by fees and public transport
"['india', 'ipo', 'volumes', 'likely', 'to', 'double', 'from', '2024', 'levels', 'goldman', 'sachs', 'iain', 'drayton']",india ipo volumes likely to double from 2024 levels goldman sachs iain drayton
"['personal', 'data', 'privacy', 'ltd', 'dpdp', 'act', 'institutionalises', 'data', 'breach', 'as', 'much', 'as', 'it', 'protects', 'data', 'in', 'some', 'cases']",personal data privacy ltd dpdp act institutionalises data breach as much as it protects data in some cases
"['justins', 'khalistani', 'politics', 'sank', 'indo', 'canadian', 'ties']",justins khalistani politics sank indo canadian ties
"['hmpv', 'drug', 'supplies', 'from', 'china', 'not', 'likely', 'to', 'be', 'affected', 'by', 'virus']",hmpv drug supplies from china not likely to be affected by virus
"['hospitality', 'industry', 'revenues', 'to', 'grow', 'by', '6', '8', 'in', 'fy26', 'icra']",hospitality industry revenues to grow by 6 8 in fy26 icra
"['exporters', 'flag', 'terminal', 'fee', 'low', 'dry', 'ports', 'use', 'to', 'piyush', 'goyal']",exporters flag terminal fee low dry ports use to piyush goyal
"['ugc', 'draft', 'rules', 'on', 'appointing', 'vcs', 'assault', 'on', 'state', 'rights', 'tn', 'cm']",ugc draft rules on appointing vcs assault on state rights tn cm
"['sc', 'to', 'take', 'up', 'west', 'bengal', 'plea', 'on', 'obc', 'classification', 'on', 'january', '28', 'and', '29']",sc to take up west bengal plea on obc classification on january 28 and 29
"['minting', 'money', 'british', 'royal', 'familys', 'annual', 'income', 'to', 'increase', 'by', '56', 'million', 'to', 'receive', 'a', 'whopping', '165', 'million', 'in', '2025', 'campaigners', 'describe', 'it', 'as', 'scandalous']",minting money british royal familys annual income to increase by 56 million to receive a whopping 165 million in 2025 campaigners describe it as scandalous
"['indian', 'american', 'dhol', 'band', 'to', 'participate', 'in', 'trump', 'inauguration', 'parade']",indian american dhol band to participate in trump inauguration parade
"['well', 'naturally']",well naturally
"['third', 'eye', 'temple', 'hopping', 'in', 'jharkhand', 'voter', 'id', 'cards', 'to', 'jarawa', 'members', 'and', 'final', 'farewell']",third eye temple hopping in jharkhand voter id cards to jarawa members and final farewell
"['norovirus', 'all', 'you', 'may', 'want', 'to', 'know', 'about', 'symptoms', 'treatment', 'and', 'prevention']",norovirus all you may want to know about symptoms treatment and prevention
"['citing', 'chinas', 'nos', 'rapid', 'tech', 'pace', 'iaf', 'chief', 'bats', 'for', 'private', 'players', 'in', 'aerospace']",citing chinas nos rapid tech pace iaf chief bats for private players in aerospace
"['destiny', '2', 'revenant', 'act', '3', 'all', 'we', 'know', 'about', 'release', 'date', 'time', 'weapons', 'and', 'trailer']",destiny 2 revenant act 3 all we know about release date time weapons and trailer
"['india', 'offers', 'to', 'fund', 'study', 'on', 'skills', 'gap', 'mapping']",india offers to fund study on skills gap mapping
"['state', 'banks', 'told', 'to', 'avoid', 'appeals', 'at', 'multiple', 'debt', 'recovery', 'tribunals']",state banks told to avoid appeals at multiple debt recovery tribunals
"['take', 'the', 'bank', 'merger', 'cue', 'for', 'insurance']",take the bank merger cue for insurance
"['10', 'life', 'changing', 'tips', 'from', 'wisdom', 'hatch', 'founder', 'akshat', 'shrivastava', 'how', 'to', 'increase', 'wealth', 'and', 'boost', 'happiness']",10 life changing tips from wisdom hatch founder akshat shrivastava how to increase wealth and boost happiness
"['hmpv', 'health', 'ministry', 'asks', 'states', 'to', 'boost', 'surveillance']",hmpv health ministry asks states to boost surveillance
"['hmpv', 'not', 'novel', 'outbreak', 'unlikely', 'to', 'escalate', 'into', 'pandemic', 'top', 'epidemiologist']",hmpv not novel outbreak unlikely to escalate into pandemic top epidemiologist
"['states', 'have', 'money', 'to', 'give', 'freebies', 'but', 'not', 'to', 'retired', 'judges', 'sc']",states have money to give freebies but not to retired judges sc
"['indonesia', 'joins', 'brics', 'ahead', 'of', 'presidents', 'visit', 'for', 'republic', 'day']",indonesia joins brics ahead of presidents visit for republic day
