headlines,headline_text
"['nearly', '26', 'polling', 'booths', 'in', 'rajasthan', 'mp', 'telangana', 'critical', 'election', 'commission']",nearly 26 polling booths in rajasthan mp telangana critical election commission
"['protect', 'hotspots', 'from', 'long', 'weekend', 'floods']",protect hotspots from long weekend floods
"['jet', 'airways', 'founder', 'naresh', 'goyals', 'arrest', 'as', 'per', 'law', 'custody', 'was', 'needed', 'as', 'he', 'was', 'uncooperative', 'ed', 'to', 'hc']",jet airways founder naresh goyals arrest as per law custody was needed as he was uncooperative ed to hc
"['arcelormittal', 'tells', 'sc', 'it', 'is', 'desirous', 'of', 'returning', '2643', 'acres', 'it', 'acquired', 'for', 'karnataka', 'steel', 'plant']",arcelormittal tells sc it is desirous of returning 2643 acres it acquired for karnataka steel plant
"['croctober', 'crocs', 'launches', 'cowboy', 'boot', 'design', 'to', 'complete', 'with', 'spurs']",croctober crocs launches cowboy boot design to complete with spurs
"['sharad', 'pawar', 'meets', 'kharge', 'rahul', 'gandhi', 'discusses', 'india', 'blocs', 'poll', 'strategy']",sharad pawar meets kharge rahul gandhi discusses india blocs poll strategy
"['bruce', 'springsteen', 'and', 'e', 'street', 'band', '2023', 'tour', 'gets', 'rescheduled', 'check', 'out', 'the', 'new', 'dates', 'and', 'more']",bruce springsteen and e street band 2023 tour gets rescheduled check out the new dates and more
"['give', 'us', 'a', 'smile']",give us a smile
"['stocks', 'at', 'power', 'plants', 'likely', 'to', 'dip', 'further', 'coal', 'secy', 'amrit', 'lal', 'meena']",stocks at power plants likely to dip further coal secy amrit lal meena
"['two', 'unquiet', 'bits', 'about', 'nobel', 'peace', 'prize']",two unquiet bits about nobel peace prize
"['supreme', 'court', 'rejects', 'ed', 'plea', 'against', 'bail', 'to', 'nses', 'former', 'ceo', 'chitra', 'ramkrishna']",supreme court rejects ed plea against bail to nses former ceo chitra ramkrishna
"['over', '40', 'including', '7', 'soldiers', 'dead', 'in', 'sikkim', 'flash', 'floods']",over 40 including 7 soldiers dead in sikkim flash floods
"['scad', 'savannah', 'film', 'festivals', 'stellar', 'lineup', 'features', 'emma', 'stones', 'poor', 'things', 'bradley', 'coopers', 'maestro', 'and', 'the', 'color', 'purple']",scad savannah film festivals stellar lineup features emma stones poor things bradley coopers maestro and the color purple
"['india', 'may', 'lose', '35', 'of', 'gdp', 'to', 'climate', 'change', 'by', '2100', 'warns', 'unescap', 'report']",india may lose 35 of gdp to climate change by 2100 warns unescap report
"['mizo', 'national', 'front', 'mla', 'to', 'join', 'bjp', 'to', 'contest', 'ensuing', 'assembly', 'polls']",mizo national front mla to join bjp to contest ensuing assembly polls
"['ibbi', 'to', 'tighten', 'voluntary', 'liquidation', 'regulations', 'liquidators', 'have', 'to', 'explain', 'delay']",ibbi to tighten voluntary liquidation regulations liquidators have to explain delay
"['us', 'and', 'european', 'mncs', 'now', 'consider', 'india', 'an', 'alternate', 'option', 'to', 'china', 'pwc', 'asia', 'pacific']",us and european mncs now consider india an alternate option to china pwc asia pacific
"['view', 'its', 'testing', 'time', 'for', 'indian', 'gaming', 'industry', 'but', 'probably', 'a', 'good', 'time', 'for', 'investors']",view its testing time for indian gaming industry but probably a good time for investors
"['trinamool', 'representatives', 'to', 'meet', 'west', 'bengal', 'governor', 'cv', 'ananda', 'bose', 'in', 'darjeeling']",trinamool representatives to meet west bengal governor cv ananda bose in darjeeling
"['warzone', 'in', 'mw3', 'major', 'changes', 'new', 'warzone', 'map', 'contents', 'all', 'you', 'need', 'to', 'know']",warzone in mw3 major changes new warzone map contents all you need to know
"['canada', 'withdraws', '41', 'diplomats', 'from', 'indian', 'embassy', 'shifts', 'most', 'to', 'singapore', 'and', 'kuala', 'lumpur']",canada withdraws 41 diplomats from indian embassy shifts most to singapore and kuala lumpur
"['govt', 'declares', 'site', 'in', 'tamil', 'nadu', 'believed', 'to', 'be', 'isro', 'location', 'out', 'of', 'bounds', 'for', 'common', 'people']",govt declares site in tamil nadu believed to be isro location out of bounds for common people
"['sc', 'refuses', 'to', 'restrain', 'bihar', 'from', 'acting', 'on', 'caste', 'data']",sc refuses to restrain bihar from acting on caste data
"['did', 'logan', 'paul', 'break', 'his', 'wrist', 'ahead', 'of', 'fight', 'with', 'dillon', 'danis', 'heres', 'the', 'truth']",did logan paul break his wrist ahead of fight with dillon danis heres the truth
"['guj', 'hc', 'chief', 'justice', 'refuses', 'to', 'interfere', 'after', 'kejriwal', 'sanjay', 'singh', 'seek', 'urgent', 'hearing', 'of', 'pleas', 'regarding', 'defamation', 'case']",guj hc chief justice refuses to interfere after kejriwal sanjay singh seek urgent hearing of pleas regarding defamation case
"['exploring', 'the', 'star', 'wars', 'universe', '8', 'upcoming', 'shows', 'after', 'ahsokas', 'conclusion']",exploring the star wars universe 8 upcoming shows after ahsokas conclusion
