headlines,headline_text
"['can', 'india', 'become', 'competitive', 'while', 'pursuing', 'climate', 'resilient', 'development', 'difficult', 'but', 'possible']",can india become competitive while pursuing climate resilient development difficult but possible
"['teenager', 'alcaraz', 'crushes', 'zverev', 'in', 'madrid', 'open', 'final']",teenager alcaraz crushes zverev in madrid open final
"['climate', 'action', 'un', 'is', 'misusing', 'data', 'and', 'its', 'approach', 'has', 'been', 'repeatedly', 'shown', 'to', 'be', 'wrong']",climate action un is misusing data and its approach has been repeatedly shown to be wrong
"['shehbaz', 'sharif', 'faced', 'with', 'khan', 'era', 'fuel', 'power', 'subsidy', 'inflation', 'and', 'polarised', 'pakistan']",shehbaz sharif faced with khan era fuel power subsidy inflation and polarised pakistan
"['how', 'the', 'fed', 'hike', 'spikes', 'the', 'world']",how the fed hike spikes the world
"['untool', 'this', 'hammer', 'from', 'the', 'ipc', 'kit']",untool this hammer from the ipc kit
"['jill', 'biden', 'pays', 'surprise', 'visit', 'to', 'ukraine', 'meets', 'first', 'lady']",jill biden pays surprise visit to ukraine meets first lady
"['shipping', 'corporation', 'of', 'india', 'to', 'hive', 'off', 'realty', 'assets']",shipping corporation of india to hive off realty assets
"['a', 'tiny', 'bit', 'better']",a tiny bit better
"['olas', 'top', 'engineering', 'honcho', 'dinesh', 'radhakrishnan', 'quits']",olas top engineering honcho dinesh radhakrishnan quits
"['think', 'of', 'kami', 'rita', 'and', 'take', 'the', 'stairs']",think of kami rita and take the stairs
"['who', 'numbers', 'on', 'covid', 'deaths', 'in', 'india', '2020', '21', 'fail', 'the', 'basic', 'smell', 'test']",who numbers on covid deaths in india 2020 21 fail the basic smell test
"['two', 'terrorists', 'killed', 'in', 'encounter', 'in', 'j', 'ks', 'kulgam']",two terrorists killed in encounter in j ks kulgam
"['how', 'green', 'is', 'your', 'power']",how green is your power
"['jet', 'airways', 'gets', 'ministry', 'of', 'home', 'affairs', 'security', 'clearance', 'to', 'resume', 'flight', 'operations']",jet airways gets ministry of home affairs security clearance to resume flight operations
"['24', 'students', 'test', 'covid', '19', 'positive', 'at', 'nid', 'in', '3', 'days', 'boys', 'hostel', 'declared', 'micro', 'containment', 'zone']",24 students test covid 19 positive at nid in 3 days boys hostel declared micro containment zone
"['over', '190', '33', 'crore', 'doses', 'of', 'coronavirus', 'vaccine', 'administered', 'in', 'india', 'so', 'far']",over 190 33 crore doses of coronavirus vaccine administered in india so far
"['us', 'canada', 'eu', 'pull', 'up', 'sri', 'lanka', 'for', 'imposing', 'emergency']",us canada eu pull up sri lanka for imposing emergency
"['delhi', 'bjp', 'requests', 'police', 'chief', 'not', 'to', 'allow', 'city', 'bars', 'open', 'till', '3', 'am']",delhi bjp requests police chief not to allow city bars open till 3 am
"['bjp', 'hopeful', 'of', 'gains', 'in', 'jk', 'post', 'delimitation', 'exercise']",bjp hopeful of gains in jk post delimitation exercise
"['chancellor', 'olaf', 'scholzs', 'party', 'soundly', 'beaten', 'at', 'german', 'regional', 'vote']",chancellor olaf scholzs party soundly beaten at german regional vote
"['lekhis', 'visit', 'to', 'panama', 'honduras', 'and', 'chile', 'provided', 'fresh', 'momentum', 'to', 'ties', 'says', 'mea']",lekhis visit to panama honduras and chile provided fresh momentum to ties says mea
"['covid', '19', 'delhi', 'logs', '1422', 'fresh', 'cases', 'zero', 'fatality']",covid 19 delhi logs 1422 fresh cases zero fatality
"['3', 'member', 'panel', 'to', 'vet', 'tenders', 'over', 'rs', '50', 'crore', 'amid', 'allegations', 'of', 'corruption', 'in', 'award', 'of', 'contracts']",3 member panel to vet tenders over rs 50 crore amid allegations of corruption in award of contracts
"['no', 'alliances', 'with', 'parties', 'want', 'to', 'partner', '130', 'crore', 'indians', 'says', 'kejriwal', 'at', 'lokmat', 'event']",no alliances with parties want to partner 130 crore indians says kejriwal at lokmat event
"['armys', 'vice', 'chief', 'visits', 'forward', 'locations', 'along', 'loc', 'in', 'jammu', 'kashmir']",armys vice chief visits forward locations along loc in jammu kashmir
"['china', 'attempting', 'for', 'long', 'to', 'erase', 'tibetan', 'language', 'says', 'report']",china attempting for long to erase tibetan language says report
"['india', 'is', 'one', 'of', 'the', 'most', 'incredible', 'sources', 'of', 'ideas', 'and', 'new', 'ways', 'of', 'developing', 'sustainable', 'businesses', 'franois', 'bonnici', 'wef']",india is one of the most incredible sources of ideas and new ways of developing sustainable businesses franois bonnici wef
"['prime', 'minister', 'modi', 'a', 'follower', 'of', 'adolf', 'hitler', 'says', 'shiv', 'sena', 'mp', 'sanjay', 'raut']",prime minister modi a follower of adolf hitler says shiv sena mp sanjay raut
"['canadian', 'prime', 'minister', 'justin', 'trudeau', 'visits', 'irpin', 'town', 'in', 'ukraine', 'says', 'mayor']",canadian prime minister justin trudeau visits irpin town in ukraine says mayor
"['hamilton', 'visited', 'by', 'michelle', 'obama', 'speaks', 'on', 'roe', 'v', 'wade']",hamilton visited by michelle obama speaks on roe v wade
"['j', 'p', 'nadda', 'to', 'visit', 'rajasthan', 'on', 'two', 'day', 'tour']",j p nadda to visit rajasthan on two day tour
"['economist', 'to', 'be', 'sworn', 'in', 'as', 'costa', 'rica', 'president']",economist to be sworn in as costa rica president
"['crypto', 'bridge', 'heists', 'swiping', '1', 'billion', 'spur', 'race', 'for', 'alternatives']",crypto bridge heists swiping 1 billion spur race for alternatives
"['indian', 'it', 'firms', 'strive', 'to', 'crack', 'the', 'exit', 'code']",indian it firms strive to crack the exit code
"['prithvi', 'shaw', 'admitted', 'to', 'mumbai', 'hospital', 'due', 'to', 'high', 'fever', 'covid', 'tests', 'are', 'negative']",prithvi shaw admitted to mumbai hospital due to high fever covid tests are negative
"['gujarat', 'rahul', 'to', 'address', 'rally', 'in', 'dahod', 'on', 'tuesday', 'kejriwal', 'in', 'rajkot', 'on', 'wednesday']",gujarat rahul to address rally in dahod on tuesday kejriwal in rajkot on wednesday
"['andhra', 'cm', 'jagan', 'mohan', 'reddy', 'to', 'hold', 'first', 'cabinet', 'meeting', 'post', 'reshuffle', 'on', 'may', '13']",andhra cm jagan mohan reddy to hold first cabinet meeting post reshuffle on may 13
"['reliance', 'expects', 'gas', 'prices', 'to', 'rise', 'again', 'in', 'october']",reliance expects gas prices to rise again in october
"['2', 'held', 'with', 'ied', 'packed', 'with', 'rdx', 'in', 'punjab', 'possible', 'terror', 'attack', 'foiled']",2 held with ied packed with rdx in punjab possible terror attack foiled
"['russian', 'deputy', 'prime', 'minister', 'visits', 'ruined', 'ukrainian', 'city', 'of', 'mariupol']",russian deputy prime minister visits ruined ukrainian city of mariupol
"['home', 'ministry', 'grants', 'security', 'clearance', 'to', 'jet', 'airways']",home ministry grants security clearance to jet airways
"['future', 'enterprises', 'to', 'raise', 'rs', '3000', 'cr', 'from', 'insurance', 'biz', 'sale', 'aims', 'to', 'pare', 'debt', 'avoid', 'insolvency']",future enterprises to raise rs 3000 cr from insurance biz sale aims to pare debt avoid insolvency
"['syria', 'president', 'bashar', 'assad', 'visits', 'iran', 'for', 'meetings', 'in', 'rare', 'trip']",syria president bashar assad visits iran for meetings in rare trip
"['pushp', 'kumar', 'joshi', 'takes', 'over', 'as', 'cmd', 'of', 'hpcl']",pushp kumar joshi takes over as cmd of hpcl
"['lpg', 'price', 'rise', 'is', 'triggering', 'fire', 'in', 'kitchen', 'says', 'all', 'india', 'congress', 'committee', 'secretary']",lpg price rise is triggering fire in kitchen says all india congress committee secretary
"['dcb', 'bank', 'q4', 'net', 'profit', 'jumps', 'to', 'rs', '113', 'cr']",dcb bank q4 net profit jumps to rs 113 cr
"['jkhand', 'ias', 'officer', 'and', 'husband', 'had', 'huge', 'cash', 'in', 'their', 'accounts', 'transferred', 'money', 'to', 'ca', 'ed']",jkhand ias officer and husband had huge cash in their accounts transferred money to ca ed
"['potential', 'debutants', 'lose', 'their', 'ground', 'ahead', 'of', 'listing', 'heres', 'what', 'you', 'should', 'expect']",potential debutants lose their ground ahead of listing heres what you should expect
"['delhivery', 'and', 'two', 'other', 'ipos', 'will', 'raise', 'about', 'rs', '6000', 'crore', 'in', 'the', 'upcoming', 'week']",delhivery and two other ipos will raise about rs 6000 crore in the upcoming week
"['food', 'prices', 'hold', 'near', 'record', 'as', 'ukraine', 'war', 'upends', 'trade']",food prices hold near record as ukraine war upends trade
