headlines,headline_text
"['did', 'astrologers', 'really', 'predict', 'joe', 'biden', 'endorsing', 'kamala', 'harris', 'and', 'donald', 'trumps', 'defeat', 'in', '2024']",did astrologers really predict joe biden endorsing kamala harris and donald trumps defeat in 2024
"['airtel', 'jio', 'turn', 'focus', 'to', 'wireless', 'home', '5g', 'for', 'better', 'monetisation']",airtel jio turn focus to wireless home 5g for better monetisation
"['rajya', 'sabha', 'debate', 'ignites', 'over', 'ncert', 'syllabus', 'mallikarjun', 'kharge', 'flags', 'preamble', 'removal', 'reports', 'jp', 'nadda', 'says', 'act', 'responsibly']",rajya sabha debate ignites over ncert syllabus mallikarjun kharge flags preamble removal reports jp nadda says act responsibly
"['fta', 'investment', 'promotion', 'connectivity', 'are', 'key', 'to', 'greater', 'bimstec', 'cooperation']",fta investment promotion connectivity are key to greater bimstec cooperation
"['thai', 'court', 'orders', 'dissolution', 'of', 'pro', 'democracy', 'opposition', 'party']",thai court orders dissolution of pro democracy opposition party
"['mayta', 'chef', 'jaime', 'pesaques', 'culinary', 'tribute', 'to', 'peru', 'with', 'artful', '9', 'course', 'tasting', 'menu']",mayta chef jaime pesaques culinary tribute to peru with artful 9 course tasting menu
"['best', 'sunscreens', 'for', 'normal', 'skin']",best sunscreens for normal skin
"['uddhav', 'thackeray', 'meets', 'kharge', 'gandhis', 'on', 'mva', 'seat', 'sharing', 'proposes', 'frequent', 'india', 'bloc', 'meets', 'convenor']",uddhav thackeray meets kharge gandhis on mva seat sharing proposes frequent india bloc meets convenor
"['americans', 'are', 'not', 'polarised', 'but', 'our', 'parties', 'are', 'says', 'stanford', 'university', 'professor', 'morris', 'p', 'fiorina']",americans are not polarised but our parties are says stanford university professor morris p fiorina
"['french', 'olympians', 'to', 'be', 'taxed', 'for', 'olympic', 'rewards', 'veterans', 'claim', 'decision', 'as', 'scandal', 'heres', 'what', 'we', 'know']",french olympians to be taxed for olympic rewards veterans claim decision as scandal heres what we know
"['lok', 'sabha', 'sees', 'protests', 'over', 'vinesh', 'phogats', 'disqualification']",lok sabha sees protests over vinesh phogats disqualification
"['bata', 'in', 'talks', 'with', 'quick', 'commerce', 'companies', 'to', 'offer', '10', 'minute', 'delivery', 'of', 'footwear']",bata in talks with quick commerce companies to offer 10 minute delivery of footwear
"['waqf', 'bill', 'to', 'be', 'tabled', 'in', 'lok', 'sabha', 'on', 'thursday', 'opposition', 'says', 'send', 'it', 'to', 'parliamentary', 'panel']",waqf bill to be tabled in lok sabha on thursday opposition says send it to parliamentary panel
