headlines,headline_text
"['opportunities', 'for', 'growth', 'aplenty', 'in', 'india', 'elsewhere', 'rich', 'lesser', 'chairman', 'bcg', 'global']",opportunities for growth aplenty in india elsewhere rich lesser chairman bcg global
"['urgent', 'need', 'to', 'focus', 'on', 'soil', 'conservation', 'review', 'policies', 'brought', 'in', 'for', 'green', 'revolution', 'sadhguru']",urgent need to focus on soil conservation review policies brought in for green revolution sadhguru
"['senas', 'no', 'after', 'aimims', 'feelers', 'to', 'ncp', 'to', 'join', 'mva']",senas no after aimims feelers to ncp to join mva
"['cosmetics', 'sales', 'soaring', 'people', 'rediscovering', 'their', 'social', 'lives', 'as', 'covid', 'cases', 'continue', 'to', 'fall']",cosmetics sales soaring people rediscovering their social lives as covid cases continue to fall
"['anthony', 'fauci', 'warns', 'of', 'stricter', 'coronavirus', 'measures', 'amidst', 'new', 'strain']",anthony fauci warns of stricter coronavirus measures amidst new strain
"['view', 'where', 'the', 'streets', 'have', 'shame', 'names']",view where the streets have shame names
"['three', 'contenders', 'for', 'manipur', 'cms', 'post', 'reach', 'delhi']",three contenders for manipur cms post reach delhi
"['google', 'launches', 'its', 'delete', 'last', '15', 'minutes', 'feature', 'for', 'android', 'devices']",google launches its delete last 15 minutes feature for android devices
"['howard', 'schultz', 'returns', 'for', 'a', 'third', 'stint', 'with', 'starbucks', 'seeks', 'new', 'beginning', 'with', 'baristas']",howard schultz returns for a third stint with starbucks seeks new beginning with baristas
"['forces', 'have', 'decisive', 'control', 'over', 'militancy', 'amit', 'shah']",forces have decisive control over militancy amit shah
"['google', 'accused', 'of', 'systemic', 'racial', 'bias', 'in', 'lawsuit']",google accused of systemic racial bias in lawsuit
"['ghulam', 'nabi', 'azad', 'conveys', 'to', 'sonia', 'gandhi', 'broad', 'framework', 'for', 'collective', 'leadership']",ghulam nabi azad conveys to sonia gandhi broad framework for collective leadership
"['columbia', 'law', 'professor', 'joshua', 'mitts', 'is', 'the', 'latest', 'short', 'target', 'of', 'carson', 'block']",columbia law professor joshua mitts is the latest short target of carson block
"['what', 'explains', 'the', 'charm', 'of', 'ipl']",what explains the charm of ipl
"['russia', 'default', 'fears', 'ease', 'as', 'key', 'payments', 'reach', 'investors']",russia default fears ease as key payments reach investors
"['view', 'knowing', 'something', 'is', 'irrelevant', 'letting', 'others', 'know', 'you', 'know', 'is', 'all', 'important']",view knowing something is irrelevant letting others know you know is all important
"['gm', 'buys', 'softbanks', '2', '1', 'billion', 'stake', 'in', 'cruise', 'robo', 'car', 'unit']",gm buys softbanks 2 1 billion stake in cruise robo car unit
"['rising', 'covid', 'cases', 'in', 'europe', 'pose', 'a', 'threat', 'to', 'the', 'us']",rising covid cases in europe pose a threat to the us
"['republican', 'don', 'young', 'alaskan', 'congressman', 'dies', 'at', '88']",republican don young alaskan congressman dies at 88
"['cbse', 'releases', 'class', '12', 'term', '1', 'results', 'heres', 'how', 'to', 'know', 'marks']",cbse releases class 12 term 1 results heres how to know marks
"['view', 'greed', 'the', 'continued', 'relics', 'of', 'war']",view greed the continued relics of war
"['amazon', 'wins', 'antitrust', 'lawsuit', 'against', 'district', 'of', 'columbia']",amazon wins antitrust lawsuit against district of columbia
"['japan', 'announces', 'investment', 'target', 'of', 'rs', '3', '2', 'lakh', 'crore', 'in', 'india', 'in', 'next', 'five', 'years']",japan announces investment target of rs 3 2 lakh crore in india in next five years
"['gm', 'to', 'pay', '2', '1', 'billion', 'for', 'softbanks', 'stake', 'in', 'cruises', 'self', 'driving', 'unit']",gm to pay 2 1 billion for softbanks stake in cruises self driving unit
"['terrorists', 'hurl', 'grenades', 'at', 'crpf', 'camps', 'in', 'shopian', 'pulwama', 'in', 'jk', '2', 'personnel', 'injured']",terrorists hurl grenades at crpf camps in shopian pulwama in jk 2 personnel injured
"['meg', 'lanning', 'leads', 'australia', 'to', 'a', 'six', 'wicket', 'win', 'against', 'india', 'to', 'secure', 'a', 'spot', 'in', 'the', 'semis']",meg lanning leads australia to a six wicket win against india to secure a spot in the semis
"['clearbank', 'raises', '230', 'million', 'from', 'apax', 'partners', 'to', 'expand', 'into', 'europe', 'and', 'us']",clearbank raises 230 million from apax partners to expand into europe and us
"['over', '181', 'crore', 'covid', 'vaccine', 'doses', 'administered', 'in', 'india', 'so', 'far', 'govt']",over 181 crore covid vaccine doses administered in india so far govt
