headlines,headline_text
"['bangladesh', 'executes', 'killer', 'of', 'countrys', 'independence', 'leader', 'bangabandhu']",bangladesh executes killer of countrys independence leader bangabandhu
"['govt', 'eases', 'norms', 'for', 'ppf', 'and', 'sukanya', 'samriddhi', 'account', 'holders', 'due', 'to', 'covid', '19']",govt eases norms for ppf and sukanya samriddhi account holders due to covid 19
"['commerce', 'ministry', 'lists', 'steps', 'to', 'support', 'exporters', 'as', 'industry', 'expresses', 'fears', 'of', 'huge', 'job', 'losses']",commerce ministry lists steps to support exporters as industry expresses fears of huge job losses
"['iqoo', '3', 'review', 'a', 'fine', 'debut', 'packs', 'powerful', 'hardware', 'battery', 'good', 'performance', 'at', 'the', 'price', 'point']",iqoo 3 review a fine debut packs powerful hardware battery good performance at the price point
"['govts', 'make', 'in', 'india', 'initiative', 'is', 'unlikely', 'to', 'help', 'the', 'semiconductor', 'production', 'value', 'chain']",govts make in india initiative is unlikely to help the semiconductor production value chain
"['call', 'of', 'duty', 'warzone', 'review', 'unfolds', 'a', 'new', 'chapter', 'with', 'top', 'notch', 'graphics', 'responsive', 'characters', 'good', 'detailing']",call of duty warzone review unfolds a new chapter with top notch graphics responsive characters good detailing
"['lockdown', 'should', 'be', 'lifted', 'in', 'a', 'phased', 'manner', 'says', 'kerala']",lockdown should be lifted in a phased manner says kerala
"['samsung', 'galaxy', 'z', 'flip', 'review', 'impressive', 'hardware', 'camera', 'capabilities', 'stylish', 'phone', 'a', 'complete', 'head', 'turner']",samsung galaxy z flip review impressive hardware camera capabilities stylish phone a complete head turner
"['18', 'more', 'found', 'positive', 'for', 'covid', '19', 'in', 'rajasthan', 'number', 'rises', 'to', '579']",18 more found positive for covid 19 in rajasthan number rises to 579
"['lenders', 'invoke', 'shares', 'of', 'essel', 'group', 'firms', 'dish', 'tv', 'siti', 'cable', 'zee', 'learn']",lenders invoke shares of essel group firms dish tv siti cable zee learn
"['miseries', 'of', 'migrant', 'labourers', 'worsen', 'amid', 'coronavirus', 'pandemic', 'and', 'lockdown']",miseries of migrant labourers worsen amid coronavirus pandemic and lockdown
"['tamil', 'nadu', 'reports', 'one', 'more', 'death', 'and', '58', 'fresh', 'cases', 'amid', 'no', 'official', 'statement', 'on', 'lockdown', 'extension']",tamil nadu reports one more death and 58 fresh cases amid no official statement on lockdown extension
"['aggressive', 'testing', 'on', 'at', 'covid', '19', 'hotspots', 'in', 'punjab', 'punjab', 'cm', 'amarinder', 'singh']",aggressive testing on at covid 19 hotspots in punjab punjab cm amarinder singh
"['how', 'covid', '19', 'has', 'ravaged', 'dreams', 'and', 'livelihoods', 'of', 'chefs', 'service', 'staffers', 'small', 'restaurant', 'owners']",how covid 19 has ravaged dreams and livelihoods of chefs service staffers small restaurant owners
"['how', 'covid', '19', 'has', 'affected', 'indias', 'mental', 'healthcare', 'support', 'system']",how covid 19 has affected indias mental healthcare support system
"['banks', 'will', 'be', 'on', 'tighter', 'leash', 'post', 'covid', 'deepak', 'parekh']",banks will be on tighter leash post covid deepak parekh
"['ebola', 'patient', 'dies', 'in', 'congo', 'first', 'case', 'in', '50', 'days']",ebola patient dies in congo first case in 50 days
"['coronavirus', 'cases', 'in', 'delhi', 'cross', '1000', 'mark', 'death', 'toll', 'mounts', 'to', '19']",coronavirus cases in delhi cross 1000 mark death toll mounts to 19
"['trai', 'issues', 'recommendations', 'on', 'reserve', 'price', 'for', 'auction', 'of', 'fm', 'radio', 'channels']",trai issues recommendations on reserve price for auction of fm radio channels
"['four', 'drug', 'mix', 'for', 'covid', '19', 'can', 'work', 'wonders', 'say', 'kerala', 'doctors']",four drug mix for covid 19 can work wonders say kerala doctors
"['coronavirus', 'vaccine', 'could', 'be', 'ready', 'in', 'six', 'months']",coronavirus vaccine could be ready in six months
"['indigo', 'employee', 'dies', 'of', 'coronavirus', 'infection']",indigo employee dies of coronavirus infection
"['justice', 'v', 'kanagaraj', 'appointed', 'new', 'state', 'election', 'commissioner', 'of', 'andhra', 'pradesh']",justice v kanagaraj appointed new state election commissioner of andhra pradesh
"['tally', 'of', 'covid', '19', 'patients', 'rises', 'to', '432', 'with', '54', 'new', 'cases']",tally of covid 19 patients rises to 432 with 54 new cases
"['council', 'of', 'ministers', 'to', 'resume', 'work', 'from', 'offices', 'on', 'monday']",council of ministers to resume work from offices on monday
"['if', 'china', 'a', 'developing', 'country', 'make', 'us', 'too', 'one', 'donald', 'trump']",if china a developing country make us too one donald trump
"['maharashtra', '92', 'new', 'cases', 'of', 'covid', '19', 'take', 'state', 'tally', 'to', '1666']",maharashtra 92 new cases of covid 19 take state tally to 1666
"['why', 'africas', 'coronavirus', 'outbreak', 'appears', 'slower', 'than', 'anticipated']",why africas coronavirus outbreak appears slower than anticipated
"['sharechat', 'sets', 'asides', 'advertising', 'credits', 'of', 'rs', '50', 'million', 'to', 'promote', 'aarogya', 'setu', 'app']",sharechat sets asides advertising credits of rs 50 million to promote aarogya setu app
"['plea', 'in', 'sc', 'challenging', 'rbi', 'circular', 'on', '3', 'month', 'moratorium', 'on', 'loan', 'repayment']",plea in sc challenging rbi circular on 3 month moratorium on loan repayment
"['v', 'shaped', 'or', 'u', 'shaped', 'some', 'economists', 'upbeat', 'on', 'virus', 'recovery']",v shaped or u shaped some economists upbeat on virus recovery
"['extend', 'lockdown', 'period', 'but', 'limit', 'it', 'to', 'identifed', 'red', 'zones', 'andhra', 'pradesh', 'cm']",extend lockdown period but limit it to identifed red zones andhra pradesh cm
"['ms', 'dhonis', 'india', 'chances', 'very', 'very', 'bleak', 'if', 'ipl', 'doesnt', 'happen', 'srikkanth']",ms dhonis india chances very very bleak if ipl doesnt happen srikkanth
"['maharashtra', 'decides', 'to', 'extend', 'lockdown', 'at', 'least', 'till', 'april', '30']",maharashtra decides to extend lockdown at least till april 30
"['us', 'covid', '19', 'cases', 'surpass', 'half', 'a', 'million', 'donald', 'trump', 'faces', 'biggest', 'decision', 'on', 're', 'opening', 'economy']",us covid 19 cases surpass half a million donald trump faces biggest decision on re opening economy
"['pm', 'spoke', 'about', 'extending', 'lockdown', 'till', 'april', '30', 'west', 'bengal', 'also', 'on', 'same', 'page', 'mamata', 'banerjee']",pm spoke about extending lockdown till april 30 west bengal also on same page mamata banerjee
"['railways', 'converts', '5000', 'coaches', 'into', 'isolation', 'wards', 'for', 'covid', '19', 'patients', 'awaits', 'govt', 'direction', 'on', 'deployment']",railways converts 5000 coaches into isolation wards for covid 19 patients awaits govt direction on deployment
"['lockdown', 'set', 'to', 'be', 'extended', 'as', '1000', 'plus', 'new', 'cases', 'push', 'india', 'tally', 'above', '8000']",lockdown set to be extended as 1000 plus new cases push india tally above 8000
"['plucking', 'resumes', 'in', 'assams', 'tea', 'estates', 'workers', 'follow', 'social', 'distancing', 'norms']",plucking resumes in assams tea estates workers follow social distancing norms
"['lockdown', 'to', 'be', 'extended', 'for', '2', 'weeks', 'centre', 'to', 'issue', 'guidelines', 'karnataka', 'cm']",lockdown to be extended for 2 weeks centre to issue guidelines karnataka cm
"['special', 'trains', 'for', 'transporting', 'perishable', 'food', 'items']",special trains for transporting perishable food items
"['kerala', 'manages', 'to', 'keep', 'covid', '19', 'death', 'rate', 'low', 'but', 'warns', 'against', 'letting', 'guard', 'down']",kerala manages to keep covid 19 death rate low but warns against letting guard down
"['amid', 'lockdown', 'parents', 'undertake', 'over', '2000', 'km', 'journey', 'for', 'army', 'officers', 'funeral']",amid lockdown parents undertake over 2000 km journey for army officers funeral
"['india', 'posts', 'extends', 'insurance', 'premium', 'payment', 'deadline', 'till', 'june', '30']",india posts extends insurance premium payment deadline till june 30
"['co', 'living', 'company', 'offers', 'space', 'to', 'healthcare', 'staff']",co living company offers space to healthcare staff
"['tech', 'that', 'saves', 'lives', 'apple', 'google', 'come', 'together', 'to', 'fight', 'covid', '19', 'will', 'alert', 'users', 'in', 'contact', 'with', 'infected', 'person']",tech that saves lives apple google come together to fight covid 19 will alert users in contact with infected person
"['allow', 'phased', 'opening', 'of', 'alcohol', 'industry', 'online', 'sales', 'cibac', 'to', 'piyush', 'goyal']",allow phased opening of alcohol industry online sales cibac to piyush goyal
"['30', 'cr', 'poor', 'gets', 'rs', '28256', 'cr', 'financial', 'assistance', 'under', 'pradhan', 'mantri', 'garib', 'kalyan', 'yojana']",30 cr poor gets rs 28256 cr financial assistance under pradhan mantri garib kalyan yojana
"['extend', 'lockdown', 'by', '2', 'weeks', 'increase', 'frbm', 'limit', 'telangana', 'cm']",extend lockdown by 2 weeks increase frbm limit telangana cm
"['leading', 'indian', 'diaspora', 'body', 'in', 'us', 'to', 'support', 'vulnerable', 'groups', 'in', 'america', 'and', 'india']",leading indian diaspora body in us to support vulnerable groups in america and india
"['ensure', 'police', 'protection', 'to', 'medical', 'staff', 'working', 'during', 'pandemic', 'mha', 'to', 'states', 'uts']",ensure police protection to medical staff working during pandemic mha to states uts
"['c', 'standard', 'clear', 'inventories', 'improve', 'perception', 'sbi', 'chief', 'to', 'real', 'estate']",c standard clear inventories improve perception sbi chief to real estate
