headlines,headline_text
"['amit', 'shah', 'flags', 'off', 'bjp', 'parivartan', 'yatra', 'in', 'jharkhand']",amit shah flags off bjp parivartan yatra in jharkhand
"['eu', 'pledges', 'up', 'to', '39', 'billion', 'loan', 'to', 'ukraine']",eu pledges up to 39 billion loan to ukraine
"['an', 'early', 'childhood', 'education', 'model', 'that', 'ensures', 'the', 'best', 'possible', 'start']",an early childhood education model that ensures the best possible start
"['third', 'eye', 'the', 'elusive', 'maha', 'cabinet', 'berth', 'another', 'hurdle', 'another', 'jump', 'pilot', 'faces', 'turbulence']",third eye the elusive maha cabinet berth another hurdle another jump pilot faces turbulence
"['congress', 'run', 'by', 'tukde', 'tukde', 'gang', 'urban', 'naxals', 'alleges', 'pm', 'modi']",congress run by tukde tukde gang urban naxals alleges pm modi
"['setback', 'for', 'bangladesh', 'government', 'as', 'army', 'gets', 'police', 'powers']",setback for bangladesh government as army gets police powers
"['ey', 'pune', 'employees', 'death', 'ex', 'hcl', 'tech', 'ceos', 'big', 'warning', 'over', 'exploitation', 'of', 'young', 'professionals']",ey pune employees death ex hcl tech ceos big warning over exploitation of young professionals
"['debt', '100', 'of', 'gdp', 'data', 'is', 'big', 'blow', 'for', 'new', 'uk', 'govt']",debt 100 of gdp data is big blow for new uk govt
"['rights', 'of', 'people', 'of', 'jk', 'should', 'be', 'protected', 'as', 'in', 'some', 'other', 'states']",rights of people of jk should be protected as in some other states
"['mamata', 'banerjee', 'writes', 'to', 'pm', 'on', 'floods', 'bengal', 'officials', 'kept', 'informed', 'says', 'union', 'min']",mamata banerjee writes to pm on floods bengal officials kept informed says union min
"['foreign', 'interference', 'in', 'us', 'election', 'will', 'surge', 'in', 'the', 'final', 'two', 'days', 'of', 'the', 'presidential', 'campaign', 'says', 'microsoft']",foreign interference in us election will surge in the final two days of the presidential campaign says microsoft
"['loss', 'making', 'mncs', 'liable', 'to', 'pay', 'tax', 'on', 'india', 'setup']",loss making mncs liable to pay tax on india setup
"['black', 'mirror', 'season', '7', 'expected', 'release', 'date', 'new', 'cast', 'and', 'plot', 'details', 'revealed']",black mirror season 7 expected release date new cast and plot details revealed
"['air', 'india', 'domestic', 'market', 'share', 'rises', 'to', '27', 'international', 'to', '24']",air india domestic market share rises to 27 international to 24
"['naxalism', 'will', 'be', 'rooted', 'out', 'by', 'march', '31', '2026', 'amit', 'shah']",naxalism will be rooted out by march 31 2026 amit shah
"['it', 'will', 'not', 'get', 'closer', 'than', 'this', 'trump', 'harris', 'tied', 'in', '7', 'swing', 'states', 'that', 'could', 'decide', 'the', 'u', 's', 'elections']",it will not get closer than this trump harris tied in 7 swing states that could decide the u s elections
"['sc', 'takes', 'suo', 'motu', 'cognisance', 'of', 'ktaka', 'hc', 'judges', 'comments']",sc takes suo motu cognisance of ktaka hc judges comments
"['rg', 'kar', 'hospital', 'incident', 'cbi', 'plea', 'in', 'court', 'for', 'narco', 'test', 'on', 'arrested', 'former', 'principal']",rg kar hospital incident cbi plea in court for narco test on arrested former principal
"['sc', 'asks', 'why', 'names', 'suggested', 'for', 'judgeship', 'are', 'pending', 'with', 'centre']",sc asks why names suggested for judgeship are pending with centre
"['odisha', 'crime', 'branch', 'registers', 'case', 'over', 'alleged', 'sexual', 'assault', 'of', 'the', 'fiance', 'of', 'an', 'army', 'officer', 'ex', 'cm', 'naveen', 'patnaik', 'attacks', 'bjp', 'govt']",odisha crime branch registers case over alleged sexual assault of the fiance of an army officer ex cm naveen patnaik attacks bjp govt
"['supreme', 'court', 'hauls', 'up', 'cbi', 'for', 'alleging', 'all', 'west', 'bengal', 'courts', 'have', 'hostile', 'environment']",supreme court hauls up cbi for alleging all west bengal courts have hostile environment
"['haryana', 'polling', 'stations', 'over', '2700', 'critical', 'more', 'than', '300', 'vulnerable']",haryana polling stations over 2700 critical more than 300 vulnerable
"['tdp', 'govt', 'using', 'faith', 'for', 'politics', 'says', 'ysrcp', 'chief', 'jagan', 'mohan', 'reddy']",tdp govt using faith for politics says ysrcp chief jagan mohan reddy
"['bombay', 'hc', 'grants', 'temporary', 'relief', 'to', 'ceat', 'in', 'case', 'against', 'apollo', 'tyres', 'ads']",bombay hc grants temporary relief to ceat in case against apollo tyres ads
"['why', 'india', 'needs', 'to', 'transform', 'its', 'universities', 'from', 'degree', 'factories', 'to', 'dynamic', 'learning', 'hubs']",why india needs to transform its universities from degree factories to dynamic learning hubs
"['best', 'chimneys', 'for', 'large', 'kitchens', 'to', 'eliminate', 'smoke', 'and', 'keep', 'the', 'kitchen', 'fresh']",best chimneys for large kitchens to eliminate smoke and keep the kitchen fresh
"['waqf', 'amendment', 'bill', '2024', 'several', 'muslim', 'groups', 'present', 'views', 'opposition', 'questions', 'arguments']",waqf amendment bill 2024 several muslim groups present views opposition questions arguments
