headlines,headline_text
"['bommai', 'asks', 'murugesh', 'nirani', 'to', 'resolve', 'panchamasali', 'lingayats', 'quota', 'demands', 'speedily']",bommai asks murugesh nirani to resolve panchamasali lingayats quota demands speedily
"['govt', 'engaging', 'with', 'different', 'layers', 'to', 'ensure', 'benefits', 'of', 'eodb', 'reach', 'ground', 'level', 'finance', 'minister']",govt engaging with different layers to ensure benefits of eodb reach ground level finance minister
"['us', 'weather', 'forecast', 'california', 'braces', 'for', 'heavy', 'rains', 'storm', 'likely', 'floods']",us weather forecast california braces for heavy rains storm likely floods
"['when', 'harry', 'met', 'scrappy']",when harry met scrappy
"['pok', 'pak', 'based', 'websites', 'behind', 'threat', 'to', 'kashmiri', 'pandits']",pok pak based websites behind threat to kashmiri pandits
"['eu', 'investors', 'turn', 'to', 'drones', 'battlefield', 'ai']",eu investors turn to drones battlefield ai
"['foreign', 'universities', 'in', 'india', 'a', 'problem', 'of', 'degree']",foreign universities in india a problem of degree
"['cs', 'of', '3', 'sri', 'lankan', 'banks']",cs of 3 sri lankan banks
"['india', 'us', 'trade', 'policy', 'forum', 'meet', 'on', 'january', '11']",india us trade policy forum meet on january 11
"['view', 'goi', 'should', 'adhere', 'to', 'the', 'path', 'of', 'fiscal', 'consolidation', 'in', 'budget', '2023']",view goi should adhere to the path of fiscal consolidation in budget 2023
"['yatri', 'rahul', 'gandhi', 'strikes', 'spiritual', 'note', 'in', 'kurukshetra']",yatri rahul gandhi strikes spiritual note in kurukshetra
"['how', 'jan', 'vishwas', 'bill', 'will', 'bury', 'statutes', 'that', 'are', 'not', 'only', 'archaic', 'but', 'lead', 'to', 'harassment']",how jan vishwas bill will bury statutes that are not only archaic but lead to harassment
"['airtel', 'jio', 'target', '100', '150', 'million', '5g', 'conversions', 'by', 'march', '2024']",airtel jio target 100 150 million 5g conversions by march 2024
"['madhya', 'pradesh', 'will', 'grow', 'to', '550', 'billion', 'economy', 'by', '2026', 'cm', 'shivraj', 'singh', 'chouhan']",madhya pradesh will grow to 550 billion economy by 2026 cm shivraj singh chouhan
"['two', 'terrorists', 'killed', 'along', 'loc', 'in', 'jammu', 'and', 'kashmirs', 'poonch']",two terrorists killed along loc in jammu and kashmirs poonch
"['death', 'is', 'welcome']",death is welcome
"['apple', 'begins', 'hiring', 'retail', 'store', 'employees', 'in', 'india']",apple begins hiring retail store employees in india
"['green', 'hydrogen', 'no', 'more', 'just', 'hot', 'air']",green hydrogen no more just hot air
"['covid', '19', 'covovax', 'to', 'get', 'approval', 'as', 'booster', 'in', '10', '15', 'days', 'says', 'sii', 'ceo', 'adar', 'poonawalla']",covid 19 covovax to get approval as booster in 10 15 days says sii ceo adar poonawalla
"['srei', 'resolution', 'varde', 'partners', 'arena', 'consortium', 'submits', 'revised', 'bid', 'coc', 'voting', 'after', 'plan', 'viability', 'report']",srei resolution varde partners arena consortium submits revised bid coc voting after plan viability report
"['sc', 'to', 'hear', 'pleas', 'challenging', 'validity', 'of', '1991', 'law', 'on', 'religious', 'places']",sc to hear pleas challenging validity of 1991 law on religious places
"['joe', 'biden', 'heads', 'to', 'el', 'paso', 'amid', 'migrant', 'crisis', 'along', 'mexico', 'border', 'details', 'here']",joe biden heads to el paso amid migrant crisis along mexico border details here
"['homeland', 'security', 'secretary', 'alejandro', 'mayorkas', 'refuses', 'to', 'step', 'down', 'as', 'republicans', 'call', 'for', 'his', 'resignation', 'over', 'migrant', 'crisis']",homeland security secretary alejandro mayorkas refuses to step down as republicans call for his resignation over migrant crisis
"['pope', 'francis', 'baptises', 'babies', 'in', 'sistine', 'chapel', 'in', 'vatican', 'city']",pope francis baptises babies in sistine chapel in vatican city
"['ramdas', 'athawale', 'frowns', 'over', 'tie', 'up', 'between', 'eknath', 'shinde', 'faction', 'of', 'shiv', 'sena', 'and', 'kawades', 'prp']",ramdas athawale frowns over tie up between eknath shinde faction of shiv sena and kawades prp
"['no', 'karnataka', 'tableau', 'on', 'republic', 'day', 'following', 'centres', 'guidelines', 'to', 'provide', 'opportunity', 'to', 'others']",no karnataka tableau on republic day following centres guidelines to provide opportunity to others
"['bjp', 'leader', 'asks', 'rahul', 'gandhi', 'to', 'clear', 'stand', 'on', 'art', '370', 'pagd', 'before', 'leading', 'his', 'yatra', 'into', 'jk']",bjp leader asks rahul gandhi to clear stand on art 370 pagd before leading his yatra into jk
"['ghana', 'faces', 'economic', 'distress', 'the', 'role', 'of', 'chinese', 'lending']",ghana faces economic distress the role of chinese lending
"['urinating', 'incident', 'two', 'air', 'india', 'crew', 'members', 'likely', 'to', 'join', 'probe', 'on', 'monday']",urinating incident two air india crew members likely to join probe on monday
"['voltup', 'to', 'deploy', 'half', 'a', 'million', 'high', 'speed', 'electric', 'two', 'wheelers', 'in', 'next', 'five', 'years']",voltup to deploy half a million high speed electric two wheelers in next five years
"['chris', 'hemsworth', 'wife', 'elsa', 'pataky', 'were', 'seen', 'with', 'mike', 'and', 'zara', 'tindall']",chris hemsworth wife elsa pataky were seen with mike and zara tindall
"['budget', '2023', 'allow', 'deductions', 'hike', 'threshold', 'for', 'levying', 'peak', '30', 'tax', 'to', 'make', 'optional', 'tax', 'regime', 'attractive', 'say', 'experts']",budget 2023 allow deductions hike threshold for levying peak 30 tax to make optional tax regime attractive say experts
"['sc', 'to', 'hear', 'pleas', 'challenging', 'constitutional', 'validity', 'of', 'sedition', 'law']",sc to hear pleas challenging constitutional validity of sedition law
"['all', 'aiims', 'can', 'achieve', 'global', 'excellence', 'through', 'superior', 'quality', 'clinical', 'care', 'education', 'mansukh', 'mandaviya']",all aiims can achieve global excellence through superior quality clinical care education mansukh mandaviya
"['kerala', 'govts', 'year', 'of', 'enterprises', 'project', 'selected', 'as', 'best', 'practices', 'model']",kerala govts year of enterprises project selected as best practices model
"['james', 'arthur', 'dismisses', 'the', 'masked', 'singer', 'rhino', 'rumours', 'points', 'towards', 'another', 'star']",james arthur dismisses the masked singer rhino rumours points towards another star
"['centre', 'creating', 'ecosystem', 'to', 'benefit', 'each', 'of', '140', 'crore', 'indians', 'ncgg', 'chief']",centre creating ecosystem to benefit each of 140 crore indians ncgg chief
"['nepal', 'says', 'its', 'making', 'efforts', 'to', 'activate', 'saarc']",nepal says its making efforts to activate saarc
