headlines,headline_text
"['pegasus', 'offered', 'to', 'bengal', 'government', 'mamata', 'banerjee']",pegasus offered to bengal government mamata banerjee
"['a', 'film', 'to', 'remind', 'us', 'of', 'the', 'black', 'hole']",a film to remind us of the black hole
"['controlled', 'fed', 'rate', 'rise', 'keeps', 'it', 'steady']",controlled fed rate rise keeps it steady
"['yes', 'bank', 'scam', 'hc', 'directs', 'special', 'cbi', 'court', 'to', 'differ', 'framing', 'of', 'charges', 'until', 'april', '1']",yes bank scam hc directs special cbi court to differ framing of charges until april 1
"['get', 'set', 'startup']",get set startup
"['a', 'tonic', 'we', 'call', 'sleep']",a tonic we call sleep
"['volvo', 'announces', 'expansion', 'of', 'its', 'rd', 'operations', 'in', 'india']",volvo announces expansion of its rd operations in india
"['foreign', 'ministers', 'of', 'key', 'members', 'may', 'skip', 'oic', 'meet', 'in', 'pakistan']",foreign ministers of key members may skip oic meet in pakistan
"['lakshya', 'sen', 'stuns', 'anders', 'antonsen', 'to', 'enter', 'all', 'england', 'quarterfinals', 'sindhu', 'saina', 'out']",lakshya sen stuns anders antonsen to enter all england quarterfinals sindhu saina out
"['icj', 'judges', 'vote', 'in', 'individual', 'capacity', 'mea', 'on', 'dalveer', 'bhandaris', 'vote', 'against', 'russia']",icj judges vote in individual capacity mea on dalveer bhandaris vote against russia
"['india', 'seeks', 'us', 'tech', 'to', 'scan', 'vehicles', 'non', 'intrusively']",india seeks us tech to scan vehicles non intrusively
"['placement', 'medicine', 'for', 'ukraine', 'returned']",placement medicine for ukraine returned
"['congress', 'leadership', 'is', 'missing', 'ahmed', 'patels', 'advice', 'shankersinh', 'vaghela']",congress leadership is missing ahmed patels advice shankersinh vaghela
"['stf', 'incriminating', 'papers', 'in', 'madrasa', 'teachers', 'phone']",stf incriminating papers in madrasa teachers phone
"['high', 'court', 'judgment', 'on', 'hijab', 'muslims', 'observe', 'karnataka', 'bandh']",high court judgment on hijab muslims observe karnataka bandh
"['always', 'exploring', 'all', 'possibilities', 'in', 'global', 'energy', 'markets', 'india']",always exploring all possibilities in global energy markets india
"['sonia', 'and', 'rahul', 'get', 'in', 'touch', 'with', 'representatives', 'of', 'change', 'seekers']",sonia and rahul get in touch with representatives of change seekers
"['india', 'indonesia', 'seek', 'to', 'expand', 'counter', 'terror', 'defence', 'maritime', 'security', 'partnership']",india indonesia seek to expand counter terror defence maritime security partnership
"['global', 'economic', 'fallout', 'of', 'war', 'in', 'ukraine', 'is', 'expected', 'to', 'negatively', 'impact', 'indian', 'economy', 'imf']",global economic fallout of war in ukraine is expected to negatively impact indian economy imf
"['an', 'india', 'plus', 'is', 'going', 'to', 'happen', 'in', 'every', 'industry', 'tata', 'sons', 'chairman', 'n', 'chandrasekaran']",an india plus is going to happen in every industry tata sons chairman n chandrasekaran
"['over', '180', '95', 'crore', 'covid', 'vaccine', 'doses', 'administered', 'in', 'india', 'govt']",over 180 95 crore covid vaccine doses administered in india govt
"['odyssey', 'technologies', 'brings', 'out', 'digital', 'signing', 'extension', 'for', 'income', 'tax', 'gst', 'mca']",odyssey technologies brings out digital signing extension for income tax gst mca
"['cyclone', 'brewing', 'in', 'bay', 'of', 'bengal', 'an', 'islands', 'to', 'get', 'heavy', 'rains']",cyclone brewing in bay of bengal an islands to get heavy rains
"['st', 'patricks', 'day', 'celebration', 'preparations', 'in', 'full', 'swing', 'as', 'sacramento', 'bars', 'gear', 'up', 'post', 'covid']",st patricks day celebration preparations in full swing as sacramento bars gear up post covid
"['merri', 'dee', 'chicago', 'broadcasting', 'legend', 'and', 'former', 'wgn', 'tv', 'icon', 'dies', 'at', '85']",merri dee chicago broadcasting legend and former wgn tv icon dies at 85
"['torrent', 'cadila', 'pharmaceuticals', 'get', 'license', 'to', 'manufacture', 'oral', 'antiviral', 'covid', '19', 'pill', 'nirmatrelvir']",torrent cadila pharmaceuticals get license to manufacture oral antiviral covid 19 pill nirmatrelvir
"['rahul', 'gandhi', 'talks', 'to', 'bhupinder', 'singh', 'hooda', 'as', 'congress', 'reaches', 'out', 'to', 'g', '23', 'ghulam', 'nabi', 'azad', 'likely', 'to', 'meet', 'sonia', 'gandhi', 'on', 'friday']",rahul gandhi talks to bhupinder singh hooda as congress reaches out to g 23 ghulam nabi azad likely to meet sonia gandhi on friday
"['brookfield', 'invests', 'rs', '2000', 'cr', 'in', 'bc', 'jindals', 'packaging', 'business']",brookfield invests rs 2000 cr in bc jindals packaging business
"['biden', 'administration', 'can', 'employ', 'higher', 'climate', 'cost', 'estimate', 'to', 'design', 'policy', 'appeals', 'court', 'rules']",biden administration can employ higher climate cost estimate to design policy appeals court rules
"['india', 'raising', 'with', 'china', 'plight', 'of', 'indian', 'students', 'mea', 'asks', 'beijing', 'to', 'adopt', 'congenial', 'stance']",india raising with china plight of indian students mea asks beijing to adopt congenial stance
"['assam', 'to', 'export', 'methanol', 'and', 'formaldehyde', 'to', 'bangladesh']",assam to export methanol and formaldehyde to bangladesh
"['hundreds', 'of', 'cars', 'queue', 'up', 'on', 'thursday', 'for', 'chicago', 'businessman', 'willie', 'wilsons', '200k', 'free', 'gas', 'giveaway']",hundreds of cars queue up on thursday for chicago businessman willie wilsons 200k free gas giveaway
"['now', 'tax', 'officials', 'raid', 'zetwerk', 'indias', 'four', 'way', 'ecommerce', 'fight']",now tax officials raid zetwerk indias four way ecommerce fight
"['irish', 'prime', 'minister', 'possibly', 'shares', 'space', 'with', 'joe', 'biden', 'after', 'being', 'covid', 'positive']",irish prime minister possibly shares space with joe biden after being covid positive
"['shootout', 'at', 'missouri', 'motel', 'one', 'officer', 'killed', 'another', 'wounded']",shootout at missouri motel one officer killed another wounded
"['o', '2022', 'on', 'may', '11', '12', 'heres', 'what', 'you', 'can', 'expect']",o 2022 on may 11 12 heres what you can expect
"['sc', 'upholds', 'govts', 'decision', 'on', 'one', 'rank', 'one', 'pension']",sc upholds govts decision on one rank one pension
"['why', 'apple', 'is', 'cryptos', 'biggest', 'wild', 'card']",why apple is cryptos biggest wild card
"['ibm', 'consulting', 'opens', 'new', 'client', 'innovation', 'centres', 'in', 'kochi', 'coimbatore']",ibm consulting opens new client innovation centres in kochi coimbatore
"['spotify', 'the', 'latest', 'tech', 'giant', 'to', 'support', 'nfts']",spotify the latest tech giant to support nfts
"['corrtech', 'international', 'files', 'draft', 'papers', 'with', 'sebi', 'to', 'raise', 'funds', 'via', 'ipo']",corrtech international files draft papers with sebi to raise funds via ipo
"['manipal', 'hospitals', 'signs', 'up', 'with', 'connectedlife', 'fitbit', 'to', 'monitor', 'patients', 'after', 'major', 'procedures']",manipal hospitals signs up with connectedlife fitbit to monitor patients after major procedures
"['alia', 'bhatt', 'invests', 'in', 'iit', 'kanpur', 'backed', 'd2c', 'company', 'phool']",alia bhatt invests in iit kanpur backed d2c company phool
"['despite', 'online', 'growth', 'consumers', 'still', 'prefer', 'to', 'purchase', 'large', 'ticket', 'products', 'offline']",despite online growth consumers still prefer to purchase large ticket products offline
"['was', 'chris', 'cuomo', 'wrongfully', 'terminated', 'lets', 'find', 'out']",was chris cuomo wrongfully terminated lets find out
"['getir', 'turkish', 'startup', 'boosts', 'valuation', 'to', '12', 'billion', 'with', 'latest', '768', 'million', 'funding']",getir turkish startup boosts valuation to 12 billion with latest 768 million funding
