headlines,headline_text
"['ahead', 'of', 'market', '10', 'things', 'that', 'will', 'decide', 'stock', 'market', 'action', 'on', 'wednesday']",ahead of market 10 things that will decide stock market action on wednesday
"['lts', 'spanish', 'partner', 'rolls', 'out', 'new', 'stealth', 'tech', 'for', 'submarines']",lts spanish partner rolls out new stealth tech for submarines
"['was', 'he', 'trying', 'to', 'escape', 'what', 'happened', 'to', 'him', 'shocking', 'details', 'of', 'liam', 'paynes', 'death', 'emerge', 'heres', 'all', 'you', 'need', 'to', 'know']",was he trying to escape what happened to him shocking details of liam paynes death emerge heres all you need to know
"['trump', 'tariffs', 'proposal', 'impact', 'explained', 'will', 'americans', 'end', 'up', 'paying', 'huge', 'extra', 'money']",trump tariffs proposal impact explained will americans end up paying huge extra money
"['from', 'confusion', 'to', 'fusion', 'spending', 'money', 'to', 'perfect', 'the', 'nuclear', 'option', 'is', 'the', 'best', 'way', 'to', 'tackle', 'climate', 'change']",from confusion to fusion spending money to perfect the nuclear option is the best way to tackle climate change
"['sc', 'junks', 'pil', 'seeking', 'use', 'of', 'paper', 'ballots']",sc junks pil seeking use of paper ballots
"['bjp', 'backs', 'devendra', 'fadnavis', 'as', 'eknath', 'shinde', 'raises', 'cm', 'pitch']",bjp backs devendra fadnavis as eknath shinde raises cm pitch
"['elon', 'musk', 'labels', 'the', 'makers', 'of', 'f', '35', 'fighter', 'jets', 'as', 'idiots', 'heres', 'the', 'reason', 'he', 'gave', 'for', 'that']",elon musk labels the makers of f 35 fighter jets as idiots heres the reason he gave for that
"['trump', 'weeks', 'away', 'from', 'presidency', 'here', 'are', 'americans', 'asking', 'for', 'a', 'pardon', 'from', 'the', 'president', 'elect']",trump weeks away from presidency here are americans asking for a pardon from the president elect
"['rbi', 'injects', '6956', 'crore', 'as', 'liquidity', 'turns', 'to', 'deficit']",rbi injects 6956 crore as liquidity turns to deficit
"['why', 'anxious', 'vigilance', 'will', 'only', 'make', 'company', 'managers', 'more', 'trustworthy', 'to', 'shareholders']",why anxious vigilance will only make company managers more trustworthy to shareholders
"['neat', 'neighbourhood', 'higher', 'property', 'price']",neat neighbourhood higher property price
"['asci', 'half', 'yearly', 'report', 'reveals', 'major', 'ad', 'violations', 'in', 'digital', 'media']",asci half yearly report reveals major ad violations in digital media
"['some', 'idiots', 'are', 'still', 'building', 'f', '35', 'why', 'is', 'elon', 'musk', 'calling', 'worlds', 'most', 'advanced', 'fighter', 'jet', 'obsolete']",some idiots are still building f 35 why is elon musk calling worlds most advanced fighter jet obsolete
"['hemant', 'soren', 'invites', 'pm', 'modi', 'india', 'bloc', 'leaders', 'for', 'swearing', 'in', 'ceremony', 'tomorrow']",hemant soren invites pm modi india bloc leaders for swearing in ceremony tomorrow
"['iskcon', 'temple', 'bangladesh', 'priest', 'chinmoy', 'krishna', 'das', 'bail', 'denied', 'lawyer', 'killed']",iskcon temple bangladesh priest chinmoy krishna das bail denied lawyer killed
"['schools', 'shops', 'reopen', 'in', 'sambhal', 'up', 'normalcy', 'returns', 'after', '2', 'days']",schools shops reopen in sambhal up normalcy returns after 2 days
"['best', 'room', 'heaters', 'for', 'home', 'under', '1000']",best room heaters for home under 1000
"['job', 'opportunities', 'employability', 'shaping', 'indias', 'future', 'workforce']",job opportunities employability shaping indias future workforce
"['responsibility', 'of', 'executive', 'legislature', 'judiciary', 'to', 'work', 'together', 'president', 'droupadi', 'murmu']",responsibility of executive legislature judiciary to work together president droupadi murmu
"['mva', 'gears', 'up', 'for', 'a', 'fight', 'against', 'evms']",mva gears up for a fight against evms
"['pan', '2', '0', 'will', 'it', 'be', 'more', 'like', 'income', 'tax', 'aadhaar', 'know', 'how', 'it', 'will', 'impact', 'the', 'individual', 'taxpayers', 'and', 'businesses']",pan 2 0 will it be more like income tax aadhaar know how it will impact the individual taxpayers and businesses
"['prince', 'harry', 'and', 'meghan', 'markle', 'in', 'the', 'midst', 'of', 'professional', 'separation', 'reports', 'say', 'their', 'work', 'relationship', 'is', 'in', 'a', 'very', 'bad', 'state']",prince harry and meghan markle in the midst of professional separation reports say their work relationship is in a very bad state
"['tariff', 'pe', 'tariff', 'to', 'narrow', 'the', 'deficit']",tariff pe tariff to narrow the deficit
"['king', 'charles', 'and', 'queen', 'camilla', 'are', 'soon', 'going', 'to', 'add', 'a', 'new', 'member', 'in', 'their', 'family', 'heres', 'is', 'all', 'about', 'the', 'member']",king charles and queen camilla are soon going to add a new member in their family heres is all about the member
"['essar', 'groups', 'cofounder', 'shashi', 'ruia', 'passes', 'away']",essar groups cofounder shashi ruia passes away
"['in', 'race', 'for', 'mega', 'indian', 'navy', 'deal', 'lt', 'navantia', 'showcase', 'aip', 'integration', 'on', 'spanish', 'submarine']",in race for mega indian navy deal lt navantia showcase aip integration on spanish submarine
"['in', 'the', 'ai', 'of', 'the', 'storm']",in the ai of the storm
"['cvs', 'of', 'the', 'world', 'unite', 'cpim', 'is', 'hiring']",cvs of the world unite cpim is hiring
"['sharechat', 'says', 'adjusted', 'ebitda', 'losses', 'fell', 'sharply', 'in', 'fy24', 'to', 'rs', '793', 'crore']",sharechat says adjusted ebitda losses fell sharply in fy24 to rs 793 crore
"['why', 'sean', 'diddy', 'combs', 'compared', 'himself', 'to', 'donald', 'trump', 'in', 'his', 'bail', 'fight', 'heres', 'how', 'prosecutors', 'responded']",why sean diddy combs compared himself to donald trump in his bail fight heres how prosecutors responded
"['rahul', 'priyanka', 'to', 'lead', 'agitation', 'in', 'parliament', 'against', 'centres', 'neglect', 'of', 'wayanad']",rahul priyanka to lead agitation in parliament against centres neglect of wayanad
