headlines,headline_text
"['lets', 'reward', 'the', 'take', 'it', 'easy', 'policy']",lets reward the take it easy policy
"['why', 'indias', 'recovery', 'will', 'likely', 'be', 'cut', 'short', 'despite', 'strong', 'foundations']",why indias recovery will likely be cut short despite strong foundations
"['history', 'may', 'repeat', 'for', 'ril', 'shares', 'as', 'q2', 'earnings', 'fail', 'to', 'impress', 'd', 'street']",history may repeat for ril shares as q2 earnings fail to impress d street
"['pakistan', 'out', 'of', 'the', 'grey', 'once', 'again']",pakistan out of the grey once again
"['sensex', 'nifty', 'sparkle', 'as', 'samvat', '2079', 'begins', 'on', 'auspicious', 'note']",sensex nifty sparkle as samvat 2079 begins on auspicious note
"['it', 'hiring', 'may', 'have', 'dipped', 'but', 'relax']",it hiring may have dipped but relax
"['dont', 'be', 'a', 'beggar']",dont be a beggar
"['ahead', 'of', 'market', '10', 'things', 'that', 'will', 'decide', 'stock', 'action', 'on', 'tuesday']",ahead of market 10 things that will decide stock action on tuesday
"['kerala', 'high', 'court', 'allows', 'eight', 'university', 'vice', 'chancellors', 'in', 'state', 'to', 'continue']",kerala high court allows eight university vice chancellors in state to continue
"['rishi', 'sunak', 'things', 'to', 'know', 'about', 'britains', 'new', 'leader']",rishi sunak things to know about britains new leader
"['view', 'russia', 'can', 'play', 'an', 'even', 'greater', 'role', 'in', 'alleviating', 'food', 'security', 'issues']",view russia can play an even greater role in alleviating food security issues
"['manipur', 'congress', 'leader', 'files', 'disqualification', 'petitions', 'against', 'five', 'jdu', 'mlas', 'who', 'joined', 'bjp']",manipur congress leader files disqualification petitions against five jdu mlas who joined bjp
"['rebuilding', 'america']",rebuilding america
"['sony', 'pictures', 'networks', 'india', 'rebrands', 'channel', 'portfolio', 'to', 'align', 'with', 'sonys', 'global', 'ethos']",sony pictures networks india rebrands channel portfolio to align with sonys global ethos
"['cse', 'plans', 'to', 'provide', 'access', 'to', 'ifsc', 'for', 'its', 'trading', 'members']",cse plans to provide access to ifsc for its trading members
