headlines,headline_text
"['delhi', 'metro', 'to', 'resume', 'services', 'from', 'september', '7', 'in', 'calibrated', 'manner', 'dmrc']",delhi metro to resume services from september 7 in calibrated manner dmrc
"['the', 'economy', 'is', 'picking', 'up', 'partly', 'due', 'to', 'pent', 'up', 'demand', 'says', 'niti', 'aayogs', 'vice', 'chairman']",the economy is picking up partly due to pent up demand says niti aayogs vice chairman
"['realme', 'smart', 'tv', 'review', 'a', 'quintessential', 'budget', 'tv', 'with', 'good', 'picture', 'quality', 'and', 'sound', 'output']",realme smart tv review a quintessential budget tv with good picture quality and sound output
"['jabra', 'elite', '45h', 'review', 'a', 'great', 'buy', 'if', 'you', 'are', 'on', 'a', 'budget']",jabra elite 45h review a great buy if you are on a budget
"['asus', 'rog', 'phone', '3', 'review', 'a', 'gaming', 'phone', 'that', 'does', 'everything', 'a', 'premium', 'device', 'should', 'do']",asus rog phone 3 review a gaming phone that does everything a premium device should do
"['new', 'chinese', 'rules', 'on', 'export', 'ban', 'could', 'hinder', 'tiktok', 'sale', 'chinese', 'news', 'channel', 'cgtn']",new chinese rules on export ban could hinder tiktok sale chinese news channel cgtn
"['mukesh', 'ambani', 'reliance', 'retail', 'acquires', 'kishore', 'biyani', 'future', 'group', 'for', '25000', 'crore', 'in', 'a', 'slump', 'sale']",mukesh ambani reliance retail acquires kishore biyani future group for 25000 crore in a slump sale
"['delhi', 'metro', 'to', 'resume', 'services', 'from', 'sep', '7', 'in', 'phased', 'manner']",delhi metro to resume services from sep 7 in phased manner
"['assam', 'to', 'send', 'gom', 'report', 'on', 'granting', 'schedule', 'tribe', 'status', 'to', 'six', 'communities', 'to', 'centre', 'soon']",assam to send gom report on granting schedule tribe status to six communities to centre soon
"['unlock', '4', 'metro', 'services', 'to', 'resume', 'from', 'september', '7']",unlock 4 metro services to resume from september 7
"['xi', 'calls', 'for', 'building', 'new', 'modern', 'socialist', 'tibet', 'favours', 'tibetan', 'buddhisms', 'sinicisation']",xi calls for building new modern socialist tibet favours tibetan buddhisms sinicisation
"['assam', 'govt', 'to', 'pay', 'rs', '20000', 'to', 'students', 'who', 'secured', '75', 'percent', 'in', 'class', '10', 'examination']",assam govt to pay rs 20000 to students who secured 75 percent in class 10 examination
"['110', 'year', 'old', 'woman', 'recovers', 'from', 'coronavirus', 'discharged', 'from', 'kerala', 'hospital']",110 year old woman recovers from coronavirus discharged from kerala hospital
"['intra', 'state', 'movement', 'of', 'goods', 'persons']",intra state movement of goods persons
"['gst', 'network', 'starts', 'providing', 'auto', 'drafted', 'input', 'tax', 'credit', 'statement', 'to', 'taxpayers']",gst network starts providing auto drafted input tax credit statement to taxpayers
"['unlock', '4', 'guidelines', 'are', 'here', 'metro', 'to', 'resume', 'services', 'social', 'gatherings', 'of', '100', 'allowed', 'schools', 'and', 'colleges', 'to', 'stay', 'shut']",unlock 4 guidelines are here metro to resume services social gatherings of 100 allowed schools and colleges to stay shut
"['frans', 'hals', 'painting', 'two', 'laughing', 'boys', 'worth', '18', 'mn', 'stolen', 'for', 'a', 'third', 'time']",frans hals painting two laughing boys worth 18 mn stolen for a third time
"['college', 'students', 'mental', 'health', 'worst', 'hit', 'by', 'the', 'coronavirus', 'induced', 'lockdown', 'study']",college students mental health worst hit by the coronavirus induced lockdown study
"['gst', 'compensation', 'states', 'and', 'centre', 'must', 'not', 'compete', 'with', 'each', 'other', 'says', 'assam', 'fm', 'sarma']",gst compensation states and centre must not compete with each other says assam fm sarma
"['rhea', 'chakraborty', 'reaches', 'cbi', 'for', 'another', 'day', 'of', 'questioning', 'rajputs', 'sister', 'tweets', 'screenshots', 'of', 'whatsapp', 'chats']",rhea chakraborty reaches cbi for another day of questioning rajputs sister tweets screenshots of whatsapp chats
