headlines,headline_text
"['how', 'rtm', 'card', 'could', 'shape', 'the', 'ipl', 'mega', 'auction']",how rtm card could shape the ipl mega auction
"['adani', 'total', 'gas', 'bets', 'on', 'lng', 'for', 'transport', 'and', 'mining', 'segments']",adani total gas bets on lng for transport and mining segments
"['rohit', 'bal', 'visionary', 'in', 'party', 'boy', 'clothing']",rohit bal visionary in party boy clothing
"['bibek', 'debroy', 'as', 'i', 'knew', 'him', 'economist', 'philosopher', 'history', 'buff']",bibek debroy as i knew him economist philosopher history buff
"['elon', 'musk', 'loses', 'bid', 'to', 'dismiss', 'ex', 'twitter', 'ceo', 'parag', 'agrawals', 'severance', 'suit']",elon musk loses bid to dismiss ex twitter ceo parag agrawals severance suit
"['maharashtra', 'elections', 'pm', 'modi', 'to', 'boost', 'bjps', 'campaign', 'with', 'several', 'rallies', 'from', 'november', '8', 'to', '14']",maharashtra elections pm modi to boost bjps campaign with several rallies from november 8 to 14
"['maharashtra', 'elections', 'maha', 'vikas', 'aghadi', 'leaders', 'work', 'to', 'make', 'rebels', 'pull', 'out', 'of', 'poll', 'race']",maharashtra elections maha vikas aghadi leaders work to make rebels pull out of poll race
"['keeping', 'up', 'attack', 'bjp', 'says', 'congress', 'facing', 'crisis', 'of', 'credibility']",keeping up attack bjp says congress facing crisis of credibility
"['sanctioned', 'companies', 'didnt', 'violate', 'indian', 'laws', 'mea']",sanctioned companies didnt violate indian laws mea
"['inappropriate', 'sexual', 'advances', 'during', 'presidency', 'barack', 'obama', 'opens', 'up', 'heres', 'what', 'he', 'said']",inappropriate sexual advances during presidency barack obama opens up heres what he said
"['bizarre', 'new', 'find', 'scientists', 'say', 'uranus', 'moon', 'could', 'be', 'home', 'to', 'aliens']",bizarre new find scientists say uranus moon could be home to aliens
"['mh370', 'missing', 'will', 'tech', 'unravel', 'the', 'mystery']",mh370 missing will tech unravel the mystery
"['next', 'step', 'in', 'the', 'relationship', 'between', 'travis', 'kelce', 'and', 'taylor', 'swift', 'heres', 'what', 'the', 'kansas', 'city', 'chiefs', 'star', 'has', 'said']",next step in the relationship between travis kelce and taylor swift heres what the kansas city chiefs star has said
"['jairam', 'mahto', 'a', 'newcomer', 'to', 'politics', 'keenly', 'watched', 'by', 'all']",jairam mahto a newcomer to politics keenly watched by all
"['chinese', 'company', 'to', 'print', 'notes', 'for', 'nepal', 'kp', 'sharma', 'oli', 'sparks', 'row', 'with', 'revised', 'map', 'on', 'currency', 'notes']",chinese company to print notes for nepal kp sharma oli sparks row with revised map on currency notes
"['indias', 'judicial', 'backlog', 'can', 'decades', 'old', 'cases', 'finally', 'find', 'closure']",indias judicial backlog can decades old cases finally find closure
"['cheesed', 'off', 'with', 'cheddar', 'chori', 'how', 'a', 'grate', 'cheese', 'robbery', 'saw', '3', 'lakh', 'in', 'rare', 'cheddar', 'swiped']",cheesed off with cheddar chori how a grate cheese robbery saw 3 lakh in rare cheddar swiped
"['what', 'makes', 'things', 'suddenly', 'catch', 'fire', 'after', 'years', 'of', 'lying', 'low']",what makes things suddenly catch fire after years of lying low
"['the', 'dragon', 'at', 'odds', 'with', 'asian', 'ally', 'pakistan', 'china', 'calls', 'terrorism', 'unacceptable', 'in', 'rare', 'rebuke', 'to', 'islamabad']",the dragon at odds with asian ally pakistan china calls terrorism unacceptable in rare rebuke to islamabad
"['movies', 'release', 'singham', 'again', 'stree', '2', 'if', 'theres', 'a', 'hit', 'can', 'a', 'sequel', 'be', 'far', 'behind']",movies release singham again stree 2 if theres a hit can a sequel be far behind
