headlines,headline_text
"['sandeshkhali', 'woman', 'alleges', 'attack', 'threats', 'after', 'accusing', 'tmc', 'leaders', 'of', 'sexual', 'abuse']",sandeshkhali woman alleges attack threats after accusing tmc leaders of sexual abuse
"['corporate', 'indias', 'big', 'push', 'for', 'diversity', 'companies', 'intensify', 'efforts', 'to', 'recruit', 'women', 'from', 'entry', 'level']",corporate indias big push for diversity companies intensify efforts to recruit women from entry level
"['feel', 'presidential', 'top', '5', 'tv', 'shows', 'to', 'watch', 'as', 'us', 'election', 'fever', 'is', 'on']",feel presidential top 5 tv shows to watch as us election fever is on
"['be', 'more', 'creative']",be more creative
"['brookfield', 'india', 'reit', 'inks', 'pact', 'to', 'acquire', 'bharti', 'jv', 'stake', 'funding', 'through', 'listed', 'units']",brookfield india reit inks pact to acquire bharti jv stake funding through listed units
"['ultraman', 'rising', 'this', 'is', 'what', 'we', 'know', 'about', 'release', 'date', 'trailer', 'plot', 'cast', 'and', 'creative', 'team']",ultraman rising this is what we know about release date trailer plot cast and creative team
"['xi', 'jinping', 'and', 'putin', 'hint', 'at', 'political', 'settlement', 'to', 'ukraine', 'conflict']",xi jinping and putin hint at political settlement to ukraine conflict
"['ed', 'cant', 'arrest', 'accused', 'after', 'special', 'court', 'has', 'taken', 'cognisance', 'of', 'complaint', 'sc']",ed cant arrest accused after special court has taken cognisance of complaint sc
"['vodafone', 'idea', 'q4', 'results', 'net', 'loss', 'widens', 'to', 'rs', '7675', 'crore', 'dragged', 'by', 'high', 'debt']",vodafone idea q4 results net loss widens to rs 7675 crore dragged by high debt
"['facebook', 'instagram', 'face', 'fresh', 'scrutiny', 'under', 'eus', 'digital', 'norms']",facebook instagram face fresh scrutiny under eus digital norms
"['why', 'stop', 'at', 'pok', 'we', 'can', 'get', 'more']",why stop at pok we can get more
"['oz', 'one', 'out', 'for', 'students']",oz one out for students
"['watching', 'birds', 'return', 'home']",watching birds return home
"['make', 'pilgrimages', 'blessed', 'experiences']",make pilgrimages blessed experiences
"['singapore', 'slings', 'into', 'a', 'wong', 'future']",singapore slings into a wong future
"['best', 'walkers', 'for', 'adults', 'and', 'patients', 'enhancing', 'mobility', 'and', 'independence']",best walkers for adults and patients enhancing mobility and independence
"['the', 'key', 'constituencies', 'to', 'watch', 'in', 'indias', 'high', 'stakes', 'election']",the key constituencies to watch in indias high stakes election
