headlines,headline_text
"['mumbai', 'indians', 'knocked', 'out', 'of', 'indian', 'premier', 'league', 'despite', 'win', 'over', 'srh']",mumbai indians knocked out of indian premier league despite win over srh
"['ipl', 'royal', 'challengers', 'bangalore', 'beat', 'delhi', 'capitals', 'by', 'seven', 'wickets']",ipl royal challengers bangalore beat delhi capitals by seven wickets
"['made', 'some', 'progress', 'but', 'larger', 'problem', 'remains', 'jaishankar', 'on', 'eastern', 'ladakh', 'row']",made some progress but larger problem remains jaishankar on eastern ladakh row
"['rbi', 'policy', 'right', 'move', 'to', 'hold', 'rates', 'stance']",rbi policy right move to hold rates stance
"['india', 'slams', 'oic', 'for', 'misleading', 'statement', 'on', 'eviction', 'drive', 'in', 'assam']",india slams oic for misleading statement on eviction drive in assam
"['lakhimpur', 'kheri', 'skm', 'rejects', 'up', 'government', 'sit', 'inquiry', 'commission', 'threatens', 'rail', 'roko', 'on', 'october', '18']",lakhimpur kheri skm rejects up government sit inquiry commission threatens rail roko on october 18
"['whistleblowers', 'whistle', 'cautiously']",whistleblowers whistle cautiously
"['pray', 'the', 'right', 'way']",pray the right way
"['aryan', 'khan', 'bail', 'hearing', 'aryan', 'khans', 'court', 'hearing', 'on', 'gauri', 'khans', 'birthday', 'ncb', 'to', 'seek', 'custody']",aryan khan bail hearing aryan khans court hearing on gauri khans birthday ncb to seek custody
"['tatas', 'air', 'india', 'deal', 'crippled', 'airline', 'and', 'privatisation', 'to', 'fly']",tatas air india deal crippled airline and privatisation to fly
"['back', 'tothe', 'future']",back tothe future
"['view', 'online', 'gaming', 'industry', 'is', 'not', 'dicey', 'give', 'gambling', 'a', 'chance']",view online gaming industry is not dicey give gambling a chance
"['nse', 'bse', 'bulk', 'deals', 'whv', 'eam', 'international', 'buys', 'stake', 'in', 'nazara', 'tech']",nse bse bulk deals whv eam international buys stake in nazara tech
"['revenue', 'miss', 'in', 'q2', 'a', 'cause', 'of', 'worry', 'for', 'tcs', 'investors']",revenue miss in q2 a cause of worry for tcs investors
"['view', 'air', 'indias', 'sale', 'to', 'tata', 'sons', 'is', 'going', 'to', 'redefine', 'indias', 'aviation', 'industry']",view air indias sale to tata sons is going to redefine indias aviation industry
"['nobody', 'above', 'law', 'nadda', 'on', 'lakhimpur', 'kheri', 'violence', 'case']",nobody above law nadda on lakhimpur kheri violence case
"['air', 'india', 'pilots', 'body', 'indian', 'aviation', 'guild', 'welcome', 'takeover', 'by', 'tatas']",air india pilots body indian aviation guild welcome takeover by tatas
"['aurobindo', 'pharma', 'msn', 'labs', 'seek', 'dgci', 'nod', 'for', 'phase', 'iii', 'trials', 'of', 'mercks', 'molnupiravir']",aurobindo pharma msn labs seek dgci nod for phase iii trials of mercks molnupiravir
"['in', 'the', 'third', 'way', 'to', 'innovation', 'a', 'great', 'product', 'is', 'just', 'the', 'start', 'a', 'company', 'needs', 'to', 'know', 'its', 'customers', 'better', 'david', 'robertson']",in the third way to innovation a great product is just the start a company needs to know its customers better david robertson
"['sidhu', 'starts', 'fast', 'in', 'lakhimpur', 'kheri', 'seeks', 'arrest', 'of', 'union', 'ministers', 'son']",sidhu starts fast in lakhimpur kheri seeks arrest of union ministers son
"['indias', 'vaccination', 'coverage', 'nears', '94', 'crore', 'doses']",indias vaccination coverage nears 94 crore doses
"['will', 'soon', 'call', 'first', 'meeting', 'of', 'gom', 'set', 'up', 'to', 'review', 'gst', 'rates', 'karnataka', 'cm']",will soon call first meeting of gom set up to review gst rates karnataka cm
"['no', 'quick', 'fix', 'solutions', 'to', 'partys', 'deep', 'rooted', 'problems', 'prashant', 'kishors', 'message', 'for', 'congress']",no quick fix solutions to partys deep rooted problems prashant kishors message for congress
"['tesla', 'speeds', 'the', 'ev', 'industrys', 'south', 'by', 'southwest', 'drive']",tesla speeds the ev industrys south by southwest drive
"['ntpc', 'pays', 'rs', '3054', 'crore', 'final', 'dividend', 'for', '2020', '21']",ntpc pays rs 3054 crore final dividend for 2020 21
"['hiring', 'activity', 'almost', 'flat', 'witnesses', '3', 'growth', 'sequentially', 'in', 'september', 'says', 'report']",hiring activity almost flat witnesses 3 growth sequentially in september says report
"['situation', 'in', 'afghanistan', 'still', 'unfolding', 'hard', 'to', 'take', 'very', 'definitive', 'position', 'due', 'to', 'lack', 'of', 'clarity', 'jaishankar']",situation in afghanistan still unfolding hard to take very definitive position due to lack of clarity jaishankar
"['modi', 'will', 'be', 'elected', 'again', 'in', '2024', 'amit', 'shah']",modi will be elected again in 2024 amit shah
"['preliminary', 'enquiry', 'by', 'cbi', 'not', 'mandatory', 'in', 'corruption', 'cases', 'says', 'supreme', 'court']",preliminary enquiry by cbi not mandatory in corruption cases says supreme court
"['oecd', 'says', 'deal', 'reached', 'on', 'global', 'minimum', 'corporate', 'tax', 'rate']",oecd says deal reached on global minimum corporate tax rate
"['iafs', 'prompt', 'actions', 'in', 'eastern', 'ladakh', 'testament', 'to', 'its', 'combat', 'readiness', 'iaf', 'chief']",iafs prompt actions in eastern ladakh testament to its combat readiness iaf chief
"['india', 'uk', 'agree', 'joint', 'plan', 'on', 'smart', 'power', 'renewable', 'energy']",india uk agree joint plan on smart power renewable energy
"['navies', 'of', 'india', 'japan', 'conduct', 'bilateral', 'maritime', 'exercise', 'in', 'arabian', 'sea']",navies of india japan conduct bilateral maritime exercise in arabian sea
"['short', 'term', 'swaps', 'good', 'bets', 'after', 'rbi', 'policy', 'says', 'shailendra', 'jhingan', 'isec', 'pd']",short term swaps good bets after rbi policy says shailendra jhingan isec pd
"['govt', 'enables', 'imported', 'coal', 'power', 'plants', 'to', 'sell', 'in', 'mkts', 'adani', 'tata', 'plants', 'to', 'ease', 'crisis']",govt enables imported coal power plants to sell in mkts adani tata plants to ease crisis
"['sc', 'asks', 'centre', 'to', 'resolve', 'permanent', 'commission', 'issue', 'with', 'regard', 'to', '72', 'women', 'officers', 'in', 'army']",sc asks centre to resolve permanent commission issue with regard to 72 women officers in army
"['sc', 'expresses', 'dissatisfaction', 'with', 'up', 'governments', 'actions', 'in', 'lakhimpur', 'kheri', 'violence', 'case']",sc expresses dissatisfaction with up governments actions in lakhimpur kheri violence case
"['arunachal', 'pradesh', 'devolution', 'of', 'powers', 'to', 'panchayati', 'raj', 'goes', 'through', '28', 'years', 'since', 'enactment']",arunachal pradesh devolution of powers to panchayati raj goes through 28 years since enactment
"['power', 'minister', 'asks', 'sjvn', 'ltd', 'to', 'give', 'priority', 'to', 'domestic', 'products']",power minister asks sjvn ltd to give priority to domestic products
"['uphaar', 'fire', 'tragedy', 'delhi', 'court', 'convicts', 'real', 'estate', 'barons', 'sushil', 'gopal', 'ansal', 'in', 'evidence', 'tampering', 'case']",uphaar fire tragedy delhi court convicts real estate barons sushil gopal ansal in evidence tampering case
"['over', '3', 'crore', 'unorganized', 'workers', 'registered', 'on', 'e', 'shram', 'portal']",over 3 crore unorganized workers registered on e shram portal
"['congress', 'leader', 'navjot', 'singh', 'sidhu', 'sads', 'harsimrat', 'badal', 'meet', 'families', 'of', 'farmers', 'killed', 'in', 'lakhimpur', 'kheri']",congress leader navjot singh sidhu sads harsimrat badal meet families of farmers killed in lakhimpur kheri
"['pendency', 'of', 'proceedings', 'in', 'cheque', 'bounce', 'cases', 'dampened', 'ease', 'of', 'doing', 'business', 'in', 'india', 'sc']",pendency of proceedings in cheque bounce cases dampened ease of doing business in india sc
"['govt', 'directs', 'fertiliser', 'companies', 'not', 'to', 'hike', 'prices', 'of', 'dap', 'other', 'phosphatic', 'nutrients']",govt directs fertiliser companies not to hike prices of dap other phosphatic nutrients
"['amit', 'shah', 'jk', 'lg', 'manoj', 'sinha', 'likely', 'to', 'review', 'kashmir', 'situation', 'targeted', 'civilian', 'killings', 'on', 'saturday']",amit shah jk lg manoj sinha likely to review kashmir situation targeted civilian killings on saturday
"['what', 'takeover', 'by', 'tatas', 'will', 'mean', 'for', 'air', 'india']",what takeover by tatas will mean for air india
"['gland', 'pharma', 'gets', 'tentative', 'nod', 'from', 'usfda', 'for', 'generic', 'sugammadex', 'injection']",gland pharma gets tentative nod from usfda for generic sugammadex injection
"['lakhimpur', 'kheri', 'incident', 'kin', 'of', 'killed', 'bjp', 'men', 'driver', 'too', 'get', 'rs', '45', 'lakh']",lakhimpur kheri incident kin of killed bjp men driver too get rs 45 lakh
"['uk', 'eases', 'travel', 'advisory', 'restrictions', 'for', 'more', 'countries']",uk eases travel advisory restrictions for more countries
"['sebi', 'temporarily', 'forbids', 'ncdex', 'from', 'launching', 'new', 'mustard', 'seed', 'contracts']",sebi temporarily forbids ncdex from launching new mustard seed contracts
"['industrial', 'loan', 'growth', 'turns', 'negative', 'in', '2020', '21', 'due', 'to', 'covid', '19', 'related', 'disruptions', 'rbi', 'data']",industrial loan growth turns negative in 2020 21 due to covid 19 related disruptions rbi data
"['cbi', 'files', 'charge', 'sheet', 'against', 'rana', 'kapoor', 'gautam', 'thapar', 'avantha', 'group', 'and', 'bindu', 'rana', 'kapoor']",cbi files charge sheet against rana kapoor gautam thapar avantha group and bindu rana kapoor
"['deconstructing', 'the', 'deal', 'what', 'air', 'india', 'takeover', 'means', 'for', 'tata', 'group']",deconstructing the deal what air india takeover means for tata group
"['and', 'sold', 'tata', 'group', 'to', 'take', 'over', 'national', 'carrier', 'air', 'india']",and sold tata group to take over national carrier air india
"['dedicated', 'corridors', 'and', 'hubs', 'jyotiraditya', 'scindia', 'announces', 'new', 'helicopter', 'policy']",dedicated corridors and hubs jyotiraditya scindia announces new helicopter policy
