headlines,headline_text
"['idfc', 'mf', 'to', 'be', 'rebranded', 'as', 'bandhan', 'mf']",idfc mf to be rebranded as bandhan mf
"['delhi', 'capitals', 'down', 'gujarat', 'giants', 'by', '10', 'wickets', 'with', 'shafalis', 'whirlwind', 'fifty']",delhi capitals down gujarat giants by 10 wickets with shafalis whirlwind fifty
"['peter', 'thiels', 'founders', 'fund', 'withdrew', 'millions', 'from', 'silicon', 'valley', 'bank']",peter thiels founders fund withdrew millions from silicon valley bank
"['doing', 'best', 'to', 'checkmate']",doing best to checkmate
"['on', 'pitches', 'where', 'scoring', 'runs', 'is', 'more', 'a', 'matter', 'of', 'luck', 'than', 'skills', 'its', 'unfair', 'to', 'be', 'overtly', 'critical', 'of', 'batters']",on pitches where scoring runs is more a matter of luck than skills its unfair to be overtly critical of batters
"['aap', 'launches', 'month', 'long', 'membership', 'drive', 'in', 'haryana', 'targets', '10', 'lakh', 'new', 'members']",aap launches month long membership drive in haryana targets 10 lakh new members
"['smriti', 'mandhana', 'needs', 'a', 'chance', 'to', 'find', 'her', 'feet', 'ellyse', 'perry', 'backs', 'rcb', 'skipper']",smriti mandhana needs a chance to find her feet ellyse perry backs rcb skipper
"['silicon', 'valley', 'banks', 'stranded', 'deposits', 'spread', 'the', 'pain', 'from', 'tech', 'valley', 'to', 'napa', 'valley']",silicon valley banks stranded deposits spread the pain from tech valley to napa valley
"['gills', 'second', 'test', 'century', 'and', 'kohlis', 'first', 'fifty', 'in', 'more', 'than', 'a', 'year', 'lead', 'indias', 'strong', 'reply', 'to', 'australias', '480']",gills second test century and kohlis first fifty in more than a year lead indias strong reply to australias 480
"['windows', '10', 'how', 'to', 'install', 'hevc', 'codecs', 'for', 'free', 'a', 'detailed', 'guide']",windows 10 how to install hevc codecs for free a detailed guide
"['delhi', 'excise', 'policy', 'probe', 'union', 'minister', 'thakur', 'says', 'kejriwal', 'kingpin', 'slams', 'brs', 'leader', 'kavitha']",delhi excise policy probe union minister thakur says kejriwal kingpin slams brs leader kavitha
"['21', 'insights', 'on', 'a', 'very', 'tuscan', 'south', 'dilli', 'sunday']",21 insights on a very tuscan south dilli sunday
"['oh', 'these', 'lazy', 'romanisers', 'a', 'phonetic', 'fanatics', 'funa']",oh these lazy romanisers a phonetic fanatics funa
"['live', 'on', 'forever']",live on forever
"['game', 'of', 'thrones', 'in', 'nepal', 'keeps', 'india', 'on', 'toes']",game of thrones in nepal keeps india on toes
"['manipur', 'to', 'withdraw', 'from', 'talks']",manipur to withdraw from talks
"['crypto', 'shaken', 'as', 'svb', 'exposure', 'depegs', '37', 'billion', 'stablecoin']",crypto shaken as svb exposure depegs 37 billion stablecoin
"['maharashtra', 'reports', '114', 'covid', '19', 'cases', 'including', '25', 'in', 'mumbai', 'states', 'active', 'tally', 'now', '486']",maharashtra reports 114 covid 19 cases including 25 in mumbai states active tally now 486
"['svb', 'rivals', 'benefit', 'from', 'startups', 'seeking', 'new', 'home', 'for', 'funds']",svb rivals benefit from startups seeking new home for funds
"['dpiit', 'asks', 'state', 'governments', 'to', 'hold', 'industry', 'interactions', 'to', 'address', 'issue']",dpiit asks state governments to hold industry interactions to address issue
"['the', '4', 'day', 'working', 'week', 'is', 'not', 'a', 'one', 'size', 'fits', 'all', 'model']",the 4 day working week is not a one size fits all model
"['diarrhoea', 'here', 'i', 'go', 'again', 'how', 'can', 'i', 'resist', 'ya']",diarrhoea here i go again how can i resist ya
"['svb', 'fallout', 'spreads', 'around', 'the', 'world', 'as', 'uk', 'firms', 'plead', 'for', 'help']",svb fallout spreads around the world as uk firms plead for help
"['jammu', 'observes', 'bandh', 'against', 'property', 'tax']",jammu observes bandh against property tax
"['slamming', 'rahul', 'vp', 'says', 'mikes', 'have', 'never', 'been', 'turned', 'off']",slamming rahul vp says mikes have never been turned off
"['fssai', 'warns', 'traders', 'fbos', 'not', 'to', 'use', 'prohibited', 'calcium', 'carbide', 'for', 'artificial', 'ripening', 'of', 'fruits']",fssai warns traders fbos not to use prohibited calcium carbide for artificial ripening of fruits
"['united', 'abroad', 'rule', 'broken', 'time', 'and', 'again', 'over', 'last', 'few', 'years']",united abroad rule broken time and again over last few years
"['bottoms', 'know', 'release', 'date', 'plot', 'cast', 'and', 'where', 'to', 'watch']",bottoms know release date plot cast and where to watch
"['govt', 'appoints', 'siddhartha', 'mohanty', 'as', 'interim', 'chairman', 'of', 'lic']",govt appoints siddhartha mohanty as interim chairman of lic
"['silicon', 'valley', 'bank', 'staff', 'offered', '45', 'days', 'of', 'work', 'at', '1', '5', 'times', 'salary', 'by', 'fdic']",silicon valley bank staff offered 45 days of work at 1 5 times salary by fdic
"['will', 'meet', 'eci', 'and', 'seek', 'help', 'of', 'national', 'leaders', 'to', 'restore', 'statehood', 'and', 'early', 'elections', 'in', 'jk', 'farooq', 'abdullah']",will meet eci and seek help of national leaders to restore statehood and early elections in jk farooq abdullah
"['ed', 'summons', 'ncp', 'mla', 'hasan', 'mushrif', 'for', 'questioning', 'in', 'money', 'laundering', 'case']",ed summons ncp mla hasan mushrif for questioning in money laundering case
"['around', '900', 'tourists', 'stranded', 'in', 'sikkim', 'due', 'to', 'heavy', 'snowfall']",around 900 tourists stranded in sikkim due to heavy snowfall
"['nhpc', 'says', 'that', 'subansiri', 'lower', 'hydro', 'electric', 'project', 'that', 'the', 'projects', 'are', 'expected', 'to', 'be', 'completed', 'by', 'may', 'of', 'this', 'year']",nhpc says that subansiri lower hydro electric project that the projects are expected to be completed by may of this year
"['alaskas', 'willow', 'oil', 'drilling', 'project', 'all', 'you', 'need', 'to', 'know']",alaskas willow oil drilling project all you need to know
"['shiv', 'sena', 'ubt', 'leader', 'anil', 'parabs', 'aide', 'sent', 'in', 'ed', 'custody', 'claims', 'to', 'be', 'scapegoat']",shiv sena ubt leader anil parabs aide sent in ed custody claims to be scapegoat
"['infosys', 'mohit', 'joshi', 'joins', 'tech', 'mahindra', 'as', 'md', 'and', 'ceo']",infosys mohit joshi joins tech mahindra as md and ceo
"['lt', 'sells', 'three', 'pre', 'leased', 'floors', 'in', 'powai', 'office', 'tower', 'to', 'national', 'realty']",lt sells three pre leased floors in powai office tower to national realty
"['the', 'last', 'of', 'us', 'season', '1', 'finale', 'release', 'date', 'trailer', 'and', 'more', 'details']",the last of us season 1 finale release date trailer and more details
"['regular', 'tax', 'regime', 'or', 'simplified', 'regime', 'heres', 'how', 'taxpayers', 'can', 'make', 'the', 'right', 'choice']",regular tax regime or simplified regime heres how taxpayers can make the right choice
