headlines,headline_text
"['electronics', 'sales', 'seen', 'growing', '20', 'this', 'festive', 'season']",electronics sales seen growing 20 this festive season
"['how', 'to', 'watch', 'the', 'bears', 'vs', 'chiefs', 'today', 'check', 'date', 'time', 'live', 'streaming', 'and', 'tv', 'channel', 'details', 'for', 'nfl', 'week', '3', 'game']",how to watch the bears vs chiefs today check date time live streaming and tv channel details for nfl week 3 game
"['simultaneous', 'polls', 'onoe', 'can', 'be', 'justified', 'as', 'a', 'course', 'correction', 'only', 'if', 'it', 'cements', 'core', 'idea', 'of', 'democracy']",simultaneous polls onoe can be justified as a course correction only if it cements core idea of democracy
"['why', 'elon', 'musks', 'move', 'to', 'charge', 'for', 'using', 'x', 'may', 'be', 'a', 'good', 'disruptive', 'thing']",why elon musks move to charge for using x may be a good disruptive thing
"['jsw', 'infrastructure', 'plans', 'to', 'bid', 'for', 'terminals', 'at', 'major', 'ports']",jsw infrastructure plans to bid for terminals at major ports
"['manipur', 'cm', 'n', 'biren', 'singh', 'holds', 'meeting', 'with', 'senior', 'border', 'roads', 'organisation', 'officials']",manipur cm n biren singh holds meeting with senior border roads organisation officials
"['view', 'women', 'reservation', 'bill', 'must', 'be', 'implemented', 'in', 'an', 'unbiased', 'way']",view women reservation bill must be implemented in an unbiased way
"['assam', 'government', 'to', 'soon', 'bring', 'a', 'law', 'to', 'prevent', 'sale', 'purchase', 'of', 'land', 'to', 'non', 'indigenous', 'communities']",assam government to soon bring a law to prevent sale purchase of land to non indigenous communities
"['view', 'india', 'has', 'a', 'complicated', 'relationship', 'with', 'its', 'heritage', 'its', 'time', 'we', 'value', 'it']",view india has a complicated relationship with its heritage its time we value it
"['big', 'opportunity', 'in', 'ev', 'charging', 'space', 'in', 'india', 'shell', 'mobility', 'chief']",big opportunity in ev charging space in india shell mobility chief
"['india', 'canada', 'standoff', 'trudeau', 'jagmeet', 'tango', 'behind', 'canadian', 'govts', 'recent', 'moves']",india canada standoff trudeau jagmeet tango behind canadian govts recent moves
"['worlds', 'oldest', 'female', 'ninja', '71', 'year', 'old', 'us', 'woman', 'receives', 'guinness', 'world', 'record', 'title', 'of', 'oldest', 'female', 'ninja']",worlds oldest female ninja 71 year old us woman receives guinness world record title of oldest female ninja
"['congress', 'could', 'not', 'muster', 'courage', 'to', 'pass', 'womens', 'reservation', 'bill', 'during', 'upa', 'rule', 'arjun', 'ram', 'meghwal']",congress could not muster courage to pass womens reservation bill during upa rule arjun ram meghwal
"['fierce', 'and', 'feminine']",fierce and feminine
"['ajax', 'vs', 'feyenoord', 'match', 'halted', 'after', 'fans', 'threw', 'fireworks', 'what', 'next', 'for', 'the', 'teams']",ajax vs feyenoord match halted after fans threw fireworks what next for the teams
"['jk', 'on', 'forefront', 'of', 'e', 'governance', 'service', 'delivery', 'has', '1028', 'online', 'services']",jk on forefront of e governance service delivery has 1028 online services
"['16', 'indian', 'american', 'students', 'named', 'among', '30', 'junior', 'innovators', 'challenge']",16 indian american students named among 30 junior innovators challenge
"['colawashing', 'a', 'new', 'trick', 'to', 'show', 'green']",colawashing a new trick to show green
"['your', 'antics', 'are', 'fooling', 'no', 'one', 'you', 'do', 'not', 'like', 'that', 'modi', 'govt', 'built', 'new', 'parliament', 'building', 'pralhad', 'joshi', 'to', 'jairam', 'ramesh']",your antics are fooling no one you do not like that modi govt built new parliament building pralhad joshi to jairam ramesh
"['usher', 'to', 'headline', '2024', 'super', 'bowl', 'halftime', 'show', 'heres', 'everything', 'we', 'know', 'so', 'far']",usher to headline 2024 super bowl halftime show heres everything we know so far
"['sunny', 'side', 'up', 'very', 'much', 'up', 'there']",sunny side up very much up there
