headlines,headline_text
"['mastering', 'boardroom', 'dynamics', 'courses', 'tailored', 'for', 'mid', 'career', 'leaders', 'with', 'cxo', 'ambitions']",mastering boardroom dynamics courses tailored for mid career leaders with cxo ambitions
"['tender', 'to', 'facilitate', 'purchase', 'of', '4000', 'mw', 'gas', 'based', 'power', 'soon']",tender to facilitate purchase of 4000 mw gas based power soon
"['social', 'media', 'and', 'influencer', 'marketing', 'for', 'cmos', 'maximizing', 'brand', 'reach', 'and', 'engagement']",social media and influencer marketing for cmos maximizing brand reach and engagement
"['asean', 'in', 'the', 'time', 'of', 'g20']",asean in the time of g20
"['your', 'thalis', 'tad', 'cheaper', 'as', 'tomato', 'prices', 'cool', 'down', 'crisil', 'report']",your thalis tad cheaper as tomato prices cool down crisil report
"['ukraine', 'vs', 'england', 'see', 'euro', '2024', 'qualifier', 'games', 'date', 'time', 'how', 'to', 'watch', 'on', 'tv', 'and', 'live', 'stream']",ukraine vs england see euro 2024 qualifier games date time how to watch on tv and live stream
"['5', 'leadership', 'lessons', 'mid', 'career', 'leaders', 'need', 'to', 'learn']",5 leadership lessons mid career leaders need to learn
"['the', 'importance', 'of', 'financial', 'acumen', 'for', 'cxo', 'aspirants', 'lessons', 'from', 'cxo', 'courses']",the importance of financial acumen for cxo aspirants lessons from cxo courses
"['two', 'roles', 'of', 'krishn']",two roles of krishn
"['china', 'shows', 'signs', 'of', 'decoupling', 'from', 'us', 'as', 'fdi', 'and', 'trade', 'decline']",china shows signs of decoupling from us as fdi and trade decline
"['it', 'doesnt', 'pay', 'to', 'hold', 'out', 'a', 'case', 'study']",it doesnt pay to hold out a case study
"['tax', 'officials', 'to', 'inform', 'banks', 'on', 'expiry', 'of', 'attachment', 'order']",tax officials to inform banks on expiry of attachment order
"['airbus', 'eyes', 'more', 'jobs', 'for', 'indian', 'engineers', 'by', '2025']",airbus eyes more jobs for indian engineers by 2025
"['building', 'high', 'performing', 'teams', 'skill', 'building', 'programs', 'for', 'mid', 'career', 'leaders', 'pursuing', 'cxo', 'roles']",building high performing teams skill building programs for mid career leaders pursuing cxo roles
"['strategies', 'for', 'business', 'transformation', 'mid', 'career', 'lessons', 'for', 'aspiring', 'cxos']",strategies for business transformation mid career lessons for aspiring cxos
"['financial', 'fluency', 'for', 'future', 'cxos', 'management', 'lessons', 'for', 'mid', 'career', 'leaders']",financial fluency for future cxos management lessons for mid career leaders
"['agile', 'development', 'and', 'project', 'management', 'for', 'ctos', 'streamlining', 'software', 'delivery']",agile development and project management for ctos streamlining software delivery
"['india', 'eu', 'ask', 'wto', 'dispute', 'settlement', 'body', 'not', 'to', 'adopt', 'ruling', 'on', 'ict', 'import', 'duties', 'till', 'december', '18']",india eu ask wto dispute settlement body not to adopt ruling on ict import duties till december 18
"['exploring', 'the', 'distinctive', 'features', 'of', 'cxo', 'courses', 'compared', 'to', 'regular', 'executive', 'education', 'programs']",exploring the distinctive features of cxo courses compared to regular executive education programs
"['a', 'majority', 'govt', 'in', '2024', 'polls', 'can', 'spur', '8', 'growth', 'barclays']",a majority govt in 2024 polls can spur 8 growth barclays
"['the', 'art', 'of', 'change', 'leadership', 'mid', 'career', 'courses', 'for', 'mid', 'level', 'professionals', 'eyeing', 'cxo', 'positions']",the art of change leadership mid career courses for mid level professionals eyeing cxo positions
"['mapmyindia', 'collaborates', 'with', 'delhi', 'police', 'for', 'real', 'time', 'traffic', 'updates', 'during', 'g20', 'summit']",mapmyindia collaborates with delhi police for real time traffic updates during g20 summit
"['innovation', 'and', 'disruption', 'mid', 'career', 'courses', 'for', 'leaders', 'aspiring', 'to', 'the', 'c', 'suite']",innovation and disruption mid career courses for leaders aspiring to the c suite
"['indias', 'g20', 'presidency', 'saw', 'many', 'new', 'initiatives', 'achievements']",indias g20 presidency saw many new initiatives achievements
"['kansas', 'city', 'chiefs', 'vs', 'detroit', 'lions', 'live', 'start', 'time', 'tv', 'channel', 'date', 'venue', 'live', 'streaming', 'how', 'to', 'watch', 'nfl', 'games']",kansas city chiefs vs detroit lions live start time tv channel date venue live streaming how to watch nfl games
"['charlie', 'puth', 'announces', 'engagement', 'to', 'brooke', 'sansone', 'heres', 'all', 'details']",charlie puth announces engagement to brooke sansone heres all details
"['black', 'mirror', 'best', 'episodes', 'check', 'top', 'imdb', 'ranked', 'episodes']",black mirror best episodes check top imdb ranked episodes
"['harnessing', 'analytics', 'for', 'informed', 'decisions', 'a', 'guide', 'for', 'cmos']",harnessing analytics for informed decisions a guide for cmos
"['gati', 'shakti', 'university', 'airbus', 'ink', 'pact', 'to', 'train', 'students', 'for', 'aviation', 'sector']",gati shakti university airbus ink pact to train students for aviation sector
"['mitskis', 'amateur', 'mistake', 'tour', 'see', 'complete', 'schedule', 'how', 'to', 'get', 'tickets', 'and', 'more']",mitskis amateur mistake tour see complete schedule how to get tickets and more
"['cloudbursts', 'landslides', 'in', 'himachal', 'happening', 'because', 'people', 'eat', 'meat', 'iit', 'mandi', 'director']",cloudbursts landslides in himachal happening because people eat meat iit mandi director
"['hackers', 'coming', 'for', 'indian', 'firms', 'as', 'fintech', 'rises']",hackers coming for indian firms as fintech rises
"['embracing', 'digital', 'leadership', 'mid', 'career', 'programs', 'for', 'cxo', 'worthy', 'technology', 'leaders']",embracing digital leadership mid career programs for cxo worthy technology leaders
"['ai', 'and', 'machine', 'learning', 'for', 'ctos', 'navigating', 'technological', 'evolution']",ai and machine learning for ctos navigating technological evolution
"['pm', 'gatishakti', 'an', 'effective', 'mechanism', 'for', 'fast', 'tracking', 'infra', 'projects']",pm gatishakti an effective mechanism for fast tracking infra projects
"['content', 'marketing', 'mastery', 'for', 'cmos', 'engaging', 'audiences', 'through', 'powerful', 'content']",content marketing mastery for cmos engaging audiences through powerful content
"['tyler', 'childers', 'announces', 'mule', 'pull', '24', 'tour', 'see', 'complete', 'schedule', 'how', 'to', 'get', 'tickets', 'and', 'more']",tyler childers announces mule pull 24 tour see complete schedule how to get tickets and more
"['gjepc', 'facilitates', 'indias', 'first', 'jewellery', 'exports', 'through', 'courier', 'from', 'mumbai']",gjepc facilitates indias first jewellery exports through courier from mumbai
"['how', 'to', 'develop', 'your', 'personal', 'and', 'professional', 'skills', 'a', 'guide', 'for', 'mid', 'career', 'leaders']",how to develop your personal and professional skills a guide for mid career leaders
"['global', 'leadership', 'journey', 'exploring', 'international', 'markets', 'with', 'senior', 'executives']",global leadership journey exploring international markets with senior executives
"['case', 'studies', 'and', 'practical', 'applications', 'in', 'cxo', 'courses', 'for', 'mid', 'career', 'leaders']",case studies and practical applications in cxo courses for mid career leaders
"['navigating', 'organizational', 'transitions', 'smoothly', 'a', 'coos', 'guide', 'to', 'effective', 'change', 'management']",navigating organizational transitions smoothly a coos guide to effective change management
"['cybersecurity', 'and', 'risk', 'management', 'how', 'ctos', 'can', 'safeguard', 'assets', 'in', 'the', 'digital', 'age']",cybersecurity and risk management how ctos can safeguard assets in the digital age
"['bjp', 'to', 'stage', 'demo', 'on', 'sept', '8', 'against', 'anti', 'people', 'policies', 'of', 'karnatakas', 'cong', 'govt']",bjp to stage demo on sept 8 against anti people policies of karnatakas cong govt
"['will', 'play', 'critical', 'role', 'on', 'issues', 'like', 'climate', 'change', 'debt', 'and', 'digital', 'transition', 'imf', 'md', 'georgieva', 'and', 'world', 'bank', 'prez', 'banga']",will play critical role on issues like climate change debt and digital transition imf md georgieva and world bank prez banga
"['maharashtra', 'cm', 'says', 'committed', 'to', 'maratha', 'reservation', 'govt', 'urges', 'activist', 'to', 'call', 'off', 'fast']",maharashtra cm says committed to maratha reservation govt urges activist to call off fast
"['in', 'karnataka', 'bank', 'employees', 'may', 'soon', 'have', 'to', 'deal', 'with', 'customers', 'in', 'kannada', 'only']",in karnataka bank employees may soon have to deal with customers in kannada only
"['leadership', 'resilience', 'and', 'well', 'being', 'sustaining', 'peak', 'performance', 'amid', 'challenges']",leadership resilience and well being sustaining peak performance amid challenges
"['india', 'asean', 'agree', 'to', 'deepen', 'comprehensive', 'strategic', 'partnership', 'with', 'concrete', 'actions']",india asean agree to deepen comprehensive strategic partnership with concrete actions
"['strategic', 'innovation', 'and', 'growth', 'driving', 'success', 'through', 'innovative', 'strategies']",strategic innovation and growth driving success through innovative strategies
"['personal', 'development', 'courses', 'for', 'senior', 'executives', 'nurturing', 'growth', 'in', 'both', 'personal', 'and', 'professional', 'spheres']",personal development courses for senior executives nurturing growth in both personal and professional spheres
"['crafting', 'visionary', 'leaders', 'leadership', 'development', 'programs', 'for', 'senior', 'executives']",crafting visionary leaders leadership development programs for senior executives
"['nfl', 'ticket', '2023', 'prices', 'what', 'is', 'average', 'ticket', 'cost', 'costliest', 'cheapest', 'tickets', 'how', 'the', 'cost', 'varies']",nfl ticket 2023 prices what is average ticket cost costliest cheapest tickets how the cost varies
"['chinese', 'banks', 'far', 'less', 'digital', 'than', 'indian', 'lenders', 'says', 'kv', 'kamath']",chinese banks far less digital than indian lenders says kv kamath
"['mizoram', 'emerged', 'as', 'an', 'island', 'of', 'peace', 'says', 'cm', 'zoramthanga']",mizoram emerged as an island of peace says cm zoramthanga
"['strategic', 'financial', 'management', 'for', 'leaders', 'powering', 'decisions', 'with', 'financial', 'acumen']",strategic financial management for leaders powering decisions with financial acumen
"['pm', 'modi', 'scheduled', 'to', 'hold', 'talks', 'with', 'biden', 'on', 'friday']",pm modi scheduled to hold talks with biden on friday
"['ashok', 'leyland', 'looks', 'to', 'drive', 'in', 'models', 'with', 'alternate', 'fuel', 'options', 'in', 'next', '3', '5', 'years', 'dheeraj', 'hinduja']",ashok leyland looks to drive in models with alternate fuel options in next 3 5 years dheeraj hinduja
"['ahead', 'of', 'the', 'market', '10', 'things', 'that', 'will', 'decide', 'd', 'street', 'action', 'on', 'friday']",ahead of the market 10 things that will decide d street action on friday
"['kerala', 'puducherry', 'recorded', 'worst', 'climate', 'shift', 'index', 'levels', 'from', 'june', 'to', 'august', 'says', 'study']",kerala puducherry recorded worst climate shift index levels from june to august says study
"['leading', 'high', 'performance', 'teams', 'cultivating', 'excellence', 'and', 'cohesion']",leading high performance teams cultivating excellence and cohesion
"['thomas', 'cook', 'india', 'npci', 'to', 'launch', 'rupay', 'prepaid', 'forex', 'card', 'for', 'indians', 'travelling', 'to', 'uae']",thomas cook india npci to launch rupay prepaid forex card for indians travelling to uae
"['india', 'will', 'be', 'very', 'important', 'country', 'in', 'terms', 'of', 'manufacturing', 'in', 'future', 'foxconn', 'chairman', 'young', 'liu']",india will be very important country in terms of manufacturing in future foxconn chairman young liu
"['apple', 'selloff', 'deepens', 'to', '200', 'billion', 'on', 'china', 'iphone', 'curbs']",apple selloff deepens to 200 billion on china iphone curbs
"['over', 'usd', '1', '8', 'billion', 'worth', 'of', 'assets', 'recovered', 'from', 'economic', 'offenders', 'union', 'minister', 'jitendra', 'singh']",over usd 1 8 billion worth of assets recovered from economic offenders union minister jitendra singh
"['avaada', 'group', 'tata', 'steel', 'special', 'economic', 'zone', 'to', 'set', 'up', 'green', 'hydrogen', 'ammonia', 'unit', 'in', 'odisha']",avaada group tata steel special economic zone to set up green hydrogen ammonia unit in odisha
"['indore', 'tops', 'clean', 'air', 'survey', 'agra', 'and', 'thane', 'follow']",indore tops clean air survey agra and thane follow
"['mamata', 'raises', 'pay', 'of', 'bengal', 'mlas', 'by', 'rs', '40000', 'kolkata']",mamata raises pay of bengal mlas by rs 40000 kolkata
"['political', 'end', 'of', 'those', 'who', 'oppose', 'sanatan', 'dharma', 'is', 'certain', 'says', 'mp', 'cm']",political end of those who oppose sanatan dharma is certain says mp cm
"['business', 'acumen', 'courses', 'for', 'senior', 'executives', 'gain', 'a', 'broad', 'understanding', 'of', 'the', 'business', 'world']",business acumen courses for senior executives gain a broad understanding of the business world
"['government', 'schemes', 'help', 'boost', 'food', 'processing', 'sector', 'to', 'meet', 'global', 'quality', 'safety', 'standards', 'prahlad', 'singh', 'patel']",government schemes help boost food processing sector to meet global quality safety standards prahlad singh patel
"['leadership', 'courses', 'for', 'senior', 'executives', 'enhancing', 'skills', 'and', 'qualities', 'for', 'effective', 'leadership']",leadership courses for senior executives enhancing skills and qualities for effective leadership
"['iaf', 'to', 'get', 'first', 'airbus', 'c', '295', 'transport', 'aircraft', 'this', 'month']",iaf to get first airbus c 295 transport aircraft this month
"['wales', 'vs', 'south', 'korea', 'live', 'streaming', 'live', 'tv', 'where', 'to', 'watch', 'kick', 'off', 'time']",wales vs south korea live streaming live tv where to watch kick off time
"['digital', 'transformation', 'courses', 'for', 'senior', 'executives', 'unleashing', 'the', 'power', 'of', 'technology', 'for', 'innovation', 'and', 'growth']",digital transformation courses for senior executives unleashing the power of technology for innovation and growth
"['what', 'is', 'the', 'blue', 'zones', 'diet', 'in', 'netflix', 'docuseries', 'live', 'to', '100', 'key', 'things', 'to', 'know']",what is the blue zones diet in netflix docuseries live to 100 key things to know
"['karnataka', 'cabinet', 'defers', 'ordinance', 'to', 'tax', 'online', 'money', 'games', 'at', '28', 'gst']",karnataka cabinet defers ordinance to tax online money games at 28 gst
"['bharat', 'vadya', 'darshanam', 'ensemble', 'of', '78', 'instrumentalists', 'to', 'perform', 'for', 'world', 'leaders', 'attending', 'g20', 'summit']",bharat vadya darshanam ensemble of 78 instrumentalists to perform for world leaders attending g20 summit
"['tomatos', 'keep', 'thali', 'cost', 'up', 'in', 'august', 'crisil']",tomatos keep thali cost up in august crisil
"['strategic', 'planning', 'courses', 'for', 'senior', 'executives', 'mastering', 'the', 'art', 'of', 'developing', 'and', 'implementing', 'strategic', 'plans']",strategic planning courses for senior executives mastering the art of developing and implementing strategic plans
"['cji', 'meets', 'singapore', 'counterpart', 'witnesses', 'signing', 'of', 'mou', 'between', 'scs', 'of', 'two', 'nations']",cji meets singapore counterpart witnesses signing of mou between scs of two nations
"['giles', 'broadbent', 'passed', 'away', 'at', '51', 'acclaimed', 'violinist', 'dies', 'after', 'brief', 'illness']",giles broadbent passed away at 51 acclaimed violinist dies after brief illness
"['lowest', 'emission', 'nations', 'hit', 'hardest', 'by', 'unprecedented', 'heat', 'in', 'june', 'august', 'period', 'analysis']",lowest emission nations hit hardest by unprecedented heat in june august period analysis
"['ems', 'ipo', 'offers', 'exposure', 'to', 'fast', 'growing', 'water', 'management', 'sector']",ems ipo offers exposure to fast growing water management sector
"['supreme', 'court', 'extends', 'time', 'till', 'september', '15', 'for', 'grant', 'of', 'approval', 'to', 'over', '750', 'private', 'technical', 'colleges', 'in', 'up']",supreme court extends time till september 15 for grant of approval to over 750 private technical colleges in up
"['assam', 'cm', 'himanta', 'biswa', 'sarma', 'lays', 'foundations', 'for', 'projects', 'worth', 'rs', '767', 'cr', 'in', 'barak', 'valley']",assam cm himanta biswa sarma lays foundations for projects worth rs 767 cr in barak valley
