headlines,headline_text
"['view', 'indian', 'policymakers', 'need', 'to', 'perfect', 'timing', 'to', 'maximize', 'impact']",view indian policymakers need to perfect timing to maximize impact
"['india', 'revises', 'covid', '19', 'guidelines', 'for', 'international', 'arrivals', 'amid', 'omicron', 'fears']",india revises covid 19 guidelines for international arrivals amid omicron fears
"['if', 'theres', 'bua', 'babua', 'baba', 'why', 'not', 'baby']",if theres bua babua baba why not baby
"['division', 'in', 'bjps', 'raj', 'unit', 'comes', 'to', 'fore', 'as', 'raje', 'concludes', 'her', 'religious', 'yatra']",division in bjps raj unit comes to fore as raje concludes her religious yatra
"['pm', 'modi', 'may', 'visit', 'uae', 'in', 'january', 'during', 'dubai', 'expo']",pm modi may visit uae in january during dubai expo
"['ibc', 'to', 'get', 'welcome', 'cross', 'border', 'teeth']",ibc to get welcome cross border teeth
"['third', 'omicron', 'case', 'detected', 'in', 'uk', 'face', 'masks', 'compulsory', 'from', 'tuesday']",third omicron case detected in uk face masks compulsory from tuesday
"['statutory', 'msp', 'a', 'disastrous', 'idea']",statutory msp a disastrous idea
"['govt', 'to', 'review', 'decision', 'on', 'restarting', 'international', 'flights', 'and', 'sop', 'on', 'testing', 'of', 'incoming', 'passengers']",govt to review decision on restarting international flights and sop on testing of incoming passengers
"['farm', 'laws', 'repeal', 'bill', 'in', 'ls', 'today', 'opposition', 'seeks', 'legal', 'backing', 'for', 'msp']",farm laws repeal bill in ls today opposition seeks legal backing for msp
"['view', 'how', 'to', 'take', 'fintech', 'banks', 'to', 'the', 'next', 'level']",view how to take fintech banks to the next level
"['rakesh', 'tikait', 'demands', 'law', 'to', 'guarantee', 'msp', 'to', 'farmers']",rakesh tikait demands law to guarantee msp to farmers
"['rajya', 'sabha', 'likely', 'to', 'take', 'up', 'bill', 'to', 'repeal', 'farm', 'laws', 'on', 'monday', 'after', 'its', 'passage', 'in', 'lok', 'sabha']",rajya sabha likely to take up bill to repeal farm laws on monday after its passage in lok sabha
"['follow', 'covid', 'appropriate', 'behaviour', 'to', 'avoid', 'lockdown', 'maharashtra', 'cm', 'to', 'people', 'amid', 'concerns', 'over', 'new', 'strain']",follow covid appropriate behaviour to avoid lockdown maharashtra cm to people amid concerns over new strain
"['israel', 'closes', 'borders', 'to', 'all', 'foreigners', 'over', 'omicron']",israel closes borders to all foreigners over omicron
"['at', 'least', '18', 'dead', 'and', 'several', 'injured', 'in', 'an', 'accident', 'on', 'a', 'state', 'highway', 'at', 'haskhali', 'west', 'bengal']",at least 18 dead and several injured in an accident on a state highway at haskhali west bengal
"['haryana', 'slashes', 'vat', 'on', 'jet', 'fuel', 'scindia', 'says', 'move', 'will', 'set', 'example', 'for', 'other', 'states', 'to', 'follow']",haryana slashes vat on jet fuel scindia says move will set example for other states to follow
"['suspected', 'omicron', 'cases', 'mild', 'leading', 'south', 'africa', 'doctor']",suspected omicron cases mild leading south africa doctor
