headlines,headline_text
"['retail', 'and', 'sme', 'loans', 'to', 'deteriorate', 'now', 'moodys']",retail and sme loans to deteriorate now moodys
"['medium', 'intensity', 'earthquake', 'of', 'magnitude', '3', '2', 'hits', 'noida']",medium intensity earthquake of magnitude 3 2 hits noida
"['61', 'held', 'in', 'assam', 'for', 'chain', 'pulling', 'to', 'evade', 'quarantine']",61 held in assam for chain pulling to evade quarantine
"['situation', 'at', 'sino', 'india', 'border', 'stable', 'no', 'need', 'for', 'third', 'party', 'intervention', 'china']",situation at sino india border stable no need for third party intervention china
"['jyotiraditya', 'scindias', 'entry', 'will', 'be', 'a', 'big', 'boost', 'for', 'bjp', 'in', 'bypolls', 'shivraj', 'singh', 'chouhan']",jyotiraditya scindias entry will be a big boost for bjp in bypolls shivraj singh chouhan
"['sc', 'asks', 'jp', 'morgan', 'to', 'apprise', 'it', 'on', 'deposit', 'rs', '140', 'crore', 'amrapali', 'home', 'buyers', 'money']",sc asks jp morgan to apprise it on deposit rs 140 crore amrapali home buyers money
"['cyclone', 'nisarga', 'skips', 'mumbai', 'makes', 'landfall', 'at', 'alibag']",cyclone nisarga skips mumbai makes landfall at alibag
"['snapchat', 'stops', 'boosting', 'trump', 'posts', 'for', 'inciting', 'racial', 'violence']",snapchat stops boosting trump posts for inciting racial violence
"['view', 'ease', 'regulations', 'to', 'make', 'india', 'a', 'drone', 'hub']",view ease regulations to make india a drone hub
"['pnb', 'lowers', 'rates', 'on', 'savings', 'account', 'deposits', 'by', '50', 'bps']",pnb lowers rates on savings account deposits by 50 bps
"['adani', 'power', 'appoints', 'merchant', 'banker', 'for', 'due', 'diligence', 'on', 'delisting', 'plan']",adani power appoints merchant banker for due diligence on delisting plan
"['former', 'jkscb', 'chairman', 'arrested', 'in', 'rs', '223', 'crore', 'land', 'scam']",former jkscb chairman arrested in rs 223 crore land scam
"['gujarat', 'hc', 'stays', 'franklin', 'templetons', 'e', 'vote', 'on', 'winding', 'up', 'of', 'six', 'schemes']",gujarat hc stays franklin templetons e vote on winding up of six schemes
"['delhi', 'government', 'reduces', '14', 'day', 'mandatory', 'home', 'quarantine', 'to', '7', 'days', 'for', 'asymptomatic', 'travellers']",delhi government reduces 14 day mandatory home quarantine to 7 days for asymptomatic travellers
"['with', 'wins', 'in', '7', 'states', 'and', 'dc', 'biden', 'closes', 'in', 'on', 'nomination']",with wins in 7 states and dc biden closes in on nomination
"['authorities', 'in', 'tripura', 'have', 'a', 'tough', 'time', 'disposing', 'bodies', 'of', 'covid', '19', 'victims']",authorities in tripura have a tough time disposing bodies of covid 19 victims
"['after', 'over', 'two', 'months', 'haryana', 'resumes', 'inter', 'state', 'bus', 'service']",after over two months haryana resumes inter state bus service
"['companies', 'dont', 'need', 'city', 'gas', 'license', 'to', 'start', 'lng', 'station', 'says', 'regulator']",companies dont need city gas license to start lng station says regulator
"['donald', 'trump', 'says', 'its', 'common', 'sense', 'to', 'include', 'russia', 'in', 'g7']",donald trump says its common sense to include russia in g7
"['opec', 'technical', 'ministerial', 'committee', 'meetings', 'set', 'for', 'mid', 'june', 'sources']",opec technical ministerial committee meetings set for mid june sources
"['loans', 'apps', 'turn', 'nightmare', 'for', 'borrowers']",loans apps turn nightmare for borrowers
"['nlc', 'india', 'raises', 'rs', '1200', 'crore', 'by', 'issuing', 'commercial', 'papers']",nlc india raises rs 1200 crore by issuing commercial papers
"['recent', 'measures', 'for', 'coal', 'sector', 'to', 'improve', 'efficiency', 'promote', 'ease', 'of', 'doing', 'business', 'govt']",recent measures for coal sector to improve efficiency promote ease of doing business govt
"['crude', 'oil', 'prices', 'top', '40', 'for', '1st', 'time', 'since', 'march', 'on', 'opec', 'cuts', 'demand', 'recovery']",crude oil prices top 40 for 1st time since march on opec cuts demand recovery
"['trai', 'removes', 'clause', 'requiring', 'telcos', 'to', 'charge', 'min', '50', 'paise', 'for', 'smses', 'beyond', '100', 'per', 'day']",trai removes clause requiring telcos to charge min 50 paise for smses beyond 100 per day
"['softbank', 'launches', '100', 'mn', 'fund', 'investing', 'in', 'people', 'of', 'colour']",softbank launches 100 mn fund investing in people of colour
"['trade', 'setup', 'nifty50s', 'risk', 'reward', 'skewed', 'dont', 'chase', 'this', 'up', 'move']",trade setup nifty50s risk reward skewed dont chase this up move
"['tata', 'steel', 'to', 'raise', 'rs', '400', 'crore', 'through', 'ncds']",tata steel to raise rs 400 crore through ncds
"['air', 'passenger', 'traffic', 'likely', 'to', 'fall', 'by', '45', '50', 'in', 'fy21', 'icra']",air passenger traffic likely to fall by 45 50 in fy21 icra
"['gold', 'prices', 'fall', 'further', 'as', 'stocks', 'jump', 'to', 'near', '3', 'month', 'high']",gold prices fall further as stocks jump to near 3 month high
"['dow', 'jones', 'opens', 'higher', 'on', 'recovery', 'optimism']",dow jones opens higher on recovery optimism
