headlines,headline_text
"['reality', 'bites', 'chinas', 'realty', 'sector']",reality bites chinas realty sector
"['view', 'national', 'language', 'translation', 'missions', 'bhashini', 'will', 'accelerate', 'internet', 'access', 'for', 'all', 'indians']",view national language translation missions bhashini will accelerate internet access for all indians
"['big', 'fmcg', 'companies', 'enter', 'plant', 'based', 'meat', 'segment']",big fmcg companies enter plant based meat segment
"['the', 'need', 'to', 'take', 'care', 'of', 'old', 'india']",the need to take care of old india
"['political', 'climate', 'in', 'tn', 'more', 'suited', 'for', 'bjp', 'to', 'grow', 'ct', 'ravi']",political climate in tn more suited for bjp to grow ct ravi
"['21st', 'century', 'will', 'belong', 'to', 'india', 'ram', 'nath', 'kovind']",21st century will belong to india ram nath kovind
"['all', 'are', 'one']",all are one
"['cisce', 'class', '12', 'results', 'mubashira', 'shamim', 'tops', 'delhi', 'with', '99', '25', 'per', 'cent']",cisce class 12 results mubashira shamim tops delhi with 99 25 per cent
"['three', 'day', 'bengaluru', 'human', 'space', 'flight', 'expo', 'attended', 'by', 'several', 'comes', 'to', 'a', 'close']",three day bengaluru human space flight expo attended by several comes to a close
"['drugs', 'medical', 'devices', 'cosmetics', 'bill', '2022', 'a', 'law', 'whose', 'date', 'has', 'expired']",drugs medical devices cosmetics bill 2022 a law whose date has expired
"['twitter', 'marks', 'video', 'of', 'pm', 'narendra', 'modi', 'tweeted', 'by', 'aap', 'congress', 'leaders', 'as', 'out', 'of', 'context']",twitter marks video of pm narendra modi tweeted by aap congress leaders as out of context
"['steel', 'demand', 'margins', 'may', 'improve', 'from', 'october', 'december', 'quarter', 'says', 'jsw', 'steels', 'seshagiri', 'rao']",steel demand margins may improve from october december quarter says jsw steels seshagiri rao
"['max', 'ventures', 'emerges', 'top', 'bidder', 'for', 'axis', 'banks', 'land']",max ventures emerges top bidder for axis banks land
"['60', 'of', 'global', 'land', 'rover', 'sales', 'to', 'be', 'pure', 'electric', 'by', '2030', 'jlr']",60 of global land rover sales to be pure electric by 2030 jlr
"['pm', 'modi', 'hails', 'president', 'kovinds', 'address', 'as', 'inspiring']",pm modi hails president kovinds address as inspiring
"['mother', 'of', 'haryana', 'girl', 'scoring', '100', 'pc', 'in', 'class', '10', 'worries', 'about', 'her', 'future', 'cm', 'khattar', 'assures', 'help']",mother of haryana girl scoring 100 pc in class 10 worries about her future cm khattar assures help
