headlines,headline_text
"['india', 'ma', 'deal', 'size', 'hit', 'record', 'levels', 'up', '139', 'bain', 'co']",india ma deal size hit record levels up 139 bain co
"['budget', '2023', 'focus', 'list', 'here', 'are', '10', 'things', 'to', 'watch', 'out', 'for', 'wednesday']",budget 2023 focus list here are 10 things to watch out for wednesday
"['playing', 'tour', 'games', 'on', 'indian', 'pitches', 'is', 'irrelevant', 'steve', 'smith']",playing tour games on indian pitches is irrelevant steve smith
"['wrestling', 'row', 'babita', 'phogat', 'joins', 'oversight', 'committee']",wrestling row babita phogat joins oversight committee
"['why', 'india', 'needs', 'an', 'integrated', 'policy', 'strategy', 'to', 'tackle', 'energy', 'climate', 'change', 'challenges']",why india needs an integrated policy strategy to tackle energy climate change challenges
"['virgin', 'media', 'services', 'down', 'in', 'middle', 'of', 'day', 'later', 'fixed', 'details', 'here']",virgin media services down in middle of day later fixed details here
"['be', 'serious', 'about', 'the', 'budgets', 'seriosity']",be serious about the budgets seriosity
"['renewables', 'must', 'plug', 'in']",renewables must plug in
"['prez', 'focuses', 'on', 'govts', 'devt', 'thrust', 'in', 'address', 'to', 'parliament', 'says', 'it', 'has', 'worked', 'for', 'all', 'without', 'discrimination']",prez focuses on govts devt thrust in address to parliament says it has worked for all without discrimination
"['barbie', 'makes', 'history', 'by', 'introducing', 'its', 'first', 'chelsea', 'doll', 'with', 'scoliosis']",barbie makes history by introducing its first chelsea doll with scoliosis
"['5', 'best', 'slippers', 'for', 'men', 'in', 'india', 'starting', 'at', 'rs', '280']",5 best slippers for men in india starting at rs 280
"['former', 'law', 'minister', 'shanti', 'bhushan', 'passes', 'away', 'at', '97']",former law minister shanti bhushan passes away at 97
"['indias', 'top', 'order', 'in', 'focus', 'in', 'series', 'decider']",indias top order in focus in series decider
"['softbank', 'ex', 'coo', 'to', 'lead', 'chinese', 'phenom', 'sheins', 'latam', 'drive']",softbank ex coo to lead chinese phenom sheins latam drive
