headlines,headline_text
"['aprils', 'gst', 'spike', 'a', 'collectors', 'item']",aprils gst spike a collectors item
"['with', 'ai', 'green', 'transition', 'and', 'deglobalisation', 'work', 'will', 'become', 'disruptive', 'but', 'it', 'neednt', 'be', 'dystopian']",with ai green transition and deglobalisation work will become disruptive but it neednt be dystopian
"['2', 'infiltrators', 'killed', 'along', 'machil', 'sector', 'in', 'kashmir']",2 infiltrators killed along machil sector in kashmir
"['ajit', 'victim', 'of', 'effort', 'in', 'ncp', 'to', 'put', 'him', 'down']",ajit victim of effort in ncp to put him down
"['us', 'fda', 'approves', 'first', 'rsv', 'vaccine', 'from', 'gsk']",us fda approves first rsv vaccine from gsk
"['your', 'health', 'your', 'duty']",your health your duty
"['when', 'the', 'going', 'gets', 'tough', 'they', 'go']",when the going gets tough they go
"['india', 'a', 'capitol', 'idea', 'the', 'rising', 'heft', 'of', 'india', 'caucus', 'in', 'us']",india a capitol idea the rising heft of india caucus in us
"['why', 'didnt', 'centre', 'move', 'court', 'to', 'get', 'ed', 'chiefs', 'extension', 'order', 'modified']",why didnt centre move court to get ed chiefs extension order modified
"['nexus', 'select', 'trust', 'looks', 'to', 'add', '1', '5', 'million', 'sq', 'ft', 'retail', 'assets', 'each', 'year', 'for', 'next', '3', '5', 'years']",nexus select trust looks to add 1 5 million sq ft retail assets each year for next 3 5 years
"['sharad', 'pawar', 'picture', 'abhi', 'baaki', 'hai']",sharad pawar picture abhi baaki hai
"['stepping', 'down', 'and', 'the', 'pawar', 'of', 'love']",stepping down and the pawar of love
"['india', 'weighs', 'options', 'against', 'eu', 'law', 'on', 'retaliatory', 'tariffs']",india weighs options against eu law on retaliatory tariffs
"['running', 'out', 'of', 'air', 'miles']",running out of air miles
"['signature', 'global', 'to', 'deploy', 'nine', 'air', 'quality', 'monitors', 'in', 'gurgaon']",signature global to deploy nine air quality monitors in gurgaon
"['india', 'stood', 'out', 'as', 'beacon', 'of', 'hope', 'during', 'covid', 'fm', 'nirmala', 'sitharaman']",india stood out as beacon of hope during covid fm nirmala sitharaman
"['interim', 'relief', 'to', 'chanda', 'kochhar', 'would', 'cause', 'irreparable', 'damage', 'to', 'icici', 'bank', 'says', 'hc', 'dismisses', 'plea', 'for', 'post', 'retirement', 'benefits']",interim relief to chanda kochhar would cause irreparable damage to icici bank says hc dismisses plea for post retirement benefits
"['magicpin', 'scales', 'up', 'to', '10000', 'orders', 'per', 'day', 'on', 'ondc', 'network']",magicpin scales up to 10000 orders per day on ondc network
"['reliance', 'power', 'posts', 'rs', '322', 'crore', 'net', 'profit', 'in', 'march', 'quarter']",reliance power posts rs 322 crore net profit in march quarter
"['uk', 'india', 'superpower', 'partnership', 'launched', 'to', 'drive', 'transport', 'decarbonisation', 'efforts']",uk india superpower partnership launched to drive transport decarbonisation efforts
"['amazon', 'great', 'summer', 'sale', '2023', 'up', 'to', '70', 'off', 'on', 'home', 'and', 'kitchen', 'products']",amazon great summer sale 2023 up to 70 off on home and kitchen products
"['how', 'virtual', 'security', 'systems', 'can', 'secure', 'your', 'home', 'and', 'business']",how virtual security systems can secure your home and business
"['most', 'popular', 'books', 'of', 'ernest', 'hemingway']",most popular books of ernest hemingway
"['zestiot', 'raises', '6', '5', 'million', 'in', 'funding', 'led', 'by', 'ivycap', 'ventures']",zestiot raises 6 5 million in funding led by ivycap ventures
