headlines,headline_text
"['states', 'with', 'more', 'jan', 'dhan', 'accounts', 'see', 'crime', 'rate', 'fall', 'sbi']",states with more jan dhan accounts see crime rate fall sbi
"['security', 'upped', 'outside', 'mukesh', 'ambanis', 'residence', 'antilia', 'after', 'cabbie', 'tips', 'off', 'cops', 'about', '2', 'passengers', 'with', 'bags']",security upped outside mukesh ambanis residence antilia after cabbie tips off cops about 2 passengers with bags
"['aurobindo', 'pharma', 'q2', 'results', 'net', 'profit', 'drops', '2', '1', 'yoy', 'to', 'rs', '697', 'crore']",aurobindo pharma q2 results net profit drops 2 1 yoy to rs 697 crore
"['ujjivan', 'sfb', 'q2', 'results', 'co', 'posts', 'net', 'loss', 'at', 'rs', '274', 'cr']",ujjivan sfb q2 results co posts net loss at rs 274 cr
"['amazon', 'pay', 'indias', 'loss', 'narrows', 'by', '18', '8', 'in', 'fy21']",amazon pay indias loss narrows by 18 8 in fy21
"['be', 'cautious', 'not', 'scared', 'of', 'crypto']",be cautious not scared of crypto
"['divine', 'miracles']",divine miracles
"['gujarat', 'gets', 'top', 'spot', 'in', 'perception', 'based', 'national', 'logistics', 'index', 'for', '3rd', 'time', 'up', 'up', '7', 'notches']",gujarat gets top spot in perception based national logistics index for 3rd time up up 7 notches
"['crypto', 'market', 'value', 'tops', '3', 'trillion', 'for', 'first', 'time']",crypto market value tops 3 trillion for first time
"['india', 'sign', 'off', 'from', 't20', 'world', 'cup', 'with', 'thumping', 'win', 'over', 'namibia']",india sign off from t20 world cup with thumping win over namibia
"['view', 'perception', 'of', 'fdi', 'flowing', 'into', 'indian', 'businesses', 'is', 'positive', 'but', 'has', 'political', 'nuances']",view perception of fdi flowing into indian businesses is positive but has political nuances
"['in', 'the', 'food', 'chain', 'no', 'issue', 'is', 'low', 'enough']",in the food chain no issue is low enough
"['indias', 'fisheries', 'sops', 'proposals', 'diluted', 'in', 'new', 'wto', 'draft', 'text']",indias fisheries sops proposals diluted in new wto draft text
"['britannia', 'q2', 'results', 'consolidated', 'pat', 'slumps', '23', 'yoy', 'misses', 'estimate', 'sales', 'rise', '5', '5']",britannia q2 results consolidated pat slumps 23 yoy misses estimate sales rise 5 5
"['the', 'original', 'usp', 'of', 'politics', 'connect']",the original usp of politics connect
"['delhi', 'government', 'likely', 'to', 'roll', 'out', 'start', 'up', 'film', 'policies', 'within', 'a', 'month']",delhi government likely to roll out start up film policies within a month
"['mcafee', 'corp', 'to', 'be', 'taken', 'private', 'in', '14', 'billion', 'deal']",mcafee corp to be taken private in 14 billion deal
"['credit', 'suisse', 'will', 'advise', 'hedge', 'fund', 'clients', 'to', 'shift', 'to', 'bnp']",credit suisse will advise hedge fund clients to shift to bnp
"['this', 'is', 'right', 'time', 'for', 'me', 'to', 'manage', 'workload', 'virat', 'kohli', 'hints', 'at', 'his', 'successor']",this is right time for me to manage workload virat kohli hints at his successor
"['view', 'how', 'india', 'is', 'facing', 'a', 'dual', 'energy', 'crunch']",view how india is facing a dual energy crunch
"['four', 'killed', 'in', 'tn', 'rains', 'more', 'downpour', 'expected', 'as', 'cyclonic', 'circulation', 'persists']",four killed in tn rains more downpour expected as cyclonic circulation persists
"['complete', 'probe', 'against', 'former', 'aiadmk', 'min', 'file', 'final', 'report', 'in', '10', 'weeks', 'hc']",complete probe against former aiadmk min file final report in 10 weeks hc
"['deve', 'gowdas', 'last', 'wish', 'is', 'jds', 'coming', 'to', 'power', 'on', 'its', 'own', 'in', 'karnataka', 'hd', 'kumaraswamy']",deve gowdas last wish is jds coming to power on its own in karnataka hd kumaraswamy
"['bjp', 'brands', 'everyone', 'who', 'opposes', 'it', 'as', 'anti', 'national', 'telangana', 'cm', 'k', 'chandrashekhar', 'rao']",bjp brands everyone who opposes it as anti national telangana cm k chandrashekhar rao
"['pm', 'to', 'conduct', 'noida', 'airports', 'bhoomi', 'pujan', 'on', 'nov', '25', 'jewar', 'mla']",pm to conduct noida airports bhoomi pujan on nov 25 jewar mla
"['du', 'releases', 'fifth', 'cut', 'off', 'list', 'some', 'colleges', 'reopen', 'admissions']",du releases fifth cut off list some colleges reopen admissions
"['emerging', 'markets', 'needs', 'climate', 'cash', 'how', 'will', 'they', 'get', 'it']",emerging markets needs climate cash how will they get it
"['trade', 'setup', 'nifty50s', 'up', 'move', 'may', 'continue', '18130', '190', 'levels', 'to', 'act', 'as', 'resistance']",trade setup nifty50s up move may continue 18130 190 levels to act as resistance
"['congress', 'promises', 'to', 'make', 'gairsain', 'permanent', 'capital', 'of', 'uttarakhand', 'if', 'voted', 'to', 'power']",congress promises to make gairsain permanent capital of uttarakhand if voted to power
"['top', 'fed', 'official', 'says', 'us', 'rate', 'hike', 'could', 'come', 'by', 'the', 'end', 'of', '2022']",top fed official says us rate hike could come by the end of 2022
"['shriram', 'general', 'insurance', 'expects', 'rs', '750', 'crore', 'underwriting', 'profit', 'this', 'year']",shriram general insurance expects rs 750 crore underwriting profit this year
"['fuel', 'tax', 'row', 'bjp', 'men', 'clash', 'with', 'cops', 'during', 'rally', 'give', '7', 'day', 'ultimatum', 'to', 'wb', 'govt', 'to', 'reduce', 'vat']",fuel tax row bjp men clash with cops during rally give 7 day ultimatum to wb govt to reduce vat
"['ahead', 'of', 'market', '12', 'things', 'that', 'will', 'decide', 'stock', 'action', 'on', 'tuesday']",ahead of market 12 things that will decide stock action on tuesday
"['zoomcar', 'gets', '92', 'million', 'in', 'sternaegis', 'led', 'round']",zoomcar gets 92 million in sternaegis led round
"['rohit', 'sharma', 'becomes', 'third', 'cricketer', 'to', 'score', '3000', 'runs', 'in', 'mens', 't20i']",rohit sharma becomes third cricketer to score 3000 runs in mens t20i
"['no', 'mandatory', 'covid', 'test', 'for', 'children', 'below', '10', 'years', 'entering', 'assam']",no mandatory covid test for children below 10 years entering assam
"['noteban', 'destroyed', 'businesses', 'led', 'to', 'deaths', 'in', 'queues', 'outside', 'banks', 'opposition']",noteban destroyed businesses led to deaths in queues outside banks opposition
"['civilian', 'killed', 'in', 'a', 'militant', 'attack', 'in', 'srinagar', 'second', 'attack', 'in', 'the', 'last', '24', 'hours']",civilian killed in a militant attack in srinagar second attack in the last 24 hours
"['centre', 'creating', 'hindrances', 'to', 'the', 'devp', 'of', 'wb', 'mamata']",centre creating hindrances to the devp of wb mamata
"['isa', 'elsevier', 'launch', 'journal', 'solar', 'compass', 'at', 'cop26']",isa elsevier launch journal solar compass at cop26
"['arunachal', 'pradesh', 'government', 'tough', 'on', 'combating', 'insurgency', 'deputy', 'chief', 'minister', 'chowna', 'mein']",arunachal pradesh government tough on combating insurgency deputy chief minister chowna mein
"['rbi', 'imposes', 'curbs', 'on', 'babaji', 'date', 'mahila', 'sahakari', 'bank', 'caps', 'withdrawals', 'at', 'rs', '5000']",rbi imposes curbs on babaji date mahila sahakari bank caps withdrawals at rs 5000
"['ahead', 'manipur', 'polls', 'two', 'congress', 'leaders', 'join', 'bjp']",ahead manipur polls two congress leaders join bjp
"['opposition', 'parties', 'demand', 'restoration', 'of', 'statehood', 'to', 'jammu', 'kashmir']",opposition parties demand restoration of statehood to jammu kashmir
"['banks', 'issue', '31', '67', 'crore', 'rupay', 'debit', 'cards', 'to', 'pmjdy', 'account', 'holders']",banks issue 31 67 crore rupay debit cards to pmjdy account holders
