headlines,headline_text
"['champagne', 'french', 'drinking', 'less', 'wine', 'after', 'boom', 'years']",champagne french drinking less wine after boom years
"['banking', 'why', 'the', 'option', 'of', 'external', 'benchmark', 'deposit', 'rate', 'ebdr', 'needs', 'to', 'evolve', 'in', 'india']",banking why the option of external benchmark deposit rate ebdr needs to evolve in india
"['batman', 'movies', 'see', 'complete', 'list', 'and', 'where', 'to', 'stream']",batman movies see complete list and where to stream
"['reserve', 'bank', 'of', 'india', 'proposes', 'stricter', 'rules', 'for', 'housing', 'finance', 'companies']",reserve bank of india proposes stricter rules for housing finance companies
"['why', 'philanthropy', 'really', 'exists']",why philanthropy really exists
"['jio', 'financial', 'services', 'zooms', '8x', 'to', 'rs', '70', 'crore', 'in', 'dec', 'quarter']",jio financial services zooms 8x to rs 70 crore in dec quarter
"['share', 'interim', 'dividend']",share interim dividend
"['amazon', 'great', 'republic', 'day', 'sale', '2024', 'up', 'to', '55', 'off', 'on', 'dishwashers']",amazon great republic day sale 2024 up to 55 off on dishwashers
"['probe', 'ordered', 'into', 'alleged', 'irregularities', 'by', 'pinarayi', 'vijayans', 'daughters', 'firm', 'centre', 'to', 'kerala', 'hc']",probe ordered into alleged irregularities by pinarayi vijayans daughters firm centre to kerala hc
"['spiritual', 'compass']",spiritual compass
"['are', 'microsofts', 'the', 'new', 'apple', 'of', 'ai']",are microsofts the new apple of ai
"['cbi', 'set', 'to', 'conclude', 'arguments', 'against', 'lalu', 'family', 'others']",cbi set to conclude arguments against lalu family others
"['govt', 'cuts', 'windfall', 'tax', 'on', 'petroleum', 'crude', 'to', 'rs', '1700']",govt cuts windfall tax on petroleum crude to rs 1700
"['medi', 'assist', 'healthcare', 'ipo', 'check', 'subscription', 'on', 'day', '1', 'review', 'gmp', 'and', 'other', 'details']",medi assist healthcare ipo check subscription on day 1 review gmp and other details
"['ed', 'raids', 'several', 'places', 'in', 'kolkata', 'in', 'ration', 'case']",ed raids several places in kolkata in ration case
"['handle', 'ais', 'toxic', 'creativity']",handle ais toxic creativity
"['dgca', 'issues', 'sops', 'to', 'airlines', 'regarding', 'flight', 'cancellations', 'due', 'to', 'excessive', 'delays', 'during', 'adverse', 'weather', 'conditions']",dgca issues sops to airlines regarding flight cancellations due to excessive delays during adverse weather conditions
"['late', 'night', 'traffic', 'sounds']",late night traffic sounds
"['rbi', 'eases', 'credit', 'concentration', 'norms', 'for', 'nbfcs']",rbi eases credit concentration norms for nbfcs
"['varun', 'dhawan', 'acknowledges', 'importance', 'of', 'awards', 'say', 'they', 'are', 'a', 'validation', 'of', 'an', 'actors', 'hard', 'work']",varun dhawan acknowledges importance of awards say they are a validation of an actors hard work
"['jaishankar', 'meets', 'iranian', 'counterpart', 'discusses', 'framework', 'for', 'indias', 'involvement', 'with', 'chabahar', 'north', 'south', 'connectivity', 'and', 'red', 'sea', 'crisis']",jaishankar meets iranian counterpart discusses framework for indias involvement with chabahar north south connectivity and red sea crisis
"['cancellations', 'rise', 'users', 'feel', 'taxi', 'apps', 'taking', 'them', 'for', 'a', 'ride']",cancellations rise users feel taxi apps taking them for a ride
"['7', 'ways', 'autistic', 'students', 'can', 'unlock', 'their', 'potential', 'in', 'college']",7 ways autistic students can unlock their potential in college
"['israel', 'awaits', 'word', 'on', 'three', 'hostages', 'strikes', 'across', 'gaza']",israel awaits word on three hostages strikes across gaza
