headlines,headline_text
"['st', 'reservation', 'and', 'more']",st reservation and more
"['apples', 'satcom', 'partner', 'globalstar', 'says', 'keen', 'on', 'india', 'entry']",apples satcom partner globalstar says keen on india entry
"['kamala', 'harris', 'plane', 'smells', 'trump', 'spokesperson', 'claims']",kamala harris plane smells trump spokesperson claims
"['paris', 'olympics', 'aman', 'sehrawat', 'wins', 'bronze', 'against', 'puerto', 'ricos', 'darian', 'toi', 'cruz']",paris olympics aman sehrawat wins bronze against puerto ricos darian toi cruz
"['no', 'concept', 'for', 'creamy', 'layer', 'in', 'reservation', 'for', 'scs', 'sts', 'in', 'ambedkars', 'constitution', 'ashwani', 'vaishnaw']",no concept for creamy layer in reservation for scs sts in ambedkars constitution ashwani vaishnaw
"['marico', 'md', 'saugata', 'gupta', 'buys', 'luxury', 'apartment', 'in', 'mumbais', 'worli', 'for', 'rs', '36', '4', 'cr']",marico md saugata gupta buys luxury apartment in mumbais worli for rs 36 4 cr
"['japan', 'issues', 'its', 'first', 'megaquake', 'warning', 'after', 'powerful', 'tremor']",japan issues its first megaquake warning after powerful tremor
"['chairs', 'authority', 'should', 'not', 'be', 'challenged', 'rijiju', 'on', 'face', 'off', 'between', 'opposition', 'dhankhar']",chairs authority should not be challenged rijiju on face off between opposition dhankhar
"['on', 'campaign', 'trail', 'kamala', 'harris', 'blitzes', 'battlegrounds', 'donald', 'trump', 'takes', 'it', 'easier']",on campaign trail kamala harris blitzes battlegrounds donald trump takes it easier
"['let', 'a', 'thousand', 'self', 'driving', 'cars', 'zoom']",let a thousand self driving cars zoom
"['time', 'ripe', 'to', 'hold', 'jk', 'assembly', 'polls', 'chief', 'election', 'commissioner', 'rajiv', 'kumar']",time ripe to hold jk assembly polls chief election commissioner rajiv kumar
"['thousands', 'flee', 'khan', 'younis', 'ruins', 'again', 'israeli', 'raids', 'kill', '20']",thousands flee khan younis ruins again israeli raids kill 20
"['cabinet', 'approves', 'rs', '1766', 'cr', 'clean', 'plant', 'programme', 'to', 'boost', 'horticulture', 'exports']",cabinet approves rs 1766 cr clean plant programme to boost horticulture exports
"['third', 'eye', 'national', 'space', 'day', 'plans', 'no', 'language', 'issues', 'here', 'the', 'blue', 'grouse']",third eye national space day plans no language issues here the blue grouse
"['nafed', 'working', 'with', 'assam', 'government', 'to', 'improve', 'supply', 'of', 'potatoes', 'onion']",nafed working with assam government to improve supply of potatoes onion
"['hdfc', 'bank', 'will', 'break', 'out', 'from', 'slow', 'loan', 'growth', 'period']",hdfc bank will break out from slow loan growth period
"['a', 'mutating', 'marxists', 'lesson', 'for', 'india', 'inc']",a mutating marxists lesson for india inc
