headlines,headline_text
"['view', 'this', 'is', 'not', 'the', 'time', 'to', 'sugar', 'coat', 'any', 'covid', '19', 'messaging']",view this is not the time to sugar coat any covid 19 messaging
"['the', 'cairn', 'episode', 'india', 'will', 'have', 'to', 'take', 'a', 'political', 'call', 'on', 'whether', 'and', 'how', 'it', 'wants', 'to', 'settle']",the cairn episode india will have to take a political call on whether and how it wants to settle
"['informationas', 'weapon']",informationas weapon
"['the', 'prasad', 'that', 'heroes', 'share']",the prasad that heroes share
"['who', 'rich', 'countries', 'should', 'donate', 'vaccines', 'not', 'use', 'boosters']",who rich countries should donate vaccines not use boosters
"['sourav', 'ganguly', 'moves', 'bombay', 'hc', 'seeking', 'enforcement', 'of', 'rs', '35', 'crore', 'arbitration', 'award']",sourav ganguly moves bombay hc seeking enforcement of rs 35 crore arbitration award
"['jp', 'nadda', 'holds', 'meeting', 'with', 'west', 'bengal', 'bjp', 'president', 'dilip', 'ghosh']",jp nadda holds meeting with west bengal bjp president dilip ghosh
"['canada', 'pension', 'plan', 'investment', 'board', 'invests', '800', 'million', 'in', 'flipkart', 'group']",canada pension plan investment board invests 800 million in flipkart group
"['rewiring', 'our', 'brain']",rewiring our brain
"['nse', 'bse', 'bulk', 'deals', 'idbi', 'bank', 'sells', 'stake', 'in', 'zicom', 'electronic']",nse bse bulk deals idbi bank sells stake in zicom electronic
"['anmi', 'urges', 'sebi', 'to', 'reduce', 'peak', 'margin', 'to', '50', 'from', 'current', '75']",anmi urges sebi to reduce peak margin to 50 from current 75
"['business', 'activity', 'back', 'to', 'pre', '2nd', 'wave', 'levels', 'of', 'march', '2021', 'report']",business activity back to pre 2nd wave levels of march 2021 report
"['american', 'economy', 'not', 'yet', 'ready', 'for', 'end', 'to', 'federal', 'stimulus', 'top', 'official', 'says']",american economy not yet ready for end to federal stimulus top official says
"['flipkart', 'to', 'buyback', 'employee', 'stock', 'options', 'worth', 'rs', '600', 'crore']",flipkart to buyback employee stock options worth rs 600 crore
"['254', 'indian', 'millionaires', 'used', 'golden', 'visa', 'route', 'to', 'uk', 'in', '12', 'years', 'report']",254 indian millionaires used golden visa route to uk in 12 years report
"['india', 'aims', 'over', 'rs', '100', 'billion', 'blue', 'economy', 'through', 'deep', 'ocean', 'mission', 'says', 'jitendra', 'singh']",india aims over rs 100 billion blue economy through deep ocean mission says jitendra singh
"['rbis', 'nod', 'to', 'sfbs', 'and', 'holding', 'companies', 'merger', 'can', 'unlock', 'value', 'for', 'ujjivan', 'sfb']",rbis nod to sfbs and holding companies merger can unlock value for ujjivan sfb
"['uae', 'says', 'to', 'launch', 'digital', 'currency', 'within', 'five', 'years']",uae says to launch digital currency within five years
"['assams', 'agriculture', 'department', 'has', 'set', 'a', 'ambitious', 'target', 'for', 'enrolling', 'five', 'lakh', 'farmers', 'under', 'pradhan', 'mantri', 'fasal', 'bima', 'yojana', 'for', 'ensuing', 'sali', 'paddy']",assams agriculture department has set a ambitious target for enrolling five lakh farmers under pradhan mantri fasal bima yojana for ensuing sali paddy
"['india', 'establishes', 'bangabandhu', 'chair', 'calls', 'mujib', 'voice', 'against', 'radicalism']",india establishes bangabandhu chair calls mujib voice against radicalism
"['centre', 'sitting', 'on', 'rs', '25', 'lakh', 'cr', 'fuel', 'tax', 'petroleum', 'price', 'to', 'dominate', 'parliament', 'session', 'congress']",centre sitting on rs 25 lakh cr fuel tax petroleum price to dominate parliament session congress
"['swiggy', 'elevates', 'phani', 'kishan', 'as', 'cofounder']",swiggy elevates phani kishan as cofounder
"['battlegrounds', 'mobile', 'india', 'records', '34', 'million', 'players', 'within', 'a', 'week', 'of', 'launch']",battlegrounds mobile india records 34 million players within a week of launch
"['steel', 'minister', 'reviews', 'psu', 'performance', 'asks', 'to', 'align', 'business', 'activities', 'to', 'remain', 'competitive']",steel minister reviews psu performance asks to align business activities to remain competitive
"['plus', 'advanced', 'tech', 'to', 'supply', 'boxes', 'for', 'transport', 'of', 'sputnik', 'v', 'vaccine', 'in', 'india']",plus advanced tech to supply boxes for transport of sputnik v vaccine in india
"['cci', 'approves', 'summit', 'india', 'tripuras', '23', '5', 'pc', 'stake', 'buy', 'in', 'ongc', 'tripura', 'power', 'co']",cci approves summit india tripuras 23 5 pc stake buy in ongc tripura power co
"['amplus', 'solar', 'solarises', 'president', 'ram', 'nath', 'kovinds', 'parental', 'home', 'in', 'up']",amplus solar solarises president ram nath kovinds parental home in up
"['un', 'world', 'hunger', 'was', 'dramatically', 'worse', 'in', 'pandemic', 'year']",un world hunger was dramatically worse in pandemic year
"['payments', 'firm', 'mobikwik', 'files', 'for', '1900', 'crore', 'ipo', 'reportedly', 'to', 'seek', '1', 'billion', 'valuation']",payments firm mobikwik files for 1900 crore ipo reportedly to seek 1 billion valuation
"['sundar', 'pichai', 'says', 'free', 'open', 'internet', 'under', 'attack']",sundar pichai says free open internet under attack
"['trade', 'setup', 'profit', 'taking', 'to', 'continue', 'niftys', 'key', 'resistance', 'at', '15800', 'level']",trade setup profit taking to continue niftys key resistance at 15800 level
"['can', 'officers', 'who', 'reinstated', 'sachin', 'waze', 'claim', 'impunity', 'bombay', 'high', 'court', 'asks', 'cbi']",can officers who reinstated sachin waze claim impunity bombay high court asks cbi
"['tech', 'enabled', 'realty', 'startup', 'blox', 'appoints', 'amit', 'bhardwaj', 'as', 'cfo']",tech enabled realty startup blox appoints amit bhardwaj as cfo
"['ccea', 'clears', 'lic', 'disinvestment', 'panel', 'headed', 'by', 'fm', 'to', 'decide', 'quantum', 'of', 'stake', 'sale']",ccea clears lic disinvestment panel headed by fm to decide quantum of stake sale
