headlines,headline_text
"['can', 'electronic', 'voting', 'systems', 'be', 'prone', 'to', 'hacking', 'what', 'did', 'elon', 'musk', 'say']",can electronic voting systems be prone to hacking what did elon musk say
"['the', 'boys', 'spinoff', 'will', 'there', 'be', 'a', 'new', 'series', 'with', 'jeffrey', 'dean', 'morgan', 'as', 'lead']",the boys spinoff will there be a new series with jeffrey dean morgan as lead
"['dpdp', 'rules', 'nearly', 'ready', 'industry', 'consultations', 'likely', 'soon', 'ashwini', 'vaishnaw']",dpdp rules nearly ready industry consultations likely soon ashwini vaishnaw
"['hybrids', 'likely', 'to', 'outrun', 'evs', 'soon', 'in', 'market', 'share', 'battle']",hybrids likely to outrun evs soon in market share battle
"['asterix', 'obelix', 'the', 'big', 'fight', 'series', 'heres', 'what', 'we', 'know', 'about', 'release', 'date', 'plot', 'direction', 'and', 'production', 'team']",asterix obelix the big fight series heres what we know about release date plot direction and production team
"['sanctions', 'scare', 'for', 'indian', 'firm', 'for', 'business', 'ties', 'with', 'russia']",sanctions scare for indian firm for business ties with russia
"['avatar', 'frontiers', 'of', 'pandora', 'dlcs', 'everything', 'we', 'know', 'about', 'release', 'date', 'content', 'and', 'more']",avatar frontiers of pandora dlcs everything we know about release date content and more
"['nagas', 'urge', 'home', 'minister', 'amit', 'shah', 'to', 'send', 'back', 'illegal', 'myanmar', 'immigrants']",nagas urge home minister amit shah to send back illegal myanmar immigrants
"['expand', 'rss', 'to', 'every', 'village', 'by', '2025', 'mohan', 'bhagwat', 'to', 'volunteers']",expand rss to every village by 2025 mohan bhagwat to volunteers
"['india', 'suffered', 'injustice', 'and', 'no', 'one', 'faced', 'the', 'consequences']",india suffered injustice and no one faced the consequences
"['delhi', 'court', 'grants', 'bail', 'to', 'kashmiri', 'separatist', 'leader', 'shabir', 'shah', 'in', 'money', 'laundering', 'case']",delhi court grants bail to kashmiri separatist leader shabir shah in money laundering case
"['soaking', 'up', 'the', 'discreet', 'charm', 'of', 'hotel', 'laid', 'back']",soaking up the discreet charm of hotel laid back
"['third', 'eye', 'stuttering', 'made', 'loyalists', 'think', 'and', 'think', 'before', 'you', 'speak']",third eye stuttering made loyalists think and think before you speak
"['doctor', 'who', 'will', 'the', 'doctors', 'grandaughter', 'susan', 'be', 'back', 'on', 'screen', 'with', 'more', 'mysteries']",doctor who will the doctors grandaughter susan be back on screen with more mysteries
"['brewtiful', 'game', 'lets', 'get', 'the', 'ball', 'beer', 'rolling']",brewtiful game lets get the ball beer rolling
"['rajasthan', 'odisha', 'andhra', 'pradesh', 'arun', 'singh', 'built', 'bonds', 'narratives', 'for', 'bjp']",rajasthan odisha andhra pradesh arun singh built bonds narratives for bjp
"['women', 'are', 'taking', 'stock', 'as', 'more', 'women', 'enter', 'the', 'high', 'net', 'worth', 'category', 'their', 'investment', 'choices', 'are', 'also', 'changing']",women are taking stock as more women enter the high net worth category their investment choices are also changing
"['when', 'a', 'desi', 'gets', 'lost', 'in', 'mcbritains']",when a desi gets lost in mcbritains
"['chak', 'de', 'in', 'the', 'usa', 'just', 'dont', 'count', 'your', 'home', 'runs', 'yet']",chak de in the usa just dont count your home runs yet
"['view', 'mere', 'pass', 'tee', 'hai', 'wear', 'your', 'heart', 'on', 'your', 'shirt']",view mere pass tee hai wear your heart on your shirt
"['committed', 'to', 'work', 'together', 'canadian', 'pm', 'justin', 'trudeau', 'on', 'meeting', 'with', 'pm', 'modi']",committed to work together canadian pm justin trudeau on meeting with pm modi
"['vande', 'sleeper', 'trials', 'in', 'coming', 'two', 'months', 'ashwini', 'vaishnaw']",vande sleeper trials in coming two months ashwini vaishnaw
"['criminal', 'series', 'check', 'out', 'the', 'latest', 'update', 'about', 'production', 'and', 'what', 'we', 'know', 'about', 'release', 'date', 'storyline', 'cast', 'and', 'characters']",criminal series check out the latest update about production and what we know about release date storyline cast and characters
"['fathers', 'day', 'netflix', 'movies', 'you', 'can', 'watch', 'with', 'you', 'dad', 'on', 'the', 'weekend']",fathers day netflix movies you can watch with you dad on the weekend
"['pm', 'modi', 'to', 'inaugurate', 'nalanda', 'university', 'campus', 'in', 'bihar']",pm modi to inaugurate nalanda university campus in bihar
"['uddhav', 'thackeray', 'sharad', 'pawar', 'say', 'theres', 'no', 'question', 'of', 'taking', 'back', 'rebels']",uddhav thackeray sharad pawar say theres no question of taking back rebels
"['why', 'is', 'joe', 'bidens', 'los', 'angeles', 'fund', 'raising', 'event', 'important', 'for', 'the', 'democrats']",why is joe bidens los angeles fund raising event important for the democrats
"['major', 'fire', 'erupts', 'near', 'manipur', 'cm', 'n', 'biren', 'singhs', 'bungalow', 'in', 'secretariat', 'complex']",major fire erupts near manipur cm n biren singhs bungalow in secretariat complex
"['leverage', 'redemption', 'season', '3', 'release', 'date', 'streaming', 'returning', 'cast', 'more']",leverage redemption season 3 release date streaming returning cast more
"['kuwait', 'fire', '16', 'keralites', 'laid', 'to', 'rest', 'so', 'far']",kuwait fire 16 keralites laid to rest so far
"['will', 'world', 'war', '3', 'begin', 'next', 'week', 'as', 'predicted', 'by', 'new', 'nostradamus', 'who', 'is', 'he', 'know', 'what', 'real', 'nostradamus', 'has', 'said']",will world war 3 begin next week as predicted by new nostradamus who is he know what real nostradamus has said
"['how', 'did', 'david', 'and', 'victoria', 'beckham', 'deal', 'with', 'the', 'lowest', 'point', 'of', 'their', 'marriage']",how did david and victoria beckham deal with the lowest point of their marriage
