headlines,headline_text
"['asymptomatic', 'or', 'mild', 'symptoms', 'covid', '19', 'patients', 'can', 'home', 'quarantine']",asymptomatic or mild symptoms covid 19 patients can home quarantine
"['virus', 'spread', 'slower', 'in', 'india', 'due', 'to', 'lockdown', 'social', 'distancing', 'government', 'to', 'sc']",virus spread slower in india due to lockdown social distancing government to sc
"['fmcg', 'companies', 'step', 'up', 'new', 'product', 'launches', 'in', 'health', 'and', 'hygiene', 'space']",fmcg companies step up new product launches in health and hygiene space
"['view', 'another', 'self', 'righteous', 'half', 'measure', 'by', 'the', 'rbi']",view another self righteous half measure by the rbi
"['india', 'considers', 'proposal', 'to', 'guarantee', '39', 'billion', 'of', 'small', 'business', 'loans']",india considers proposal to guarantee 39 billion of small business loans
"['rbis', 'rs', '50000', 'crore', 'liquidity', 'line', 'to', 'mutual', 'funds', 'through', 'banks', 'could', 'not', 'have', 'come', 'at', 'a', 'better', 'time']",rbis rs 50000 crore liquidity line to mutual funds through banks could not have come at a better time
"['mumbais', 'wockhardt', 'hospital', 'facility', 'back', 'on', 'feet']",mumbais wockhardt hospital facility back on feet
"['centre', 'decides', 'to', 'withdraw', 'faulty', 'covid', '19', 'antibody', 'test', 'kits', 'cancels', 'import', 'orders', 'from', 'china']",centre decides to withdraw faulty covid 19 antibody test kits cancels import orders from china
"['mines', 'ministry', 'writes', 'to', 'states', 'for', 'annualisation', 'of', 'auction', 'dues']",mines ministry writes to states for annualisation of auction dues
"['coronavirus', 'cases', 'in', 'delhi', 'climb', 'to', '3108', '190', 'fresh', 'cases']",coronavirus cases in delhi climb to 3108 190 fresh cases
"['government', 'to', 'chart', 'out', 'evacuation', 'plan', 'for', 'stranded', 'seafarers', 'in', 'international', 'waters', 'manukh', 'l', 'mandaviya']",government to chart out evacuation plan for stranded seafarers in international waters manukh l mandaviya
"['shivaram', 'hebbar', 'labour', 'sugar', 'minister', 'cant', 'force', 'law', 'on', 'struggling', 'msme', 'sector']",shivaram hebbar labour sugar minister cant force law on struggling msme sector
"['crude', 'oil', 'prices', 'skid', 'on', 'oversupply', 'storage', 'concerns']",crude oil prices skid on oversupply storage concerns
"['lockdown', 'to', 'hit', 'warehousing', 'supply', 'and', 'leasing', 'report']",lockdown to hit warehousing supply and leasing report
"['litmus', 'test', 'for', 'nbfcs', 'tapping', 'bond', 'market']",litmus test for nbfcs tapping bond market
"['sc', 'notice', 'to', 'centre', 'dgca', 'on', 'plea', 'for', 'full', 'refund', 'of', 'cancelled', 'air', 'tickets', 'due', 'to', 'covid', '19', 'lockdown']",sc notice to centre dgca on plea for full refund of cancelled air tickets due to covid 19 lockdown
"['need', 'to', 'hold', 'china', 'accountable', 'for', 'spread', 'of', 'coronavirus', 'us']",need to hold china accountable for spread of coronavirus us
"['cbdt', 'again', 'defers', 'gst', 'gaar', 'reporting', 'in', 'i', 't', 'audit', 'report', 'till', 'mar', '2021']",cbdt again defers gst gaar reporting in i t audit report till mar 2021
"['subsume', 'multiple', 'levies', 'into', 'gst', 'to', 'cut', 'tax', 'burden', 'on', 'mining', 'sector', 'ficci']",subsume multiple levies into gst to cut tax burden on mining sector ficci
"['dow', 'jones', 'gains', 'as', 'us', 'states', 'set', 'to', 'reopen']",dow jones gains as us states set to reopen
"['trade', 'setup', 'nifty', 'precariously', 'poised', 'stay', 'with', 'defensive', 'stocks', 'and', 'sectors']",trade setup nifty precariously poised stay with defensive stocks and sectors
"['crisil', 'downgrades', 'india', 'growth', 'forecast', 'by', 'half', 'to', '1', '8']",crisil downgrades india growth forecast by half to 1 8
