headlines,headline_text
"['congress', 'videos', 'claims', 'promises', 'are', 'fake', 'says', 'pm', 'modi']",congress videos claims promises are fake says pm modi
"['congress', 'govt', 'didnt', 'act', 'on', 'sex', 'tapes', 'for', 'gains', 'in', 'vokkaliga', 'belt', 'says', 'amit', 'shah']",congress govt didnt act on sex tapes for gains in vokkaliga belt says amit shah
"['car', 'sales', 'summer', 'heat', 'fuel', 'petrol', 'demand', 'in', 'april']",car sales summer heat fuel petrol demand in april
"['bjp', 'needs', '25', '30', 'years', 'in', 'power', 'to', 'solve', 'problems', 'that', 'started', 'from', 'muhammad', 'ghoris', 'times', 'uma', 'bharti']",bjp needs 25 30 years in power to solve problems that started from muhammad ghoris times uma bharti
"['after', 'voter', 'turnout', 'rises', 'mamata', 'banerjee', 'says', 'poll', 'panel', 'must', 'not', 'turn', 'into', 'bjp', 'panel']",after voter turnout rises mamata banerjee says poll panel must not turn into bjp panel
"['life', 'is', 'but', 'a', 'dream']",life is but a dream
"['where', 'was', 'your', 'respect', 'for', 'constitution', 'pm', 'modi', 'taunts', 'congress', 'cites', '1985', 'shah', 'bano', 'case']",where was your respect for constitution pm modi taunts congress cites 1985 shah bano case
"['step', 'up', 'to', 'the', 'plate', 'le', 'du', 'bangkok']",step up to the plate le du bangkok
"['indigo', 'gets', 'tax', 'demand', 'related', 'to', 'input', 'tax', 'credit']",indigo gets tax demand related to input tax credit
"['american', 'campuses', 'going', 'our', 'jjj', 'ways']",american campuses going our jjj ways
"['worlds', 'strongest', 'man', '2024', 'schedule', 'updates', 'how', 'to', 'watch', 'all', 'you', 'need', 'to', 'know']",worlds strongest man 2024 schedule updates how to watch all you need to know
"['pay', 'for', 'content', 'slice', 'for', 'responsible', 'ai']",pay for content slice for responsible ai
"['india', 'israel', 'conduct', 'joint', 'security', 'drill']",india israel conduct joint security drill
"['delhi', 'schools', 'bomb', 'threat', 'instead', 'of', 'an', 'individual', 'some', 'organisation', 'is', 'involved', 'say', 'delhi', 'police', 'sources']",delhi schools bomb threat instead of an individual some organisation is involved say delhi police sources
"['no', 'not', 'ubiquitous', 'yet']",no not ubiquitous yet
"['electric', 'two', 'wheeler', 'sales', 'drop', '50', 'on', 'month', 'in', 'april']",electric two wheeler sales drop 50 on month in april
"['adani', 'power', 'q4', 'results', 'sales', 'volume', 'jumps', '55', 'yoy', 'pat', 'slips', 'on', 'high', 'base']",adani power q4 results sales volume jumps 55 yoy pat slips on high base
"['ls', 'polls', 'congress', 'mandi', 'candidate', 'vikramaditya', 'singh', 'challenges', 'bjps', 'kangana', 'ranaut', 'for', 'open', 'debate']",ls polls congress mandi candidate vikramaditya singh challenges bjps kangana ranaut for open debate
"['are', 'meta', 'and', 'goi', 'really', 'tussling', 'over', 'encryption', 'or', 'are', 'we', 'watching', 'covert', 'mutualism', 'at', 'play']",are meta and goi really tussling over encryption or are we watching covert mutualism at play
"['in', 'punjab', 'rookie', 'who', 'routed', 'badal', 'now', 'dares', 'daughter', 'in', 'law']",in punjab rookie who routed badal now dares daughter in law
"['kalpataru', 'to', 'redevelop', '4', 'acre', 'housing', 'society', 'in', 'mumbais', 'andheri']",kalpataru to redevelop 4 acre housing society in mumbais andheri
"['atlantic', 'hurricane', 'season', '2024', 'names', 'forecast', 'predictions', 'what', 'we', 'know', 'so', 'far']",atlantic hurricane season 2024 names forecast predictions what we know so far
"['mystery', 'of', 'mgnrega', 'demand', 'asymmetry']",mystery of mgnrega demand asymmetry
"['the', 'finals', 'new', 'game', 'mode', 'terminal', 'attack', 'everything', 'we', 'know', 'about', 'gameplay', 'release', 'date', 'game', 'rules', 'and', 'strategy']",the finals new game mode terminal attack everything we know about gameplay release date game rules and strategy
"['adani', 'power', 'q4', 'results', 'net', 'profit', 'slides', '48', 'yoy', 'to', 'rs', '2737', 'crore', 'on', 'increased', 'expenses']",adani power q4 results net profit slides 48 yoy to rs 2737 crore on increased expenses
"['will', 'sell', 'steel', 'business', 'only', 'at', 'right', 'price', 'says', 'vedanta', 'chairman', 'anil', 'agarwal']",will sell steel business only at right price says vedanta chairman anil agarwal
"['inside', 'out', '2', 'new', 'emotion', 'anxiety', 'joins', 'know', 'about', 'release', 'date', 'and', 'run', 'time', 'watch', 'trailer']",inside out 2 new emotion anxiety joins know about release date and run time watch trailer
"['pm', 'modi', 'asks', 'congress', 'to', 'give', 'written', 'guarantee', 'against', 'religious', 'quotas']",pm modi asks congress to give written guarantee against religious quotas
"['ecom', 'express', 'posts', '20', 'rise', 'in', 'fy23', 'revenue', 'to', 'rs', '2548', 'crore', 'loss', 'widens']",ecom express posts 20 rise in fy23 revenue to rs 2548 crore loss widens
