headlines,headline_text
"['australia', 'launches', 'slew', 'of', 'initiatives', 'to', 'promote', 'soft', 'power', 'infra', 'projects', 'with', 'india']",australia launches slew of initiatives to promote soft power infra projects with india
"['the', 'three', 'indicators', 'that', 'are', 'priming', 'indias', 'post', 'covid', 'pandemic', 'recovery']",the three indicators that are priming indias post covid pandemic recovery
"['indusind', 'banks', 'internal', 'investigation', 'hints', 'at', 'procedural', 'lapses', 'by', 'bharat', 'financial', 'inclusion']",indusind banks internal investigation hints at procedural lapses by bharat financial inclusion
"['how', 'the', 'ipl', 'teams', 'stack', 'up', 'after', 'auction']",how the ipl teams stack up after auction
"['whether', 'dalit', 'polarisation', 'will', 'reap', 'benefits', 'in', 'punjab', 'has', 'to', 'be', 'seen']",whether dalit polarisation will reap benefits in punjab has to be seen
"['amit', 'shah', 'and', 'akhilesh', 'yadav', 'take', 'battle', 'to', 'bundelkhand', 'attack', 'each', 'other']",amit shah and akhilesh yadav take battle to bundelkhand attack each other
"['over', '62', 'per', 'cent', 'polling', 'recorded', 'in', 'uttarakhand']",over 62 per cent polling recorded in uttarakhand
"['cbi', 'to', 'continue', 'tn', 'schoolgirl', 'lavanyas', 'death', 'probe', 'sc']",cbi to continue tn schoolgirl lavanyas death probe sc
"['modi', 'is', 'right', 'dynastic', 'rule', 'is', 'not', 'socialism', 'says', 'bihar', 'cm', 'nitish', 'kumar']",modi is right dynastic rule is not socialism says bihar cm nitish kumar
"['view', 'natarajan', 'chandrasekarans', 'tough', 'job', 'of', 'making', 'tatas', 'metaverse', 'ready']",view natarajan chandrasekarans tough job of making tatas metaverse ready
"['balancing', 'caste', 'play', 'in', 'bundelkhand', 'gearing', 'up', 'for', 'a', 'triangular', 'fight']",balancing caste play in bundelkhand gearing up for a triangular fight
"['nclt', 'directs', 'mial', 'to', 'give', 'access', 'to', 'jet', 'airways', 'employees', 'to', 'its', 'hangar']",nclt directs mial to give access to jet airways employees to its hangar
"['jaishankar', 'philippines', 'counterpart', 'talk', 'security']",jaishankar philippines counterpart talk security
"['perpetrators', 'of', 'mumbai', 'pathankot', 'pulwama', 'terror', 'attacks', 'still', 'enjoying', 'state', 'support', 'india', 'hits', 'out', 'at', 'pakistan', 'at', 'un']",perpetrators of mumbai pathankot pulwama terror attacks still enjoying state support india hits out at pakistan at un
"['this', 'valentines', 'day', 'a', 'new', 'dawn', 'could', 'be', 'sweeping', 'across', 'isro']",this valentines day a new dawn could be sweeping across isro
"['happy', 'st', 'skeletors', 'day', 'to', 'everyone']",happy st skeletors day to everyone
"['time', 'for', 'messi', 'to', 'step', 'up', 'for', 'psg', 'against', 'real', 'madrid']",time for messi to step up for psg against real madrid
"['cait', 'calls', 'for', 'a', 'ban', 'on', 'shopee', 'following', 'govt', 'ban', 'on', '54', 'chinese', 'apps']",cait calls for a ban on shopee following govt ban on 54 chinese apps
"['yearning', 'for', 'god']",yearning for god
"['the', 'more', 'vaccines', 'vaccinated', 'the', 'better']",the more vaccines vaccinated the better
"['lifestyle', 'changes', 'for', 'lic', 'before', 'migration']",lifestyle changes for lic before migration
"['pakistan', 'high', 'court', 'acquits', 'social', 'media', 'star', 'qandeel', 'balochs', 'killer', 'after', 'parents', 'pardon', 'him']",pakistan high court acquits social media star qandeel balochs killer after parents pardon him
"['amazons', 'warehouse', 'expansion', 'spree', 'continues', 'leases', '1', '54', 'lakh', 'square', 'feet', 'more', 'in', 'pune']",amazons warehouse expansion spree continues leases 1 54 lakh square feet more in pune
"['pakistan', 'and', 'india', 'should', 'resolve', 'kashmir', 'issue', 'like', 'good', 'neighbours', 'pakistans', 'pm', 'imran', 'khan']",pakistan and india should resolve kashmir issue like good neighbours pakistans pm imran khan
"['spicejet', 'postpones', 'scheduled', 'board', 'meeting', 'to', 'consider', 'quarterly', 'results', 'to', 'tuesday']",spicejet postpones scheduled board meeting to consider quarterly results to tuesday
