headlines,headline_text
"['ipl', '2020', 'clinical', 'srh', 'beat', 'rcb', 'by', '5', 'wickets', 'to', 'keep', 'play', 'off', 'hopes', 'alive']",ipl 2020 clinical srh beat rcb by 5 wickets to keep play off hopes alive
"['rajasthan', 'govt', 'introduces', 'bill', 'to', 'amend', 'new', 'essential', 'commodities', 'act']",rajasthan govt introduces bill to amend new essential commodities act
"['brics', 'biz', 'forum', 'favours', 'coordination', 'between', 'business', 'govts', 'civil', 'society', 'to', 'push', 'growth']",brics biz forum favours coordination between business govts civil society to push growth
"['railways', 'to', 'run', '610', 'additional', 'local', 'train', 'services', 'in', 'mumbai', 'from', 'november', '1']",railways to run 610 additional local train services in mumbai from november 1
"['joe', 'biden', 'looks', 'to', 'restore', 'expand', 'obama', 'administration', 'policies']",joe biden looks to restore expand obama administration policies
"['liquor', 'outlets', 'in', 'tamil', 'nadu', 'to', 'be', 'open', 'from', 'noon', 'to', '10', 'pm']",liquor outlets in tamil nadu to be open from noon to 10 pm
"['orthodox', 'priest', 'wounded', 'in', 'shooting', 'in', 'frances', 'lyon', 'attacker', 'flees', 'police']",orthodox priest wounded in shooting in frances lyon attacker flees police
"['assam', 'claims', 'mizoram', 'police', 'setting', 'up', 'bunker', 'like', 'structure', 'in', 'its', 'territory']",assam claims mizoram police setting up bunker like structure in its territory
"['a', 'legend', 'who', 'defined', 'cool', 'in', 'cinema', 'tributes', 'flood', 'in', 'for', 'sean', 'connery']",a legend who defined cool in cinema tributes flood in for sean connery
"['sean', 'connery', 'the', 'original', 'james', 'bond', 'passes', 'away']",sean connery the original james bond passes away
"['domestic', 'pv', 'sales', 'likely', 'to', 'outperform', 'in', 'october', 'maruti', 'leads', 'the', 'pack']",domestic pv sales likely to outperform in october maruti leads the pack
"['china', 'can', 'no', 'longer', 'rely', 'on', 'old', 'model', 'of', 'development', 'time', 'for', 'change', 'xi', 'jinping']",china can no longer rely on old model of development time for change xi jinping
"['after', 'year', 'of', 'disruption', 'america', 'set', 'to', 'choose', 'a', 'path', 'ahead']",after year of disruption america set to choose a path ahead
"['odisha', 'to', 'allow', 'partial', 'reopening', 'of', 'schools', 'for', 'classes', '9', '12', 'from', 'november', '16']",odisha to allow partial reopening of schools for classes 9 12 from november 16
"['connery', 'sean', 'connery', 'film', 'superstar', 'who', 'defined', 'bond', 'role']",connery sean connery film superstar who defined bond role
"['tamil', 'nadu', 'allows', 'schools', 'colleges', 'cinemas', 'to', 'resume', 'from', 'november']",tamil nadu allows schools colleges cinemas to resume from november
"['uttar', 'pradesh', 'to', 'bring', 'law', 'to', 'check', 'love', 'jihad', 'says', 'cm', 'yogi', 'adityanath']",uttar pradesh to bring law to check love jihad says cm yogi adityanath
"['long', 'in', 'trumps', 'shadow', 'vice', 'president', 'mike', 'pence', 'set', 'to', 'emerge']",long in trumps shadow vice president mike pence set to emerge
"['kamala', 'harris', 'would', 'break', 'barriers', 'as', 'a', 'high', 'profile', 'vice', 'president']",kamala harris would break barriers as a high profile vice president
"['pixel', '4a', 'review', 'if', 'you', 'are', 'tired', 'of', 'bulky', 'and', 'big', 'phones', 'this', '5', '8', 'inch', 'wonder', 'is', 'for', 'you']",pixel 4a review if you are tired of bulky and big phones this 5 8 inch wonder is for you
"['icici', 'bank', 'q2', 'takeaways', 'record', 'profit', 'prudent', 'provisioning', 'more']",icici bank q2 takeaways record profit prudent provisioning more
"['international', 'space', 'station', 'station', 'marking', '20', 'years', 'of', 'people', 'living', 'in', 'orbit']",international space station station marking 20 years of people living in orbit
"['aai', 'hands', 'over', 'mangaluru', 'airport', 'to', 'adani', 'group', 'on', 'lease', 'for', '50', 'years']",aai hands over mangaluru airport to adani group on lease for 50 years
"['pee', 'safe', 'founder', 'had', 'to', 'cancel', 'his', 'spain', 'vacation', 'due', 'to', 'pandemic', 'is', 'going', 'on', 'a', 'roadtrip', 'across', 'rajasthan', 'with', 'wife']",pee safe founder had to cancel his spain vacation due to pandemic is going on a roadtrip across rajasthan with wife
