headlines,headline_text
"['covid', 'passport', 'vaccine', 'discrimination', 'new', 'trade', 'barriers', 'india', 'to', 'wto']",covid passport vaccine discrimination new trade barriers india to wto
"['apple', 'app', 'store', 'payment', 'rules', 'anti', 'competitive', 'says', 'netherlands', 'anti', 'trust', 'authority']",apple app store payment rules anti competitive says netherlands anti trust authority
"['anshu', 'takes', 'home', 'silver', 'sarita', 'bags', 'bronze', 'in', 'indian', 'womens', 'best', 'show', 'at', 'worlds']",anshu takes home silver sarita bags bronze in indian womens best show at worlds
"['mpc', 'not', 'yet', 'time', 'to', 'raise', 'policy', 'rates']",mpc not yet time to raise policy rates
"['indian', 'textiles', 'can', 'regain', 'their', 'sheen']",indian textiles can regain their sheen
"['cruise', 'ship', 'drug', 'seizure', 'ncb', 'arrests', 'nigerian', 'national', '18', 'held', 'so', 'far']",cruise ship drug seizure ncb arrests nigerian national 18 held so far
"['foreign', 'tourists', 'to', 'be', 'allowed', 'in', 'india', 'from', 'november', '15']",foreign tourists to be allowed in india from november 15
"['e', 'auction', 'of', 'pms', 'gifts', 'neeraj', 'chopras', 'javelin', 'gets', 'top', 'price', 'sardar', 'patel', 'sculpture', 'earns', 'max', 'bids']",e auction of pms gifts neeraj chopras javelin gets top price sardar patel sculpture earns max bids
"['britain', 'scraps', 'quarantine', 'for', 'fully', 'vaccinated', 'indian', 'travellers', 'from', 'october', '11']",britain scraps quarantine for fully vaccinated indian travellers from october 11
"['epsilon', 'advance', 'material', 'entering', 'cathode', 'business', 'to', 'invest', 'about', 'rs', '2000', 'crore', 'by', '2025']",epsilon advance material entering cathode business to invest about rs 2000 crore by 2025
"['ipl', 'kolkata', 'knight', 'riders', 'beat', 'rajasthan', 'royals', 'by', '86', 'runs']",ipl kolkata knight riders beat rajasthan royals by 86 runs
"['piramal', 'board', 'okays', 'demerger', 'of', 'pharma', 'financial', 'services', 'operations']",piramal board okays demerger of pharma financial services operations
"['indian', 'pharma', 'requires', 'a', 'fresh', 'approach', 'strategic', 'investments', 'and', 'outcome', 'specific', 'thinking']",indian pharma requires a fresh approach strategic investments and outcome specific thinking
"['karuna', 'and', 'ahimsa']",karuna and ahimsa
"['policy', 'design']",policy design
"['how', 'to', 'find', 'more', 'abdulrazak', 'gurnahs']",how to find more abdulrazak gurnahs
"['ngt', 'vested', 'with', 'suo', 'motu', 'power', 'in', 'discharge', 'of', 'functions', 'says', 'sc']",ngt vested with suo motu power in discharge of functions says sc
"['shashi', 'tharoor', 'slams', 'du', 'professors', 'mark', 'jihad', 'remarks', 'against', 'kerala', 'edu', 'board']",shashi tharoor slams du professors mark jihad remarks against kerala edu board
"['meghalaya', 'comes', 'up', 'with', 'state', 'capability', 'forum']",meghalaya comes up with state capability forum
"['oberoi', 'realty', 'q2', 'sales', 'bookings', 'jump', 'over', '2', 'fold', 'to', 'rs', '828', '52', 'cr']",oberoi realty q2 sales bookings jump over 2 fold to rs 828 52 cr
"['government', 'policies', 'directed', 'at', 'fostering', 'competition', 'says', 'cea']",government policies directed at fostering competition says cea
