headlines,headline_text
"['seeing', 'a', 'city', 'from', 'the', 'sky']",seeing a city from the sky
"['good', 'job', 'keeping', 'a', 'lid', 'on', 'crude', 'prices']",good job keeping a lid on crude prices
"['k', 'shaped', 'kabhi', 'nahin']",k shaped kabhi nahin
"['are', 'you', 'sulking']",are you sulking
"['alaska', 'airlines', 'mid', 'air', 'blowout', 'plane', 'had', 'warnings', 'days', 'before', 'the', 'incident']",alaska airlines mid air blowout plane had warnings days before the incident
"['lord', 'of', 'the', 'rings', 'is', 'it', 'making', 'a', 'return', 'in', '2024']",lord of the rings is it making a return in 2024
"['golf', 'legend', 'tiger', 'woods', 'says', 'nike', 'partnership', 'ending']",golf legend tiger woods says nike partnership ending
"['fhrai', 'commends', 'pm', 'narendra', 'modi', 'for', 'promoting', 'lakshadweep', 'tourism']",fhrai commends pm narendra modi for promoting lakshadweep tourism
"['balasaheb', 'would', 'have', 'patted', 'pms', 'back', 'for', 'ram', 'temple', 'article', '370', 'abrogation', 'cm', 'eknath', 'shinde']",balasaheb would have patted pms back for ram temple article 370 abrogation cm eknath shinde
"['pm', 'modi', 'hails', 'commencement', 'of', 'oil', 'production', 'from', 'ongc', 'project', 'in', 'krishna', 'godavari', 'basin']",pm modi hails commencement of oil production from ongc project in krishna godavari basin
"['two', 'areas', 'thatll', 'soon', 'be', 'central', 'to', 'manufacturing', 'and', 'what', 'india', 'needs', 'to', 'do', 'on', 'that', 'front']",two areas thatll soon be central to manufacturing and what india needs to do on that front
"['the', 'male', 'gaze', 'care', 'for', 'a', 'quick', 'maldive']",the male gaze care for a quick maldive
"['nclt', 'approves', 'amalgamation', 'arrangement', 'between', 'jp', 'infra', 'mumbai', 'entities']",nclt approves amalgamation arrangement between jp infra mumbai entities
"['best', 'refrigerator', 'below', '300', 'liters', 'in', 'india']",best refrigerator below 300 liters in india
"['2g', 'spectrum', 'scandal', 'delhi', 'court', 'to', 'soon', 'conclude', 'hearing', 'against', 'a', 'raja', 'others']",2g spectrum scandal delhi court to soon conclude hearing against a raja others
"['adanis', '4100', 'crore', 'offer', 'for', 'lanco', 'unit', 'to', 'be', 'the', 'anchor', 'bid']",adanis 4100 crore offer for lanco unit to be the anchor bid
"['india', 'raises', 'concern', 'with', 'maldives', 'envoy', 'over', 'remarks', 'against', 'pm', 'modi']",india raises concern with maldives envoy over remarks against pm modi
"['like', 'a', 'dragon', 'infinite', 'wealth', 'check', 'out', 'all', 'editions', 'and', 'pre', 'order', 'bonuses']",like a dragon infinite wealth check out all editions and pre order bonuses
"['ranveer', 'singh', 'shares', 'maldives', 'photo', 'by', 'mistake', 'in', 'a', 'bid', 'to', 'promote', 'lakshadweep', 'ashneer', 'grover', 'takes', 'a', 'veiled', 'potshot']",ranveer singh shares maldives photo by mistake in a bid to promote lakshadweep ashneer grover takes a veiled potshot
"['ongc', 'cuts', 'peak', 'kg', 'basin', 'crude', 'estimate', 'by', '40']",ongc cuts peak kg basin crude estimate by 40
"['when', 'lame', 'dhaka', 'democracy', 'wins']",when lame dhaka democracy wins
"['manchester', 'united', 'vs', 'wigan', 'athletic', 'fa', 'cup', 'live', 'streaming', 'prediction', 'kick', 'off', 'time', 'where', 'to', 'watch']",manchester united vs wigan athletic fa cup live streaming prediction kick off time where to watch
"['prime', 'video', 'to', 'premiere', 'role', 'play', 'ahead', 'of', 'schedule', 'a', 'thrilling', 'early', 'release']",prime video to premiere role play ahead of schedule a thrilling early release
"['golden', 'globes', 'awards', 'vs', 'oscars', 'list', 'of', 'differences']",golden globes awards vs oscars list of differences
"['two', 'persons', 'from', 'punjab', 'detained', 'for', 'trying', 'to', 'enter', 'salman', 'khans', 'farmhouse', 'case', 'registered']",two persons from punjab detained for trying to enter salman khans farmhouse case registered
"['mobile', 'legends', 'bang', 'bang', 'codes', 'for', 'january', '2024', 'all', 'you', 'may', 'want', 'to', 'know']",mobile legends bang bang codes for january 2024 all you may want to know
