headlines,headline_text
"['will', 'cm', 'govt', 'be', 'never', 'held', 'accountable', 'even', 'if', 'state', 'thrown', 'into', 'circle', 'of', 'pre', 'meditated', 'riots', 'congress']",will cm govt be never held accountable even if state thrown into circle of pre meditated riots congress
"['gujarat', 'ats', 'detains', 'activist', 'teesta', 'setalvad', 'from', 'mumbai', 'day', 'after', 'sc', 'upholds', 'sit', 'clean', 'chit', 'to', 'pm', 'modi']",gujarat ats detains activist teesta setalvad from mumbai day after sc upholds sit clean chit to pm modi
"['maharashtra', 'sena', 'workers', 'vandalise', 'rebel', 'mlas', 'office', 'in', 'pune', 'say', 'every', 'traitor', 'will', 'be', 'targeted']",maharashtra sena workers vandalise rebel mlas office in pune say every traitor will be targeted
"['adopt', 'change', 'why', 'theres', 'an', 'urgent', 'need', 'to', 'reduce', 'long', 'waiting', 'period', 'for', 'adoption', 'in', 'india']",adopt change why theres an urgent need to reduce long waiting period for adoption in india
"['indians', 'fail', 'to', 'impress', 'at', 'athletics', 'meet', 'in', 'kazakhstan']",indians fail to impress at athletics meet in kazakhstan
"['pli', 'scheme', 'for', 'apparel', 'manufacturing', 'on', 'cards', 'piyush', 'goyal']",pli scheme for apparel manufacturing on cards piyush goyal
"['ukraine', 'reports', 'massive', 'attack', 'from', 'belarus']",ukraine reports massive attack from belarus
"['inflation', 'sparks', 'global', 'wave', 'of', 'protests', 'for', 'higher', 'pay', 'aid']",inflation sparks global wave of protests for higher pay aid
"['india', 'will', 'not', 'cede', 'an', 'inch', 'of', 'land', 'to', 'anyone', 'defence', 'minister', 'rajnath', 'singh']",india will not cede an inch of land to anyone defence minister rajnath singh
"['ottisation', 'of', 'english', 'how', 'ott', 'is', 'changing', 'the', 'way', 'urban', 'india', 'speaks']",ottisation of english how ott is changing the way urban india speaks
"['cumulative', 'number', 'of', 'covid', '19', 'vaccine', 'doses', 'administered', 'in', 'india', 'crosses', '197', 'crore', 'govt']",cumulative number of covid 19 vaccine doses administered in india crosses 197 crore govt
"['infosys', 'sees', 'tremendous', 'growth', 'opportunities', 'in', 'the', 'post', 'pandemic', 'era']",infosys sees tremendous growth opportunities in the post pandemic era
"['around', '2000', 'people', 'arrested', 'for', 'violence', 'over', 'agnipath', 'prophet', 'remark', 'up', 'police']",around 2000 people arrested for violence over agnipath prophet remark up police
"['agnipath', 'a', 'transformative', 'scheme', 'we', 'will', 'keep', 'reviewing', 'it', 'rajnath', 'singh']",agnipath a transformative scheme we will keep reviewing it rajnath singh
"['active', 'covid', '19', 'cases', 'breach', '6000', 'mark', 'in', 'tamil', 'nadu', 'chennai', 'accounts', 'for', 'more', 'than', 'half']",active covid 19 cases breach 6000 mark in tamil nadu chennai accounts for more than half
"['odisha', 'govt', 'starts', 'electrifying', 'draupadi', 'murmus', 'village', 'on', 'war', 'footing']",odisha govt starts electrifying draupadi murmus village on war footing
"['green', 'tunnel', 'under', 'pragati', 'maidan', 'will', 'breathe', 'life', 'into', 'capital', 'city']",green tunnel under pragati maidan will breathe life into capital city
"['dgca', 'stops', 'operations', 'at', '2', 'flying', 'training', 'schools', 'due', 'to', 'safety', 'concerns']",dgca stops operations at 2 flying training schools due to safety concerns
"['upset', 'with', 'demanding', 'fan', 'virat', 'kohli', 'comes', 'to', 'kamlesh', 'nagarkotis', 'defence']",upset with demanding fan virat kohli comes to kamlesh nagarkotis defence
"['due', 'to', 'icmr', 'portal', 'glitch', 'maha', 'logs', '1728', 'covid', 'cases', 'four', 'fatalities']",due to icmr portal glitch maha logs 1728 covid cases four fatalities
"['himanta', 'biswa', 'sarma', 'launches', 'modi20', 'dreams', 'meet', 'delivery', 'underlines', 'bjps', 'expanding', 'footprint']",himanta biswa sarma launches modi20 dreams meet delivery underlines bjps expanding footprint
"['bjps', 'tripura', 'ally', 'ipft', 'to', 'merge', 'with', 'tipra', 'motha', 'ahead', 'of', 'assembly', 'polls']",bjps tripura ally ipft to merge with tipra motha ahead of assembly polls
"['presidential', 'election', '2022', 'bsp', 'supremo', 'mayawati', 'backs', 'draupadi', 'murmu', 'for', 'president']",presidential election 2022 bsp supremo mayawati backs draupadi murmu for president
"['maharashtra', 'crisis', 'mva', 'govt', 'in', 'minority', 'have', 'sympathy', 'for', 'shinde', 'says', 'ramdas', 'athawale']",maharashtra crisis mva govt in minority have sympathy for shinde says ramdas athawale
