headlines,headline_text
"['no', 'ground', 'for', 'grieving']",no ground for grieving
"['govt', 'issues', 'advisory', 'to', 'gram', 'panchayats', 'suggesting', 'monetisation', 'of', 'assets']",govt issues advisory to gram panchayats suggesting monetisation of assets
"['india', 'uk', 'agree', 'investment', 'boost', 'at', 'economic', 'and', 'financial', 'dialogue']",india uk agree investment boost at economic and financial dialogue
"['market', 'movers', 'what', 'sparked', 'a', 'stunning', 'rally', 'in', 'hdfc', 'life', 'insurance']",market movers what sparked a stunning rally in hdfc life insurance
"['hyundai', 'india', 'eyes', 'festive', 'season', 'not', 'to', 'shut', 'down', 'any', 'plant', 'due', 'to', 'microchip', 'shortage']",hyundai india eyes festive season not to shut down any plant due to microchip shortage
"['ten', 'ips', 'officers', 'appointed', 'to', 'assist', 'sit', 'probe', 'into', 'bengal', 'post', 'poll', 'violence']",ten ips officers appointed to assist sit probe into bengal post poll violence
"['water', 'sector', 'turbulence']",water sector turbulence
"['tatas', 'push', 'back', 'on', 'slashing', 'ev', 'import', 'duties', 'for', 'tesla']",tatas push back on slashing ev import duties for tesla
"['irritable', 'tennis', 'star', 'syndrome', 'strikes']",irritable tennis star syndrome strikes
"['turning', 'drip', 'to', 'gush']",turning drip to gush
"['amid', 'tussle', 'in', 'punjab', 'unit', 'harish', 'rawat', 'says', 'some', 'issues', 'still', 'being', 'resolved']",amid tussle in punjab unit harish rawat says some issues still being resolved
"['insolvency', 'hold', 'rps', 'to', 'account']",insolvency hold rps to account
"['no', 'power', 'as', 'costly', 'as', 'no', 'power']",no power as costly as no power
"['rafales', 'have', 'landed', 'but', 'rahul', 'gandhi', 'yet', 'to', 'take', 'off', 'says', 'rajnath', 'singh']",rafales have landed but rahul gandhi yet to take off says rajnath singh
"['indias', 'exports', 'zoom', '45', 'to', '33', 'billion', 'in', 'august']",indias exports zoom 45 to 33 billion in august
"['canadas', 'burnaby', 'city', 'to', 'observe', 'gauri', 'lankesh', 'day', 'on', 'september', '5']",canadas burnaby city to observe gauri lankesh day on september 5
"['india', 'in', 'need', 'of', '4', '3', 'million', 'more', 'nurses', 'by', '2024', 'to', 'meet', 'who', 'norms', 'nurses', 'bodies']",india in need of 4 3 million more nurses by 2024 to meet who norms nurses bodies
"['india', 'vs', 'england', '4th', 'test', 'india', 'all', 'out', 'for', '191', 'on', 'day', 'one']",india vs england 4th test india all out for 191 on day one
"['goodluck', 'india', 'receives', 'loi', 'from', 'lt', 'for', 'supply', 'of', 'steel', 'bridges', 'for', 'bullet', 'train', 'project']",goodluck india receives loi from lt for supply of steel bridges for bullet train project
"['west', 'bengal', 'cabinet', 'decides', 'to', 'frame', 'policies', 'on', 'ethanol', 'data', 'processing']",west bengal cabinet decides to frame policies on ethanol data processing
"['public', 'prosecutors', 'asked', 'to', 'expedite', 'gorkha', 'cases', 'in', 'the', 'foreigners', 'tribunal', 'says', 'assam', 'cm']",public prosecutors asked to expedite gorkha cases in the foreigners tribunal says assam cm
"['government', 'appoints', 'atul', 'bhatt', 'as', 'cmd', 'of', 'rinl']",government appoints atul bhatt as cmd of rinl
"['electric', 'boats', 'making', 'waves', 'without', 'the', 'noise']",electric boats making waves without the noise
"['exports', 'up', '45', 'per', 'cent', 'to', 'usd', '33', '14', 'billion', 'in', 'august']",exports up 45 per cent to usd 33 14 billion in august
"['ahead', 'of', 'market', '12', 'things', 'that', 'will', 'decide', 'stock', 'action', 'on', 'friday']",ahead of market 12 things that will decide stock action on friday
