headlines,headline_text
"['hathras', 'accident', 'twelve', 'killed', '16', 'injured', 'after', 'bus', 'hits', 'van', 'on', 'agra', 'aligarh', 'national', 'highway']",hathras accident twelve killed 16 injured after bus hits van on agra aligarh national highway
"['dreamfolks', 'forays', 'into', 'highways']",dreamfolks forays into highways
"['is', 'cm', 'arvind', 'kejriwal', 'prohibited', 'from', 'doing', 'his', 'duty', 'from', 'jail', 'asks', 'sc']",is cm arvind kejriwal prohibited from doing his duty from jail asks sc
"['tolins', 'tyres', 'garners', 'rs', '69', 'cr', 'from', 'anchor', 'investors', 'ahead', 'of', 'ipo']",tolins tyres garners rs 69 cr from anchor investors ahead of ipo
"['flouting', 'of', 'forensic', 'sop', 'must', 'be', 'punished']",flouting of forensic sop must be punished
"['pot', 'problem', 'no', 'not', 'that', 'pot', 'in', 'holland']",pot problem no not that pot in holland
"['military', 'commanders', 'told', 'to', 'always', 'be', 'ready', 'to', 'establish', 'peace', 'in', 'world', 'india', 'rajnath', 'singh']",military commanders told to always be ready to establish peace in world india rajnath singh
"['sebi', 'modifies', 'reporting', 'timelines', 'for', 'commercial', 'paper', 'payment', 'obligations']",sebi modifies reporting timelines for commercial paper payment obligations
"['stock', 'markets', 'will', 'be', 'volatile', 'till', 'the', 'us', 'elections', 'says', 'veteran', 'ed', 'yardeni']",stock markets will be volatile till the us elections says veteran ed yardeni
"['donald', 'trump', 'or', 'kamala', 'harris', 'these', 'voters', 'will', 'decide', 'who', 'will', 'win', 'the', 'u', 's', 'presidential', 'elections']",donald trump or kamala harris these voters will decide who will win the u s presidential elections
"['sebi', 'chief', 'madhabi', 'puri', 'buch', 'got', 'rental', 'income', 'from', 'firm', 'under', 'probe', 'congress']",sebi chief madhabi puri buch got rental income from firm under probe congress
"['viksit', 'bharat', 'aims', 'for', 'developed', 'nation', 'status', 'by', '2047', 'with', 'nicdp', 'driving', 'urban', 'rural', 'synergy', 'sustainability']",viksit bharat aims for developed nation status by 2047 with nicdp driving urban rural synergy sustainability
