headlines,headline_text
"['did', 'donald', 'trump', 'wear', 'a', 'life', 'jacket', 'and', 'help', 'storm', 'victims', 'in', 'floodwater', 'heres', 'the', 'truth']",did donald trump wear a life jacket and help storm victims in floodwater heres the truth
"['ahsoka', 'season', '2', 'expected', 'release', 'window', 'returning', 'cast', 'plot', 'more']",ahsoka season 2 expected release window returning cast plot more
"['diversity', 'and', 'tolerance', 'are', 'crucial', 'drivers', 'of', 'innovation', 'and', 'growth', 'for', 'business', 'and', 'economy']",diversity and tolerance are crucial drivers of innovation and growth for business and economy
"['worlds', 'confidence', 'in', 'india', 'stays', 'high', 'amid', 'geopolitical', 'tensions', 'will', 'take', 'structural', 'reforms', 'for', 'viksit', 'bharat', 'pm', 'modi']",worlds confidence in india stays high amid geopolitical tensions will take structural reforms for viksit bharat pm modi
"['nba', '2024', 'when', 'and', 'where', 'to', 'watch', 'the', 'series', 'on', 'tv', 'and', 'streaming']",nba 2024 when and where to watch the series on tv and streaming
"['ahead', 'of', 'maharashtra', 'assembly', 'polls', 'bjps', 'troubles', 'grow', 'as', 'its', 'leaders', 'join', 'ncpsp']",ahead of maharashtra assembly polls bjps troubles grow as its leaders join ncpsp
"['mallikarjun', 'kharge', 'alleges', 'intrusion', 'into', 'his', 'parliament', 'chamber', 'asks', 'rs', 'chairman', 'to', 'probe', 'explain']",mallikarjun kharge alleges intrusion into his parliament chamber asks rs chairman to probe explain
"['blue', 'bloods', 'cancellation', 'hits', 'tom', 'selleck', 'hard', 'frustrated', 'star', 'says', 'i', 'feel', 'taken', 'for', 'granted']",blue bloods cancellation hits tom selleck hard frustrated star says i feel taken for granted
"['womens', 't20', 'world', 'cup', 'devine', 'intervention', 'as', 'new', 'zealand', 'thrash', 'india', 'by', '58', 'runs']",womens t20 world cup devine intervention as new zealand thrash india by 58 runs
"['from', 'ai', 'to', 'new', 'ventures', 'ceo', 'pay', 'at', 'indias', 'top', 'firms', 'now', 'tied', 'to', 'outcomes', 'and', 'long', 'term', 'results']",from ai to new ventures ceo pay at indias top firms now tied to outcomes and long term results
"['c', 'bam', 'aims', 'to', 'reward', 'indias', 'investment', 'in', 'green', 'energy', 'french', 'envoy', 'to', 'oecd']",c bam aims to reward indias investment in green energy french envoy to oecd
"['joker', 'folie', 'deux', 'where', 'to', 'watch', 'the', 'musical', 'sequel', 'on', 'streaming']",joker folie deux where to watch the musical sequel on streaming
"['third', 'eye', 'news', 'that', 'went', 'unnoticed', 'work', 'above', 'all', 'and', 'a', 'surprise', 'visitor', 'at', 'humayun']",third eye news that went unnoticed work above all and a surprise visitor at humayun
"['india', 'will', 'see', 'sharp', 'rise', 'in', 'living', 'standards', 'in', 'coming', 'decades', 'nirmala', 'sitharaman']",india will see sharp rise in living standards in coming decades nirmala sitharaman
"['eam', 's', 'jaishankar', 'to', 'visit', 'pakistan', 'on', 'oct', '15', '16', 'for', 'sco', 'summit']",eam s jaishankar to visit pakistan on oct 15 16 for sco summit
"['were', 'ahead', 'of', 'china', 'on', 'tech', 'in', 'past', 'but', 'have', 'lagged', 'air', 'chief', 'marshal', 'amar', 'preet', 'singh']",were ahead of china on tech in past but have lagged air chief marshal amar preet singh
"['hello', 'o1', 'need', 'some', 'human', 'help']",hello o1 need some human help
"['dunkin', 'rings', 'in', 'the', 'halloween', 'spirit', 'with', 'new', 'munchkin', 'buckets', 'and', 'festive', 'donuts']",dunkin rings in the halloween spirit with new munchkin buckets and festive donuts
"['apple', 'bites']",apple bites
"['hear', 'no', 'ott', 'gaali', 'see', 'no', 'ott', 'sex']",hear no ott gaali see no ott sex
"['india', 'and', 'sri', 'lanka', 'strengthen', 'ties', 'assurance', 'on', 'security', 'and', 'commitment', 'to', 'economic', 'partnership']",india and sri lanka strengthen ties assurance on security and commitment to economic partnership
"['cbic', 'orders', 'immediate', 'de', 'mapping', 'of', 'retired', 'transferred', 'officers', 'from', 'gst', 'portal']",cbic orders immediate de mapping of retired transferred officers from gst portal
"['impact', 'of', 'west', 'asian', 'strife', 'on', 'world', 'will', 'be', 'muted', 'says', 'economist', 'kletzer']",impact of west asian strife on world will be muted says economist kletzer
"['cbdt', 'detects', 'non', 'compliance', 'by', 'state', 'govt', 'entities', 'in', 'filing', 'returns']",cbdt detects non compliance by state govt entities in filing returns
"['relief', 'for', 'terrified', 'ashton', 'kutcher', 'as', 'sources', 'say', 'he', 'is', 'not', 'on', 'federal', 'criminal', 'investigations', 'radar', 'for', 'diddys', 'activities']",relief for terrified ashton kutcher as sources say he is not on federal criminal investigations radar for diddys activities
"['samhi', 'hotels', 'acquires', 'innmar', 'tourism', 'and', 'hotels', 'private', 'ltd']",samhi hotels acquires innmar tourism and hotels private ltd
"['concerned', 'with', 'attempts', 'to', 'weaponise', 'critical', 'resources', 'data', 'and', 'solar', 'cells', 'rajnath', 'singh']",concerned with attempts to weaponise critical resources data and solar cells rajnath singh
"['icc', 'womens', 't20', 'wc', 'devine', 'bowlers', 'give', 'new', 'zealand', '58', 'run', 'win', 'over', 'india']",icc womens t20 wc devine bowlers give new zealand 58 run win over india
"['mirwaiz', 'umar', 'farooq', 'calls', 'for', 'realistic', 'dialogue', 'on', 'kashmir', 'resolution', 'with', 'bjp', 'government']",mirwaiz umar farooq calls for realistic dialogue on kashmir resolution with bjp government
"['shapoorji', 'pallonji', 'group', 'to', 'merge', 'port', 'holding', 'cos']",shapoorji pallonji group to merge port holding cos
"['sc', 'constitutes', 'new', 'five', 'member', 'sit', 'to', 'investigate', 'adulterated', 'ghee', 'claims', 'under', 'cbi', 'chief']",sc constitutes new five member sit to investigate adulterated ghee claims under cbi chief
"['a', 'life', 'of', 'purpose']",a life of purpose
"['bridging', 'ancient', 'wisdom', 'and', 'modern', 'tech', 'how', 'indian', 'philosophy', 'illuminates', 'ai', 'autonomous', 'vehicles']",bridging ancient wisdom and modern tech how indian philosophy illuminates ai autonomous vehicles
"['why', 'is', 'melania', 'trump', 'defending', 'abortion', 'rights', 'even', 'though', 'it', 'diverges', 'from', 'donald', 'trumps', 'agenda']",why is melania trump defending abortion rights even though it diverges from donald trumps agenda
"['over', '1000', 'people', 'fall', 'ill', 'in', 'two', 'karnataka', 'villages', 'after', 'drinking', 'contaminated', 'water']",over 1000 people fall ill in two karnataka villages after drinking contaminated water
"['voice', 'of', 'the', 'voiceless', 'congress', 'hails', 'rahul', 'gandhis', 'first', '100', 'days', 'as', 'lop']",voice of the voiceless congress hails rahul gandhis first 100 days as lop
"['jaishankar', 'meets', 'new', 'sri', 'lankan', 'president', 'assures', 'support', 'for', 'rebuilding', 'economy']",jaishankar meets new sri lankan president assures support for rebuilding economy
"['india', 'consistently', 'advocated', 'for', 'peaceful', 'resolution', 'to', 'disputes', 'rajnath', 'singh', 'on', 'indo', 'pacific']",india consistently advocated for peaceful resolution to disputes rajnath singh on indo pacific
"['viral', 'dance', 'video', 'of', 'symbiosis', 'medical', 'college', 'girls', 'takes', 'over', 'internet', 'netizens', 'say', 'need', 'to', 'study', 'more', 'for', 'neet', 'now']",viral dance video of symbiosis medical college girls takes over internet netizens say need to study more for neet now
"['sc', 'dismisses', 'plea', 'against', 'order', 'allowing', 'states', 'to', 'levy', 'tax', 'on', 'minerals']",sc dismisses plea against order allowing states to levy tax on minerals
"['icmr', 'inks', 'pact', 'with', 'ntpc', 'vidyut', 'vyapar', 'nigam', 'to', 'promote', 'solar', 'energy', 'in', 'healthcare', 'research']",icmr inks pact with ntpc vidyut vyapar nigam to promote solar energy in healthcare research
"['did', 'melania', 'trump', 'demand', '250000', 'for', 'an', 'interview', 'with', 'cnn', 'heres', 'the', 'truth']",did melania trump demand 250000 for an interview with cnn heres the truth
"['israels', 'response', 'to', 'iranian', 'missile', 'strikes', 'could', 'lead', 'u', 's', 'to', 'a', 'recession']",israels response to iranian missile strikes could lead u s to a recession
"['what', 'is', 'the', 'menendez', 'brothers', 'case', 'why', 'are', 'celebrities', 'writing', 'letters', 'to', 'free', 'them']",what is the menendez brothers case why are celebrities writing letters to free them
"['will', 'the', 'most', 'perplexing', 'mystery', 'in', 'aviation', 'history', 'be', 'solved', 'this', 'experiment', 'could', 'solve', 'the', 'mystery', 'of', 'missing', 'malaysian', 'airlines', 'flight', 'mh370']",will the most perplexing mystery in aviation history be solved this experiment could solve the mystery of missing malaysian airlines flight mh370
"['controversial', 'islamic', 'preacher', 'zakir', 'naiks', 'x', 'account', 'withheld', 'in', 'india', 'amid', 'controversial', 'pakistan', 'visit']",controversial islamic preacher zakir naiks x account withheld in india amid controversial pakistan visit
"['new', 'f', '1', 'visa', 'rules', 'pose', 'challenges', 'for', 'international', 'students', 'in', 'the', 'us']",new f 1 visa rules pose challenges for international students in the us
"['banks', 'post', 'higher', 'q2', 'deposit', 'growth', 'print', 'than', 'credit', 'growth', 'reversing', 'two', 'year', 'trend']",banks post higher q2 deposit growth print than credit growth reversing two year trend
"['meja', 'urja', 'nigam', 'pays', 'first', 'dividend', 'of', 'rs', '102', 'cr', 'to', 'ntpc', 'uprvunl']",meja urja nigam pays first dividend of rs 102 cr to ntpc uprvunl
"['jawaharlal', 'nehru', 'port', 'posts', '16', '49', 'pc', 'growth', 'in', 'container', 'traffic', 'at', '596790', 'teus', 'in', 'sep']",jawaharlal nehru port posts 16 49 pc growth in container traffic at 596790 teus in sep
"['junior', 'docs', 'call', 'off', 'total', 'cease', 'work', 'threaten', 'hunger', 'strike', 'if', 'demands', 'not', 'met', 'within', '24', 'hrs']",junior docs call off total cease work threaten hunger strike if demands not met within 24 hrs
"['powerful', 'solar', 'flare', 'headed', 'towards', 'earth', 'could', 'lead', 'to', 'radio', 'blackouts', 'and', 'disruptions', 'to', 'communications']",powerful solar flare headed towards earth could lead to radio blackouts and disruptions to communications
"['taylor', 'swift', 'shuts', 'down', 'breakup', 'rumors', 'with', 'travis', 'kelce', 'this', 'is', 'what', 'she', 'did']",taylor swift shuts down breakup rumors with travis kelce this is what she did
"['billionaire', 'singer', 'taylor', 'swift', 'contributes', 'to', 'charity', 'and', 'feeds', 'over', '900', 'people', 'at', 'welsh', 'charity', 'cardiff', 'foodbank']",billionaire singer taylor swift contributes to charity and feeds over 900 people at welsh charity cardiff foodbank
"['worlds', 'first', 'ovarian', 'cancer', 'vax', 'developed', 'in', 'the', 'uk', 'gets', 'more', 'funding', 'heres', 'what', 'we', 'know', 'about', 'it']",worlds first ovarian cancer vax developed in the uk gets more funding heres what we know about it
"['lupin', 'subsidiary', 'acquires', '9', 'brands', 'south', 'african', 'firm']",lupin subsidiary acquires 9 brands south african firm
"['up', 'govt', 'to', 'honour', 'individuals', 'with', 'pandit', 'deen', 'dayal', 'upadhyay', 'samman', 'for', 'contributions', 'to', 'silk', 'industry']",up govt to honour individuals with pandit deen dayal upadhyay samman for contributions to silk industry
"['pakistan', 'to', 'deploy', 'army', 'to', 'maintain', 'law', 'and', 'order', 'during', 'sco', 'summit']",pakistan to deploy army to maintain law and order during sco summit
"['junior', 'docs', 'call', 'off', 'total', 'cease', 'work', 'threaten', 'to', 'launch', 'hunger', 'strike', 'if', 'demands', 'not', 'met']",junior docs call off total cease work threaten to launch hunger strike if demands not met
"['realty', 'developer', 'm3m', 'reduced', 'debt', 'by', 'rs', '2473', 'crore']",realty developer m3m reduced debt by rs 2473 crore
"['deependra', 'singh', 'rathore', 'is', 'new', 'cto', 'for', 'payments', 'at', 'one', '97', 'communications']",deependra singh rathore is new cto for payments at one 97 communications
"['anyones', 'game', 'this', 'poll', 'shows', 'kamala', 'harris', 'and', 'donald', 'trump', 'tied', 'after', 'vp', 'debate']",anyones game this poll shows kamala harris and donald trump tied after vp debate
"['up', 'cm', 'yogi', 'plays', 'chess', 'with', 'kushagra', 'agrawal', 'the', 'youngest', 'fide', 'rated', 'player']",up cm yogi plays chess with kushagra agrawal the youngest fide rated player
"['investor', 'sells', '8', '45', 'holding', 'in', 'r', 'systems', 'for', 'rs', '465', 'crore', 'goldman', 'sachs', 'picks', 'up', 'stake']",investor sells 8 45 holding in r systems for rs 465 crore goldman sachs picks up stake
"['is', 'there', 'a', 'bigger', 'scandal', 'than', 'olivia', 'nuzzi', 'affair', 'that', 'rfk', 'jr', 'faces', 'heres', 'all', 'you', 'need', 'to', 'know']",is there a bigger scandal than olivia nuzzi affair that rfk jr faces heres all you need to know
"['has', 'biden', 'harris', 'admin', 'failed', 'to', 'help', 'victims', 'of', 'north', 'carolina', 'they', 'are', 'fending', 'for', 'themselves']",has biden harris admin failed to help victims of north carolina they are fending for themselves
"['swiggy', 'launches', 'new', 'service', 'bolt', 'to', 'deliver', 'food', 'in', '10', '15', 'minutes']",swiggy launches new service bolt to deliver food in 10 15 minutes
