headlines,headline_text
"['brookfield', 'acquires', 'leap', 'green', 'energy']",brookfield acquires leap green energy
"['best', 'resistance', 'bands', 'for', 'enhancing', 'strength']",best resistance bands for enhancing strength
"['we', 'are', 'infinitaires']",we are infinitaires
"['ad', 'hoc', 'chair', 'of', 'kashmir', 'chapter', 'of', 'jk', 'high', 'court', 'bar', 'arrested', 'under', 'psa']",ad hoc chair of kashmir chapter of jk high court bar arrested under psa
"['govt', 'receives', 'bids', 'from', '23', 'companies', 'for', 'tranche', 'ii', 'of', 'electrolyser', 'manufacturing', 'incentive', 'scheme']",govt receives bids from 23 companies for tranche ii of electrolyser manufacturing incentive scheme
"['who', 'is', 'sasha', 'obama', 'how', 'has', 'she', 'achieved', 'physical', 'transformation']",who is sasha obama how has she achieved physical transformation
"['if', 'cleared', 'by', 'centre', 'justice', 'singh', 'will', 'be', 'first', 'sc', 'judge', 'from', 'manipur']",if cleared by centre justice singh will be first sc judge from manipur
"['major', 'worldwide', 'data', 'leak', 'over', '10', 'billion', 'passwords', 'shared', 'on', 'public', 'forum']",major worldwide data leak over 10 billion passwords shared on public forum
"['pew', 'research', 'center', 'report', 'young', 'voters', 'moving', 'toward', 'republican', 'party', 'most', 'of', 'them', 'under', '30', 'details', 'here']",pew research center report young voters moving toward republican party most of them under 30 details here
"['badrinath', 'highway', 'blocked', 'pilgrims', 'poll', 'team', 'affected']",badrinath highway blocked pilgrims poll team affected
"['survey', 'sharp', '19', 'decline', 'in', 'indian', 'american', 'support', 'for', 'joe', 'biden']",survey sharp 19 decline in indian american support for joe biden
"['policy', 'stability', 'tax', 'cuts', 'needed', 'for', 'oil', 'gas', 'exploration', 'vedanta']",policy stability tax cuts needed for oil gas exploration vedanta
"['gangster', 'gopi', 'involved', 'in', 'babbar', 'khalsa', 'international', 'militants', 'murder', 'now', 'hiding', 'in', 'california', 'punjab', 'police']",gangster gopi involved in babbar khalsa international militants murder now hiding in california punjab police
"['bidens', 'campaign', 'team', 'responds', 'to', 'actor', 'george', 'clooneys', 'op', 'ed', 'here', 'is', 'what', 'they', 'said']",bidens campaign team responds to actor george clooneys op ed here is what they said
"['womens', 'right', 'over', 'rights', 'of', 'customs']",womens right over rights of customs
"['third', 'eye', 'top', 'level', 'advice', 'working', 'with', 'a', 'trusted', 'few', 'business', 'of', 'political', 'deal', 'making']",third eye top level advice working with a trusted few business of political deal making
"['acer', 'ties', 'up', 'with', 'indkal', 'technologies', 'to', 'enter', 'indian', 'phone', 'market']",acer ties up with indkal technologies to enter indian phone market
"['what', 'is', 'project', '2025', 'know', 'all', 'about', 'the', 'controversial', 'project']",what is project 2025 know all about the controversial project
"['the', 'platform', '2', 'release', 'date', 'and', 'new', 'cast', 'revealed', 'watch', 'trailer']",the platform 2 release date and new cast revealed watch trailer
"['high', 'speed', 'wifi', 'expanded', 'across', '1200', 'cities', 'airtel', 'ceo', 'gopal', 'vittal']",high speed wifi expanded across 1200 cities airtel ceo gopal vittal
"['price', 'rise', 'takes', 'sheen', 'off', 'gold', 'q1', 'demand', 'dips', '15']",price rise takes sheen off gold q1 demand dips 15
