headlines,headline_text
"['year', 'end', 'gyaan', 'on', 'the', 'need', 'to', 'chill']",year end gyaan on the need to chill
"['best', 'socks', 'for', 'women', 'comfortable', 'stylish']",best socks for women comfortable stylish
"['prescribe', 'formulate', 'a', 'drug', 'recall', 'law']",prescribe formulate a drug recall law
"['how', 'india', 'inc', 'can', 'drive', 'growth', 'in', 'priority', 'sectors']",how india inc can drive growth in priority sectors
"['mukesh', 'ambani', 'outlines', 'goals', 'for', 'genext', 'in', '207', 'billion', 'empire']",mukesh ambani outlines goals for genext in 207 billion empire
"['best', 'after', 'shave', 'lotion', 'in', 'india', 'buy', 'now']",best after shave lotion in india buy now
"['hes', 'a', 'jolly', 'good', 'ant']",hes a jolly good ant
"['make', 'the', 'move', 'from', 'minimum', 'to', 'living']",make the move from minimum to living
"['us', 'jobless', 'claims', 'rise', 'slightly', 'but', 'remain', 'near', 'historic', 'lows']",us jobless claims rise slightly but remain near historic lows
"['cbse', 'board', 'exams', 'class', '12', 'and', 'class', '10', 'practical', 'exams', 'to', 'commence', 'from', 'january', '2']",cbse board exams class 12 and class 10 practical exams to commence from january 2
"['cbse', 'date', 'sheet', 'of', 'class', '10', '12', 'will', 'be', 'out', 'soon', 'check', 'all', 'the', 'details', 'here']",cbse date sheet of class 10 12 will be out soon check all the details here
"['election', 'commission', 'proposes', 'voting', 'for', 'domestic', 'migrants', 'through', 'remote', 'evm']",election commission proposes voting for domestic migrants through remote evm
"['best', 'cotton', 'socks', 'for', 'men', 'comfort', 'style', 'and', 'durability', 'all', 'in', 'one']",best cotton socks for men comfort style and durability all in one
"['cbse', 'class', '10', '12', 'date', 'sheet', '2023', 'when', 'and', 'where', 'to', 'check']",cbse class 10 12 date sheet 2023 when and where to check
"['mcc', 'expresses', 'interest', 'to', 'host', 'indo', 'pak', 'test', 'after', 't20', 'wc', 'clash', 'success']",mcc expresses interest to host indo pak test after t20 wc clash success
"['india', 'eu', 'fta', 'talks', 'focus', 'on', 'data', 'flow', 'privacy']",india eu fta talks focus on data flow privacy
"['ruggero', 'deodato', 'director', 'of', 'cannibal', 'holocaust', 'dies', 'at', '83']",ruggero deodato director of cannibal holocaust dies at 83
"['best', 'mens', 'winter', 'socks', 'keep', 'your', 'feet', 'warm', 'and', 'cozy']",best mens winter socks keep your feet warm and cozy
"['bill', 'cosby', 'plans', 'to', 'return', 'to', 'touring', 'in', '2023']",bill cosby plans to return to touring in 2023
"['ai', 'and', 'ml', 'to', 'tackle', 'covid']",ai and ml to tackle covid
"['double', 'xl', 'ott', 'release', 'date', 'double', 'xl', 'starring', 'sonakshi', 'sinha', 'and', 'huma', 'qureshi', 'is', 'now', 'available', 'on', 'ott']",double xl ott release date double xl starring sonakshi sinha and huma qureshi is now available on ott
"['bharat', 'joda', 'yatra', 'likely', 'to', 'end', 'on', 'mahatma', 'gandhis', 'death', 'anniversary', 'cong']",bharat joda yatra likely to end on mahatma gandhis death anniversary cong
"['shoppers', 'queue', 'outside', 'teesside', 'aldi', 'early', 'morning', 'to', 'buy', 'prime', 'energy', 'sports', 'drink']",shoppers queue outside teesside aldi early morning to buy prime energy sports drink
"['view', 'a', 'safe', 'sub', 'unit', 'protein', 'vaccine', 'will', 'further', 'enhance', 'booster', 'protection', 'against', 'covid', 'variants']",view a safe sub unit protein vaccine will further enhance booster protection against covid variants
"['big', 'relief', 'for', 'migrant', 'voters', 'as', 'per', 'new', 'plans', 'of', 'the', 'election', 'commission', 'of', 'india']",big relief for migrant voters as per new plans of the election commission of india
"['indias', 'roads', 'will', 'be', 'better', 'than', 'those', 'in', 'us', 'in', 'two', 'years', 'says', 'gadkari', 'at', 'goa', 'bridge', 'inauguration']",indias roads will be better than those in us in two years says gadkari at goa bridge inauguration
"['docu', 'drama', 'on', 'comic', 'book', 'legend', 'stan', 'lee', 'to', 'release', 'on', '2023']",docu drama on comic book legend stan lee to release on 2023
"['cipla', 'to', 'invest', '15', 'million', 'euro', 'in', 'germanys', 'ethris', 'to', 'expand', 'respiratory', 'portfolio']",cipla to invest 15 million euro in germanys ethris to expand respiratory portfolio
"['from', 'rock', 'star', 'to', 'ninja', '8', 'common', 'job', 'description', 'words', 'we', 'hope', 'die', 'with', '2022']",from rock star to ninja 8 common job description words we hope die with 2022
"['police', 'identify', 'bradford', 'man', 'who', 'died', 'in', 'lamborghini', 'supercar', 'crash', 'details', 'here']",police identify bradford man who died in lamborghini supercar crash details here
"['best', 'selling', 'cuban', 'collar', 'shirt', 'for', 'men', 'in', 'india']",best selling cuban collar shirt for men in india
"['amit', 'shah', 'says', 'union', 'territories', 'ideal', 'for', 'pilot', 'projects', 'stresses', 'on', 'making', 'them', 'role', 'models', 'for', 'country']",amit shah says union territories ideal for pilot projects stresses on making them role models for country
