headlines,headline_text
"['view', '5g', 'spectrum', 'split', 'circles', 'cut', 'the', 'knot']",view 5g spectrum split circles cut the knot
"['jugalbandi', 'of', 'form', 'and', 'content', 'arc', '52']",jugalbandi of form and content arc 52
"['why', 'wait', 'to', 'be', 'happy']",why wait to be happy
"['twice', 'covid', 'bitten', 'be', 'shy', 'and', 'cautious']",twice covid bitten be shy and cautious
"['ishan', 'kishan', 'jumps', '68', 'places', 'to', '7th', 'in', 'icc', 't20i', 'rankings']",ishan kishan jumps 68 places to 7th in icc t20i rankings
"['putting', 'ipl', 'media', 'rights', 'sale', 'numbers', 'in', 'perspective', 'four', 'key', 'takeaways']",putting ipl media rights sale numbers in perspective four key takeaways
"['no', '5ig', 'leaf', 'its', 'arrived']",no 5ig leaf its arrived
"['delhis', 'peak', 'power', 'demand', 'hits', 'record', 'high', 'for', 'june']",delhis peak power demand hits record high for june
"['brics', 'meet', 'indian', 'nsa', 'calls', 'for', 'bolstering', 'coop', 'against', 'terror', 'without', 'any', 'reservations']",brics meet indian nsa calls for bolstering coop against terror without any reservations
"['wto', 'talks', 'on', 'day', '4', 'hectic', 'parleys', 'on', 'to', 'end', 'impasse']",wto talks on day 4 hectic parleys on to end impasse
"['jharkhand', 'government', 'slashes', 'vat', 'on', 'jet', 'fuel', 'to', '4', 'from', 'a', '20', 'high']",jharkhand government slashes vat on jet fuel to 4 from a 20 high
"['karnataka', 'mlc', 'polls', 'bjp', 'congress', 'win', '1', 'teachers', 'seat', 'each', 'counting', 'on', 'for', '2', 'graduates', 'constituencies']",karnataka mlc polls bjp congress win 1 teachers seat each counting on for 2 graduates constituencies
"['haanji', 'goi', 'finally', 'takes', 'the', 'call', 'on', '5g']",haanji goi finally takes the call on 5g
"['congress', 'accuses', 'centre', 'of', 'misusing', 'institutions', 'to', 'divert', 'public', 'attention', 'from', 'its', 'failures']",congress accuses centre of misusing institutions to divert public attention from its failures
"['saas', 'firm', 'vtion', 'digital', 'analytics', 'raises', '1', '3', 'million', 'funding', 'led', 'by', 'yournest']",saas firm vtion digital analytics raises 1 3 million funding led by yournest
"['inhuman', 'treatment', 'with', 'mp', 'adhir', 'writes', 'to', 'birla', 'over', 'rahuls', 'ed', 'questioning']",inhuman treatment with mp adhir writes to birla over rahuls ed questioning
"['renew', 'power', 'loss', 'narrows', 'to', 'rs', '355', 'crore', 'in', 'march', 'quarter']",renew power loss narrows to rs 355 crore in march quarter
"['indian', 'bank', 'makes', 'pregnant', 'women', 'temporarily', 'unfit', 'for', 'joining']",indian bank makes pregnant women temporarily unfit for joining
"['ecommerce', 'customs', 'duty', 'key', 'to', 'end', 'big', 'techs', 'monopoly', 'rent', 'seeking', 'behavior', 'india']",ecommerce customs duty key to end big techs monopoly rent seeking behavior india
"['newly', 'minted', 'indian', 'billionaires', 'give', 'major', 'leg', 'up', 'to', 'super', 'luxury', 'car', 'sales']",newly minted indian billionaires give major leg up to super luxury car sales
"['5g', 'spectrum', 'auctions', 'to', 'conclude', 'by', 'july', 'end', 'services', 'may', 'begin', 'by', 'sep', 'vaishnaw']",5g spectrum auctions to conclude by july end services may begin by sep vaishnaw
"['with', 'a', 'record', 'sugar', 'production', 'maharashtra', 'closes', '2021', '22', 'season', 'next', 'season', 'also', 'expected', 'set', 'a', 'new', 'record']",with a record sugar production maharashtra closes 2021 22 season next season also expected set a new record
"['viacom18', 'says', 'it', 'has', 'become', 'one', 'of', 'the', 'largest', 'sporting', 'destinations', 'in', 'india', 'after', 'bagging', 'ipl', 'digital', 'rights']",viacom18 says it has become one of the largest sporting destinations in india after bagging ipl digital rights
"['nia', 'conducts', 'searches', 'in', 'mp', 'bihar', 'and', 'up', 'in', 'jmb', 'module', 'case']",nia conducts searches in mp bihar and up in jmb module case
"['gold', 'rate', 'today', 'yellow', 'metal', 'gains', 'marginally', 'silver', 'remains', 'below', 'rs', '60000']",gold rate today yellow metal gains marginally silver remains below rs 60000
"['amazon', 'looks', 'to', 'local', 'stores', 'social', 'commerce', 'tap', 'next', '500', 'million', 'indian', 'customers']",amazon looks to local stores social commerce tap next 500 million indian customers
"['india', 'cuts', 'base', 'import', 'prices', 'of', 'crude', 'palm', 'oil', 'gold']",india cuts base import prices of crude palm oil gold
"['indians', 'may', 'lose', '5', 'years', 'of', 'life', 'expectancy', 'due', 'to', 'air', 'pollution', 'report']",indians may lose 5 years of life expectancy due to air pollution report
"['inflation', 'and', 'interest', 'rates', 'why', 'they', 'matter', 'where', 'they', 'are', 'headed']",inflation and interest rates why they matter where they are headed
"['edtech', 'unicorn', 'upgrad', 'raises', '225', 'million', 'in', 'funding', 'doubles', 'valuation']",edtech unicorn upgrad raises 225 million in funding doubles valuation
"['neramac', 'sets', 'up', 'target', 'to', 'register', 'another', '7', 'exotic', 'agri', 'horti', 'produces', 'under', 'geographical', 'indication']",neramac sets up target to register another 7 exotic agri horti produces under geographical indication
"['vcs', 'shift', 'focus', 'to', 'realty', 'and', 'infra', 'from', 'tech']",vcs shift focus to realty and infra from tech
"['microfinance', 'gross', 'loan', 'portfolio', 'grows', '10', 'pc', 'to', 'rs', '285441', 'cr', 'as', 'of', 'march', '2022', 'mfin']",microfinance gross loan portfolio grows 10 pc to rs 285441 cr as of march 2022 mfin
"['calcutta', 'high', 'court', 'orders', 'cbi', 'sit', 'to', 'probe', 'teachers', 'recruitment', 'scam']",calcutta high court orders cbi sit to probe teachers recruitment scam
"['kl', 'rahul', 'to', 'miss', 'england', 'series', 'pandya', 'in', 'line', 'for', 'captaincy', 'during', 'ireland', 't20is']",kl rahul to miss england series pandya in line for captaincy during ireland t20is
"['no', 'alternative', 'of', 'bjp', 'for', 'permanent', 'peace', 'in', 'assam', 'ne', 'and', 'india', 'sarbananda', 'sonowal']",no alternative of bjp for permanent peace in assam ne and india sarbananda sonowal
"['phonepe', 'ceo', 'sameer', 'nigam', 'on', 'ipo', 'plan', 'i', 'had', 'no', 'idea']",phonepe ceo sameer nigam on ipo plan i had no idea
"['pm', 'modis', 'mother', 'to', 'enter', '100th', 'year', 'on', 'june', '18', 'road', 'named', 'for', 'her', 'in', 'gandhinagar']",pm modis mother to enter 100th year on june 18 road named for her in gandhinagar
"['power', 'struggle', 'again', 'in', 'aiadmk', 'back', 'to', 'back', 'meetings', 'on']",power struggle again in aiadmk back to back meetings on
"['singapore', 'proposes', 'to', 'become', 'partner', 'country', 'in', 'up', 'global', 'investor', 'summit']",singapore proposes to become partner country in up global investor summit
"['ahead', 'of', 'market', '10', 'things', 'that', 'will', 'decide', 'd', 'street', 'action', 'on', 'thursday']",ahead of market 10 things that will decide d street action on thursday
"['coinbase', 'sacks', '8', 'of', 'india', 'team', 'upgrad', 'bags', '225', 'million', 'bucks', 'edtech', 'trend']",coinbase sacks 8 of india team upgrad bags 225 million bucks edtech trend
"['assam', 'congress', 'workers', 'protest', 'over', 'flash', 'flood']",assam congress workers protest over flash flood
"['maharashtra', 'records', '4024', 'new', 'coronavirus', 'cases', '36', 'per', 'cent', 'rise', 'two', 'fatalities']",maharashtra records 4024 new coronavirus cases 36 per cent rise two fatalities
"['uttar', 'pradesh', 'congress', 'to', 'gherao', 'raj', 'bhawan', 'on', 'thursday']",uttar pradesh congress to gherao raj bhawan on thursday
"['nunam', 'deploys', 'audi', 'e', 'trons', 'used', 'batteries', 'in', 'e', 'rickshaws']",nunam deploys audi e trons used batteries in e rickshaws
"['microsofts', 'internet', 'explorer', 'to', 'retire', 'after', '27', 'years', 'of', 'service', 'twitter', 'gets', 'nostalgic']",microsofts internet explorer to retire after 27 years of service twitter gets nostalgic
"['bullish', 'on', 'indian', 'market', 'absolutely', 'compliant', 'with', 'local', 'laws', 'amazon', 'india', 'senior', 'exec']",bullish on indian market absolutely compliant with local laws amazon india senior exec
"['xi', 'jinping', 'assures', 'putin', 'of', 'chinas', 'support', 'for', 'russian', 'sovereignty', 'security']",xi jinping assures putin of chinas support for russian sovereignty security
"['assam', 'government', 'to', 'provide', 'caste', 'certificates', 'to', 'students', 'in', 'schools']",assam government to provide caste certificates to students in schools
"['cherrapunji', 'logs', '811', '6', 'mm', 'of', 'rainfall', 'in', 'a', 'day', 'highest', 'in', 'june', 'in', '27', 'years']",cherrapunji logs 811 6 mm of rainfall in a day highest in june in 27 years
"['these', 'banking', 'stocks', 'have', 'more', 'than', '20', '85', 'upside', 'potential', 'according', 'to', 'analysts']",these banking stocks have more than 20 85 upside potential according to analysts
"['mamata', 'banerjee', 'condemns', 'ed', 'action', 'against', 'rahul', 'gandhi']",mamata banerjee condemns ed action against rahul gandhi
"['russia', 'says', 'west', 'unlike', 'china', 'shoot', 'themselves', 'in', 'the', 'head', 'over', 'ukraine']",russia says west unlike china shoot themselves in the head over ukraine
"['chinese', 'president', 'xi', 'jinping', 'turns', '69', 'as', 'he', 'is', 'all', 'set', 'for', 'a', 'rare', '3rd', 'term', 'in', 'power', 'perhaps', 'for', 'life']",chinese president xi jinping turns 69 as he is all set for a rare 3rd term in power perhaps for life
"['b2b', 'startup', 'daolens', 'raises', '5', 'million', 'led', 'by', 'nexus', 'venture', 'partners']",b2b startup daolens raises 5 million led by nexus venture partners
"['puravankara', 'rejigs', 'leadership', 'team', 'hires', 'senior', 'professionals', 'before', 'fund', 'raiser']",puravankara rejigs leadership team hires senior professionals before fund raiser
"['cabinet', 'clears', 'auction', 'of', '5g', 'spectrum']",cabinet clears auction of 5g spectrum
"['u', 's', 'fda', 'reviews', 'pfizer', 'moderna', 'covid', '19', 'vaccines', 'in', 'young', 'children']",u s fda reviews pfizer moderna covid 19 vaccines in young children
"['government', 'should', 'reconsider', 'agnipath', 'scheme', 'bhupinder', 'singh', 'hooda']",government should reconsider agnipath scheme bhupinder singh hooda
"['mp', 'cm', 'a', 'master', 'of', 'announcements', 'who', 'can', 'promise', 'bridge', 'on', 'non', 'existing', 'river', 'kamal', 'nath']",mp cm a master of announcements who can promise bridge on non existing river kamal nath
"['over', '89', 'adults', 'are', 'now', 'fully', 'vaccinated', 'against', 'covid', '19', 'in', 'india', 'says', 'health', 'minister', 'mansukh', 'mandaviya']",over 89 adults are now fully vaccinated against covid 19 in india says health minister mansukh mandaviya
"['the', 'problem', 'with', 'k', 'pop', 'is', 'bts', 'promise', 'to', 'return', 'someday', 'as', 'they', 'announce', 'hiatus', 'members', 'to', 'work', 'on', 'solo', 'projects']",the problem with k pop is bts promise to return someday as they announce hiatus members to work on solo projects
"['indias', 'diesel', 'sales', 'rise', '48', 'in', 'first', 'two', 'weeks', 'of', 'june']",indias diesel sales rise 48 in first two weeks of june
"['us', 'retail', 'sales', 'slow', 'ahead', 'of', 'central', 'bank', 'rate', 'hike']",us retail sales slow ahead of central bank rate hike
"['tata', 'cliq', 'collaborates', 'with', 'salesforce', 'for', 'customer', 'experience', 'platform']",tata cliq collaborates with salesforce for customer experience platform
"['akshay', 'kumar', 'will', 'return', 'to', 'making', 'films', 'like', 'rowdy', 'rathore', 'housefull', 'if', 'samrat', 'prithviraj', 'fails', 'says', 'director']",akshay kumar will return to making films like rowdy rathore housefull if samrat prithviraj fails says director
"['atumobile', 'receives', 'arais', 'nod', 'for', 'atumvader', 'e', 'bike']",atumobile receives arais nod for atumvader e bike
"['genesys', 'international', 'raises', 'rs', '250', 'crore', 'in', 'equity', 'investment']",genesys international raises rs 250 crore in equity investment
"['consumers', 'feel', 'the', 'pinch', 'of', 'rising', 'chicken', 'and', 'rice', 'prices']",consumers feel the pinch of rising chicken and rice prices
"['presidential', 'poll', 'rajnath', 'singh', 'speaks', 'to', 'key', 'opposition', 'leaders', 'naveen', 'patnaik', 'nitish', 'kumar', 'as', 'bjp', 'eyes', 'consensus', 'candidate']",presidential poll rajnath singh speaks to key opposition leaders naveen patnaik nitish kumar as bjp eyes consensus candidate
"['chinese', 'president', 'xi', 'jinping', 'expresses', 'readiness', 'to', 'help', 'settle', 'ukrainian', 'crisis']",chinese president xi jinping expresses readiness to help settle ukrainian crisis
"['bengaluru', 'auto', 'driver', 'asks', 'passenger', 'login', 'kabka', 'hai', 'social', 'media', 'reactions', 'pour', 'in']",bengaluru auto driver asks passenger login kabka hai social media reactions pour in
"['indias', 'mineral', 'output', 'rises', '8', 'per', 'cent', 'in', 'april']",indias mineral output rises 8 per cent in april
"['us', 'report', '273', 'teslas', 'with', 'automated', 'driving', 'systems', 'crashed']",us report 273 teslas with automated driving systems crashed
"['kg', 'avg', 'price', 'up', '27', 'pc', 'across', 'major', 'cities']",kg avg price up 27 pc across major cities
"['moose', 'wala', 'killing', 'lawrence', 'bishnoi', 'remanded', 'in', '7', 'day', 'police', 'custody', 'being', 'quizzed', 'at', 'length']",moose wala killing lawrence bishnoi remanded in 7 day police custody being quizzed at length
"['cbic', 'issued', 'detailed', 'procedure', 'for', 'sanction', 'post', 'audit', 'and', 'review', 'of', 'refund', 'claims', 'under', 'gst']",cbic issued detailed procedure for sanction post audit and review of refund claims under gst
