headlines,headline_text
"['new', 'amazon', 'original', 'series', 'im', 'a', 'virgo', 'on', 'prime', 'video', 'all', 'you', 'may', 'want', 'to', 'know']",new amazon original series im a virgo on prime video all you may want to know
"['wrestling', 'with', 'silence', 'women', 'in', 'india', 'are', 'taught', 'to', 'endure', 'and', 'not', 'protest', 'against', 'sexual', 'harassment']",wrestling with silence women in india are taught to endure and not protest against sexual harassment
"['ai', 'winner', 'to', 'tech', 'it', 'all']",ai winner to tech it all
"['khalistan', 'tiger', 'force', 'chief', 'hardeep', 'nijjar', 'shot', 'dead', 'in', 'canada']",khalistan tiger force chief hardeep nijjar shot dead in canada
"['foodgrain', 'prices', 'up', '5', '15', 'as', 'delayed', 'monsoon', 'hits', 'sowing']",foodgrain prices up 5 15 as delayed monsoon hits sowing
"['three', 'types', 'of', 'desires']",three types of desires
"['us', 'weather', 'update', 'central', 'areas', 'from', 'louisiana', 'to', 'florida', 'likely', 'to', 'witness', 'showers', 'thunderstorms']",us weather update central areas from louisiana to florida likely to witness showers thunderstorms
"['banks', 'may', 'be', 'roped', 'in', 'to', 'spread', 'awareness', 'among', 'voters']",banks may be roped in to spread awareness among voters
"['god', 'save', 'this', 'cool', 'expression', 'man']",god save this cool expression man
"['asteroid', 'city', 'all', 'you', 'may', 'want', 'to', 'know', 'about', 'the', 'new', 'romantic', 'comedy', 'drama', 'directed', 'by', 'wes', 'anderson']",asteroid city all you may want to know about the new romantic comedy drama directed by wes anderson
"['india', 'can', 'assume', 'leadership', 'position', 'through', 'digital', 'transformation', 'meity', 'secretary']",india can assume leadership position through digital transformation meity secretary
"['baring', 'eqt', 'chryscap', 'buy', 'hdfcs', 'credila', 'for', 'rs', '10350', 'cr']",baring eqt chryscap buy hdfcs credila for rs 10350 cr
"['sena', 'vs', 'sena', 'uddhav', 'thackeray', 'dumped', 'ideology', 'for', 'power', 'eknath', 'shinde', 'ex', 'cm', 'slams', 'modi', 'bjp']",sena vs sena uddhav thackeray dumped ideology for power eknath shinde ex cm slams modi bjp
"['transformers', 'earthspark', 'streams', 'on', 'netflix', 'internationally', 'season', '2', 'renewal', 'confirmed']",transformers earthspark streams on netflix internationally season 2 renewal confirmed
"['watch', 'noida', 'restaurant', 'customers', 'staffers', 'fight', 'after', 'argument', 'over', 'service', 'charge']",watch noida restaurant customers staffers fight after argument over service charge
"['samara', 'weaving', 'stars', 'in', 'netflixs', 'first', 'ever', 'pilot', 'little', 'sky']",samara weaving stars in netflixs first ever pilot little sky
"['xi', 'jinping', 'blinken', 'agree', 'to', 'boost', 'ties', 'in', 'rare', 'beijing', 'talks']",xi jinping blinken agree to boost ties in rare beijing talks
"['the', 'diplomat', 'season', '2', 'netflix', 'release', 'date', 'estimate', 'and', 'other', 'details']",the diplomat season 2 netflix release date estimate and other details
"['withdrawal', 'of', 'rs', '2000', 'note', 'can', 'boost', 'growth', 'by', 'pushing', 'consumption', 'report']",withdrawal of rs 2000 note can boost growth by pushing consumption report
"['snap', 'puts', '10', 'billion', 'ai', 'chatbot', 'messages', 'to', 'use', 'refining', 'its', 'ad', 'business']",snap puts 10 billion ai chatbot messages to use refining its ad business
"['china', 'seen', 'cutting', 'key', 'lending', 'benchmarks', 'as', 'economy', 'slows']",china seen cutting key lending benchmarks as economy slows
"['the', 'beginning', 'of', 'a', 'dominant', 'friendship']",the beginning of a dominant friendship
"['wilful', 'default', 'is', 'not', 'always', 'in', 'the', 'stars']",wilful default is not always in the stars
"['5', 'latest', 'steam', 'video', 'game', 'releases', 'you', 'missed', 'heres', 'a', 'list']",5 latest steam video game releases you missed heres a list
"['titanic', 'tourist', 'submarine', 'used', 'to', 'take', 'people', 'to', 'view', 'the', 'shipwreck', 'goes', 'missing', 'in', 'atlantic', 'ocean']",titanic tourist submarine used to take people to view the shipwreck goes missing in atlantic ocean
"['lionel', 'messi', 'to', 'play', 'with', 'antoine', 'griezmann', 'in', 'mls', 'heres', 'what', 'argentina', 'legends', 'ex', 'barcelona', 'teammate', 'has', 'to', 'say']",lionel messi to play with antoine griezmann in mls heres what argentina legends ex barcelona teammate has to say
"['cam', 'whitmore', 'may', 'be', 'picked', 'as', 'high', 'as', 'no', '4', 'in', 'nba', 'draft', 'details', 'here']",cam whitmore may be picked as high as no 4 in nba draft details here
"['rajasthan', 'records', '7', 'rain', 'related', 'deaths', 'in', '2', 'days', '15000', 'shifted', 'from', 'low', 'lying', 'areas']",rajasthan records 7 rain related deaths in 2 days 15000 shifted from low lying areas
"['fsdl', 'looks', 'to', 'widen', 'eisls', 'reach']",fsdl looks to widen eisls reach
"['live', 'water', 'storage', 'of', 'about', '34', 'bn', 'cubic', 'metres', 'already', 'lost', 'in', 'india', 'official']",live water storage of about 34 bn cubic metres already lost in india official
