headlines,headline_text
"['ugc', 'net', 'exams', '2022', 'admit', 'card', 'released', 'on', 'official', 'website']",ugc net exams 2022 admit card released on official website
"['lets', 'not', 'duck', 'democracy', 'the', 'only', 'solution', 'to', 'the', 'malaise', 'of', 'defection']",lets not duck democracy the only solution to the malaise of defection
"['ganesh', 'mani', 'quits', 'hyundai', 'motor', 'india']",ganesh mani quits hyundai motor india
"['rupees', 'half', 'percent', 'fall', 'a', '3', 'trillion', 'economy']",rupees half percent fall a 3 trillion economy
"['caa', 'will', 'be', 'implemented', 'ahead', 'of', '2024', 'polls', 'sukanta', 'majumdar']",caa will be implemented ahead of 2024 polls sukanta majumdar
"['government', 'of', 'india', 'must', 'heave', 'ho', 'make', 'exports', 'flow']",government of india must heave ho make exports flow
"['biden', 'could', 'lift', 'tariffs', 'on', 'chinese', 'goods', 'report']",biden could lift tariffs on chinese goods report
"['safrans', 'big', 'india', 'move', 'mro', 'facility', 'in', 'hyderabad']",safrans big india move mro facility in hyderabad
"['special', 'investigation', 'team', 'to', 'probe', 'security', 'breach', 'at', 'mamata', 'banerjees', 'residence']",special investigation team to probe security breach at mamata banerjees residence
"['father', 'daughter', 'duo', 'creates', 'history', 'in', 'iaf', 'flies', 'same', 'formation']",father daughter duo creates history in iaf flies same formation
"['assam', 'cabinet', 'approves', 'identification', 'of', 'five', 'indigenous', 'assamese', 'muslim', 'communities']",assam cabinet approves identification of five indigenous assamese muslim communities
"['why', 'we', 'should', 'learn', 'some', 'covid', 'lessons', 'to', 'improve', 'school', 'education', 'in', 'india']",why we should learn some covid lessons to improve school education in india
"['canada', 'to', 'reopen', 'all', 'pr', 'programs', 'under', 'express', 'entry', 'from', 'july', '6']",canada to reopen all pr programs under express entry from july 6
"['navy', 'prefers', 'inter', 'govt', 'pact', 'route', 'to', 'procure', 'new', 'jets']",navy prefers inter govt pact route to procure new jets
"['tv', 'anchor', 'rohit', 'ranjan', 'arrested', 'amid', 'high', 'drama', 'as', 'chhattisgarh', 'up', 'cops', 'come', 'face', 'to', 'face']",tv anchor rohit ranjan arrested amid high drama as chhattisgarh up cops come face to face
"['thieves', 'strike', 'at', 'odisha', 'school', 'leave', 'amusing', 'dhoom', 'inspired', 'message', 'on', 'blackboard']",thieves strike at odisha school leave amusing dhoom inspired message on blackboard
"['food', 'ministry', 'calls', 'meeting', 'of', 'edible', 'oil', 'companies', 'for', 'reduction', 'in', 'retail', 'prices']",food ministry calls meeting of edible oil companies for reduction in retail prices
"['gujarat', 'bjp', 'launches', 'app', 'to', 'collect', 'voters', 'personal', 'info', 'claims', 'data', 'can', 'predict', 'poll', 'results']",gujarat bjp launches app to collect voters personal info claims data can predict poll results
"['bengal', 'cm', 'mamata', 'banerjees', 'security', 'beefed', 'up', 'cops', 'posted', 'at', 'secretariat', 'cant', 'use', 'mobile', 'phones']",bengal cm mamata banerjees security beefed up cops posted at secretariat cant use mobile phones
"['ahead', 'of', 'market', '10', 'things', 'that', 'will', 'decide', 'd', 'st', 'action', 'on', 'wednesday']",ahead of market 10 things that will decide d st action on wednesday
"['up', 'b', 'ed', 'entrance', 'exam', '2022', 'admit', 'card', 'released', 'available', 'for', 'download']",up b ed entrance exam 2022 admit card released available for download
