headlines,headline_text
"['mikel', 'arteta', 'targets', 'end', 'to', 'arsenals', 'anfield', 'hoodoo']",mikel arteta targets end to arsenals anfield hoodoo
"['pass', 'on', 'government', 'benefits', 'to', 'home', 'buyers', 'maharashtra', 'cm', 'tells', 'builders', 'at', 'property', 'event']",pass on government benefits to home buyers maharashtra cm tells builders at property event
"['working', 'into', 'the', 'sunset', 'indian', 'honchos', 'whose', 'life', 'motto', 'seems', 'to', 'be', 'never', 'tire', 'never', 'retire']",working into the sunset indian honchos whose life motto seems to be never tire never retire
"['how', 'michelangelos', 'david', 'continues', 'to', 'scandalise', 'many']",how michelangelos david continues to scandalise many
"['land', 'of', 'rishi', 'tightening', 'its', 'royal', 'yogi', 'allowance']",land of rishi tightening its royal yogi allowance
"['55', 'of', 'funds', 'for', 'lac', 'village', 'dcheme', 'to', 'be', 'dpent', 'on', 'building', 'roads']",55 of funds for lac village dcheme to be dpent on building roads
"['fm', 'nirmala', 'sitharaman', 'leaves', 'for', 'us', 'to', 'host', 'g20', 'meeting', 'and', 'attend', 'imf', 'world', 'bank', 'meetings']",fm nirmala sitharaman leaves for us to host g20 meeting and attend imf world bank meetings
"['india', 'bangladesh', 'japan', 'to', 'hold', 'connectivity', 'meet', 'in', 'tripura']",india bangladesh japan to hold connectivity meet in tripura
"['agents', 'of', 'change', 'how', 'abhinav', 'bindra', 'and', 'ioc', 'aid', 'underprivileged', 'kids', 'with', 'sports', 'and', 'education']",agents of change how abhinav bindra and ioc aid underprivileged kids with sports and education
"['haryana', 'government', 'makes', 'wearing', 'face', 'masks', 'mandatory', 'in', 'public', 'places']",haryana government makes wearing face masks mandatory in public places
"['team', 'mha', 'sleuths', 'reach', 'srinagar', 'to', 'plan', 'g20', 'security']",team mha sleuths reach srinagar to plan g20 security
"['bjp', 'creates', 'more', 'space', 'for', 'minorities', 'in', 'centre', 'and', 'states']",bjp creates more space for minorities in centre and states
"['hyderabad', 'public', 'school', 'society', 'gets', 'fcra', 'licence']",hyderabad public school society gets fcra licence
