headlines,headline_text
"['oyo', 'to', 'offer', 'free', 'stay', 'to', 'doctors', 'and', 'healthcare', 'professionals', 'fighting', 'coronavirus', 'in', 'the', 'us', 'says', 'ivanka', 'trump']",oyo to offer free stay to doctors and healthcare professionals fighting coronavirus in the us says ivanka trump
"['view', 'this', 'is', 'a', 'war', 'on', 'two', 'fronts', 'not', 'one']",view this is a war on two fronts not one
"['coronavirus', 'india', 'must', 'do', 'more', 'genomic', 'sequencing', 'to', 'enable', 'faster', 'decision', 'making']",coronavirus india must do more genomic sequencing to enable faster decision making
"['china', 'extends', 'support', 'to', 'india', 'to', 'fight', 'covid', '19']",china extends support to india to fight covid 19
"['government', 'allows', 'mplads', 'funds', 'to', 'be', 'used', 'for', 'testing', 'screening', 'buying', 'equipment']",government allows mplads funds to be used for testing screening buying equipment
"['coronavirus', 'uttar', 'pradesh', 'to', 'use', '10000', 'vehicles', 'to', 'deliver', 'food', 'and', 'grocery', 'at', 'peoples', 'doorsteps', 'amid', 'lockdown']",coronavirus uttar pradesh to use 10000 vehicles to deliver food and grocery at peoples doorsteps amid lockdown
"['for', '32', 'minutes', 'everything', 'was', 'quiet', 'in', 'indias', 'bond', 'market']",for 32 minutes everything was quiet in indias bond market
"['trading', 'community', 'should', 'observe', '21', 'day', 'nationwide', 'lockdown', 'religiously', 'cait']",trading community should observe 21 day nationwide lockdown religiously cait
"['heres', 'what', 'you', 'can', 'access', 'during', 'the', '21', 'day', 'lockdown', 'across', 'india']",heres what you can access during the 21 day lockdown across india
"['only', '27', 'bank', 'branches', 'will', 'remain', 'open', 'in', 'chandigarh', 'as', 'coronavirus', 'curfew', 'restrictions', 'ease']",only 27 bank branches will remain open in chandigarh as coronavirus curfew restrictions ease
"['people', 'fight', 'for', 'grocery', 'as', 'india', 'goes', 'into', 'a', '21', 'day', 'lockdown', 'pm', 'modi', 'urges', 'people', 'to', 'stay', 'calm']",people fight for grocery as india goes into a 21 day lockdown pm modi urges people to stay calm
"['step', 'up', 'in', 'the', 'marathon', 'of', 'life']",step up in the marathon of life
"['covid', '19', 'suspension', 'of', 'railway', 'services', 'to', 'be', 'extended', 'till', 'april', '14']",covid 19 suspension of railway services to be extended till april 14
"['facebook', 'eyes', 'multi', 'billion', 'dollar', 'stake', 'in', 'reliance', 'jio', 'ft']",facebook eyes multi billion dollar stake in reliance jio ft
"['cil', 'must', 'add', '22k', 'jobs', 'get', 'more', 'land', 'to', 'hit', '1', 'billion', 'tonne', 'production', 'target']",cil must add 22k jobs get more land to hit 1 billion tonne production target
"['health', 'ministry', 'issues', 'guidelines', 'on', 'rational', 'use', 'of', 'ppe']",health ministry issues guidelines on rational use of ppe
"['remain', 'positive', 'optimistic', 'about', 'future', 'despite', 'uncertainty', 'tcs', 'ceo']",remain positive optimistic about future despite uncertainty tcs ceo
"['icra', 'upgrades', 'yes', 'bank', 'places', 'it', 'on', 'rating', 'watch']",icra upgrades yes bank places it on rating watch
"['sensex', 'surges', '1000', 'pts', 'nifty', 'above', '7800', 'whats', 'driving', 'market', 'rally']",sensex surges 1000 pts nifty above 7800 whats driving market rally
"['hul', 'becomes', 'third', 'most', 'valued', 'firm', 'as', 'shares', 'jump', '10']",hul becomes third most valued firm as shares jump 10
"['trade', 'setup', 'wait', 'until', 'a', 'directional', 'bias', 'is', 'established']",trade setup wait until a directional bias is established
"['a', 'week', 'before', 'bs', 'iv', 'deadline', 'lockdown', 'jeopardises', 'rs', '6400', 'crore', 'worth', 'of', 'vehicle', 'stock']",a week before bs iv deadline lockdown jeopardises rs 6400 crore worth of vehicle stock
"['what', 'is', 'social', 'distancing', 'that', 'pm', 'modi', 'said', 'is', 'the', 'only', 'solution', 'for', 'coronavirus']",what is social distancing that pm modi said is the only solution for coronavirus
"['covid', '19', 'act', 'announces', 'free', 'upgrade', 'for', 'work', 'from', 'home']",covid 19 act announces free upgrade for work from home
"['ahead', 'of', 'market', '12', 'things', 'that', 'will', 'decide', 'stock', 'action', 'on', 'wednesday']",ahead of market 12 things that will decide stock action on wednesday
"['dow', 'jones', 'jumps', '1100', 'pts', 'on', 'hopes', 'of', '2', 'trillion', 'stimulus']",dow jones jumps 1100 pts on hopes of 2 trillion stimulus
"['india', 'has', 'enough', 'food', 'to', 'feed', 'poor', 'if', 'theres', 'a', 'prolonged', 'coronavirus', 'shutdown']",india has enough food to feed poor if theres a prolonged coronavirus shutdown
"['china', 'coronavirus', 'epicentre', 'to', 'open', 'up', 'as', 'world', 'locks', 'down']",china coronavirus epicentre to open up as world locks down
