headlines,headline_text
"['hindustan', 'zinc', 'q1', 'results', 'net', 'profit', 'rises', 'by', '46', 'to', 'rs', '1983', 'crore']",hindustan zinc q1 results net profit rises by 46 to rs 1983 crore
"['hinting', 'at', 'exit', 'yediyurappa', 'says', 'waiting', 'for', 'leaderships', 'message']",hinting at exit yediyurappa says waiting for leaderships message
"['sebis', 'delisting', 'norms', 'make', 'sense']",sebis delisting norms make sense
"['icici', 'lombard', 'q1', 'results', 'net', 'profit', 'slumps', '62', 'to', 'rs', '152', 'cr', 'on', 'covid', 'impact']",icici lombard q1 results net profit slumps 62 to rs 152 cr on covid impact
"['heidelberg', 'cement', 'india', 'q1', 'results', 'net', 'profit', 'up', '40', '3', 'to', 'rs', '68', '65', 'crore']",heidelberg cement india q1 results net profit up 40 3 to rs 68 65 crore
"['olympian', 'challenge', 'of', 'body', 'and', 'spirit']",olympian challenge of body and spirit
"['thousands', 'stuck', 'as', 'water', 'rises', 'up', 'to', '12', 'feet', 'in', 'mahas', 'chiplun']",thousands stuck as water rises up to 12 feet in mahas chiplun
"['hul', 'q1', 'results', 'net', 'profit', 'rises', '10', 'yoy', 'to', 'rs', '2061', 'cr', 'meets', 'estimates', 'volumes', 'rise', '9']",hul q1 results net profit rises 10 yoy to rs 2061 cr meets estimates volumes rise 9
"['indiamart', 'q1', 'results', 'net', 'profit', 'rises', '19', 'to', 'rs', '88', 'crore']",indiamart q1 results net profit rises 19 to rs 88 crore
"['tokyo', 'olympics', 'heres', 'what', 'you', 'need', 'to', 'know', 'now']",tokyo olympics heres what you need to know now
"['suspended', 'from', 'the', 'assembly', 'maharashtra', 'bjp', 'mlas', 'move', 'sc']",suspended from the assembly maharashtra bjp mlas move sc
"['taming', 'the', 'virus', 'is', 'a', 'patent', 'waiver', 'on', 'covid', 'vaccines', 'the', 'best', 'option', 'for', 'the', 'world']",taming the virus is a patent waiver on covid vaccines the best option for the world
"['after', 'removal', 'as', 'cbi', 'chief', '8', 'phones', 'of', 'alok', 'verma', 'kin', 'listed', 'for', 'pegasus', 'snooping', 'claims', 'report']",after removal as cbi chief 8 phones of alok verma kin listed for pegasus snooping claims report
"['iifl', 'securities', 'q1', 'results', 'pat', 'surges', '66', 'to', 'rs', '69', 'cr', 'total', 'income', 'up', '50']",iifl securities q1 results pat surges 66 to rs 69 cr total income up 50
"['persistent', 'q1', 'results', 'net', 'profit', 'up', '68', 'to', 'rs', '151', 'crore']",persistent q1 results net profit up 68 to rs 151 crore
"['it', 'can', 'always', 'be', 'done']",it can always be done
"['the', 'banality', 'of', 'magic', 'whether', 'here', 'or', 'in', 'oz']",the banality of magic whether here or in oz
"['south', 'indian', 'bank', 'q1', 'results', 'net', 'profit', 'drops', '87', 'to', 'rs', '10', 'crore']",south indian bank q1 results net profit drops 87 to rs 10 crore
"['canfin', 'homes', 'q1', 'results', 'net', 'profit', 'rises', 'to', 'rs', '109', 'cr']",canfin homes q1 results net profit rises to rs 109 cr
"['sterlite', 'tech', 'q1', 'results', 'net', 'profit', 'jumps', 'multi', 'fold', 'to', 'rs', '116', 'crore']",sterlite tech q1 results net profit jumps multi fold to rs 116 crore
