headlines,headline_text
"['in', 'search', 'of', 'moderation']",in search of moderation
"['only', 'vishwas', 'no', 'vivad', 'just', '1', 'of', 'itrs', 'face', 'scrutiny']",only vishwas no vivad just 1 of itrs face scrutiny
"['spotify', 'india', 'loss', 'narrows', 'revenue', 'strikes', 'a', 'high', 'note']",spotify india loss narrows revenue strikes a high note
"['raise', 'mega', 'dam', 'project', 'concerns', 'with', 'china', 'ex', 'arunachal', 'cm', 'nabam', 'tuki', 'to', 'centre']",raise mega dam project concerns with china ex arunachal cm nabam tuki to centre
"['verdict', 'date', 'set', 'for', 'rg', 'kar', 'medical', 'college', 'doctor', 'rape', 'and', 'murder', 'case']",verdict date set for rg kar medical college doctor rape and murder case
"['russia', 'us', 'curtail', 'crude', 'exports', 'to', 'india', 'on', 'increased', 'demand', 'at', 'home']",russia us curtail crude exports to india on increased demand at home
"['gujarat', 'govt', 'plans', 'to', 'bring', 'out', 'guidelines', 'to', 'restrict', 'mobile', 'use', 'among', 'children']",gujarat govt plans to bring out guidelines to restrict mobile use among children
"['rakhigarhi', 'stadium', 'confirms', 'harappan', 'love', 'for', 'sports']",rakhigarhi stadium confirms harappan love for sports
"['ireda', 'q3', 'pat', 'up', '27', 'yoy', 'backed', 'by', 'higher', 'income']",ireda q3 pat up 27 yoy backed by higher income
"['supreme', 'court', 'frowns', 'at', 'worrisome', 'functioning', 'of', 'allahabad', 'high', 'court']",supreme court frowns at worrisome functioning of allahabad high court
"['birkenstocks', 'covid', 'sprint', 'loses', 'speed']",birkenstocks covid sprint loses speed
"['airbus', 'overcomes', 'slow', 'start', 'delivers', '766', 'jets', 'in', '2024']",airbus overcomes slow start delivers 766 jets in 2024
"['nijjar', 'case', 'canadian', 'court', 'gives', 'bail', 'to', 'all', 'four', 'indian', 'nationals']",nijjar case canadian court gives bail to all four indian nationals
"['siblings', 'settle', 'front', 'running', 'case', 'pay', 'rs', '91', 'lakh']",siblings settle front running case pay rs 91 lakh
"['chicago', 'med', 'season', '10', 'release', 'date', 'time', 'episode', 'schedule', 'and', 'where', 'to', 'watch']",chicago med season 10 release date time episode schedule and where to watch
"['odisha', 'planning', '4000', 'crore', 'ship', 'recycling', 'hub', 'near', 'paradip', 'port', 'says', 'top', 'official']",odisha planning 4000 crore ship recycling hub near paradip port says top official
"['airtel', 'adds', 'revenue', 'market', 'share', 'closes', 'gap', 'with', 'jio']",airtel adds revenue market share closes gap with jio
"['tvs', 'mobility', 'raises', 'rs', '1800', 'cr', 'debt', 'from', 'multiple', 'investors']",tvs mobility raises rs 1800 cr debt from multiple investors
"['third', 'eye', 'mahakumbh', 'facilities', 'and', 'living', 'with', 'crocodiles']",third eye mahakumbh facilities and living with crocodiles
"['largest', 'harappan', 'metropolis', 'struggling', 'for', 'preservation']",largest harappan metropolis struggling for preservation
"['china', 'finishes', 'eu', 'probe', 'report', 'hints', 'at', 'retaliatory', 'measures']",china finishes eu probe report hints at retaliatory measures
"['government', 'plans', 'incentives', 'for', 'battery', 'component', 'manufacturing', 'to', 'boost', 'electric', 'vehicle', 'industry']",government plans incentives for battery component manufacturing to boost electric vehicle industry
"['tirupati', 'stampede', 'andhra', 'pradesh', 'government', 'to', 'give', '25l', 'to', 'victims']",tirupati stampede andhra pradesh government to give 25l to victims
"['how', 'are', 'family', 'offices', 'revolutionizing', 'wealth', 'management', 'for', 'indias', 'ultra', 'rich']",how are family offices revolutionizing wealth management for indias ultra rich
"['american', 'defence', 'firms', 'pose', 'bigger', 'risk', 'than', 'beijing', 'top', 'us', 'official']",american defence firms pose bigger risk than beijing top us official
"['centres', 'wildlife', 'panel', 'clears', 'way', 'for', 'ammo', 'storage', 'in', 'east', 'ladakh']",centres wildlife panel clears way for ammo storage in east ladakh
"['three', 'naxals', 'killed', 'in', 'fresh', 'encounter', 'in', 'chhattisgarh']",three naxals killed in fresh encounter in chhattisgarh
"['the', 'way', 'home', 'season', '3', 'see', 'episode', '2', 'release', 'date', 'time', 'plot', 'episode', 'schedule', 'and', 'where', 'to', 'watch']",the way home season 3 see episode 2 release date time plot episode schedule and where to watch
"['un', 'pegs', 'india', 'fy26', 'gdp', 'growth', 'at', '6', '6']",un pegs india fy26 gdp growth at 6 6
"['telcos', 'want', 'dot', 'to', 'take', 'trais', 'international', 'call']",telcos want dot to take trais international call
"['q3', 'woes', 'cement', 'companies', 'may', 'face', 'earnings', 'downgrades', 'again']",q3 woes cement companies may face earnings downgrades again
"['palisades', 'fire', 'takes', 'a', 'toll', 'on', 'ben', 'affleck', 'actor', 'evacuates', 'his', '20', '5', 'million', 'mansion', 'and', 'flees', 'to', 'ex', 'wife', 'jennifer', 'garners', 'home']",palisades fire takes a toll on ben affleck actor evacuates his 20 5 million mansion and flees to ex wife jennifer garners home
"['bjp', 'may', 'provide', '300', 'units', 'of', 'free', 'power', '2500', 'for', 'women']",bjp may provide 300 units of free power 2500 for women
"['chicago', 'p', 'd', 'season', '12', 'midseason', 'premiere', 'date', 'time', 'upcoming', 'episode', 'schedule', 'and', 'where', 'to', 'watch']",chicago p d season 12 midseason premiere date time upcoming episode schedule and where to watch
"['best', 'luxury', 'gifts', 'for', 'your', 'girlfriend', 'to', 'show', 'your', 'love', 'with', 'meaningful', 'and', 'elegant', 'presents']",best luxury gifts for your girlfriend to show your love with meaningful and elegant presents
"['rbi', 'accepts', '77', 'of', 'january', 'government', 'security', 'buyback', 'bids']",rbi accepts 77 of january government security buyback bids
"['budget', '2025', 'tax', 'cuts', 'sops', 'on', 'pharma', 'incs', 'wish', 'list']",budget 2025 tax cuts sops on pharma incs wish list
"['record', 'ev', 'hybrid', 'sales', 'help', 'chinese', 'car', 'market', 'grow', '5', '3']",record ev hybrid sales help chinese car market grow 5 3
"['cricketer', 'yuzvendra', 'chahal', 'keeps', 'fans', 'guessing', 'amid', 'divorce', 'rumours', 'says', 'matters', 'may', 'or', 'may', 'not', 'be', 'true']",cricketer yuzvendra chahal keeps fans guessing amid divorce rumours says matters may or may not be true
"['realtors', 'look', 'for', 'a', 'new', 'address', 'd', 'street']",realtors look for a new address d street
"['india', 'made', 'hydrogen', 'fuel', 'train', 'engine', 'more', 'powerful', 'than', 'others', 'ashwini', 'vaishnaw']",india made hydrogen fuel train engine more powerful than others ashwini vaishnaw
"['is', 'taylor', 'swifts', 'los', 'angeles', 'home', 'safe', 'from', 'the', 'palisades', 'fire', 'heres', 'the', 'latest', 'on', 'the', 'situation']",is taylor swifts los angeles home safe from the palisades fire heres the latest on the situation
"['lebanon', 'parliament', 'elects', 'army', 'chief', 'joseph', 'aoun', 'as', 'president', 'aoun', 'viewed', 'as', 'the', 'us', 'and', 'saudi', 'arabias', 'top', 'pick']",lebanon parliament elects army chief joseph aoun as president aoun viewed as the us and saudi arabias top pick
"['nidhhi', 'agerwal', 'reports', 'online', 'harassment', 'telugu', 'actress', 'files', 'cybercrime', 'complaint', 'against', 'over', 'death', 'threats']",nidhhi agerwal reports online harassment telugu actress files cybercrime complaint against over death threats
"['spacecrafts', 'put', 'in', 'a', 'slow', 'drift', 'for', 'docking', 'says', 'isro', 'on', 'spadex', 'mission']",spacecrafts put in a slow drift for docking says isro on spadex mission
"['hard', 'selling', 'ai', 'by', 'non', 'hr', 'example']",hard selling ai by non hr example
"['gangasagar', 'mela', 'bigger', 'than', 'kumbh', 'should', 'be', 'given', 'national', 'fair', 'status', 'mamata']",gangasagar mela bigger than kumbh should be given national fair status mamata
"['not', 'really', 'on', 'speaking', 'terms', 'after', 'all', 'thats', 'happened', 'podcast', 'hosts', 'call', 'out', 'biden', 'for', 'not', 'giving', 'obama', 'the', 'freedom', 'medal', 'slam', 'him', 'for', 'not', 'returning', 'the', 'favour']",not really on speaking terms after all thats happened podcast hosts call out biden for not giving obama the freedom medal slam him for not returning the favour
"['hcl', 'awards', 'rs', '2700', 'crore', 'mine', 'development', 'contract']",hcl awards rs 2700 crore mine development contract
"['cash', 'rich', 'bsp', 'spends', 'rs', '3', '92', 'crore', 'in', 'maharashtra', 'polls', 'rival', 'sp', 'rs', '1', '25', 'crore']",cash rich bsp spends rs 3 92 crore in maharashtra polls rival sp rs 1 25 crore
"['michelle', 'obama', 'misses', 'jimmy', 'carter', 'funeral', 'but', 'other', 'living', 'former', 'presidents', 'spouses', 'attend', 'event']",michelle obama misses jimmy carter funeral but other living former presidents spouses attend event
"['why', 'are', 'fans', 'disappointed', 'with', 'the', 'selena', 'gomez', 'starrer', 'emilia', 'prez', 'even', 'though', 'being', 'an', 'award', 'winning', 'and', 'critically', 'acclaimed', 'film']",why are fans disappointed with the selena gomez starrer emilia prez even though being an award winning and critically acclaimed film
"['isro', 'to', 'launch', 'communication', 'satellite', 'of', 'us', 'based', 'ast', 'spacemobile']",isro to launch communication satellite of us based ast spacemobile
"['work', 'to', 'live', 'dont', 'live', 'to', 'work']",work to live dont live to work
"['cathay', 'pacific', 'to', 'increase', 'flights', 'on', 'chennai', 'hong', 'kong', 'route']",cathay pacific to increase flights on chennai hong kong route
"['india', 'has', 'potential', 'to', 'increase', 'organic', 'products', 'exports', 'to', 'rs', '20000', 'cr', 'in', '3', 'years', 'piyush', 'goyal']",india has potential to increase organic products exports to rs 20000 cr in 3 years piyush goyal
"['listening', 'in', 'at', 'dinner', 'parties']",listening in at dinner parties
"['how', 'trump', 'and', 'musk', 'could', 'flesh', 'out', 'their', 'welcome', 'high', 'skilled', 'stay', 'away', 'illegals', 'h', '1b', 'plan']",how trump and musk could flesh out their welcome high skilled stay away illegals h 1b plan
"['india', 'optimistic', 'about', 'use', 'of', 'ai', 'in', 'everyday', 'life', 'boschs', 'tech', 'compass', 'survey']",india optimistic about use of ai in everyday life boschs tech compass survey
"['eminent', 'playback', 'singer', 'p', 'jayachandran', 'dies', 'at', '80']",eminent playback singer p jayachandran dies at 80
"['hypocrite', 'manoj', 'tiwary', 'slams', 'team', 'india', 'head', 'coach', 'gautam', 'gambhir', 'after', 'bgt', 'loss', 'nitish', 'rana', 'hits', 'back']",hypocrite manoj tiwary slams team india head coach gautam gambhir after bgt loss nitish rana hits back
"['will', 'donald', 'trump', 'face', 'same', 'fate', 'as', 'ex', 'british', 'pm', 'liz', 'truss', 'spiking', 'us', 'bond', 'yields', 'risk', 'a', 'situation', 'similar', 'to', 'one', 'that', 'ousted', 'her', 'in', '2022', 'apollo', 'chief', 'economist', 'says']",will donald trump face same fate as ex british pm liz truss spiking us bond yields risk a situation similar to one that ousted her in 2022 apollo chief economist says
"['cbi', 'books', 'karti', 'chidambaram', 'in', 'fresh', 'corruption', 'case']",cbi books karti chidambaram in fresh corruption case
"['the', 'traitors', 'season', '3', 'release', 'date', 'time', 'cast', 'trailer', 'episode', 'schedule', 'and', 'where', 'to', 'watch']",the traitors season 3 release date time cast trailer episode schedule and where to watch
"['dear', 'greenlanders', 'interested', 'in', 'selling']",dear greenlanders interested in selling
"['section', 'of', 'akasa', 'air', 'pilots', 'writes', 'to', 'civil', 'aviation', 'ministry', 'seeks', 'probe', 'into', 'airlines', 'hiring', 'practices']",section of akasa air pilots writes to civil aviation ministry seeks probe into airlines hiring practices
"['donald', 'trump', 'hush', 'money', 'case', 'sentencing', 'tomorrow', 'will', 'the', 'president', 'elect', 'go', 'to', 'jail', 'heres', 'what', 'you', 'need', 'to', 'know']",donald trump hush money case sentencing tomorrow will the president elect go to jail heres what you need to know
"['oppo', 'reno', '13', 'and', 'reno', '13', 'pro', 'launched', 'camera', 'centric', 'smartphones', 'with', '50', 'mp', 'selfie', 'camera', 'check', 'india', 'price', 'features']",oppo reno 13 and reno 13 pro launched camera centric smartphones with 50 mp selfie camera check india price features
"['spadex', 'mission', 'isro', 'arrests', 'drift', 'satellites', 'under', 'control', 'a', 'day', 'after', 'was', 'docking', 'postponed']",spadex mission isro arrests drift satellites under control a day after was docking postponed
"['los', 'angeles', 'wildfires', 'historic', 'devastation', 'evacuations', 'and', 'the', 'fight', 'to', 'contain', 'the', 'flames']",los angeles wildfires historic devastation evacuations and the fight to contain the flames
"['big', 'alert', 'for', 'donald', 'trump', 'ahead', 'of', 'inauguration', 'day', 'us', 'treasury', 'yields', 'decline', 'sharply', 'what', 'does', 'this', 'mean']",big alert for donald trump ahead of inauguration day us treasury yields decline sharply what does this mean
"['we', 'are', 'extremely', 'sorry', 'says', 'andhra', 'deputy', 'cm', 'pawan', 'kalyan', 'on', 'tirupati', 'stampede']",we are extremely sorry says andhra deputy cm pawan kalyan on tirupati stampede
"['corporate', 'earnings', 'season', 'starts', 'will', 'q3', 'reverse', 'the', 'trend']",corporate earnings season starts will q3 reverse the trend
"['poco', 'x7', 'and', 'x7', 'pro', 'launched', 'with', 'powerful', 'mediatek', 'processors', 'check', 'india', 'prices', 'features']",poco x7 and x7 pro launched with powerful mediatek processors check india prices features
"['tcs', 'q3', 'results', 'profit', 'rises', '12', 'yoy', 'to', 'rs', '12380', 'crore', 'in', 'line', 'with', 'estimates']",tcs q3 results profit rises 12 yoy to rs 12380 crore in line with estimates
"['this', 'warren', 'buffett', 'stock', 'lied', 'low', 'last', 'year', 'but', 'could', 'be', 'a', 'showstopper', 'in', '2025', 'which', 'companys', 'stock', 'is', 'it', 'and', 'why', 'will', 'it', 'give', 'good', 'returns']",this warren buffett stock lied low last year but could be a showstopper in 2025 which companys stock is it and why will it give good returns
"['rupee', 'hits', 'record', 'intraday', 'low', 'of', '85', '932', 'vs', 'us', 'dollar']",rupee hits record intraday low of 85 932 vs us dollar
"['amrapali', 'project', 'sell', 'flats', 'of', 'buyers', 'not', 'turning', 'up', 'for', 'possession', 'says', 'sc']",amrapali project sell flats of buyers not turning up for possession says sc
"['conclave', 'heres', 'how', 'to', 'stream', 'movie', 'online', 'read', 'about', 'its', 'plot', 'cast', 'and', 'characters']",conclave heres how to stream movie online read about its plot cast and characters
"['joe', 'biden', 'again', 'says', 'i', 'could', 'have', 'done', 'what', 'kamala', 'harris', 'could', 'not', 'beaten', 'donald', 'trump']",joe biden again says i could have done what kamala harris could not beaten donald trump
