headlines,headline_text
"['heres', 'what', 'you', 'do', 'with', 'two', 'thirds', 'of', 'the', 'worlds', 'jets', 'when', 'they', 'cant', 'fly']",heres what you do with two thirds of the worlds jets when they cant fly
"['study', 'from', 'home', 'adds', 'to', 'work', 'from', 'home', 'load', 'of', 'telcos']",study from home adds to work from home load of telcos
"['miraculous', 'medicines', 'are', 'always', 'more', 'myth', 'than', 'reality', 'pandemics', 'prophylactics', 'and', 'pice', 'packets']",miraculous medicines are always more myth than reality pandemics prophylactics and pice packets
"['view', 'islams', 'contribution', 'to', 'agriculture']",view islams contribution to agriculture
"['uber', 'expects', 'drop', 'in', 'quarterly', 'revenue']",uber expects drop in quarterly revenue
"['meat', 'and', 'cotton', 'yarn', 'suppliers', 'start', 'getting', 'export', 'orders']",meat and cotton yarn suppliers start getting export orders
"['trade', 'bearish', 'on', 'gold', 'bonds', 'but', 'analysts', 'bullish']",trade bearish on gold bonds but analysts bullish
"['in', 'war', 'against', 'virus', 'health', 'experts', 'suggest', 'abstinence', 'over', 'indulgence']",in war against virus health experts suggest abstinence over indulgence
"['covid', '19', 'impact', 'metro', 'cash', 'carry', 'partners', 'with', 'swiggy', 'to', 'deliver', 'essentials']",covid 19 impact metro cash carry partners with swiggy to deliver essentials
"['fuel', 'sales', 'slump', '50', 'in', 'april', 'petrol', 'down', '64', 'diesel', '61', 'atf', '94']",fuel sales slump 50 in april petrol down 64 diesel 61 atf 94
"['conditional', 'resumption', 'of', 'some', 'activities', 'from', 'apr', '20', 'maha', 'cm']",conditional resumption of some activities from apr 20 maha cm
"['view', 'in', 'the', 'protracted', 'fight', 'against', 'covid', '19', 'rbi', 'has', 'done', 'all', 'the', 'heavy', 'lifting', 'to', 'date']",view in the protracted fight against covid 19 rbi has done all the heavy lifting to date
"['no', 'sts', 'not', 'just', 'about', 'it', 'hard', 'hitting', 'lessons', 'from', 'the', 'pandemic']",no sts not just about it hard hitting lessons from the pandemic
"['trump', 'says', 'china', 'coronavirus', 'toll', 'far', 'higher', 'than', 'admitted']",trump says china coronavirus toll far higher than admitted
"['change', 'in', 'ownership', 'status', 'of', 'gstn', 'to', '100', 'government', 'owned', 'delayed']",change in ownership status of gstn to 100 government owned delayed
"['govt', 'increases', 'loss', 'coverage', 'for', 'micro', 'loan', 'defaults', 'to', '75', 'from', '50', 'earlier']",govt increases loss coverage for micro loan defaults to 75 from 50 earlier
"['remove', 'policy', 'hurdles', 'grant', 'infrastructure', 'status', 'to', 'bulk', 'drug', 'industry', 'cii', 'kpmg', 'report']",remove policy hurdles grant infrastructure status to bulk drug industry cii kpmg report
"['estimates', 'suggest', 'much', 'deeper', 'global', 'downturn', 'due', 'to', 'coronavirus', 'pandemic', 'than', 'great', 'recession', 'world', 'bank']",estimates suggest much deeper global downturn due to coronavirus pandemic than great recession world bank
"['lightspeed', 'has', '4b', 'to', 'invest', 'after', 'closing', '3', 'funds']",lightspeed has 4b to invest after closing 3 funds
"['mha', 'extends', 'visa', 'of', 'stranded', 'foreigners', 'till', 'may', '3']",mha extends visa of stranded foreigners till may 3
"['us', 'sale', 'of', 'missiles', 'to', 'india', 'disturbing', 'would', 'destablise', 'region', 'pakistan']",us sale of missiles to india disturbing would destablise region pakistan
"['tvs', 'motor', 'company', 'acquires', 'britains', 'norton', 'sporting', 'motorcycle']",tvs motor company acquires britains norton sporting motorcycle
"['coronavirus', '44', 'fresh', 'cases', 'reported', 'in', 'up', 'total', 'climbs', 'to', '849']",coronavirus 44 fresh cases reported in up total climbs to 849
