headlines,headline_text
"['g20', 'summit', 'indias', 'big', 'challenge', 'will', 'be', 'to', 'turn', 'the', 'focus', 'from', 'east', 'west', 'polarisation', 'to', 'north', 'south', 'divide']",g20 summit indias big challenge will be to turn the focus from east west polarisation to north south divide
"['panel', 'will', 'submit', 'report', 'on', 'providing', 'kunbi', 'caste', 'certificates', 'to', 'marathas', 'from', 'marathwada', 'in', 'month', 'cm', 'shinde']",panel will submit report on providing kunbi caste certificates to marathas from marathwada in month cm shinde
"['hc', 'reserves', 'verdict', 'on', 'pil', 'seeking', 'removal', 'of', 'mathuras', 'shahi', 'idgah', 'mosque']",hc reserves verdict on pil seeking removal of mathuras shahi idgah mosque
"['fir', 'filed', 'against', 'editors', 'guild', 'members', 'theyre', 'trying', 'to', 'create', 'more', 'clashes', 'in', 'manipur', 'cm']",fir filed against editors guild members theyre trying to create more clashes in manipur cm
"['dr', 'max', 'gomez', 'is', 'dead', 'princeton', 'university', 'graduate', 'to', 'new', 'york', 'emmy', 'awards', 'winner', 'cbs', 'journalist', 'check', 'details']",dr max gomez is dead princeton university graduate to new york emmy awards winner cbs journalist check details
"['asked', 'for', 'papers', 'didnt', 'agree', 'to', 'be', 'part', 'of', 'one', 'nation', 'one', 'poll', 'panel', 'adhir', 'ranjan', 'chowdhury']",asked for papers didnt agree to be part of one nation one poll panel adhir ranjan chowdhury
"['aicc', 'attempts', 'balancing', 'act', 'on', 'udhayanidhi', 'stalins', 'sanatana', 'dharma', 'remark']",aicc attempts balancing act on udhayanidhi stalins sanatana dharma remark
"['rajnath', 'singh', 'dharmendra', 'pradhan', 'seek', 'india', 'bloc', 'leaders', 'views', 'on', 'sanatana', 'dharma', 'remark']",rajnath singh dharmendra pradhan seek india bloc leaders views on sanatana dharma remark
"['xi', 'jinping', 'not', 'coming', 'to', 'g20', 'china', 'confirms']",xi jinping not coming to g20 china confirms
"['g20', 'summit', 'new', 'delhi', 'set', 'to', 'turn', 'worlds', 'power', 'capital', 'this', 'week']",g20 summit new delhi set to turn worlds power capital this week
"['airlines', 'in', 'uk', 'likely', 'to', 'face', 'crackdown', 'on', 'hidden', 'fees', 'government', 'begins', 'public', 'consultation']",airlines in uk likely to face crackdown on hidden fees government begins public consultation
"['biting', 'into', 'a', 'gulab', 'jamun']",biting into a gulab jamun
"['jujutsu', 'kaisen', 'season', '2', 'episode', '7', 'spoilers', 'release', 'date', 'where', 'to', 'watch', 'and', 'more']",jujutsu kaisen season 2 episode 7 spoilers release date where to watch and more
"['with', 'right', 'tweaks', 'suvs', 'are', 'trending']",with right tweaks suvs are trending
"['china', 'to', 'set', 'up', 'new', 'agency', 'to', 'promote', 'private', 'sector', 'growth']",china to set up new agency to promote private sector growth
"['why', 'fighting', 'inflation', 'is', 'futile', 'if', 'we', 'take', 'a', 'comprehensive', 'look', 'at', 'it']",why fighting inflation is futile if we take a comprehensive look at it
"['g20', 'summit', 'impact', 'firms', 'to', 'switch', 'to', 'wfh', 'reschedule', 'travel', 'plans']",g20 summit impact firms to switch to wfh reschedule travel plans
"['amid', 'blockades', 'manipur', 'cm', 'says', 'no', 'group', 'can', 'dictate', 'force', 'deployment']",amid blockades manipur cm says no group can dictate force deployment
"['no', 'cm', 'face', 'even', 'as', 'bjp', 'is', 'all', 'praise', 'for', 'chouhan', 'raje', 'and', 'raman', 'singh']",no cm face even as bjp is all praise for chouhan raje and raman singh
"['uae', 'sets', 'up', 'gaming', 'body', 'in', 'potential', 'move', 'toward', 'casinos']",uae sets up gaming body in potential move toward casinos
"['symphony', 'of', 'the', 'heart']",symphony of the heart
"['electric', 'scooter', 'startup', 'ather', 'secures', 'rs', '550', 'crore', 'in', 'funding', 'from', 'hero', 'motocorp']",electric scooter startup ather secures rs 550 crore in funding from hero motocorp
"['planet', 'b', 'of', 'paris', 'under', 'planet', 'a', 'ttack']",planet b of paris under planet a ttack
"['smash', 'mouth', 'former', 'singer', 'steve', 'harwell', 'dies', 'at', '56']",smash mouth former singer steve harwell dies at 56
"['delhi', 'reels', 'under', 'intense', 'heat', 'maximum', 'temperature', 'settles', 'at', '40', '1', 'degrees', 'celsius']",delhi reels under intense heat maximum temperature settles at 40 1 degrees celsius
"['shree', 'cements', 'rs', '550', 'crore', 'west', 'bengal', 'unit', 'inaugurated']",shree cements rs 550 crore west bengal unit inaugurated
"['dubais', 'five', 'most', 'expensive', 'number', 'plates', 'in', 'the', '113th', 'open', 'auction']",dubais five most expensive number plates in the 113th open auction
"['hindus', 'in', 'pakistans', 'sindh', 'province', 'stage', 'protest', 'over', 'abduction', 'of', 'community', 'members', 'in', 'kashmore']",hindus in pakistans sindh province stage protest over abduction of community members in kashmore
"['winnie', 'the', 'pooh', 'blood', 'and', 'honey', '2', 'teaser', 'shows', 'the', 'return', 'of', 'christopher', 'robin']",winnie the pooh blood and honey 2 teaser shows the return of christopher robin
"['commerce', 'ministry', 'suggests', 'banks', 'to', 'provide', 'export', 'credit', 'in', 'foreign', 'currency', 'to', 'e', 'commerce', 'exporters']",commerce ministry suggests banks to provide export credit in foreign currency to e commerce exporters
"['meitei', 'diaspora', 'writes', 'open', 'letter', 'to', 'pm', 'modi', 'urges', 'him', 'to', 'restore', 'peace', 'in', 'manipur']",meitei diaspora writes open letter to pm modi urges him to restore peace in manipur
"['scientists', 'recreate', 'ancient', 'egyptian', 'mummy', 'fragrance', 'the', 'scent', 'of', 'eternity', 'rediscovered']",scientists recreate ancient egyptian mummy fragrance the scent of eternity rediscovered
