headlines,headline_text
"['us', 'elections', 'in', 'pennsylvania', 'a', 'trump', 'biden', 'battle', 'on', 'uneven', 'ground']",us elections in pennsylvania a trump biden battle on uneven ground
"['who', 'says', 'india', 'in', 'talks', 'to', 'join', 'covax', 'vaccine', 'scheme']",who says india in talks to join covax vaccine scheme
"['future', 'enterprises', 'q4', 'results', 'reports', 'net', 'loss', 'of', 'rs', '395', 'cr']",future enterprises q4 results reports net loss of rs 395 cr
"['doing', 'good', 'by', 'being', 'profitable']",doing good by being profitable
"['boris', 'johnson', 'warns', 'eu', 'not', 'to', 'expect', 'compromise', 'ahead', 'of', 'trade', 'talks']",boris johnson warns eu not to expect compromise ahead of trade talks
"['facebook', 'plans', 'to', 'label', 'posts', 'more', 'aggressively', 'nick', 'clegg']",facebook plans to label posts more aggressively nick clegg
"['pubg', 'ban', 'brings', 'opportunity', 'for', 'indian', 'gaming', 'industry', 'to', 'boost', 'their', 'presence']",pubg ban brings opportunity for indian gaming industry to boost their presence
"['lionel', 'messi', 'trains', 'for', 'first', 'time', 'since', 'blocked', 'attempt', 'to', 'leave', 'barcelona']",lionel messi trains for first time since blocked attempt to leave barcelona
"['hospital', 'russias', 'alexei', 'navalny', 'out', 'of', 'coma', 'is', 'responsive']",hospital russias alexei navalny out of coma is responsive
"['gst', 'compensation', 'cess', 'states', 'revenue', 'centre', 'cant', 'borrow', 'against', 'it', 'finmin', 'sources']",gst compensation cess states revenue centre cant borrow against it finmin sources
"['sco', 'meet', 's', 'jaishankar', 'likely', 'to', 'meet', 'chinese', 'counterpart', 'wang', 'yi', 'in', 'moscow']",sco meet s jaishankar likely to meet chinese counterpart wang yi in moscow
"['after', 'uddhav', 'thackeray', 'threat', 'call', 'for', 'sharad', 'pawar', 'and', 'maharashtra', 'home', 'minister']",after uddhav thackeray threat call for sharad pawar and maharashtra home minister
"['spicejets', 'latest', 'legal', 'problem', 'delhi', 'hc', 'orders', 'deposit', 'of', 'rs', '244', 'crore', 'in', 'maran', 'case']",spicejets latest legal problem delhi hc orders deposit of rs 244 crore in maran case
"['kazakhstan', 'to', 'strive', 'for', 'multi', 'party', 'system', 'president', 'kassym', 'jomart', 'tokayev']",kazakhstan to strive for multi party system president kassym jomart tokayev
"['pfc', 'to', 'seek', 'shareholders', 'nod', 'to', 'raise', 'borrowing', 'limit']",pfc to seek shareholders nod to raise borrowing limit
