headlines,headline_text
"['govt', 'plans', 'to', 'do', 'away', 'with', 'multiple', 'certifications', 'for', 'food', 'products', 'only', 'fssai', 'nod', 'mandatory']",govt plans to do away with multiple certifications for food products only fssai nod mandatory
"['varanasi', 'court', 'plea', 'now', 'seeks', 'asi', 'survey', 'of', 'other', 'cellars', 'in', 'gyanvapi']",varanasi court plea now seeks asi survey of other cellars in gyanvapi
"['bill', 'seeking', 'to', 'give', 'quota', 'to', 'obcs', 'in', 'jk', 'local', 'bodies', 'introduced', 'in', 'lok', 'sabha']",bill seeking to give quota to obcs in jk local bodies introduced in lok sabha
"['test', 'fail', 'india', 'get', 'diagnostics', 'right']",test fail india get diagnostics right
"['top', 'rated', 'electric', 'toothbrush', 'for', 'sparkling', 'white', 'teeth']",top rated electric toothbrush for sparkling white teeth
"['satendra', 'siwal', 'episode', 'brings', 'to', 'fore', 'isi', 'targeting', 'of', 'junior', 'officials']",satendra siwal episode brings to fore isi targeting of junior officials
"['ex', 'cec', 'sunil', 'arora', 'for', 'one', 'election', 'but', 'wants', 'separate', 'local', 'polls']",ex cec sunil arora for one election but wants separate local polls
"['jio', 'financial', 'denies', 'being', 'in', 'talks', 'to', 'acquire', 'paytm', 'wallet']",jio financial denies being in talks to acquire paytm wallet
"['more', 'fuel', 'for', 'indias', 'tank', 'at', 'this', 'stage']",more fuel for indias tank at this stage
"['poonam', 'pandey', 'passes', 'away', 'from', 'cervical', 'cancer', 'know', 'what', 'is', 'cervical', 'cancer', 'risk', 'factors', 'and', 'preventions']",poonam pandey passes away from cervical cancer know what is cervical cancer risk factors and preventions
"['por', 'to', 'hit', 'bis', 'screens', 'in', 'march']",por to hit bis screens in march
"['us', 'weather', 'forecast', 'severe', 'floods', 'and', 'landslide', 'hit', 'california']",us weather forecast severe floods and landslide hit california
"['nclt', 'admits', 'skil', 'infrastructure', 'under', 'corporate', 'insolvency', 'process']",nclt admits skil infrastructure under corporate insolvency process
"['domestic', 'toy', 'makers', 'tie', 'ups', 'with', 'snapdeal', 'walmart', 'in', 'pipeline', 'govt']",domestic toy makers tie ups with snapdeal walmart in pipeline govt
"['congresss', 'adhir', 'ranjan', 'chowdhury', 'questions', 'govts', 'china', 'policy', 'rajnath', 'singh', 'retorts']",congresss adhir ranjan chowdhury questions govts china policy rajnath singh retorts
"['tracing', 'your', 'family', 'roots']",tracing your family roots
"['bankruptcy', 'court', 'admits', 'insolvency', 'resolution', 'plea', 'against', 'listed', 'firm', 'skil', 'infrastructure']",bankruptcy court admits insolvency resolution plea against listed firm skil infrastructure
"['aaps', 'sanjay', 'singh', 'not', 'allowed', 'to', 'take', 'rajya', 'sabha', 'oath']",aaps sanjay singh not allowed to take rajya sabha oath
"['banks', 'to', 'expedite', 'resolution', 'with', 'exporters', 'for', 'trade', 'facilitation']",banks to expedite resolution with exporters for trade facilitation
"['fusion', 'microfinance', 'q3', 'results', 'net', 'profit', 'surges', '23', 'yoy', 'to', 'rs', '126', 'crore']",fusion microfinance q3 results net profit surges 23 yoy to rs 126 crore
"['delhi', 'govt', 'to', 'offer', 'free', 'travel', 'for', 'third', 'gender', 'in', 'dtc', 'cluster', 'buses', 'delhi', 'cm', 'kejriwal']",delhi govt to offer free travel for third gender in dtc cluster buses delhi cm kejriwal
"['tendencies', 'of', 'the', 'mind']",tendencies of the mind
"['govt', 'says', '27', 'new', 'sites', 'identified', 'for', 'development', 'under', 'prashad', 'scheme']",govt says 27 new sites identified for development under prashad scheme
"['cobra', 'kai', 'season', '6', 'release', 'date', 'on', 'netflix', 'check', 'details']",cobra kai season 6 release date on netflix check details
"['ankita', 'lokhande', 'reveals', 'her', 'dog', 'scotch', 'her', 'last', 'link', 'with', 'late', 'ex', 'boyfriend', 'actor', 'sushant', 'singh', 'rajput', 'has', 'passed', 'away']",ankita lokhande reveals her dog scotch her last link with late ex boyfriend actor sushant singh rajput has passed away
"['guardians', 'of', 'the', 'galaxys', 'future', 'looks', 'uncertain', 'heres', 'why']",guardians of the galaxys future looks uncertain heres why
"['sails', 'iisco', 'steel', 'plant', 'may', 'infuse', 'rs', '20000', '24000', 'crore', 'in', 'bengal']",sails iisco steel plant may infuse rs 20000 24000 crore in bengal
"['us', 'stocks', 'open', 'lower', 'as', 'treasury', 'yields', 'climb', 'earnings', 'in', 'focus']",us stocks open lower as treasury yields climb earnings in focus
