headlines,headline_text
"['micromitti', 'raises', 'rs', '90', 'crore', 'from', 'investors', 'for', 'growth', 'of', 'proptech', 'realty', 'business']",micromitti raises rs 90 crore from investors for growth of proptech realty business
"['the', 'gratitude', 'trick', 'gratitude', 'is', 'a', 'clever', 'trick', 'marketed', 'to', 'avoid', 'taking', 'responsibility', 'being', 'accountable', 'for', 'ones', 'actions']",the gratitude trick gratitude is a clever trick marketed to avoid taking responsibility being accountable for ones actions
"['china', 'gdp', 'grows', '5', '4', 'on', 'policy', 'blitz', 'export', 'boom']",china gdp grows 5 4 on policy blitz export boom
"['piyush', 'goyal', 'to', 'visit', 'brussels', 'discuss', 'india', 'eu', 'trade', 'progress', 'in', 'fta', 'sources']",piyush goyal to visit brussels discuss india eu trade progress in fta sources
"['trending', 'positive', 'elon', 'musk', 'on', 'india', 'us', 'trade', 'ties']",trending positive elon musk on india us trade ties
"['saif', 'ali', 'khan', 'gets', 'apology', 'from', 'urvashi', 'rautela', 'actress', 'says', 'i', 'feel', 'ashamed', 'for', 'her', 'insensitive', 'comments', 'after', 'stabbing', 'incident']",saif ali khan gets apology from urvashi rautela actress says i feel ashamed for her insensitive comments after stabbing incident
"['coal', 'india', 'targets', '4', '5', 'production', 'growth', 'in', 'fy25']",coal india targets 4 5 production growth in fy25
"['divestment', 'asset', 'monetisation', 'target', 'for', 'fy25', 'may', 'be', 'cut', '40']",divestment asset monetisation target for fy25 may be cut 40
"['budget', 'session', 'of', 'parliament', 'from', 'january', '31', 'to', 'april', '4']",budget session of parliament from january 31 to april 4
"['ensuring', 'cleanliness', 'at', 'indias', 'major', 'pilgrimage', 'sites', 'lessons', 'from', 'mahakumbh', '2025']",ensuring cleanliness at indias major pilgrimage sites lessons from mahakumbh 2025
"['how', 'can', 'i', 'let', 'go']",how can i let go
"['people', 'tech', 'enterprises', 'to', 'invest', 'rs', '1800', 'cr', 'for', 'ev', 'park', 'in', 'andhra', 'pradesh']",people tech enterprises to invest rs 1800 cr for ev park in andhra pradesh
"['ankur', 'warikoos', '2024', 'earnings', 'revealed', 'how', 'much', 'did', 'the', 'finance', 'influencer', 'make', 'heres', 'the', 'breakdown']",ankur warikoos 2024 earnings revealed how much did the finance influencer make heres the breakdown
"['russia', 'and', 'iran', 'sign', 'a', 'partnership', 'treaty', 'to', 'deepen', 'their', 'ties', 'in', 'the', 'face', 'of', 'western', 'sanctions']",russia and iran sign a partnership treaty to deepen their ties in the face of western sanctions
"['view', 'redefine', 'campus', 'company', 'success']",view redefine campus company success
"['entertainment', 'is', 'guaranteed', 'elon', 'musk', 'shares', 'the', 'video', 'of', 'spacexs', 'starship', 'debris', 'raining', 'like', 'shooting', 'stars', 'watch', 'video']",entertainment is guaranteed elon musk shares the video of spacexs starship debris raining like shooting stars watch video
"['mahakumbh', '2025', 'prayagraj', 'police', 'enforces', 'prohibitory', 'orders', 'till', 'february', '28', 'heres', 'all', 'you', 'need', 'to', 'know']",mahakumbh 2025 prayagraj police enforces prohibitory orders till february 28 heres all you need to know
"['as', 'deportation', 'threat', 'looms', 'immigrant', 'us', 'farmworkers', 'work', 'against', 'the', 'clock']",as deportation threat looms immigrant us farmworkers work against the clock
"['government', 'sets', 'sights', 'on', 'world', 'class', 'highways', 'focus', 'on', 'technology', 'innovation', 'and', 'resource', 'mobilisation', 'for', '2047', 'vision']",government sets sights on world class highways focus on technology innovation and resource mobilisation for 2047 vision
"['melanias', 'dress', 'for', 'donald', 'trumps', 'inauguration', 'will', 'turn', 'heads', 'heres', 'what', 'she', 'is', 'going', 'to', 'wear']",melanias dress for donald trumps inauguration will turn heads heres what she is going to wear
"['cameron', 'diaz', 'returns', 'to', 'acting', 'after', '11', 'years', 'and', 'immediately', 'trolls', 'donald', 'trump', 'says', 'elon', 'musk', 'is', 'our', 'president']",cameron diaz returns to acting after 11 years and immediately trolls donald trump says elon musk is our president
"['working', 'to', 'stabilise', 'food', 'prices', 'min']",working to stabilise food prices min
"['bidens', 'final', 'act', 'declares', 'equal', 'rights', 'amendment', 'ratified', 'setting', 'stage', 'for', 'legal', 'showdown']",bidens final act declares equal rights amendment ratified setting stage for legal showdown
"['which', 'is', 'the', 'mystery', 'company', 'planning', 'to', 'buy', 'intel', 'one', 'of', 'the', 'worlds', 'iconic', 'chipmakers', 'and', 'once', 'the', 'most', 'dominant']",which is the mystery company planning to buy intel one of the worlds iconic chipmakers and once the most dominant
"['walking', 'over', 'to', 'the', 'balcony', 'in', 'space']",walking over to the balcony in space
"['one', 'of', 'magas', 'biggest', 'supporters', 'snubs', 'donald', 'trumps', 'inauguration', 'his', 'podcast', 'skyrocketed', 'the', 'president', 'elects', 'chances', 'in', 'us', 'elections']",one of magas biggest supporters snubs donald trumps inauguration his podcast skyrocketed the president elects chances in us elections
"['goodbye', 'joe', 'he', 'gotta', 'go', 'me', 'o', 'my', 'o']",goodbye joe he gotta go me o my o
"['hnis', 'buy', 'sell', 'more', 'in', 'a', 'mature', 'art', 'mkt']",hnis buy sell more in a mature art mkt
