headlines,headline_text
"['tesla', 'shares', 'stage', 'tepid', 'recovery', 'on', 'buy', 'the', 'dip', 'bounce']",tesla shares stage tepid recovery on buy the dip bounce
"['day', 'trading', 'guide', 'for', 'thursday']",day trading guide for thursday
"['two', 'telecom', 'lines', 'fail', 'to', 'protect', 'worlds', 'top', 'derivative', 'bourse']",two telecom lines fail to protect worlds top derivative bourse
"['data', 'focused', 'powell', 'says', 'may', 'take', 'more', 'than', '3', 'years', 'to', 'hit', 'fed', 'inflation', 'goal']",data focused powell says may take more than 3 years to hit fed inflation goal
"['google', 'withdrawal', 'threats', 'risk', 'antitrust', 'backlash', 'says', 'margrethe', 'vestager']",google withdrawal threats risk antitrust backlash says margrethe vestager
"['european', 'banks', 'plan', 'home', 'grown', 'rival', 'to', 'visa', 'and', 'mastercard', 'by', '2025']",european banks plan home grown rival to visa and mastercard by 2025
"['rbi', 'to', 'conduct', 'simultaneous', 'sale', 'purchase', 'of', 'govt', 'securities', 'next', 'month']",rbi to conduct simultaneous sale purchase of govt securities next month
"['view', 'by', 'digressing', 'from', 'its', 'vikas', 'agenda', 'bjp', 'is', 'providing', 'didi', 'a', 'second', 'wind']",view by digressing from its vikas agenda bjp is providing didi a second wind
"['ghana', 'first', 'nation', 'to', 'receive', 'coronavirus', 'vaccines', 'from', 'covax']",ghana first nation to receive coronavirus vaccines from covax
"['sebi', 'gives', 'pantone', 'finvest', 'conditional', 'exemption', 'from', 'an', 'open', 'offer', 'for', 'tata', 'communications']",sebi gives pantone finvest conditional exemption from an open offer for tata communications
"['ireland', 'extends', 'coronavirus', 'lockdown', 'by', 'one', 'month']",ireland extends coronavirus lockdown by one month
"['mamata', 'writes', 'to', 'pm', 'to', 'help', 'bengal', 'get', 'corona', 'vaccines', 'for', 'people', 'before', 'polls']",mamata writes to pm to help bengal get corona vaccines for people before polls
"['eu', 'mulls', 'vaccination', 'passports', 'to', 'resurrect', 'tourism', 'after', 'covid', '19']",eu mulls vaccination passports to resurrect tourism after covid 19
"['rakesh', 'jhunjhunwala', 'iffy', 'on', 'internet', 'companies', 'bets', 'on', 'tamo', 'psbs', 'small', 'private', 'lenders']",rakesh jhunjhunwala iffy on internet companies bets on tamo psbs small private lenders
"['facing', 'existential', 'threat', 'crypto', 'backers', 'seek', 'identity', 'change', 'and', 'regulation']",facing existential threat crypto backers seek identity change and regulation
"['kolkatas', 'iconic', 'football', 'club', 'east', 'bengal', 'and', 'shree', 'cement', 'at', 'loggerheads', 'over', 'agreed', 'terms']",kolkatas iconic football club east bengal and shree cement at loggerheads over agreed terms
"['expert', 'panel', 'reviews', 'eua', 'application', 'for', 'sputnik', 'v', 'vaccine', 'seeks', 'immunogenicity', 'safety', 'data']",expert panel reviews eua application for sputnik v vaccine seeks immunogenicity safety data
"['bse', 'bulk', 'deals', 'affle', 'indias', 'promoter', 'trims', 'stake', 'sbi', 'mf', 'raises', 'holding', 'in', 'esab', 'india']",bse bulk deals affle indias promoter trims stake sbi mf raises holding in esab india
"['du', 'admission', 'may', 'be', 'based', 'on', 'combination', 'of', 'scores', 'in', 'board', 'exams', 'common', 'entrance', 'test']",du admission may be based on combination of scores in board exams common entrance test
"['india', 'closely', 'watching', 'nepal', 'developments']",india closely watching nepal developments
"['india', 'advises', 'turkey', 'to', 'implement', 'its', 'un', 'resolutions', 'before', 'preaching', 'others']",india advises turkey to implement its un resolutions before preaching others
"['innovations', 'in', 'bond', 'market', 'can', 'help', 'raise', 'rs', '7', '10', 'lakh', 'crore', 'crisil']",innovations in bond market can help raise rs 7 10 lakh crore crisil
"['supreme', 'court', 'asks', 'sat', 'to', 'allow', 'nsels', 'appeal', 'in', 'not', 'fit', 'and', 'proper', 'case', 'against', 'brokers']",supreme court asks sat to allow nsels appeal in not fit and proper case against brokers
"['prime', 'minister', 'modi', 'biggest', 'rioter', 'worse', 'fate', 'than', 'donald', 'trump', 'awaits', 'him', 'says', 'mamata']",prime minister modi biggest rioter worse fate than donald trump awaits him says mamata
"['23', 'tonnes', 'of', 'cocaine', 'seized', 'in', 'europes', 'biggest', 'haul']",23 tonnes of cocaine seized in europes biggest haul
"['jnpt', 'mbpt', 'aiming', 'to', 'get', 'rs', '47000', 'crore', 'in', 'investment', 'proposals', 'ahead', 'of', 'government', 'summit']",jnpt mbpt aiming to get rs 47000 crore in investment proposals ahead of government summit
"['tech', 'view', 'nifty', 'signals', 'trend', 'reversal', 'follow', 'up', 'buying', 'to', 'decide', 'trend']",tech view nifty signals trend reversal follow up buying to decide trend
"['abfrl', 'picks', 'up', '33', '5', 'stake', 'in', 'tarun', 'tahiliani', 'brand', 'to', 'strengthen', 'position', 'in', 'ethnic', 'wear', 'segment']",abfrl picks up 33 5 stake in tarun tahiliani brand to strengthen position in ethnic wear segment
"['nse', 'tech', 'glitch', 'how', 'analysts', 'reacted', 'to', 'the', 'trading', 'halt']",nse tech glitch how analysts reacted to the trading halt
"['lenders', 'look', 'to', 'recast', 'rs', '30000', 'crore', 'srei', 'loans', 'hire', 'kpmg']",lenders look to recast rs 30000 crore srei loans hire kpmg
"['sebi', 'slaps', 'rs', '30', 'lakh', 'fine', 'on', '3', 'entities', 'for', 'fraudulent', 'trading', 'activities']",sebi slaps rs 30 lakh fine on 3 entities for fraudulent trading activities
"['ahead', 'of', 'market', '12', 'things', 'that', 'will', 'decide', 'stock', 'action', 'on', 'thursday']",ahead of market 12 things that will decide stock action on thursday
"['irdai', 'approves', 'axis', 'max', 'life', 'deal']",irdai approves axis max life deal
"['indian', 'corporate', 'bond', 'market', 'can', 'double', 'to', 'rs', '65', '70', 'lakh', 'cr', 'by', 'march', '2025', 'crisil']",indian corporate bond market can double to rs 65 70 lakh cr by march 2025 crisil
"['flight', 'passengers', 'from', '4', 'states', 'need', 'to', 'produce', 'negative', 'covid', '19', 'report', 'bengal', 'government']",flight passengers from 4 states need to produce negative covid 19 report bengal government
"['cci', 'imposes', 'rs', '4', 'lakh', 'penalty', 'on', 'indian', 'publishers', 'and', 'booksellers', 'association']",cci imposes rs 4 lakh penalty on indian publishers and booksellers association
"['report', 'that', 'hambantota', 'port', 'deal', 'has', 'second', '99', 'year', 'lease', 'extension', 'runs', 'counter', 'to', 'facts', 'china']",report that hambantota port deal has second 99 year lease extension runs counter to facts china
"['number', 'of', 'women', 'on', 'uk', 'corporate', 'boards', 'rises', '50', 'in', '5', 'years']",number of women on uk corporate boards rises 50 in 5 years
"['dot', '5g', 'hackathon', '100', 'ideas', 'ready', 'for', 'trials']",dot 5g hackathon 100 ideas ready for trials
"['fino', 'payments', 'bank', 'says', 'inclusion', 'in', 'commercial', 'bank', 'list', 'to', 'boost', 'business', 'prospects']",fino payments bank says inclusion in commercial bank list to boost business prospects
"['maharashtra', 'reports', 'over', '8000', 'new', 'coronavirus', 'cases', '80', 'deaths']",maharashtra reports over 8000 new coronavirus cases 80 deaths
"['no', 'offline', 'exams', 'up', 'to', 'class', '8', 'in', 'delhi', 'govt', 'schools', 'assessment', 'to', 'be', 'project', 'based', 'doe']",no offline exams up to class 8 in delhi govt schools assessment to be project based doe
"['delhi', 'records', 'hottest', 'february', 'day', 'in', 'over', 'a', 'decade', 'as', 'mercury', 'hits', '32', '5', 'degrees', 'celsius']",delhi records hottest february day in over a decade as mercury hits 32 5 degrees celsius
"['delhi', 'government', 'notifies', 'scheme', 'for', 'doorstep', 'delivery', 'of', 'ration']",delhi government notifies scheme for doorstep delivery of ration
"['ettech', 'evening', 'briefing', 'on', 'feb', '24', '2021', 'rbis', 'crypto', 'concerns', 'startup', 'jobs', 'incoming']",ettech evening briefing on feb 24 2021 rbis crypto concerns startup jobs incoming
"['this', 'is', 'not', 'done', 'fear', 'loathing', 'after', 'tech', 'glitch', 'shut', 'down', 'nse']",this is not done fear loathing after tech glitch shut down nse
"['india', 'plans', 'new', 'social', 'media', 'controls', 'after', 'twitter', 'face', 'off']",india plans new social media controls after twitter face off
"['first', 'ground', 'breaking', 'ceremony', 'with', '78', 'projects', 'worth', 'rs', '1161', 'crores', 'in', 'assam']",first ground breaking ceremony with 78 projects worth rs 1161 crores in assam
"['right', 'to', 'silence', 'is', 'virtue', 'in', 'present', 'noisy', 'times', 'facebook', 'vp', 'tells', 'supreme', 'court']",right to silence is virtue in present noisy times facebook vp tells supreme court
"['market', 'movers', 'banks', 'soar', 'on', 'short', 'squeeze', '64', 'stocks', 'blink', 'buy']",market movers banks soar on short squeeze 64 stocks blink buy
"['price', 'of', 'non', 'basmati', 'rice', 'shoots', 'up', 'to', '15', 'while', 'potato', 'price', 'falls', 'by', 'more', 'than', '65']",price of non basmati rice shoots up to 15 while potato price falls by more than 65
