headlines,headline_text
"['demand', 'for', 'flexibility', 'cost', 'effectiveness', 'drives', 'co', 'working', 'spaces', 'boom']",demand for flexibility cost effectiveness drives co working spaces boom
"['despite', 'mediators', 'push', 'israel', 'pm', 'not', 'relenting', 'on', 'gaza', 'truce']",despite mediators push israel pm not relenting on gaza truce
"['the', 'court', 'of', 'conscience']",the court of conscience
"['icc', 't20', 'world', 'cup', 'cricket', 'in', 'us', 'where', 'to', 'watch', 'live', 'streaming', 'stadium', 'tickets', 'team', 'news', 'more']",icc t20 world cup cricket in us where to watch live streaming stadium tickets team news more
"['zomato', 'makes', 'a', 'special', 'request', 'to', 'customers', 'amid', 'the', 'heatwave', 'a', 'netizen', 'offers', 'a', 'rs', '800', 'solution']",zomato makes a special request to customers amid the heatwave a netizen offers a rs 800 solution
"['ludhiana', 'toll', 'road', 'lenders', 'approve', 'narcls', 'rs', '270', 'cr', 'offer', 'to', 'settle', 'debt']",ludhiana toll road lenders approve narcls rs 270 cr offer to settle debt
"['have', 'a', 'chatgpt', 'with', 'your', 'dog', 'or', 'cat']",have a chatgpt with your dog or cat
"['ambanis', 'pre', 'wedding', 'tour', 'expected', 'to', 'add', 'steam', 'to', 'demand', 'for', 'cruise', 'celebrations']",ambanis pre wedding tour expected to add steam to demand for cruise celebrations
"['nvidia', 'ceo', 'announces', 'next', 'gen', 'rubin', 'ai', 'platform', 'for', '2026']",nvidia ceo announces next gen rubin ai platform for 2026
"['pill', 'for', 'china', 'plus', 'one']",pill for china plus one
"['view', 'whichever', 'way', 'you', 'cut', 'it', 'the', 'economys', 'booming', 'and', 'is', 'a', 'welcome', 'gift', 'for', 'the', 'incoming', 'government']",view whichever way you cut it the economys booming and is a welcome gift for the incoming government
"['heatwave', 'shaves', '2', 'off', 'loan', 'collections', 'in', 'may']",heatwave shaves 2 off loan collections in may
"['jm', 'financial', 'to', 'fund', 'realty', 'projects', 'through', 'aif', 'syndications']",jm financial to fund realty projects through aif syndications
"['melody', 'for', 'monday', 'god', 'save', 'the', 'queen', 'the', 'sex', 'pistols']",melody for monday god save the queen the sex pistols
"['telecom', 'gear', 'makers', 'seek', '2', 'year', 'extension', 'for', 'security', 'testing', 'of', 'customers', 'wifi']",telecom gear makers seek 2 year extension for security testing of customers wifi
"['agnipath', 'scheme', 'aimed', 'at', 'maintaining', 'youthful', 'profile', 'of', 'military', 'cds', 'gen', 'chauhan']",agnipath scheme aimed at maintaining youthful profile of military cds gen chauhan
"['election', 'quality', 'has', 'a', 'quantity', 'of', 'its', 'own']",election quality has a quantity of its own
"['will', 'win', 'at', 'least', '12', 'lok', 'sabha', 'seats', '110', 'assembly', 'constituencies', 'in', 'odisha', 'bjd']",will win at least 12 lok sabha seats 110 assembly constituencies in odisha bjd
"['setting', 'up', 'shop', 'for', 'turbo', 'policy']",setting up shop for turbo policy
"['maldives', 'decides', 'to', 'amend', 'laws', 'to', 'ban', 'israeli', 'passport', 'holders']",maldives decides to amend laws to ban israeli passport holders
"['air', 'indias', 'delhi', 'vancouver', 'flight', 'faces', 'long', 'delay', 'on', 'sunday']",air indias delhi vancouver flight faces long delay on sunday
"['congress', 'india', 'bloc', 'trying', 'to', 'undermine', 'electoral', 'process', 'alleges', 'bjp', 'urges', 'ec', 'to', 'take', 'action']",congress india bloc trying to undermine electoral process alleges bjp urges ec to take action
"['sandeshkhali', 'post', 'poll', 'violence', 'worried', 'bengal', 'guv', 'asks', 'mamata', 'to', 'intervene']",sandeshkhali post poll violence worried bengal guv asks mamata to intervene
"['granite', 'cookware', 'set']",granite cookware set
"['nasa', 'mission', 'reveals', 'asteroids', 'unusual', 'double', 'moon', 'scientists', 'baffled']",nasa mission reveals asteroids unusual double moon scientists baffled
"['star', 'trek', 'will', 'captain', 'liam', 'shaw', 'return', 'to', 'the', 'franchise']",star trek will captain liam shaw return to the franchise
"['hyderabad', 'to', 'get', 'pre', 'monsoon', 'rains', 'this', 'week', 'check', 'imds', 'weather', 'forecast', 'for', 'next', '7', 'days']",hyderabad to get pre monsoon rains this week check imds weather forecast for next 7 days
"['one', 'nation', 'one', 'election', 'ucc', 'growth', 'of', 'indias', 'global', 'profile', 'industrialist', 'harsh', 'goenka', 'lists', 'out', 'expectations', 'from', 'modi', '3', '0']",one nation one election ucc growth of indias global profile industrialist harsh goenka lists out expectations from modi 3 0
"['ec', 'orders', 'repolling', 'in', 'two', 'booths', 'in', 'west', 'bengal']",ec orders repolling in two booths in west bengal
"['arunachal', 'pradesh', 'governor', 'dissolves', 'assembly']",arunachal pradesh governor dissolves assembly
"['double', 'delight', 'boxers', 'amit', 'panghal', 'jaismine', 'punch', 'their', 'way', 'to', 'paris', 'olympics']",double delight boxers amit panghal jaismine punch their way to paris olympics
"['love', 'island', 'uk', 'season', '11', 'how', 'to', 'watch', 'bafta', 'winning', 'reality', 'show', 'in', 'us']",love island uk season 11 how to watch bafta winning reality show in us
"['india', 'has', 'significant', 'potential', 'for', 'producing', 'sustainable', 'aviation', 'fuel', 'says', 'iata']",india has significant potential for producing sustainable aviation fuel says iata
"['odisha', 'exit', 'poll', 'results', '2024', 'live', 'updates', 'lok', 'sabha', 'elections', 'chanakya', 'c', 'voter', 'axis', 'my', 'india']",odisha exit poll results 2024 live updates lok sabha elections chanakya c voter axis my india
"['karnataka', 'upper', 'house', 'polls', 'cms', 'son', 'figures', 'among', '7', 'congress', 'candidates', 'ct', 'ravi', 'among', 'bjp', 'nominees']",karnataka upper house polls cms son figures among 7 congress candidates ct ravi among bjp nominees
"['the', 'rings', 'of', 'power', 'season', '2', 'heres', 'why', 'nazanin', 'boniadi', 'aka', 'bronwyn', 'quit', 'the', 'show']",the rings of power season 2 heres why nazanin boniadi aka bronwyn quit the show
"['scholz', 'to', 'putin', 'we', 'will', 'defend', 'every', 'square', 'inch', 'of', 'nato', 'territory']",scholz to putin we will defend every square inch of nato territory
"['pak', 'forces', 'killed', '504', 'terrorists', 'in', 'last', 'five', 'months', 'report']",pak forces killed 504 terrorists in last five months report
