headlines,headline_text
"['following', 'torrential', 'rainfall', 'water', 'level', 'of', 'the', 'river', 'siang', 'in', 'arunachal', 'pradesh', 'raised']",following torrential rainfall water level of the river siang in arunachal pradesh raised
"['goair', 'says', 'awaiting', 'clarity', 'on', 'readiness', 'of', 'states', 'airports', 'for', 'flight', 'operations']",goair says awaiting clarity on readiness of states airports for flight operations
"['employee', 'at', 'marutis', 'manesar', 'plant', 'tests', 'positive', 'for', 'covid', '19']",employee at marutis manesar plant tests positive for covid 19
"['dead', 'effect', '2', 'review', 'stellar', 'graphics', 'jump', 'scares', 'give', 'an', 'edge', 'to', 'the', 'survival', 'horror', 'game']",dead effect 2 review stellar graphics jump scares give an edge to the survival horror game
"['ahmedabad', 'civil', 'hospital', 'conditions', 'pathetic', 'painful', 'gujarat', 'hc']",ahmedabad civil hospital conditions pathetic painful gujarat hc
"['tension', 'mounts', 'in', 'ladakh', 'as', 'china', 'brings', 'in', 'more', 'troops', 'india', 'maintains', 'aggressive', 'posturing']",tension mounts in ladakh as china brings in more troops india maintains aggressive posturing
"['the', 'future', 'of', 'work', 'will', 'be', 'more', 'remote', 'digital', 'healthier', 'and', 'safer', 'dan', 'schawbel', 'workplace', 'intelligence']",the future of work will be more remote digital healthier and safer dan schawbel workplace intelligence
"['to', 'restrict', 'chinese', 'investment', 'fema', 'may', 'not', 'be', 'the', 'right', 'law', 'to', 'tackle', 'national', 'security']",to restrict chinese investment fema may not be the right law to tackle national security
"['govt', 'looks', 'at', 'dedicated', 'nclt', 'benches', 'for', 'insolvency', 'companies', 'act', 'related', 'matters']",govt looks at dedicated nclt benches for insolvency companies act related matters
"['finance', 'ministry', 'not', 'considering', 'calamity', 'cess', 'on', 'gst']",finance ministry not considering calamity cess on gst
"['media', 'one', 'of', 'the', 'most', 'adversely', 'affected', 'sectors', 'due', 'to', 'covid', '19', 'phdcci', 'report']",media one of the most adversely affected sectors due to covid 19 phdcci report
"['prime', 'minister', 'narendra', 'modi', 'to', 'be', 'on', 'the', 'move', 'now', 'in', 'the', 'new', 'normal']",prime minister narendra modi to be on the move now in the new normal
"['realtors', 'body', 'naredco', 'to', 'set', 'up', 'supply', 'chain', 'emergency', 'sourcing', 'platform']",realtors body naredco to set up supply chain emergency sourcing platform
"['satya', 'pal', 'malik', 'says', 'nc', 'pdp', 'refused', 'to', 'participate', 'in', 'j', 'k', 'polls', 'omar', 'hits', 'back']",satya pal malik says nc pdp refused to participate in j k polls omar hits back
"['delhi', 'govts', 'ad', 'referring', 'sikkim', 'as', 'separate', 'nation', 'stokes', 'controversy']",delhi govts ad referring sikkim as separate nation stokes controversy
"['amid', 'lockdown', 'eid', 'to', 'be', 'celebrated', 'on', 'monday']",amid lockdown eid to be celebrated on monday
"['rahul', 'gandhi', 'doing', 'politics', 'of', 'misery', 'over', 'migrants', 'issue', 'bjp']",rahul gandhi doing politics of misery over migrants issue bjp
"['derailed', 'by', 'unemployment', 'i', 'boarded', 'the', 'migrant', 'train']",derailed by unemployment i boarded the migrant train
"['sikkim', 'reports', 'first', 'covid', '19', 'case', 'as', 'delhi', 'returnee', 'tests', 'positive']",sikkim reports first covid 19 case as delhi returnee tests positive
"['pak', 'plane', 'jolted', 'thrice', 'before', 'crash', 'survivor']",pak plane jolted thrice before crash survivor
"['covid', '19', 'cases', 'continue', 'to', 'surge', 'in', 'kerala62', 'cases', 'reported', 'over', '91000', 'under', 'observation']",covid 19 cases continue to surge in kerala62 cases reported over 91000 under observation
"['us', 'discussed', 'holding', 'first', 'nuclear', 'test', 'in', 'decades', 'report']",us discussed holding first nuclear test in decades report
"['gorakhpur', 'bound', 'shramik', 'special', 'train', 'from', 'maharashtra', 'takes', 'odisha', 'route', 'passengers', 'baffled']",gorakhpur bound shramik special train from maharashtra takes odisha route passengers baffled
"['extend', 'loan', 'automatically', 'to', 'all', 'eligible', 'borrowers', 'without', 'fear', 'of', '3cs', 'finance', 'minister', 'nirmala', 'sitharaman', 'to', 'banks']",extend loan automatically to all eligible borrowers without fear of 3cs finance minister nirmala sitharaman to banks
