headlines,headline_text
"['the', 'great', 'space', 'of', 'china']",the great space of china
"['sebi', 'mulls', 'mandating', 'additional', 'disclosure', 'for', 'high', 'risk', 'fpis']",sebi mulls mandating additional disclosure for high risk fpis
"['haryana', 'congress', 'legislature', 'party', 'passes', 'resolution', 'condemning', 'atrocities', 'on', 'wrestlers']",haryana congress legislature party passes resolution condemning atrocities on wrestlers
"['doth', 'protest', 'too', 'much', 'about', 'protests']",doth protest too much about protests
"['new', 'parliament', 'a', 'distraction', 'from', 'real', 'issues', 'rahul', 'gandhi']",new parliament a distraction from real issues rahul gandhi
"['indian', 'economy', 'in', 'unexpectedly', 'good', 'shape', 'what', 'it', 'means', 'for', 'growth', 'in', 'the', 'current', 'fiscal']",indian economy in unexpectedly good shape what it means for growth in the current fiscal
"['england', 'reveal', 'squad', 'for', 'fifa', 'womens', 'world', 'cup', 'in', 'australia', 'and', 'new', 'zealand']",england reveal squad for fifa womens world cup in australia and new zealand
"['jam', 'master', 'jay', 'murder', 'third', 'person', 'charged', 'for', 'killing', 'run', 'dmc', 'musician']",jam master jay murder third person charged for killing run dmc musician
"['suc', 'in', 'fyq3', 'plunges', 'over', '42', 'vs', 'fyq2', 'airtel', 'outpaces', 'jio', 'on', 'agr', 'trai', 'data']",suc in fyq3 plunges over 42 vs fyq2 airtel outpaces jio on agr trai data
"['6', 'best', 'cold', 'creams', 'for', 'women', 'in', 'india', 'to', 'repair', 'dry', 'skin', 'starting', 'at', 'rs', '154']",6 best cold creams for women in india to repair dry skin starting at rs 154
"['key', 'to', 'good', 'parenting']",key to good parenting
"['sunny', 'side', 'up', 'for', 'fy2023', 'at', '7', '2']",sunny side up for fy2023 at 7 2
"['these', 'hedge', 'funds', 'fpis', 'domestic', 'mfs', 'picked', 'up', 'abrdns', 'stake', 'in', 'hdfc', 'life']",these hedge funds fpis domestic mfs picked up abrdns stake in hdfc life
"['contra', 'view', 'what', 'may', 'go', 'wrong', 'for', 'equity', 'investors', 'banking', 'on', 'financial', 'stocks']",contra view what may go wrong for equity investors banking on financial stocks
"['house', 'of', 'the', 'dragon', 'season', '2', 'continues', 'production', 'amid', 'writers', 'strike', 'director', 'teases', 'exciting', 'details']",house of the dragon season 2 continues production amid writers strike director teases exciting details
