headlines,headline_text
"['best', 'recliner', 'for', 'resting', 'under', 'rs', '5000', 'in', 'india']",best recliner for resting under rs 5000 in india
"['customs', 'holds', '800', 'containers', 'of', 'heavy', 'melting', 'scrap', 'across', 'key', 'ports']",customs holds 800 containers of heavy melting scrap across key ports
"['star', 'cement', 'assam', 'government', 'inks', 'mou', 'for', 'investment', 'worth', 'rs', '1400', 'crore']",star cement assam government inks mou for investment worth rs 1400 crore
"['csk', 'crush', 'delhi', 'capitals', 'inch', 'closer', 'towards', 'pay', 'offs']",csk crush delhi capitals inch closer towards pay offs
"['nclts', 'go', 'first', 'ruling', 'may', 'hike', 'aircraft', 'leasing', 'costs', 'executives']",nclts go first ruling may hike aircraft leasing costs executives
"['canara', 'bank', 'to', 'spin', 'off', 'its', 'credit', 'card', 'vertical', 'into', 'a', 'separate', 'subsidiary']",canara bank to spin off its credit card vertical into a separate subsidiary
"['sco', 'countries', 'adopt', 'draft', 'plan', 'for', 'interaction', 'between', 'their', 'railway', 'administrations']",sco countries adopt draft plan for interaction between their railway administrations
"['the', 'beacon', 'at', 'harvard']",the beacon at harvard
"['escorts', 'kubota', 'q4', 'results', 'profit', 'rises', '14', 'yoy', 'to', 'rs', '216', '5', 'crore']",escorts kubota q4 results profit rises 14 yoy to rs 216 5 crore
['share'],share
"['lt', 'non', 'executive', 'chairman', 'a', 'm', 'naik', 'steps', 'down']",lt non executive chairman a m naik steps down
"['view', 'india', 'needs', 'to', 'relook', 'its', 'economic', 'engagement', 'with', 'africa']",view india needs to relook its economic engagement with africa
"['china', 'delivers', 'two', 'more', 'new', 'modern', 'naval', 'frigates', 'to', 'pakistan', 'navy', 'completes', 'four', 'ships', 'order']",china delivers two more new modern naval frigates to pakistan navy completes four ships order
"['taai', 'says', 'might', 'move', 'nclt', 'against', 'go', 'first', 'if', 'there', 'is', 'no', 'viable', 'solution', 'for', 'dues']",taai says might move nclt against go first if there is no viable solution for dues
"['assam', 'government', 'lunched', 'ayushman', 'asom', 'mukhya', 'mantri', 'jan', 'arogya', 'yojana']",assam government lunched ayushman asom mukhya mantri jan arogya yojana
"['puma', 'india', 'head', 'abhishek', 'ganguly', 'to', 'exit', 'likely', 'to', 'launch', 'athleisure', 'startup']",puma india head abhishek ganguly to exit likely to launch athleisure startup
"['nearly', '5680', 'people', 'from', 'violence', 'hit', 'manipur', 'took', 'shelter', 'in', 'assam', 'mizoram']",nearly 5680 people from violence hit manipur took shelter in assam mizoram
