headlines,headline_text
"['ipl', 'kkr', 'beat', 'mi', 'by', '52', 'runs']",ipl kkr beat mi by 52 runs
"['amit', 'shah', 'dedicates', 'cardiothoracic', 'and', 'neuroscience', 'centre', 'of', 'the', 'superspecialty', 'hospital', 'under', 'gmch']",amit shah dedicates cardiothoracic and neuroscience centre of the superspecialty hospital under gmch
"['supreme', 'court', 'asks', 'centre', 'to', 'follow', 'procedure', 'established', 'by', 'law', 'on', 'demolitions']",supreme court asks centre to follow procedure established by law on demolitions
"['heat', 'and', 'dust', 'fix', 'this', 'health', 'hazard']",heat and dust fix this health hazard
"['vehicle', 'manufacturers', 'can', 'avail', 'of', 'benefits', 'under', 'various', 'pli', 'schemes']",vehicle manufacturers can avail of benefits under various pli schemes
"['view', 'is', 'the', 'us', 'supreme', 'court', 'using', 'federal', 'overreach', 'over', 'rights', 'of', 'states', 'to', 'make', 'abortion', 'illegal']",view is the us supreme court using federal overreach over rights of states to make abortion illegal
"['cbi', 'files', 'graft', 'case', 'against', 'babul', 'supriyos', 'ex', 'staff', 'others']",cbi files graft case against babul supriyos ex staff others
"['trade', 'setup', 'all', 'fresh', 'purchases', 'must', 'be', 'highly', 'stock', 'specific', 'and', 'defensive', 'in', 'nature']",trade setup all fresh purchases must be highly stock specific and defensive in nature
"['government', 'tells', 'supreme', 'court', 'to', 'put', 'off', 'sedition', 'hearing', 'till', 'it', 'reviews', 'law']",government tells supreme court to put off sedition hearing till it reviews law
"['those', 'in', 'high', 'offices', 'must', 'not', 'make', 'irresponsible', 'remarks', 'allahabad', 'high', 'court']",those in high offices must not make irresponsible remarks allahabad high court
"['russians', 'will', 'always', 'remember', 'indias', 'contribution', 'in', 'world', 'war', 'ii', 'alipov']",russians will always remember indias contribution in world war ii alipov
"['few', 'minutes', 'of', 'calmness']",few minutes of calmness
"['nclat', 'allows', 'ats', 'group', 'firm', 'to', 'withdraw', 'appeal', 'after', 'settlement', 'with', 'financial', 'creditor']",nclat allows ats group firm to withdraw appeal after settlement with financial creditor
"['govt', 'project', 'work', 'may', 'have', 'caused', 'damage', 'to', 'puri', 'temple', 'asi']",govt project work may have caused damage to puri temple asi
"['karnataka', 'will', 'enforce', 'court', 'orders', 'on', 'loudspeakers', 'cm', 'basavaraj', 'bommai']",karnataka will enforce court orders on loudspeakers cm basavaraj bommai
"['terrorists', 'bid', 'to', 'trigger', 'violence', 'in', 'delhi', 'mumbai', 'major', 'cities', 'nia']",terrorists bid to trigger violence in delhi mumbai major cities nia
"['sidhu', 'meets', 'mann', 'says', 'cm', 'receptive', 'without', 'arrogance']",sidhu meets mann says cm receptive without arrogance
"['let', 'a', 'hundred', 'banks', 'on', 'tap', 'bloom']",let a hundred banks on tap bloom
"['army', 'in', 'final', 'stages', 'of', 'completing', 'studies', 'on', 'theaterisation', 'plan', 'general', 'pande']",army in final stages of completing studies on theaterisation plan general pande
"['armed', 'forces', 'urge', 'total', 'ban', 'on', 'rti', 'lens', 'over', 'them']",armed forces urge total ban on rti lens over them
"['ukraine', 'seeks', 'indias', 'help', 'to', 'grow', 'businesses']",ukraine seeks indias help to grow businesses
"['finance', 'minister', 'jan', 'suraksha', 'schemes', 'bring', 'insurance', 'and', 'pension', 'to', 'all']",finance minister jan suraksha schemes bring insurance and pension to all
"['ahead', 'of', 'market', '12', 'things', 'that', 'will', 'decide', 'd', 'street', 'action', 'on', 'tuesday']",ahead of market 12 things that will decide d street action on tuesday
"['construction', 'barges', 'break', 'free', 'along', 'the', 'potomac', 'river', 'leading', 'to', 'high', 'water', 'levels']",construction barges break free along the potomac river leading to high water levels
"['mps', 'cannot', 'use', 'interest', 'on', 'mplads', 'funds', 'for', 'development', 'works', 'centre', 'revises', 'norms']",mps cannot use interest on mplads funds for development works centre revises norms
"['oman', 'eyes', 'pta', 'with', 'india', 'to', 'boost', 'indias', 'trade', 'ties', 'with', 'gulf', 'after', 'uae', 'cepa']",oman eyes pta with india to boost indias trade ties with gulf after uae cepa
"['trai', 'leaves', 'spectrum', 'tenure', 'call', 'mmwave', 'reservation', 'for', 'satcom', 'issues', 'to', 'dot']",trai leaves spectrum tenure call mmwave reservation for satcom issues to dot
"['lic', 'ipo', 'reflects', 'the', 'strength', 'of', 'aatmanirbhar', 'bharat', 'dipam', 'secy', 'allotment', 'likely', 'on', 'may', '12']",lic ipo reflects the strength of aatmanirbhar bharat dipam secy allotment likely on may 12
"['fir', 'registered', 'against', 'aap', 'mla', 'others', 'for', 'obstructing', 'anti', 'encroachment', 'drive', 'in', 'shaheen', 'bagh']",fir registered against aap mla others for obstructing anti encroachment drive in shaheen bagh
"['dgca', 'to', 'probe', 'indigo', 'incident', 'on', 'denied', 'boarding', 'to', 'specially', 'abled', 'child']",dgca to probe indigo incident on denied boarding to specially abled child
"['palantir', 'q2', 'revenue', 'forecast', 'below', 'estimates', 'stock', 'tanks']",palantir q2 revenue forecast below estimates stock tanks
"['when', 'and', 'where', 'to', 'see', 'blood', 'moon', 'lunar', 'eclipse', '2022']",when and where to see blood moon lunar eclipse 2022
"['lic', 'ipo', 'met', 'with', 'tremendous', 'success', 'allotment', 'on', 'may', '12', 'dipam', 'secretary']",lic ipo met with tremendous success allotment on may 12 dipam secretary
"['adani', 'ports', 'sez', 'moves', 'hc', 'against', 'disqualification', 'from', 'jnpa', 'tender']",adani ports sez moves hc against disqualification from jnpa tender
"['three', 'americans', 'die', 'one', 'hospitalized', 'at', 'a', 'resort', 'in', 'bahamas', 'state', 'department', 'monitoring', 'investigation']",three americans die one hospitalized at a resort in bahamas state department monitoring investigation
"['answer', 'for', 'wordle', '324', 'for', 'monday', 'may', '9']",answer for wordle 324 for monday may 9
"['us', 'internal', 'revenue', 'service', 'has', 'millions', 'of', 'unfiled', 'tax', 'returns', 'pays', 'billions', 'in', 'interest', 'to', 'those', 'waiting']",us internal revenue service has millions of unfiled tax returns pays billions in interest to those waiting
"['covid', '19', 'ugc', 'allows', 'another', 'extension', 'for', 'submission', 'of', 'm', 'phil', 'or', 'ph', 'd', 'thesis']",covid 19 ugc allows another extension for submission of m phil or ph d thesis
"['up', 'officials', 'dont', 'respect', 'orders', 'approaching', 'against', 'hc', 'direction', 'has', 'become', 'routine', 'supreme', 'court']",up officials dont respect orders approaching against hc direction has become routine supreme court
"['expert', 'warns', 'that', 'us', 'economy', 'is', 'on', 'a', 'shaky', 'ground']",expert warns that us economy is on a shaky ground
