headlines,headline_text
"['how', 'to', 'successfully', 'use', 'artificial', 'intelligence', 'in', 'our', 'businesses']",how to successfully use artificial intelligence in our businesses
"['china', 'learn', 'from', 'us', 'to', 'laugh', 'a', 'little']",china learn from us to laugh a little
"['little', 'sense', 'in', 'tax', 'on', 'card', 'spend', 'abroad']",little sense in tax on card spend abroad
"['la', 'dodgers', 'spark', 'controversy', 'with', 'no', 'plans', 'to', 'honor', 'sisters', 'of', 'perpetual', 'indulgence', 'heres', 'why']",la dodgers spark controversy with no plans to honor sisters of perpetual indulgence heres why
"['resilient', 'and', 'determined']",resilient and determined
"['sting', 'warns', 'of', 'upcoming', 'battle', 'between', 'humans', 'and', 'ai', 'over', 'songwriting', 'heres', 'what', 'he', 'said']",sting warns of upcoming battle between humans and ai over songwriting heres what he said
"['11', 'attack', 'accused', 'pakistani', 'origin', 'canadian', 'tahawwur', 'rana', 'to', 'india']",11 attack accused pakistani origin canadian tahawwur rana to india
"['tribal', 'mlas', 'fora', 'resolve', 'not', 'to', 'talk', 'to', 'manipur', 'govt']",tribal mlas fora resolve not to talk to manipur govt
"['kiren', 'rijiju', 'moved', 'out', 'arjun', 'meghwal', 'new', 'law', 'minister']",kiren rijiju moved out arjun meghwal new law minister
"['salvador', 'dalle', '2']",salvador dalle 2
"['supreme', 'court', 'refuses', 'to', 'lift', 'stay', 'on', 'bihar', 'caste', 'survey']",supreme court refuses to lift stay on bihar caste survey
"['cycle', 'wala', 'mp', 'harps', 'on', 'madhur', 'rishte', 'between', 'executive', 'and', 'judiciary']",cycle wala mp harps on madhur rishte between executive and judiciary
"['rec', 'plans', 'to', 'increase', 'loan', 'book', 'by', 'two', 'fold', 'to', 'rs', '10', 'lakh', 'crore', 'by', '2030']",rec plans to increase loan book by two fold to rs 10 lakh crore by 2030
"['love', 'is', 'blind', 'season', '5', 'netflix', 'unveils', 'details', 'about', 'premiere', 'date', 'check', 'details']",love is blind season 5 netflix unveils details about premiere date check details
"['wheat', 'prices', 'rise', '4', 'in', 'two', 'weeks']",wheat prices rise 4 in two weeks
"['need', 'to', 'take', 'forest', 'cover', 'seriously']",need to take forest cover seriously
"['view', 'a', '5', 'trillion', 'indian', 'economy', 'is', 'possible', 'the', 'real', 'challenge', 'is', 'something', 'else']",view a 5 trillion indian economy is possible the real challenge is something else
"['infibeam', 'looks', 'to', 'raise', 'up', 'to', '50', 'million', 'by', 'listing', 'uae', 'step', 'down', 'arm']",infibeam looks to raise up to 50 million by listing uae step down arm
"['nimona', 'trailer', 'new', 'shape', 'shifting', 'hero', 'and', 'a', 'twist', 'in', 'the', 'tale', 'watch']",nimona trailer new shape shifting hero and a twist in the tale watch
"['e', 'waste', 'policy', 'recast', 'to', 'focus', 'on', 'no', 'of', 'products', 'recycled']",e waste policy recast to focus on no of products recycled
"['travelling', 'abroad', 'now', 'pay', '20', 'additional', 'tcs', 'on', 'international', 'credit', 'card', 'spend', 'from', 'july', '1']",travelling abroad now pay 20 additional tcs on international credit card spend from july 1
"['release', 'dates', 'for', 'all', 'upcoming', 'fortnite', 'seasons', 'up', 'until', 'chapter', '5', 'season', '2', 'leaked', 'details', 'here']",release dates for all upcoming fortnite seasons up until chapter 5 season 2 leaked details here
